,AAGAB (79719)
ACH-000004,-0.02540534956479088
ACH-000005,-0.20140677340193902
ACH-000007,0.11811573232158865
ACH-000009,0.09684133654613993
ACH-000011,0.033715386985895296
ACH-000012,-0.17248953659203425
ACH-000013,0.08923783400971874
ACH-000014,0.034693338609948436
ACH-000015,0.15979386126489525
ACH-000017,-0.009060051006278404
ACH-000018,0.1063029477477303
ACH-000019,-0.08541200417077867
ACH-000021,-0.08207049538083384
ACH-000022,0.02336834817635402
ACH-000025,0.014364346349798015
ACH-000028,-0.1812513665215804
ACH-000030,0.09320919412766708
ACH-000035,-0.0201490685313518
ACH-000036,0.09958162277863583
ACH-000037,0.13855159472472844
ACH-000039,0.09082640299939798
ACH-000040,0.0749060330725481
ACH-000041,0.014768725467626824
ACH-000042,0.12823448584477867
ACH-000045,-0.09387403313300482
ACH-000047,0.20498738370542413
ACH-000052,-0.08991913635782271
ACH-000053,0.06126462221388242
ACH-000054,0.15170464077157195
ACH-000055,-0.127935692829016
ACH-000060,0.09407021169016504
ACH-000067,-0.053410332185728014
ACH-000070,-0.07215962420300734
ACH-000075,0.033984500951282484
ACH-000078,0.2475457179807577
ACH-000082,0.045905250546531585
ACH-000085,0.0039476412303590365
ACH-000086,0.0016391402517216616
ACH-000087,0.05874046775989283
ACH-000092,0.16212827461578014
ACH-000095,0.20404718942026254
ACH-000097,0.07506293831565547
ACH-000098,0.10665761238372366
ACH-000099,0.1716460937132583
ACH-000108,0.03632623196879922
ACH-000113,0.09119654862309057
ACH-000116,-0.1378427438875632
ACH-000118,-0.10876463240062817
ACH-000120,0.132358208973248
ACH-000123,-0.06207384603581195
ACH-000127,-0.03369049660521982
ACH-000128,0.0295776339914727
ACH-000132,-0.07876286414543064
ACH-000133,0.05890852005898774
ACH-000137,0.17570578689532082
ACH-000138,0.005159654724084508
ACH-000142,0.06115704765960939
ACH-000143,0.12769603702128549
ACH-000146,-0.014250431758558581
ACH-000148,0.07433567239686516
ACH-000150,0.16099520483888716
ACH-000152,0.07828464096728335
ACH-000153,-0.06784840534747452
ACH-000159,0.0623669503174035
ACH-000160,-0.0317877746092183
ACH-000163,-0.02927144191730906
ACH-000167,-0.13264733229585748
ACH-000168,-0.045236068598968095
ACH-000169,0.02380813755715684
ACH-000178,-0.06314475401293335
ACH-000183,0.042875573774505786
ACH-000188,-0.054907358432383285
ACH-000189,-0.0530704554150148
ACH-000190,-0.09666088677100623
ACH-000198,0.009245377072024342
ACH-000203,0.2625291149156444
ACH-000204,-0.13962843154542925
ACH-000206,0.07795785227294932
ACH-000207,-0.055828653263084636
ACH-000208,-0.0999318717536371
ACH-000210,0.2673199355506442
ACH-000211,0.09674362713508547
ACH-000215,0.08019828084523163
ACH-000221,0.07888853762051111
ACH-000222,0.06483967833076322
ACH-000223,-0.041824969012587164
ACH-000226,0.08615945187781866
ACH-000227,0.12580013827154266
ACH-000228,-0.033191613777956604
ACH-000231,0.09234133114213976
ACH-000232,0.28339082859140585
ACH-000233,0.11000707262009027
ACH-000234,-0.10342256915411634
ACH-000235,0.008037370120519565
ACH-000237,-0.07279662619697529
ACH-000238,0.06767339676642738
ACH-000242,-0.17092634658421652
