,SYVN1 (84447)
ACH-000167,-0.5582960648393144
ACH-000168,-0.2501057941942472
ACH-000169,-0.2763538128640764
ACH-000178,-0.2402345949893
ACH-000183,-0.6090913457482823
ACH-000188,-0.3901596540015669
ACH-000189,-0.5269703399933102
ACH-000190,-0.4235954851953087
ACH-000198,-0.4933442051886898
ACH-000203,-0.2554497202627679
ACH-000204,-0.5858610793672338
ACH-000206,-0.10345016833535164
ACH-000207,-0.3399278112322822
ACH-000208,-0.3428105611469656
ACH-000210,-0.0982933953223886
ACH-000211,-0.2309833224543505
ACH-000215,-0.2466502600869652
ACH-000221,-0.4098316911332672
ACH-000222,-0.2044245653063506
ACH-000223,-0.257287836601298
ACH-000226,-0.12608300938838599
ACH-000227,-0.16631826589754894
ACH-000228,-0.2571406698193249
ACH-000231,-0.4760000343618034
ACH-000232,-0.036377831848562005
ACH-000233,-0.6319059750173875
ACH-000234,-0.540330833064057
ACH-000235,-0.2924098941587802
ACH-000237,-0.3206427372376557
ACH-000238,-0.3346475937297492
ACH-000242,0.05751602517781845
ACH-000243,-0.44551630029241895
ACH-000244,-0.5457365077860474
ACH-000246,-0.4891114348364222
ACH-000248,-0.3875679681250345
ACH-000250,-0.654158245329231
ACH-000251,-0.07048385790766669
ACH-000252,0.002658581400669685
ACH-000253,-0.18101776802623654
ACH-000255,-0.3330417180267783
ACH-000256,-0.5456744713305639
ACH-000257,-0.1696212861834682
ACH-000258,-0.21071349391751468
ACH-000259,-0.23374470524891802
ACH-000260,-0.3750045567999409
ACH-000261,-0.3203088171768469
ACH-000262,-0.477822042269607
ACH-000263,-0.12752231059076513
ACH-000264,-0.30556120782387525
ACH-000265,-0.17760699706531174
ACH-000266,-0.3729376249540168
ACH-000272,-0.4024334972890728
ACH-000274,-0.3335177951613458
ACH-000277,-0.33697933622310394
ACH-000278,-0.3598776063404978
ACH-000279,-0.18166514867577926
ACH-000280,-0.07347072983542505
ACH-000281,-0.16304609900934602
ACH-000288,-0.19432528587315845
ACH-000291,-0.12161120684755547
ACH-000293,-0.5981603888467022
ACH-000294,0.028251784318196818
ACH-000295,-0.12285292416847113
ACH-000296,-0.15917431035872587
ACH-000302,-0.14911721387745738
ACH-000304,-0.4019041119879481
ACH-000307,0.007412911059797858
ACH-000308,-0.3234531073878897
ACH-000310,-0.2493338916820021
ACH-000311,-0.2283040606857943
ACH-000312,-0.233150883762218
ACH-000315,-0.042684612537122114
ACH-000316,-0.29855040929589205
ACH-000317,-0.5896941757553988
ACH-000318,-0.4368249781057376
ACH-000319,-0.3505520205744605
ACH-000320,-0.2760572057526298
ACH-000322,-0.4219088137653477
ACH-000323,-0.3259529671964233
ACH-000324,-0.34029945668133743
ACH-000329,-0.1953322079190256
ACH-000330,-0.3455063835935365
ACH-000331,-0.6200681432675713
ACH-000332,-0.3830414649578973
ACH-000334,-0.4931507655699214
ACH-000335,-0.4061642461089456
ACH-000336,0.049680123858255466
ACH-000337,-0.3908034591388495
ACH-000338,-0.019512490396305603
ACH-000339,-0.3144961072812836
ACH-000341,-0.3431598230644207
ACH-000348,-0.29023547959325074
ACH-000350,-0.13755688377662234
ACH-000352,-0.1961034968824123
ACH-000356,-0.5127524450794199
ACH-000361,-0.4760821392628895
ACH-000362,-0.5980335906349712
ACH-000363,-0.8420343121757621
ACH-000364,-0.2478920378426457
ACH-000365,-0.47661788454045295
ACH-000366,-0.4557495728425527
ACH-000368,-0.2316049721994167
ACH-000374,-0.4100019153527932
ACH-000375,-0.34581182772366864
ACH-000376,-0.4511015608951495
ACH-000381,-0.30522141430576083
ACH-000383,-0.19209139976714595
ACH-000387,-0.4735599047568039
ACH-000389,-0.30101936974380833
ACH-000390,-0.23348666190502815
ACH-000393,-0.1925820320528238
ACH-000395,-0.1960429987906853
ACH-000396,-0.09105758772317507
ACH-000397,-0.3959707875964121
ACH-000401,-0.19785096495360865
ACH-000402,-0.6994185606952337
ACH-000403,-0.15200782287436326
ACH-000404,-0.3362353072872109
ACH-000406,-0.5078771396846696
ACH-000407,-0.11024860408361524
ACH-000408,-0.34620040646872074
ACH-000410,-0.2924592839025296
ACH-000411,-0.3467179479287646
ACH-000414,-0.23060179063898786
ACH-000415,-0.5407183670753214
ACH-000416,-0.20645587531259246
ACH-000420,-0.1718779371091533
ACH-000421,-0.2834419966099238
ACH-000424,-0.09510330120010574
ACH-000425,-0.10373302645859817
ACH-000426,-1.1980581506332555
ACH-000427,-0.2791970094000121
ACH-000433,-0.41766936942176425
ACH-000435,-0.19292524475285416
ACH-000436,-0.8034024638590564
ACH-000444,-0.18042453725635468
ACH-000445,-0.3030363458358981
ACH-000448,-0.30660058331195505
ACH-000450,0.08375861531147588
ACH-000452,-0.2127526057268116
ACH-000454,0.09248635152957348
ACH-000458,-0.2651745740640797
ACH-000459,-0.5386144007264321
ACH-000460,-0.6545458599945483
ACH-000461,-0.2389346191963921
ACH-000463,-0.20200868717954812
ACH-000464,-0.29836860994034065
ACH-000466,-0.2930076782199448
ACH-000467,-0.3255118302141955
ACH-000468,-0.3076554058114921
ACH-000469,-0.4818134933959155
ACH-000470,-0.21598097073317504
ACH-000471,-0.3082930976079666
ACH-000472,-0.28476545090946986
ACH-000473,-0.2254725488155155
ACH-000475,-0.4006570929162379
ACH-000476,-0.15166959385849174
ACH-000477,-0.3747088799609346
ACH-000479,-0.14176240508509516
ACH-000480,-0.4586890510583528
ACH-000481,-0.11766826070437067
ACH-000483,-0.4954810518431703
ACH-000484,-0.3615571728154737
ACH-000485,-0.0353836944633225
ACH-000486,-0.5266113509519407
ACH-000487,-0.5289447090085401
ACH-000488,-0.13175783257489926
ACH-000490,-0.34535773832453165
ACH-000491,-0.6081510133487962
ACH-000495,-0.3612718772250657
ACH-000496,-0.42585795588374425
ACH-000499,-0.29074862430259896
ACH-000500,-0.3717084759708445
ACH-000502,-0.1935144250923534
ACH-000503,-0.3151639746100833
ACH-000505,-0.19933800230092025
ACH-000507,-0.07354188122271532
ACH-000510,-0.18738282689127608
ACH-000511,-0.4396741787280038
ACH-000512,-0.7359861952107268
ACH-000516,-0.3462383985965129
ACH-000517,-0.032329241465191415
ACH-000518,-0.3164769919902983
ACH-000520,-0.17796008278663988
ACH-000521,-0.5954215698612273
ACH-000522,-0.3228898019046233
ACH-000524,-0.15825685385260949
ACH-000527,-0.5436779078994101
ACH-000528,-0.5411144659834021
ACH-000537,-0.6033303460940117
ACH-000541,-0.7219500419085224
ACH-000542,-0.22416499416680627
ACH-000544,-0.3232286806969655
ACH-000545,-0.4054592773576157
ACH-000547,-0.032678833473493825
ACH-000548,-0.6069977811139743
ACH-000549,-0.24672234534510956
ACH-000550,-0.14553425504105308
ACH-000552,-0.40375422228584057
ACH-000556,-0.1515126134286439
ACH-000557,-0.25236218032227703
ACH-000569,-0.25349987324088397
ACH-000570,-0.2534284980826659
ACH-000571,-0.2641095867717779
ACH-000573,-0.23110876557619697
ACH-000576,-0.5675014749705364
ACH-000579,-0.2943992338678144
ACH-000580,-0.16022915113385128
ACH-000584,-0.17432174307134402
ACH-000585,-0.22595519821557056
ACH-000588,-0.6037746590476193
ACH-000589,-0.4054389337556579
ACH-000591,-0.19136720784622407
ACH-000593,-0.19606857170738415
ACH-000600,-0.5960131473980427
ACH-000601,-0.1424367895112073
ACH-000605,-0.3835467339550906
ACH-000606,-0.677783336758071
ACH-000608,-0.1168060499260554
ACH-000614,-0.13879693402304674
ACH-000616,-0.2902749309018098
ACH-000618,-0.3887944273493735
ACH-000619,-0.30122546379983123
ACH-000620,-0.17401574093758276
ACH-000621,-0.4849640831055032
ACH-000622,-0.3719481014789269
ACH-000623,-0.513660662388185
ACH-000624,-0.10672958720802776
ACH-000627,-0.2628867687081323
ACH-000630,-0.42462953341016985
ACH-000631,-0.3238655680259031
ACH-000632,-0.43345090222965704
ACH-000633,-0.3595115987678809
ACH-000637,-0.253982742774201
ACH-000638,-0.4109205050394608
ACH-000646,-0.5549154476546608
ACH-000647,-0.4946253074764892
ACH-000648,-0.3662278200378586
ACH-000649,-0.5847547859364091
ACH-000651,-0.10389181363288344
ACH-000652,-0.3292851811862016
ACH-000653,-0.4539026302599724
ACH-000657,-0.25424223021524417
ACH-000658,-1.0605911541336788
ACH-000661,-0.4490709164685203
ACH-000662,-0.6356644051427417
ACH-000663,-0.5233954507806243
ACH-000665,-0.4943250373984445
ACH-000671,-0.4577362217843676
ACH-000672,-0.254956304396823
ACH-000673,-0.12392371740937078
ACH-000676,-0.3131551175583256
ACH-000677,-0.10519323290880224
ACH-000681,-0.07919686358898309
ACH-000683,-0.22055220809404136
ACH-000684,-0.4204472023599995
ACH-000688,-0.4614081797624924
ACH-000693,-0.2824673236583306
ACH-000694,-0.32230741911881955
ACH-000695,-0.14464758311598322
ACH-000696,-0.2218529983989856
ACH-000697,-0.4484727343195867
ACH-000699,-0.4300909146171768
ACH-000701,-0.0923239840869519
ACH-000706,-0.29345390446277153
ACH-000711,-0.1803937539579336
ACH-000713,-0.32362657900296593
ACH-000714,-0.4594222886219209
ACH-000718,-0.6187722466444838
ACH-000720,-0.4433429772049053
ACH-000721,-0.22662206889472425
ACH-000724,-0.1403979897545486
ACH-000725,-0.5651104904168651
ACH-000732,-0.3483208999802629
ACH-000734,-0.30625615743379536
ACH-000735,-0.2219981245417304
ACH-000736,-0.4669315930461936
ACH-000738,-0.21259955477917336
ACH-000746,-0.16193458502646485
ACH-000747,0.07398347143925083
ACH-000748,-0.3819843968563141
ACH-000753,-0.311892820189272
ACH-000756,-0.4868349243769543
ACH-000757,-0.2874353222090601
ACH-000758,-0.17659324928633838
ACH-000760,-0.34027054637253584
ACH-000762,-0.21673484159171544
ACH-000763,-0.8728309399653911
ACH-000764,-0.810982315229186
ACH-000765,-0.3079092988469713
ACH-000766,-0.2019674733207912
ACH-000767,-0.3912625522865695
ACH-000768,-0.4470383516382142
ACH-000769,-0.2780440974693397
ACH-000770,-0.6214532943235029
ACH-000771,-0.4830768169581695
ACH-000773,-0.14581243286543452
ACH-000776,-0.2748046103461165
ACH-000777,-0.2441373679501241
ACH-000778,-0.5753360006791853
ACH-000781,-0.2607830744367309
ACH-000782,-0.616222300207815
ACH-000783,-0.4423688287944133
ACH-000784,-0.3371748926606111
ACH-000785,-0.3529087168891603
ACH-000787,-0.4211442317016961
ACH-000788,-0.1945496035104316
ACH-000791,-0.2082078619507292
ACH-000792,-0.5432722707907593
ACH-000794,-0.2500411066668168
ACH-000796,-0.2942527985510024
ACH-000798,-0.2707416923351179
ACH-000799,-0.3978861531538047
ACH-000800,-0.5453045721786073
ACH-000802,-0.3677829165171447
ACH-000804,-0.3483557124190744
ACH-000805,-0.3346056725910043
ACH-000809,-0.2193373604269463
ACH-000810,-0.6411440575739504
ACH-000811,-0.16278713082074692
ACH-000817,-0.3872523224471448
ACH-000819,-0.17791960266238915
ACH-000820,-0.7012823040371063
ACH-000821,-0.9457383481855904
ACH-000822,-0.5273094943562908
ACH-000823,-0.4841642168356092
ACH-000824,-0.14443811109418989
ACH-000827,-0.204830945592756
ACH-000829,-0.40450993521697776
ACH-000831,-0.22257786750903155
ACH-000832,-0.31969228942853234
ACH-000833,-0.4782750739083935
ACH-000834,-0.5363677726059658
ACH-000835,-0.07456127091119559
ACH-000836,-0.3526339784254987
ACH-000837,-0.30481683833176265
ACH-000838,-1.2203308212821984
ACH-000839,-0.5071968376458906
ACH-000840,-0.5704323494161608
ACH-000841,-0.5278510219274967
ACH-000843,-0.3179638871931275
ACH-000846,-0.0864370495876657
ACH-000847,-0.4362850160841377
ACH-000848,-0.15032759849811975
ACH-000849,-0.2970371641570806
ACH-000851,-0.4573589935279533
ACH-000855,-0.19071728441529864
ACH-000856,0.08206890916413287
ACH-000858,-0.4764263488026824
ACH-000859,-0.05596016409720631
ACH-000861,-0.30259003709107385
ACH-000862,-0.13573729187956474
ACH-000865,-0.07948140706666906
ACH-000866,-0.13334116894641013
ACH-000867,-0.16385198926793293
ACH-000869,-0.4247404349641194
ACH-000872,-0.14194393659076218
ACH-000873,-0.2416011024321872
ACH-000876,-0.4537709796084207
ACH-000878,-0.3599513512279069
ACH-000880,0.05553279411539309
ACH-000881,-0.4103579845341633
ACH-000882,-0.2687419223681038
ACH-000884,-0.2566268656087923
ACH-000885,-0.3968649706147612
ACH-000887,-0.33222775141935995
ACH-000889,-0.4831443763438189
ACH-000896,-0.10369794778821716
ACH-000898,-0.016940855502998366
ACH-000900,-0.4076207993236145
ACH-000901,-0.5176508713618709
ACH-000905,-0.2108152907302308
ACH-000906,-0.27480544526645484
ACH-000907,-0.4527894269519028
ACH-000910,-0.18196753582438985
ACH-000911,-0.13431208669783948
ACH-000912,-0.3710590003729089
ACH-000913,-0.4565687023051588
ACH-000915,-0.1700196057279277
ACH-000916,-0.2829740885589307
ACH-000917,-0.34021655741764345
ACH-000920,-0.2087193950965052
ACH-000921,-0.2412912101870109
ACH-000924,-0.27865765298635553
ACH-000926,-0.12130152575870645
ACH-000928,-0.2711496575414392
ACH-000929,-0.36057946959967424
ACH-000932,-0.265621215690638
ACH-000935,-0.4083363075919123
ACH-000936,-0.4633665976482729
ACH-000937,-0.28874076678856353
ACH-000938,-0.635020169248605
ACH-000939,-0.4009844875903629
ACH-000941,-0.3954784623569142
ACH-000943,-0.26687720542734755
ACH-000946,-0.3725920276759697
ACH-000947,-0.15401608716650572
ACH-000948,-0.25550160179329234
ACH-000950,-0.3707813549908479
ACH-000953,-0.32864333352833186
ACH-000954,-0.08447148300764762
ACH-000957,-0.329417011085866
ACH-000958,-0.1464340995352311
ACH-000960,-0.41885555499159577
ACH-000963,-0.3371626735189646
ACH-000968,-0.3388676472143468
ACH-000969,-0.3311381620750402
ACH-000972,-0.5497591473128352
ACH-000973,-0.1340534580685905
ACH-000974,-0.3274314101271579
ACH-000978,-0.579171550872772
ACH-000984,-0.1662422740610935
ACH-000986,-0.6162050238180813
ACH-000988,-0.7904133902853879
ACH-000993,-0.3449302258368382
ACH-000994,-0.1176008044147516
ACH-000996,-0.41069342527138897
ACH-001001,-0.20210997030807604
ACH-001020,-0.1597519588723168
ACH-001028,-0.11978962652421565
ACH-001031,-0.1553073585137873
ACH-001038,-0.2076743928239528
ACH-001048,-0.5118800739704266
ACH-001050,-0.2861260210262076
ACH-001053,-0.3392449609089271
ACH-001054,-0.26918062979920504
ACH-001061,-0.33843887822531704
ACH-001067,-0.21372723714161826
ACH-001075,-0.12441785441516255
ACH-001096,-0.2384319447781797
ACH-001111,-0.3952969541391825
ACH-001119,-0.13538508677600786
ACH-001128,-0.2969115179127955
ACH-001134,-0.623034362272089
ACH-001151,-0.15875330278067826
ACH-001163,-0.3519391713300961
ACH-001164,-0.23051688903664955
ACH-001183,-0.08921494503353612
ACH-001192,-0.12849035772841638
ACH-001193,-0.4277064525701146
ACH-001196,-0.3002795693392418
ACH-001197,-0.13036732587887026
ACH-001205,-0.03156235328344855
ACH-001211,-0.19581929387842084
ACH-001212,-0.09167044731051464
ACH-001228,-0.012964764086592338
ACH-001232,-0.5786526103535801
ACH-001239,-0.3679997581211637
ACH-001270,-0.555041615756596
ACH-001274,-0.4041236284011712
ACH-001275,-0.0979678711141881
ACH-001277,-0.2711583033219068
ACH-001278,-0.2439822082655576
ACH-001280,-0.23597907711263985
ACH-001283,-0.09498076363168023
ACH-001289,-0.3701942872487762
ACH-001300,-0.3119677670301772
ACH-001301,-0.23351236001095635
ACH-001302,-0.17971335871535155
ACH-001306,-0.2962104274838329
ACH-001318,-0.3419650668282217
ACH-001322,-0.2236454964495267
ACH-001328,-0.31882216356503684
ACH-001332,-0.2323253538336856
ACH-001336,-0.3143674057449342
ACH-001346,-0.21154863345181732
ACH-001353,-0.3061035079331503
ACH-001354,-0.4615697976310252
ACH-001367,-0.0697122518141605
ACH-001368,-0.2396710425466985
ACH-001374,0.0461836644501417
ACH-001377,-0.2983508173241444
ACH-001380,-0.3615652750041876
ACH-001391,-0.29520262236273104
ACH-001408,-0.25778644459805344
ACH-001430,-0.17275156943606493
ACH-001431,-0.2337415247338064
ACH-001450,-0.7529183795861071
ACH-001496,-0.11491462364473792
ACH-001500,-0.23064459060178874
ACH-001523,-0.4356995911829413
ACH-001532,-0.27788956087133393
ACH-001550,-0.3518143983051625
ACH-001552,-0.2393049036324189
ACH-001554,-0.3783778832843552
ACH-001654,-0.12222969608532724
ACH-001735,-0.5056171977777911
ACH-001736,-0.5856270801169159
ACH-001737,-0.5970698308138171
ACH-001740,-0.15811537257793906
ACH-001745,-0.14996439627512684
ACH-001765,-0.186116954454818
