,BIRC2 (329)
ACH-000004,-0.7057564775570085
ACH-000005,-0.12422364660134536
ACH-000007,0.07619995668506724
ACH-000009,-0.10608944881338388
ACH-000011,0.030547049268877014
ACH-000012,-0.1684248592661256
ACH-000013,-0.2986863662741097
ACH-000014,0.08402713461894158
ACH-000015,-0.0751526651406721
ACH-000017,-0.09569603342258204
ACH-000018,-0.21002930162932315
ACH-000019,-0.4081461604326711
ACH-000021,-0.12604888585146826
ACH-000022,-0.10539317130356042
ACH-000025,0.052355652697242405
ACH-000028,-0.2635266173821849
ACH-000030,-0.20334661046045505
ACH-000035,-0.08919709039642629
ACH-000036,0.11208559887524412
ACH-000037,-0.016135447580175002
ACH-000039,-0.022317007426026998
ACH-000040,-0.05416684764039833
ACH-000041,-0.10429418886101048
ACH-000042,-0.09584440026940948
ACH-000045,-0.07320985911015912
ACH-000047,0.05475235449136324
ACH-000052,-0.16279084984230982
ACH-000053,-0.16863051400911544
ACH-000054,-0.15166376416274055
ACH-000055,-0.03775447869961704
ACH-000060,-0.15805017214328507
ACH-000067,-0.08429222313141713
ACH-000070,-0.5993467852849526
ACH-000075,-0.2603361703241565
ACH-000078,-0.12723308483825885
ACH-000082,-0.047487052565989236
ACH-000085,-0.18864747143366006
ACH-000086,-0.26347537284671524
ACH-000087,-0.030611756284627437
ACH-000092,-0.033553421624717035
ACH-000095,-0.1832581017962212
ACH-000097,-0.3357548334162413
ACH-000098,0.12848752589922094
ACH-000099,-0.09276625310767203
ACH-000108,-0.16123612004441484
ACH-000113,-0.06872388546044142
ACH-000116,-0.4971118041853409
ACH-000118,-0.1974470097855308
ACH-000120,-0.26854302763115484
ACH-000123,-0.3770176575996128
ACH-000127,-0.15030848076474448
ACH-000128,-0.4274375313587061
ACH-000132,-0.07097050545147601
ACH-000133,-0.3646011839495367
ACH-000137,-0.3935114199120556
ACH-000138,-0.21091523154501549
ACH-000142,-0.22287852179512066
ACH-000143,-0.10949691128784073
ACH-000146,-0.024344672917273238
ACH-000148,-0.12165717983146328
ACH-000150,0.07983274668684001
ACH-000152,-0.15446174307507124
ACH-000153,-0.06056792367343911
ACH-000159,0.025509471950039088
ACH-000160,-0.13024783757495306
ACH-000163,-0.17995589746639026
ACH-000167,0.23533839313425856
ACH-000168,-0.25702852231850337
ACH-000169,-0.11844833728882476
ACH-000178,-0.07591929219426456
ACH-000183,-0.044072172456106805
ACH-000188,-0.3497456568173074
ACH-000189,-0.2959893954669299
ACH-000190,-0.041837481500261585
ACH-000198,-0.1609345250714998
ACH-000203,0.1244454577793738
ACH-000204,-0.13678436676380115
ACH-000206,-0.220839336901974
ACH-000207,-0.4167472589917965
ACH-000208,-0.249550281531327
ACH-000210,-0.3557796098722485
ACH-000211,-0.24537064082454166
ACH-000215,-0.22292897934371014
ACH-000221,-0.026920101187423617
ACH-000222,-0.16773845227693573
ACH-000223,-0.1848042942919343
ACH-000226,-0.23169501596708844
ACH-000227,-0.15158960158459228
ACH-000228,-0.1622992201717096
ACH-000231,-0.2008427767788996
ACH-000232,0.013978384651012823
ACH-000233,0.0498361051504766
ACH-000234,-0.08898410364754507
ACH-000235,-0.0430593661312481
ACH-000237,-0.4068107815529256
ACH-000238,-0.18506060411939546
ACH-000242,0.1636878535281198
ACH-000243,-0.3004938105073048
ACH-000244,0.20334486673841015
ACH-000246,0.08823851761581278
ACH-000248,-0.12940081039015766
ACH-000250,0.09229082085232038
ACH-000251,0.1668334022746799
ACH-000252,0.012315027465754668
ACH-000253,-0.05763822708546494
ACH-000255,-0.2687851463300897
ACH-000256,-0.2487539955395801
ACH-000257,-0.2002285332545465
ACH-000258,-0.30973790952801483
ACH-000259,-0.049185181668838125
ACH-000260,-0.31707624700170145
ACH-000261,-0.060133041170611724
ACH-000262,-0.09260887638002707
ACH-000263,-0.23051259219312506
ACH-000264,-0.3889136397502067
ACH-000265,-0.07043747143672335
ACH-000266,-0.15282373413420275
ACH-000272,0.04835163731275787
ACH-000274,0.01848821626130008
ACH-000277,-0.3513366576319554
ACH-000278,-0.2344477096849965
ACH-000279,-0.03489260916487343
ACH-000280,0.08108200145112297
ACH-000281,-0.3720452330636175
ACH-000288,0.026123063464021757
ACH-000291,-0.08228788110219645
ACH-000293,-0.07918985475206028
ACH-000294,-0.4065641454180995
ACH-000295,-0.35968815724260944
ACH-000296,-0.0015998834479450975
ACH-000302,0.12626302505757242
ACH-000304,-0.24528870179964554
ACH-000307,-0.22354297598843453
ACH-000308,-0.4442940461308028
ACH-000310,-0.14519096104548124
ACH-000311,-0.1648240525236566
ACH-000312,-0.027211866605937524
ACH-000315,-0.17091083460633053
ACH-000316,-0.009872429124494814
ACH-000317,-0.13329432064973715
ACH-000318,-0.2831259498289839
ACH-000319,-0.17744241129617586
ACH-000320,-0.15081510797869233
ACH-000322,-0.05304246326224548
ACH-000323,-0.15757551180773774
ACH-000324,-0.1641266297978023
ACH-000329,0.08980644990535253
ACH-000330,-0.6520869813836381
ACH-000331,-0.17136280507015286
ACH-000332,-0.13262555480403612
ACH-000334,-0.1317822223735714
ACH-000335,-0.08042446920758538
ACH-000336,-0.1806639133569757
ACH-000337,-0.16862215660139265
ACH-000338,-0.3014993267290661
ACH-000339,-0.3540180128630309
ACH-000341,-0.10293741519847506
ACH-000348,-0.2762566801649548
ACH-000350,-0.2455520976456433
ACH-000352,-0.07393807052875151
ACH-000356,-0.4834286511170969
ACH-000361,-0.17949224822675108
ACH-000362,-0.2086612982720143
ACH-000363,0.14006962500025444
ACH-000364,0.3179884359070391
ACH-000365,-0.07276317756976307
ACH-000366,-0.048379894615044786
ACH-000368,-0.09068553730509628
ACH-000374,-0.21002182701595007
ACH-000375,-0.5160069588267571
ACH-000376,-0.06713977251220862
ACH-000381,-0.03894429880135894
ACH-000383,-0.15351232827127878
ACH-000387,-0.20499948239548574
ACH-000389,-0.06748410379632414
ACH-000390,-0.5076150293798748
ACH-000393,-0.2721045957024074
ACH-000395,0.1154915685334226
ACH-000396,-0.4551629832874178
ACH-000397,-0.13091133511843478
ACH-000401,-0.07128675806309809
ACH-000402,0.06847020683224593
ACH-000403,-0.07429067032226358
ACH-000404,-0.15451397239546666
ACH-000406,-0.061584469573225165
ACH-000407,-0.21325450586156824
ACH-000408,-0.2629743664870877
ACH-000410,-0.0588873336623918
ACH-000411,-0.02495236698168968
ACH-000414,-0.10901236626311578
ACH-000415,-0.2094556038468236
ACH-000416,-0.03878136098051259
ACH-000420,-0.1807231644098725
ACH-000421,-0.16826392241347374
ACH-000424,-0.035799918240703575
ACH-000425,-0.03726397767830668
ACH-000426,0.1416570570700431
ACH-000427,-0.016170721953713316
ACH-000433,-0.15629351942840494
ACH-000435,0.18402021307387545
ACH-000436,-0.037358016591575366
ACH-000444,0.09367276697841324
ACH-000445,-0.17184786678179098
ACH-000448,-0.15135680947918914
ACH-000450,-0.4292274840061008
ACH-000452,-0.5797653847663868
ACH-000454,-0.21355588166131895
ACH-000458,-0.3415481333463034
ACH-000459,-0.20736885486537607
ACH-000460,-0.17078339677711765
ACH-000461,0.041290316672159065
ACH-000463,-0.19334660243223065
ACH-000464,0.4095383255830828
ACH-000466,-0.061395764702255134
ACH-000467,0.05705805323526759
ACH-000468,-0.21079219234729127
ACH-000469,-0.25613016229966945
ACH-000470,-0.06689998148069863
ACH-000471,0.018537363448923653
ACH-000472,-0.3398103768809709
ACH-000473,-0.5107821134623132
ACH-000475,-0.17588222532766393
ACH-000476,-0.2837804409038123
ACH-000477,-0.7227318245317749
ACH-000479,-0.045535003098793714
ACH-000480,-0.12346110854043968
ACH-000481,-0.1382697863581753
ACH-000483,-0.051350973833766814
ACH-000484,-0.132770983423775
ACH-000485,-0.11496167882187752
ACH-000486,-0.2740719971988959
ACH-000487,-0.20317867750455235
ACH-000488,-0.5573884045969812
ACH-000490,-0.18691411609726
ACH-000491,-0.0939236709706493
ACH-000495,-0.09923194713491766
ACH-000496,-0.054107083845883336
ACH-000499,-0.2451817306462456
ACH-000500,0.17993658358406198
ACH-000502,-0.2400576207045917
ACH-000503,-0.595514835053894
ACH-000505,-0.18324412320239733
ACH-000507,-0.1416674293132518
ACH-000510,-0.0022145545052993047
ACH-000511,-0.10784873457661748
ACH-000512,-0.2543032983648129
ACH-000516,-0.2035710939936929
ACH-000517,-0.21856973852875372
ACH-000518,-0.32596847350225805
ACH-000520,-0.20661102870014755
ACH-000521,-0.12566288523821326
ACH-000522,0.05323879010149491
ACH-000524,-0.2362016141968666
ACH-000527,-0.21118586047847546
ACH-000528,-0.3248253219727809
ACH-000537,0.08311317334611744
ACH-000541,-0.2276787187297797
ACH-000542,0.008026251212287526
ACH-000544,-0.8077902621861097
ACH-000545,-0.3661875288838509
ACH-000547,-0.08656673761207351
ACH-000548,-0.3783921192441452
ACH-000549,-0.3035637927639122
ACH-000550,-0.061523772259611136
ACH-000552,-0.046681611451693146
ACH-000556,-0.06311818251290079
ACH-000557,-0.11616851572020034
ACH-000569,0.11581636198192535
ACH-000570,0.041464061209764064
ACH-000571,-0.012337520324583084
ACH-000573,0.01813845702501684
ACH-000576,-0.2654617517647105
ACH-000579,-0.3354365735656536
ACH-000580,-0.09879196421055816
ACH-000584,-0.4078639322350848
ACH-000585,-0.17951047033397638
ACH-000588,0.02554411540546072
ACH-000589,-0.03447101915119859
ACH-000591,-0.3328858954830753
ACH-000593,-0.04897314168937797
ACH-000600,-0.11891271947682887
ACH-000601,-0.2309605787688997
ACH-000605,-0.13608610146840186
ACH-000606,-0.2622920064495209
ACH-000608,-0.055275027271461115
ACH-000614,-0.14971917277007102
ACH-000616,-0.2845232474781075
ACH-000618,-0.0397280948311368
ACH-000619,-0.2325979993555689
ACH-000620,-0.1066862140246718
ACH-000621,-0.2054602100710385
ACH-000622,-0.023017872422138326
ACH-000623,-0.06844807823695043
ACH-000624,-0.5413152949659424
ACH-000627,0.11024030908717443
ACH-000630,0.018642381911744152
ACH-000631,0.193824568646454
ACH-000632,-0.22406437402550544
ACH-000633,-0.020399692588201318
ACH-000637,-0.14981267022625022
ACH-000638,-0.10015201108424787
ACH-000646,-0.02644348175878328
ACH-000647,-0.2369842850179928
ACH-000648,-0.20838966031698208
ACH-000649,0.05606999821519853
ACH-000651,-0.08195510598173616
ACH-000652,-0.25999508333100585
ACH-000653,-0.1142459288968566
ACH-000657,-0.2341355297079305
ACH-000658,0.1767960898389433
ACH-000661,0.06988583751513483
ACH-000662,-0.1726098051059872
ACH-000663,0.02836310162602225
