,SYNDIG1 (79953)
ACH-000004,0.1320101803395021
ACH-000005,0.4620516123376903
ACH-000007,0.2525412182005366
ACH-000009,0.3608194394137131
ACH-000011,0.14956995039570234
ACH-000012,0.2543362380754076
ACH-000013,0.17323009022817867
ACH-000014,0.2743053969125615
ACH-000015,0.2866574882236064
ACH-000017,0.2303901295356095
ACH-000018,0.31626718004882115
ACH-000019,0.1458497012820791
ACH-000021,0.2397727925411878
ACH-000022,0.2796916267758334
ACH-000025,0.3756693338889211
ACH-000028,0.3007891002460171
ACH-000030,0.2595848475215805
ACH-000035,0.05590607041162715
ACH-000036,0.24537897748594198
ACH-000037,0.2611307318671078
ACH-000039,0.23962788292957635
ACH-000040,0.283202582069909
ACH-000041,0.3283882827371843
ACH-000042,0.18624749983974606
ACH-000045,0.26753806940207564
ACH-000047,0.30301054162326435
ACH-000052,0.16716377579413008
ACH-000053,0.2758382600671923
ACH-000054,0.2599490241307311
ACH-000055,0.032546404011782874
ACH-000060,0.28734908146201743
ACH-000067,0.22284537558582426
ACH-000070,0.08727806761897673
ACH-000075,0.2461160925247109
ACH-000078,0.3163142179014633
ACH-000082,0.177808811579362
ACH-000085,0.3777358758520015
ACH-000086,0.21956677916929296
ACH-000087,0.11891397662127146
ACH-000092,0.2345885602461627
ACH-000095,0.29449411525030306
ACH-000097,0.15325624887994846
ACH-000098,0.28917401445709395
ACH-000099,0.22065631150279613
ACH-000108,0.29583957099599234
ACH-000113,0.26310821831821424
ACH-000116,0.3178386142158361
ACH-000118,0.07993780899084707
ACH-000120,0.2789221609524507
ACH-000123,0.22315675959137074
ACH-000127,0.22036833585699697
ACH-000128,0.21917906119146469
ACH-000132,0.3341686165994758
ACH-000133,0.21643947236372696
ACH-000137,0.2726237466825234
ACH-000138,0.302922079368111
ACH-000142,0.3398594848680518
ACH-000143,0.507657959151854
ACH-000146,0.13584815236683045
ACH-000148,0.2413709650103497
ACH-000150,0.14173782544025612
ACH-000152,0.3385311482371313
ACH-000153,0.1874786087191752
ACH-000159,0.3507550809915389
ACH-000160,0.20323014697744615
ACH-000163,0.2317171349479561
ACH-000167,-0.10011771016148699
ACH-000168,0.32100399729745377
ACH-000169,0.13887306927787385
ACH-000178,0.20226015520712814
ACH-000183,0.1075082968136006
ACH-000188,0.4350775246136725
ACH-000189,-0.08742791081169202
ACH-000190,0.11391963086530285
ACH-000198,0.1484602364364117
ACH-000203,0.16389766051471402
ACH-000204,0.2691819026694334
ACH-000206,0.22318219926736327
ACH-000207,0.2050291003420024
ACH-000208,0.30145816400268105
ACH-000210,0.2627848309085894
ACH-000211,0.27683906269020203
ACH-000215,0.26573886222720683
ACH-000221,0.29899886058392144
ACH-000222,0.2937681979368977
ACH-000223,0.20911306811159172
ACH-000226,0.18811263405445294
ACH-000227,0.27185238273189416
ACH-000228,0.2329764763772079
ACH-000231,0.17571866602174194
ACH-000232,0.2759263011880353
ACH-000233,0.21011983633632653
ACH-000234,0.2298164555300425
ACH-000235,0.12478260048165155
ACH-000237,0.19355014850833
ACH-000238,0.0989366277773326
ACH-000242,0.13143233984302602
ACH-000243,0.20999806822536504
ACH-000244,0.29816085777974505
ACH-000246,0.21867228194546828
ACH-000248,0.2567972936367585
ACH-000250,0.37348066618198295
ACH-000251,0.17869576053686126
ACH-000252,0.28833779286590344
ACH-000253,0.3508579135680383
ACH-000255,0.3314520550325449
ACH-000256,0.1632372173792205
ACH-000257,0.18680132277749484
ACH-000258,0.3283332361856321
ACH-000259,0.2765748860217333
ACH-000260,0.107448290709416
ACH-000261,0.23710008845726765
ACH-000262,0.3581229513942644
ACH-000263,0.0912937038980596
ACH-000264,0.15906963178937672
ACH-000265,0.2264102699907876
ACH-000266,0.2411981084319224
ACH-000272,0.17629319298916732
ACH-000274,0.2847290145131539
ACH-000277,0.2533620382424229
ACH-000278,0.1268128640671701
ACH-000279,0.26962937410384463
ACH-000280,0.20569146677167024
ACH-000281,0.2287108528394826
ACH-000288,0.2356782139309091
ACH-000291,0.15935286194329668
ACH-000293,0.19180264406522446
ACH-000294,0.12945652274205874
ACH-000295,0.17096332296058436
ACH-000296,0.1852920997289324
ACH-000302,0.23386481276742815
ACH-000304,0.2040447492418998
ACH-000307,0.22721430352870925
ACH-000308,0.22894830667059696
ACH-000310,0.2160122671260176
ACH-000311,0.060043797191059935
ACH-000312,0.2212544081336899
ACH-000315,0.2895774015558661
ACH-000316,0.06934196897161994
ACH-000317,0.1972663418278483
ACH-000318,0.14535581431240766
ACH-000319,0.15348921377645444
ACH-000320,0.22567595321420394
ACH-000322,0.2484151621284344
ACH-000323,0.2803889876395463
ACH-000324,0.2594326478223432
ACH-000329,0.2036259185127683
ACH-000330,0.1887130941636844
ACH-000331,0.1868125656266688
ACH-000332,0.21153664341343534
ACH-000334,0.29050263387472736
ACH-000335,0.23490159669995925
ACH-000336,0.31499633752461725
ACH-000337,0.1570773693090247
ACH-000338,0.2356918818904508
ACH-000339,0.13921999897688409
ACH-000341,0.26744168907368465
ACH-000348,0.32504922046551443
ACH-000350,0.17823915030319173
ACH-000352,0.11963476063896272
ACH-000356,0.11486389467272885
ACH-000361,0.1695976574869549
ACH-000362,0.2825730675848696
ACH-000363,0.15150378940064455
ACH-000364,0.2895886691656036
ACH-000365,0.12178888818273605
ACH-000366,0.2869939016188653
ACH-000368,0.09346364353977672
ACH-000374,0.18427385374230434
ACH-000375,0.12565144273077086
ACH-000376,0.0914775932621224
ACH-000381,0.28034217583852555
ACH-000383,0.2995664339622338
ACH-000387,0.18332094038574032
ACH-000389,0.3953044078941664
ACH-000390,0.3236288314610143
ACH-000393,0.2754018810656364
ACH-000395,0.2731518987698405
ACH-000396,0.2963950145678693
ACH-000397,0.34263236257923074
ACH-000401,0.3068017189414809
ACH-000402,0.1224221249781499
ACH-000403,0.2428631626754131
ACH-000404,0.08863468439080471
ACH-000406,0.226296721606288
ACH-000407,0.3180338426685329
ACH-000408,0.2595747804379545
ACH-000410,0.2565755570403484
ACH-000411,0.2298300148526929
ACH-000414,0.25292548484967503
ACH-000415,0.12832798761386566
ACH-000416,0.29708514991828866
ACH-000420,0.13565707633517374
ACH-000421,0.08821901975981943
ACH-000424,0.1465262015156822
ACH-000425,0.3112478291016021
ACH-000426,0.10460959344130637
ACH-000427,0.17108675855618494
ACH-000433,0.2267153309798132
ACH-000435,0.09398579734184977
ACH-000436,0.2210085469590996
ACH-000444,0.16531415702335725
ACH-000445,0.3187921854025017
ACH-000448,0.11664904453343908
ACH-000450,0.11218975473140833
ACH-000452,0.20240712201998404
ACH-000454,0.18102462985269271
ACH-000458,0.3209571409139407
ACH-000459,0.1390243166528011
ACH-000460,0.2841558181935983
ACH-000461,0.2264368948939407
ACH-000463,0.20382638944540374
ACH-000464,0.11313178685212713
ACH-000466,0.3131215672448961
ACH-000467,0.29955767542193545
ACH-000468,0.3237626120951813
ACH-000469,0.24319187344544965
ACH-000470,0.1388507762925997
ACH-000471,0.14786664470491148
ACH-000472,0.1842987629891933
ACH-000473,0.13472539040832845
ACH-000475,0.2221634182783808
ACH-000476,0.16693582960430275
ACH-000477,0.2436661866038476
ACH-000479,0.4486244259875837
ACH-000480,0.21621763285051696
ACH-000481,0.2426857030485365
ACH-000483,0.2444587237181928
ACH-000484,0.18444250094769574
ACH-000485,0.20789993053695036
ACH-000486,0.12430981409846735
ACH-000487,0.2528958199861646
ACH-000488,0.1715144102436913
ACH-000490,0.2272561340931401
ACH-000491,0.11824350151313645
ACH-000495,0.3988007942500229
ACH-000496,0.17440565311617498
ACH-000499,-0.037497315621642616
ACH-000500,0.3638338480040351
ACH-000502,0.17127366342234032
ACH-000503,0.4280907433410657
ACH-000505,0.2878736961771335
ACH-000507,0.34166640779848345
ACH-000510,0.2263160837358817
ACH-000511,0.2724276281104052
ACH-000512,0.283527867894591
ACH-000516,0.26379707236192285
