,ABHD16B (140701)
ACH-000004,0.061047328411338427
ACH-000005,0.3580438034580993
ACH-000007,0.036966653531789614
ACH-000009,-0.1197607055432974
ACH-000011,-0.1306201235524748
ACH-000012,0.034489094848519766
ACH-000013,-0.03951443433281125
ACH-000014,-0.162653550905572
ACH-000015,0.031732583549112986
ACH-000017,0.012215055146450887
ACH-000018,0.17208943334609286
ACH-000019,-0.2294962648384579
ACH-000021,0.02624555944483228
ACH-000022,-0.13030145507089302
ACH-000025,-0.02096721170237749
ACH-000028,-0.05421372038502671
ACH-000030,-0.06490989281655042
ACH-000035,-0.06719106094134984
ACH-000036,-0.03607932114045125
ACH-000037,0.03999385043306247
ACH-000039,0.0574764637768735
ACH-000040,-0.1023989841580956
ACH-000041,-0.01808368895269761
ACH-000042,-0.0684016868979839
ACH-000045,-0.0985663204541918
ACH-000047,-0.031469231809998534
ACH-000052,0.12095139757999612
ACH-000053,0.0301484278938385
ACH-000054,-0.11552450470736485
ACH-000055,-0.040039363875990566
ACH-000060,-0.10889645054183257
ACH-000067,-0.06734636375212552
ACH-000070,0.12641502329763507
ACH-000075,0.14586479743411446
ACH-000078,-0.21386790996945684
ACH-000082,0.02230398742811718
ACH-000085,-0.003972677870262862
ACH-000086,-0.006068841630235622
ACH-000087,0.22604292905420814
ACH-000092,0.008575692074587136
ACH-000095,-0.121402945127152
ACH-000097,-0.05773598204271072
ACH-000098,0.09184842199912664
ACH-000099,-0.028117316706720668
ACH-000108,-0.10769625870232026
ACH-000113,-0.04930131750530753
ACH-000116,0.041417255120109055
ACH-000118,0.09465658912705144
ACH-000120,-0.08318555481342622
ACH-000123,0.028244551841685964
ACH-000127,-0.16405398403607171
ACH-000128,-0.045129504574836415
ACH-000132,0.03937892395397439
ACH-000133,-0.03302888766152815
ACH-000137,-0.005236014671502671
ACH-000138,0.04681526550084194
ACH-000142,0.11329247447367433
ACH-000143,-0.1242102971910932
ACH-000146,0.019067060722933016
ACH-000148,0.00871944268367657
ACH-000150,0.09710419486828988
ACH-000152,0.06473956995685914
ACH-000153,0.07163183593809781
ACH-000159,-0.035345393232532
ACH-000160,-0.15135325308215308
ACH-000163,0.2284485527469349
ACH-000167,0.0882873267001163
ACH-000168,-0.04567401631685106
ACH-000169,0.017044228825933157
ACH-000178,-0.03689500715534248
ACH-000183,0.06239006650721113
ACH-000188,-0.0006879305473197532
ACH-000189,0.060090370655783015
ACH-000190,-0.046041840297006
ACH-000198,0.006382229595423815
ACH-000203,-0.1537578024233734
ACH-000204,0.027862459061122728
ACH-000206,-0.11653220108728962
ACH-000207,0.2005014755907717
ACH-000208,-0.1508847787806758
ACH-000210,-0.18321248158321235
ACH-000211,-0.05094824720270258
ACH-000215,-0.03986771049969301
ACH-000221,0.01929090944605565
ACH-000222,0.040714449854317214
ACH-000223,0.011866890857478812
ACH-000226,-0.00044257632405438047
ACH-000227,0.12423408181623302
ACH-000228,-0.0703312457565734
ACH-000231,0.016160937084578327
ACH-000232,-0.03173867541816658
ACH-000233,-0.11124320248717487
ACH-000234,-0.2510015905648373
ACH-000235,-0.02409250058892544
ACH-000237,0.036172406817617485
ACH-000238,-0.0581647880714045
ACH-000242,-0.2957655499817153
ACH-000243,0.014970391950453238
ACH-000244,0.0436073649308919
ACH-000246,-0.02658082791453697
ACH-000248,-0.14283849898614
ACH-000250,-0.029245454340874333
ACH-000251,-0.15000465042251876
ACH-000252,-0.20578041612355985
ACH-000253,-0.0031364481880116852
ACH-000255,-0.007046326094441999
ACH-000256,-0.12605351204722073
ACH-000257,-0.0668290517284081
ACH-000258,-0.017971623700480575
ACH-000259,-0.19956006942107413
ACH-000260,-0.11863791832273515
ACH-000261,0.025265552954373903
ACH-000262,-0.053166605408833896
ACH-000263,-0.3098749455811856
ACH-000264,0.06596107483705263
ACH-000265,-0.01842914248126585
ACH-000266,-0.08501134808646547
ACH-000272,-0.014435904233426809
ACH-000274,-0.08724117625355703
ACH-000277,0.02180159761813653
ACH-000278,0.0052699299363424676
ACH-000279,0.004710250322857745
ACH-000280,-0.09291808933611748
ACH-000281,-0.01643674046132719
ACH-000288,0.005211702962658405
ACH-000291,-0.133410595592123
ACH-000293,0.014636885495090466
ACH-000294,0.08853922632251393
ACH-000295,0.11998140693350147
ACH-000296,-0.17777516126012766
ACH-000302,0.07370320249099271
ACH-000304,-0.18261497616478176
ACH-000307,-0.03669764850065492
ACH-000308,-0.08890149500095246
ACH-000310,-0.16862712147494702
ACH-000311,0.09711169357683586
ACH-000312,-0.1064269378484016
ACH-000315,-0.023192404392590148
ACH-000316,-0.047749666974467635
ACH-000317,0.2392272998095149
ACH-000318,-0.0845669684850325
ACH-000319,-0.13986323298929285
ACH-000320,-0.05947560344227715
ACH-000322,-0.17424558109367044
ACH-000323,0.03768388432382391
ACH-000324,-0.15565338595321213
ACH-000329,-0.008823205251501837
ACH-000330,0.0942784300287454
ACH-000331,-0.038257643216746434
ACH-000332,-0.0978345538948481
ACH-000334,0.11418986771802075
ACH-000335,0.0005937417753133707
ACH-000336,0.08412956144851069
ACH-000337,-0.16383983021280354
ACH-000338,0.2168516822542177
ACH-000339,0.06004735553485465
ACH-000341,0.043553534343790015
ACH-000348,0.02913139637773105
ACH-000350,-0.20409650577023647
ACH-000352,-0.2214467566813278
ACH-000356,0.14115153770218067
ACH-000361,0.22873471116849944
ACH-000362,-0.10657730756209294
ACH-000363,-0.1543302295802497
ACH-000364,0.12057674838927687
ACH-000365,-0.001517787220435742
ACH-000366,-0.12764657287381595
ACH-000368,0.11720095963981472
ACH-000374,-0.025837089015683105
ACH-000375,-0.1552567018146655
ACH-000376,-0.003397318873462177
ACH-000381,-0.13925436836279315
ACH-000383,0.03397272092534236
ACH-000387,0.061567832520186425
ACH-000389,-0.20356163453744172
ACH-000390,-0.04319040030724696
ACH-000393,0.014044606960465514
ACH-000395,-0.27875914898489645
ACH-000396,-0.12632122667441747
ACH-000397,-0.09790629513018502
ACH-000401,-0.18140731426930048
ACH-000402,0.046007190620659055
ACH-000403,-0.09486961152446416
ACH-000404,-0.027125836858024308
ACH-000406,0.016906680924008894
ACH-000407,-0.03468966370601045
ACH-000408,0.08255346842586075
ACH-000410,0.040422626005452426
ACH-000411,-0.0912493206543934
ACH-000414,0.009863404788555463
ACH-000415,-0.009221345489205914
ACH-000416,-0.003252344064944205
ACH-000420,-0.0620944101324112
ACH-000421,-0.04069143205490123
ACH-000424,0.10813611930241736
ACH-000425,-0.12613584090794644
ACH-000426,0.2125589333380501
ACH-000427,-0.15092296070253985
ACH-000433,0.2714037546436199
ACH-000435,-0.07157905136817763
ACH-000436,-0.0735326564078316
ACH-000444,-0.051137926838712856
ACH-000445,-0.2070890286647263
ACH-000448,-0.06856548037598137
ACH-000450,0.0490643550451886
ACH-000452,-0.1015704436755026
ACH-000454,0.1015883610384449
ACH-000458,0.06332669730500834
ACH-000459,0.21183306090629853
ACH-000460,-0.10530692929746284
ACH-000461,0.08255479906180781
ACH-000463,-0.1260266851576539
ACH-000464,-0.1207752923442532
ACH-000466,-0.19929439926301054
ACH-000467,-0.115731778873044
ACH-000468,-0.09474997779968322
ACH-000469,0.007990258418485425
ACH-000470,-0.054647647114631985
ACH-000471,-0.0020094210231369892
ACH-000472,-0.025917483382450233
ACH-000473,-0.20391087789622325
ACH-000475,-0.03842567150427213
ACH-000476,-0.039733825394431266
ACH-000477,0.07179644086213714
ACH-000479,-0.2405672367793744
ACH-000480,-0.041872629124763534
ACH-000481,-0.01862676981837529
ACH-000483,-0.03784927738941668
ACH-000484,0.014266617607166744
ACH-000485,-0.12417382134170313
ACH-000486,-0.09759764047570836
ACH-000487,0.03154329071886132
ACH-000488,-0.034655060203938964
ACH-000490,0.02740869140300039
ACH-000491,0.02619145177051184
ACH-000495,-0.0734093189362635
ACH-000496,-0.06258518356908825
ACH-000499,0.20863984672424696
ACH-000500,-0.3375780398190109
ACH-000502,-0.0435137500651229
ACH-000503,0.12830335018362454
ACH-000505,0.000326126651021513
ACH-000507,0.036103884989622366
ACH-000510,-0.03862197382554213
ACH-000511,-0.00035626242123990086
ACH-000512,0.08212841682845679
ACH-000516,0.04981199238477503
ACH-000517,-0.11975781725389027
ACH-000518,-0.052846918081243935
ACH-000520,-0.08925548227494026
ACH-000521,-0.23307129659535614
