,NOS1 (4842)
ACH-000004,0.137922994453715
ACH-000005,0.04445970620309117
ACH-000007,0.0256612674438902
ACH-000009,-0.1423376161166022
ACH-000011,0.061123565763476925
ACH-000012,-0.003420368928387004
ACH-000013,-0.018085331508264017
ACH-000014,-0.10658536203505067
ACH-000015,-0.0478885799322047
ACH-000017,0.03484644879204096
ACH-000018,0.0298809790962106
ACH-000019,-0.07640687530532024
ACH-000021,-0.12400814438817408
ACH-000022,0.019183893511476018
ACH-000025,-0.003960053109712365
ACH-000028,0.06691011743821446
ACH-000030,-0.012567292108110046
ACH-000035,0.055818396618618704
ACH-000036,0.18952886175881908
ACH-000037,-0.02795927952093297
ACH-000039,-0.01628582969904941
ACH-000040,-0.05180307771370046
ACH-000041,0.0016722717776109582
ACH-000042,-0.11570716287314388
ACH-000045,0.058828565732385735
ACH-000047,-0.006085404595501883
ACH-000052,-0.03921227585317035
ACH-000053,-0.06794364281986
ACH-000054,-0.11044133229223237
ACH-000055,0.010295603685879244
ACH-000060,-0.034736425865656714
ACH-000067,-0.0431220668885844
ACH-000070,-0.02035906925161194
ACH-000075,-0.0071941946276419455
ACH-000078,0.010954006128261671
ACH-000082,-0.01789046046708525
ACH-000085,-0.04226727235819686
ACH-000086,-0.004323510567941175
ACH-000087,0.13635927647228568
ACH-000092,0.07354776401402957
ACH-000095,-0.07085000531462478
ACH-000097,-0.10028856600008428
ACH-000098,-0.053672784616947716
ACH-000099,0.01589481019513287
ACH-000108,-0.09768608073215536
ACH-000113,0.15125013983989438
ACH-000116,0.07389269575571936
ACH-000118,-0.1508598019857521
ACH-000120,0.08031035557271328
ACH-000123,-0.059972785637525526
ACH-000127,0.05582223719018717
ACH-000128,-0.02091716779403137
ACH-000132,0.13611031207148774
ACH-000133,-0.03587637259781179
ACH-000137,-0.0973059143747282
ACH-000138,0.01366434816228926
ACH-000142,0.1103335787806336
ACH-000143,0.13222068406773013
ACH-000146,-0.03825091491913619
ACH-000148,0.04995537892201945
ACH-000150,-0.10556086655931644
ACH-000152,0.010918359090173123
ACH-000153,-0.060420581836367365
ACH-000159,0.1151666440911387
ACH-000160,-0.014939998525829626
ACH-000163,-0.06855591554856963
ACH-000167,-0.29295117879430765
