,OR8I2 (120586)
ACH-000150,-0.24570060095398785
ACH-000152,-0.2570311381909185
ACH-000153,-0.4325254254600028
ACH-000159,-0.16336133115710938
ACH-000160,-0.31799897773374897
ACH-000163,-0.2673710901979193
ACH-000167,-0.3318257903882897
ACH-000168,-0.16031171928254692
ACH-000169,-0.14826185606290695
ACH-000178,-0.17239994036876774
ACH-000183,-0.07259606980065103
ACH-000188,-0.4978519533705371
ACH-000189,-0.3512735243955057
ACH-000190,-0.02159174168325209
ACH-000198,-0.25864842262295945
ACH-000203,-0.1120789698553857
ACH-000204,-0.12001290350299346
ACH-000206,-0.37380746931819214
ACH-000207,-0.35318658352659504
ACH-000208,-0.32249233862663695
ACH-000210,-0.13425661852743506
ACH-000211,-0.29802351743608346
ACH-000215,-0.11778236379852447
ACH-000221,-0.16872403613657347
ACH-000222,-0.07891266043544304
ACH-000223,-0.19466804662456835
ACH-000226,-0.18589455223945447
ACH-000227,-0.31133727569492714
ACH-000228,-0.2623097514821045
ACH-000231,-0.06388260311373922
ACH-000232,-0.3365028859909148
ACH-000233,-0.280410165696278
ACH-000234,-0.18194108068006032
ACH-000235,-0.29278389870767785
ACH-000237,-0.17645240838839896
ACH-000238,-0.10945456740479363
ACH-000242,-0.5567228047870405
ACH-000243,-0.13627131487219984
ACH-000244,-0.13325891269661438
ACH-000246,-0.13142689747462244
ACH-000248,-0.2325125182532141
ACH-000250,-0.022396764571150328
ACH-000251,0.10246802462115877
ACH-000252,-0.11508990955988102
ACH-000253,-0.11166476397573724
ACH-000255,-0.008395260617120426
ACH-000256,-0.4242875224656752
ACH-000257,-0.1465180318462037
ACH-000258,-0.2048384903352107
ACH-000259,-0.1375571990489329
ACH-000260,-0.16360214412069735
ACH-000261,-0.3274498957324757
ACH-000262,-0.177708947858941
ACH-000263,-0.3091972265573391
ACH-000264,-0.1019398295892799
ACH-000265,-0.19133656498561324
ACH-000266,-0.2122274306771844
ACH-000272,-0.14606563347848148
ACH-000274,-0.09941758336757653
ACH-000277,-0.22821278975916606
ACH-000278,-0.08188132792452202
ACH-000279,-0.14424382854519804
ACH-000280,-0.18524232536839694
ACH-000281,-0.13372447497703946
ACH-000288,-0.19562997246532504
ACH-000291,-0.042475342688970366
ACH-000293,-0.26687163089465776
ACH-000294,-0.2424954683733923
ACH-000295,-0.26603784412817244
ACH-000296,-0.14946502888394125
ACH-000302,-0.10705346286596043
ACH-000304,-0.035835991720645034
ACH-000307,-0.13585121286931187
ACH-000308,-0.2769970289461237
ACH-000310,-0.22098986166888204
ACH-000311,-0.20421109274711927
ACH-000312,-0.002630984359266251
ACH-000315,-0.21413526225139048
ACH-000316,-0.2511338548416049
ACH-000317,-0.5164105730662572
ACH-000318,-0.4948236162452445
ACH-000319,-0.488570701194729
ACH-000320,-0.17362926864773887
ACH-000322,-0.32296887044377554
ACH-000323,-0.2301260498197297
ACH-000324,-0.2630108484204399
ACH-000329,-0.1626219325642512
ACH-000330,-0.24716243176130054
ACH-000331,-0.18193137158838613
ACH-000332,-0.1740567058385196
ACH-000334,-0.5280682233979853
ACH-000335,-0.3325553953105186
ACH-000336,-0.4950650209326679
ACH-000337,-0.05276777556262792
ACH-000338,-4.141580288592298e-05
ACH-000339,-0.1828941347161662
ACH-000341,-0.1653419658271426
ACH-000348,-0.01986995998477615
ACH-000350,-0.06544718040874767
ACH-000352,-0.24220023480763875
ACH-000356,-0.27801443915578644
ACH-000361,-0.4593288238859884
ACH-000362,-0.2761048429005048
ACH-000363,-0.1856444500443839
ACH-000364,-0.20310065374624087
ACH-000365,-0.13299379059371724
ACH-000366,-0.28144933635353103
ACH-000368,-0.20371061904257626
ACH-000374,-0.21575994133457332
ACH-000375,-0.26745033830980103
ACH-000376,-0.20013624880743172
ACH-000381,-0.2057865806870309
ACH-000383,-0.2684433802607205
ACH-000387,-0.1178377491738059
ACH-000389,-0.2207006404865052
ACH-000390,-0.278280484451752
ACH-000393,-0.13754801216205262
ACH-000395,-0.3017028384894028
ACH-000396,-0.13242800653494774
ACH-000397,-0.33521919081623425
ACH-000401,-0.03999477227364834
ACH-000402,-0.24202217254329936
ACH-000403,-0.17376484670799994
ACH-000404,-0.28345811003602506
ACH-000406,-0.18044252823089976
ACH-000407,0.07676542386892725
ACH-000408,-0.4230917935604061
ACH-000410,-0.08187525712750071
ACH-000411,-0.3290957120259416
ACH-000414,-0.2614915151066702
ACH-000415,-0.3074278529318412
ACH-000416,-0.11250322546156
ACH-000420,-0.32155808496940635
ACH-000421,-0.15261865007339634
ACH-000424,-0.1935254224404438
ACH-000425,-0.20006822974166646
ACH-000426,0.070519239234239
ACH-000427,-0.14463918318177796
ACH-000433,-0.11981763115162394
ACH-000435,-0.06406888562844948
ACH-000436,-0.3372922888502965
ACH-000444,-0.21971882476398347
ACH-000445,-0.1580745862093942
ACH-000448,-0.1070226299525459
ACH-000450,-0.14239547708871395
ACH-000452,-0.2021039597602099
ACH-000454,-0.09943968762232007
ACH-000458,-0.20912768775648
ACH-000459,0.031169912480533107
ACH-000460,-0.22114280812711087
ACH-000461,-0.07785413560653902
ACH-000463,-0.1553716866816643
ACH-000464,-0.2539498783997484
ACH-000466,-0.22299849174239664
ACH-000467,-0.2325307199178197
ACH-000468,-0.13289328710091958
ACH-000469,-0.36381459967794416
ACH-000470,-0.17628301714744904
ACH-000471,-0.17238572524213394
ACH-000472,-0.09697354296329247
ACH-000473,-0.12947255316961895
ACH-000475,-0.21504123384028567
ACH-000476,-0.2429364682458674
ACH-000477,-0.2210722676403016
ACH-000479,-0.14136812191680906
ACH-000480,-0.21127224192732785
ACH-000481,-0.3893049847898027
ACH-000483,-0.12198028195524878
ACH-000484,-0.0522910174174437
ACH-000485,-0.2765525107774072
ACH-000486,-0.26101807917028674
ACH-000487,-0.11038602641944116
ACH-000488,-0.19740595931697266
ACH-000490,-0.217455240333628
ACH-000491,-0.15075317591442047
ACH-000495,-0.18050088182024512
ACH-000496,-0.4497743671225381
ACH-000499,-0.10155770619666928
ACH-000500,-0.3577966116544924
ACH-000502,-0.22026610012649
ACH-000503,-0.3702500750794635
ACH-000505,-0.33138884580994743
ACH-000507,-0.1992544909355844
ACH-000510,-0.2594061851955569
ACH-000511,-0.25400625137212857
ACH-000512,-0.20422063385736847
ACH-000516,-0.1932833071338412
ACH-000517,-0.1603592813780943
ACH-000518,-0.19366951282724024
ACH-000520,-0.1680804316920348
ACH-000521,-0.08027349235064045
ACH-000522,-0.14025132663795886
ACH-000524,-0.2087621105980114
ACH-000527,-0.16104545312999308
ACH-000528,-0.22118551469683392
ACH-000537,-0.2710753130798925
ACH-000541,-0.22045211924515132
ACH-000542,-0.2239914912264948
ACH-000544,-0.3644373780450131
ACH-000545,-0.27720999483920405
ACH-000547,-0.10850799570018882
ACH-000548,-0.2783564622576051
ACH-000549,-0.2577677953845345
ACH-000550,-0.10677220797145304
ACH-000552,-0.056377199451698674
ACH-000556,-0.15821800340366649
ACH-000557,-0.20534851505013452
ACH-000569,-0.4032149294381999
ACH-000570,-0.25738262418121444
ACH-000571,-0.22923425447670104
ACH-000573,-0.17280450599967762
ACH-000576,-0.08345932470127658
ACH-000579,0.1580176164362003
ACH-000580,-0.4106727661145071
ACH-000584,-0.09766660241391556
ACH-000585,-0.15586737084233307
ACH-000588,-0.4184264634261922
ACH-000589,-0.16194911477425813
ACH-000591,-0.197710823576036
ACH-000593,-0.12530057496696176
ACH-000600,-0.09991692985553756
ACH-000601,-0.16665999191814007
ACH-000605,-0.32477033378314857
ACH-000606,-0.2638725523908439
ACH-000608,-0.33123026824293184
ACH-000614,-0.5132017711252721
ACH-000616,-0.07219282366715417
ACH-000618,-0.24189434241175944
ACH-000619,-0.4207388107377171
ACH-000620,-0.17907388831323487
ACH-000621,-0.30019368404949176
ACH-000622,-0.2708367035265134
ACH-000623,-0.20693523065209493
ACH-000624,-0.15877155845682964
ACH-000627,-0.14783297333674744
ACH-000630,-0.2675524496260972
ACH-000631,-0.37423345845687106
ACH-000632,-0.21704272743310946
ACH-000633,-0.2717223504117801
ACH-000637,-0.0918383010315295
ACH-000638,0.012579291645737171
ACH-000646,-0.11109275847591243
ACH-000647,-0.3341892098318581
ACH-000648,-0.3049916522941295
ACH-000649,-0.2101377852408116
ACH-000651,0.014010978853567342
ACH-000652,0.02802362634961762
ACH-000653,-0.23341070537549746
ACH-000657,-0.4063090722867577
ACH-000658,-0.3451586329801659
ACH-000661,-0.058857115947583465
ACH-000662,-0.37117323630208
ACH-000663,-0.28340674985717873
ACH-000665,-0.4195038816759675
ACH-000671,-0.17988215772803434
ACH-000672,-0.18795236614014085
ACH-000673,-0.2507669897212341
ACH-000676,-0.10678243501424076
ACH-000677,-0.2289153493506986
ACH-000681,-0.16691902792107566
ACH-000683,-0.3318188788317196
ACH-000684,-0.2368651212276754
ACH-000688,-0.18066954125706175
ACH-000693,-0.11297186012669035
ACH-000694,-0.29863263697853715
ACH-000695,-0.22498218313247645
ACH-000696,-0.19691536208482568
ACH-000697,-0.21267616693331887
ACH-000699,-0.1415939731038939
ACH-000701,-0.33267842095365
ACH-000706,-0.21519376323237555
ACH-000711,-0.11459004734271824
ACH-000713,-0.40655025650792587
ACH-000714,-0.26244279345675503
ACH-000718,-0.13220703461916278
ACH-000720,-0.23356412224710446
ACH-000721,-0.2150995732689415
ACH-000724,-0.18481596252273885
ACH-000725,-0.16836927769072466
ACH-000732,-0.27926645742206835
ACH-000734,-0.3690531664900452
ACH-000735,-0.09698999682629476
ACH-000736,-0.2835248973417973
ACH-000738,-0.14648973743328392
ACH-000746,-0.2488586720851779
ACH-000747,-0.25780758289863104
ACH-000748,-0.2975522680768662
ACH-000753,-0.23398269290021104
ACH-000756,-0.30323472860260603
ACH-000757,-0.3317755654634777
ACH-000758,-0.051638638990985856
ACH-000760,-0.1598165680232899
ACH-000762,-0.3369768075799865
ACH-000763,-0.39147897810543775
ACH-000764,-0.497958762506638
ACH-000765,-0.2951464836721613
ACH-000766,-0.06353833541434083
ACH-000767,0.007790199069600691
ACH-000768,-0.20383171088661128
ACH-000769,-0.2182680430006347
ACH-000770,-0.23222844120510874
ACH-000771,-0.12379325756849333
ACH-000773,-0.09834649216110676
ACH-000776,-0.3794726121647636
ACH-000777,-0.1563203184959989
ACH-000778,-0.3335016686147573
ACH-000781,-0.2492506303519945
ACH-000782,-0.19898560656844266
ACH-000783,-0.3946053603337365
ACH-000784,-0.1276446179208596
ACH-000785,-0.16529610462043398
ACH-000787,-0.05979284238534471
ACH-000788,-0.18892801632809286
ACH-000791,-0.222619415759586
ACH-000792,-0.3189782927798945
ACH-000794,-0.3346492054739897
ACH-000796,-0.23064109502295385
ACH-000798,-0.14328844940714142
ACH-000799,-0.27868936397240124
ACH-000800,-0.11243079290506336
ACH-000802,-0.2978936524682672
ACH-000804,-0.3155740666928219
ACH-000805,-0.24873698067566785
ACH-000809,-0.2529817066217924
ACH-000810,-0.20184754595658447
ACH-000811,-0.2970487896528532
ACH-000817,-0.120321140664439
ACH-000819,-0.10052786948240916
ACH-000820,-0.19860810502141285
ACH-000821,-0.3037888672121313
ACH-000822,-0.20265977967810292
ACH-000823,-0.1838474243608038
ACH-000824,-0.2163456637130809
ACH-000827,-0.2630134884157063
ACH-000829,-0.340532004646502
ACH-000831,-0.22415091304096232
ACH-000832,-0.4216038562503111
ACH-000833,-0.05463475859619446
ACH-000834,-0.2287141340246064
ACH-000835,0.030658915015960093
ACH-000836,-0.2218290600187299
ACH-000837,-0.10753086151114287
ACH-000838,-0.3170783031046848
ACH-000839,-0.3254432055681392
ACH-000840,0.011218291618218287
ACH-000841,-0.1497053674998783
ACH-000843,-0.2221891453358442
ACH-000846,-0.13881808573950633
ACH-000847,-0.2593963603482764
ACH-000848,-0.3134776869176265
ACH-000849,-0.10440847231847407
ACH-000851,-0.07681027896109004
ACH-000855,-0.2626935861919575
ACH-000856,-0.32758430608890243
ACH-000858,-0.17004350684345307
ACH-000859,-0.18835163485985215
ACH-000861,-0.3643007055925638
ACH-000862,-0.21714484315331245
ACH-000865,-0.15732963438919814
ACH-000866,-0.16872839184633107
ACH-000867,-0.3317267874236128
ACH-000869,-0.15387135941776356
ACH-000872,-0.15850442129590214
ACH-000873,-0.2240806314562048
ACH-000876,-0.3864818772027594
ACH-000878,0.07893403236056137
ACH-000880,-0.16856730313010074
ACH-000881,-0.06504390485672712
ACH-000882,-0.16819107867319386
ACH-000884,-0.08444911236494525
ACH-000885,-0.22064736954682204
ACH-000887,-0.2155617425294622
ACH-000889,-0.20725718623175468
ACH-000896,-0.2506269910791529
ACH-000898,-0.42071309622660297
ACH-000900,-0.19233227927227334
ACH-000901,-0.29151485532768096
ACH-000905,-0.32594192524026705
ACH-000906,-0.23084304912360004
ACH-000907,0.021702041165696767
ACH-000910,-0.2398362635213643
ACH-000911,-0.17110765324869334
ACH-000912,-0.3376608038288703
ACH-000913,-0.11001109646486032
ACH-000915,-0.20992440980570345
ACH-000916,-0.41574898603060106
ACH-000917,-0.2916782072016798
ACH-000920,-0.2845122411631396
ACH-000921,-0.1717425565004943
ACH-000924,-0.14206979214047835
ACH-000926,-0.2292523018230563
ACH-000928,-0.14461321994206133
ACH-000929,-0.06549017719827112
ACH-000932,-0.3190477418408855
ACH-000935,-0.30300383038354456
ACH-000936,-0.31992517924618097
ACH-000937,-0.21219828742179853
ACH-000938,-0.3496168454036939
ACH-000939,-0.16549155189060386
ACH-000941,-0.2459824067576936
ACH-000943,-0.3721804547711268
ACH-000946,-0.4288674097611632
ACH-000947,-0.24413674705882266
ACH-000948,-0.1646133131300639
ACH-000950,-0.08958057517738773
ACH-000953,-0.31227566938033197
ACH-000954,-0.3015487414337572
ACH-000957,-0.35488515850041685
ACH-000958,-0.2389455480343256
ACH-000960,-0.21454079103602752
ACH-000963,-0.2483279173505964
ACH-000968,-0.2998660791627405
ACH-000969,-0.37787967484255375
ACH-000972,-0.24929004299964494
ACH-000973,-0.22262817787360215
ACH-000974,-0.3967830054421351
ACH-000978,-0.3281384480292195
ACH-000984,-0.18101680420450972
ACH-000986,-0.17823292624194614
ACH-000988,-0.16524337793303176
ACH-000993,0.02962830059433303
ACH-000994,-0.19967872403364248
ACH-000996,-0.19774251358449607
ACH-001001,-0.1259279169081622
ACH-001020,-0.06819300693161738
ACH-001028,-0.12602197285938072
ACH-001031,-0.0126437316211235
ACH-001038,-0.2325749513771327
ACH-001048,-0.4257644722646372
ACH-001050,-0.22383237677761936
ACH-001053,-0.1102793858728131
ACH-001054,-0.1097198250747016
ACH-001061,-0.21006615757434946
ACH-001067,-0.07406151616537428
ACH-001075,-0.3812579044059173
ACH-001096,-0.03448065444155892
ACH-001111,0.02012654727947435
ACH-001119,-0.321438630083242
ACH-001128,-0.22038424844809856
ACH-001134,-0.14747154782594366
ACH-001151,-0.2446506008845409
ACH-001163,-0.2528164815792345
ACH-001164,0.03680889111593505
ACH-001183,-0.1707340230699738
ACH-001192,0.03980417668502973
ACH-001193,-0.1684722688301721
ACH-001196,-0.2100559902302109
ACH-001197,-0.1103685892753164
ACH-001205,-0.16092007582797288
ACH-001211,-0.2271995178997284
ACH-001212,-0.01715028342571406
ACH-001228,-0.19318578062034672
ACH-001232,-0.3312394029813945
ACH-001239,-0.011299963310308045
ACH-001270,-0.3519401659845771
ACH-001274,-0.21533955591513135
ACH-001275,-0.1417210012502645
ACH-001277,-0.1338670119897314
ACH-001278,0.013198046273485323
ACH-001280,-0.2038518530690225
ACH-001283,-0.1071958226947226
ACH-001289,-0.2250091702039818
ACH-001300,-0.09530506547460477
ACH-001301,-0.15463547128953642
ACH-001302,-0.3556463943815709
ACH-001306,-0.3179563089469235
ACH-001318,-0.16241715590419356
ACH-001322,-0.17027919059486746
ACH-001328,-0.37548286174572415
ACH-001332,-0.31928108068327804
ACH-001336,-0.28585955787459344
ACH-001346,-0.22205048203536287
ACH-001353,-0.14699316227736664
ACH-001354,-0.14333940529227593
ACH-001367,-0.355515347992582
ACH-001368,-0.28519786233778577
ACH-001374,-0.00895136275852579
ACH-001377,-0.3750868551836303
ACH-001380,-0.07978290035179031
ACH-001391,-0.20738026352166655
ACH-001408,-0.24468212384283314
ACH-001430,-0.07486988648970808
ACH-001431,-0.11097948850592383
ACH-001450,-0.1393760614575391
ACH-001496,-0.15910210439095454
ACH-001500,-0.2932834035281639
ACH-001523,-0.15970332190945394
ACH-001532,-0.19734366287627605
ACH-001550,-0.3571111331629179
ACH-001552,-0.04641252836728449
ACH-001554,-0.24452332942395605
ACH-001654,-0.31080286455281025
ACH-001735,-0.15296209694656793
ACH-001736,-0.03315019757480939
ACH-001737,0.13305594162251785
ACH-001740,-0.13219781417524246
ACH-001745,-0.1365938456829748
ACH-001765,-0.10654088713249307
