,OR4F15 (390649)
ACH-000004,0.12418564460995032
ACH-000005,0.05307866396629801
ACH-000007,0.008413395908547559
ACH-000009,0.12718556149952748
ACH-000011,0.1697177573888574
ACH-000012,-0.0066138553560178654
ACH-000013,0.13220294913833075
ACH-000014,0.1142478515709009
ACH-000015,0.14367146979775258
ACH-000017,-0.11822281127671845
ACH-000018,0.18153080331747987
ACH-000019,0.09735413163335438
ACH-000021,0.08939747449437914
ACH-000022,0.0017249273112388446
ACH-000025,-0.03698450159089125
ACH-000028,0.11999711251834667
ACH-000030,0.0959456110647973
ACH-000035,0.07947146010383772
ACH-000036,-0.012056024627670244
ACH-000037,0.023233660531229883
ACH-000039,-0.16437013222195665
ACH-000040,0.19877758535579998
ACH-000041,0.014143695238393268
ACH-000042,-0.11938321406927192
ACH-000045,0.1582717513310836
ACH-000047,0.07012601447979915
ACH-000052,0.1123834086011148
ACH-000053,0.09755108876324807
ACH-000054,0.030853256893890305
ACH-000055,0.08604837804926133
ACH-000060,-0.01940505462677854
ACH-000067,0.1426022139851651
ACH-000070,0.17459677808060114
ACH-000075,-0.02518594052589039
ACH-000078,0.0280489007771743
ACH-000082,0.18701210857179928
ACH-000085,-0.00404958138174136
ACH-000086,0.062030970321315076
ACH-000087,0.27523184523215644
ACH-000092,0.011195932386627024
ACH-000095,0.13064667684246356
ACH-000097,0.03556808686389686
ACH-000098,0.2081337992766898
ACH-000099,0.0634856925982884
ACH-000108,0.059615183298295786
ACH-000113,0.15914894745418692
ACH-000116,0.07951891898530472
ACH-000118,0.0028207591339847013
ACH-000120,-0.039164980822706204
ACH-000123,-0.021706437170028244
ACH-000127,0.042546901481124284
ACH-000128,0.006232715169657214
ACH-000132,0.12288515780878875
ACH-000133,-0.04924364521285849
ACH-000137,0.008626466834500595
ACH-000138,-0.013020191864225249
ACH-000142,0.05683783111927705
ACH-000143,0.17756176023099807
ACH-000146,-0.01535543015273282
ACH-000148,-0.025820735287795472
ACH-000150,0.01319018641983479
ACH-000152,0.20933949166766908
ACH-000153,0.03112959401608137
ACH-000159,0.08491568375108817
ACH-000160,0.11122581541896326
ACH-000163,0.08082396345687262
ACH-000167,0.24265152153638875
ACH-000168,0.08304948987337152
ACH-000169,0.024336744725785932
ACH-000178,0.03493869282421473
ACH-000183,0.06464113840794138
ACH-000188,0.09378909881549144
ACH-000189,0.043544682690274165
ACH-000190,-0.015760776711496845
ACH-000198,0.12208018233821832
ACH-000203,0.06942790351088772
ACH-000204,-0.14183196592440395
ACH-000206,-0.07454790451575366
ACH-000207,0.004275268283047947
ACH-000208,0.4853712300971192
ACH-000210,-0.2545087592567737
ACH-000211,0.02079308479205111
ACH-000215,0.032620463149951026
ACH-000221,0.09644765726788172
ACH-000222,-0.11595922546086132
ACH-000223,0.1510250827394058
ACH-000226,0.14766362039395975
ACH-000227,0.05280029668073879
ACH-000228,-0.0468481449430621
ACH-000231,0.03752204400163857
ACH-000232,0.0973062930173164
ACH-000233,0.1410168505703612
ACH-000234,0.15300054325286094
ACH-000235,0.057748861374810535
ACH-000237,0.03349881612987623
ACH-000238,-0.025053663036886838
ACH-000242,-0.17982523063073227
ACH-000243,0.16775320893389192
ACH-000244,0.07762853238529009
ACH-000246,0.05307531685305402
ACH-000248,0.050070533291503384
ACH-000250,0.003901893042419322
ACH-000251,0.11931929039609405
ACH-000252,0.014141698492046804
ACH-000253,0.057967681751673016
ACH-000255,0.06287314469731184
ACH-000256,-0.04219356348507193
ACH-000257,-0.02078085955261732
ACH-000258,0.1425211973955471
ACH-000259,-0.052813647926387285
ACH-000260,0.19906884844709205
ACH-000261,0.12119173946800996
ACH-000262,0.03421513609900748
ACH-000263,0.1713780627280474
ACH-000264,0.0968661095811751
ACH-000265,-0.0253731808497138
ACH-000266,0.028617578089274412
ACH-000272,0.07960422412281358
ACH-000274,0.018597829714916827
ACH-000277,0.049709530293813885
ACH-000278,0.05570908939280424
ACH-000279,-0.11157652750071048
ACH-000280,0.07232158195847957
ACH-000281,0.16139107717289627
ACH-000288,0.08987260564871766
ACH-000291,0.02343303035256712
ACH-000293,0.21261025786076768
ACH-000294,-0.003462775543672105
ACH-000295,0.0842699073364116
ACH-000296,0.048102016246879535
ACH-000302,0.1039656272412656
ACH-000304,0.10010364617563768
ACH-000307,0.11888946760253892
ACH-000308,0.05513987871690006
ACH-000310,-0.03408156529690297
ACH-000311,0.03094056997704793
ACH-000312,0.1762435690863048
ACH-000315,0.2095561233368725
ACH-000316,0.0964031265451078
ACH-000317,0.006466802638879156
ACH-000318,0.2236754185797301
ACH-000319,0.1075166102523034
ACH-000320,-0.046446976353360266
ACH-000322,-0.02810576654296595
ACH-000323,0.07923597192961644
ACH-000324,0.02391886136178388
ACH-000329,0.034266432808879886
ACH-000330,0.15787212851696633
ACH-000331,0.07347000360120287
ACH-000332,0.03656447495068945
ACH-000334,0.16253881115339774
ACH-000335,0.1444260103341615
ACH-000336,-0.4186633055907763
ACH-000337,-0.1722842608839836
ACH-000338,0.2225754964492448
ACH-000339,0.13381988874595216
ACH-000341,0.018436509594329038
ACH-000348,0.06417297835101454
ACH-000350,-0.1069377133152508
ACH-000352,0.10646495820165756
ACH-000356,0.32676268675724
ACH-000361,0.0983203518408564
ACH-000362,0.13816268663082842
ACH-000363,0.018435125257564185
ACH-000364,0.2479577335895742
ACH-000365,0.08036054021672492
ACH-000366,0.07910499027694884
ACH-000368,-0.10808310079506013
ACH-000374,0.12780038896313006
ACH-000375,0.11001679320280078
ACH-000376,-0.06292450704420124
ACH-000381,0.21572202141176025
ACH-000383,-0.02132724902017484
ACH-000387,0.06853685274434097
ACH-000389,0.011596737066650315
ACH-000390,0.07528254590571429
ACH-000393,0.14467734332906246
ACH-000395,0.2620562029691727
ACH-000396,0.08055739476451254
ACH-000397,0.1558444845764093
ACH-000401,0.17037196467440152
ACH-000402,0.2690516451963991
ACH-000403,0.030324266702033142
ACH-000404,0.19303952421325474
ACH-000406,0.08166793106280851
ACH-000407,-0.08585560138010873
ACH-000408,0.1303198016464095
ACH-000410,0.05465337742441425
ACH-000411,0.00784250569617481
ACH-000414,0.1370116553792997
ACH-000415,0.11606354410627633
ACH-000416,0.031894622347414456
ACH-000420,0.19604050536268086
ACH-000421,0.0651137555408541
ACH-000424,0.19502847928268768
ACH-000425,0.13640579341737644
ACH-000426,0.0844451556368217
ACH-000427,0.2321259173095425
ACH-000433,0.02241205342456967
ACH-000435,-0.13486514009677575
ACH-000436,-0.05559339116760333
ACH-000444,-0.09490374252329924
ACH-000445,0.1399291353056287
ACH-000448,0.09403700020712533
ACH-000450,0.08807445924841117
ACH-000452,0.010771288346001608
ACH-000454,0.048127585942893326
ACH-000458,0.0927589738019791
ACH-000459,0.15435417199387955
ACH-000460,0.07669593403229033
ACH-000461,0.07213392887007491
ACH-000463,0.11977057835479135
ACH-000464,0.019330864204811664
ACH-000466,0.17479877038985694
ACH-000467,0.07168602632551968
ACH-000468,-0.005003297757948042
ACH-000469,0.011724815264156068
ACH-000470,-0.06198541034630785
ACH-000471,0.11792184496729645
ACH-000472,0.1920981900480112
ACH-000473,0.1250949213900219
ACH-000475,0.08036920505697281
ACH-000476,0.0048892221071880956
ACH-000477,-0.08060321886675904
ACH-000479,0.29853951357694986
ACH-000480,0.03879048837888418
ACH-000481,-0.02026193367886012
ACH-000483,0.0537453505103385
ACH-000484,0.04981828159788036
ACH-000485,0.12006431108823218
ACH-000486,0.2712037865741055
ACH-000487,0.013995747366679308
ACH-000488,0.004787120689021241
ACH-000490,-0.055926313453975016
ACH-000491,-0.12751357556612256
ACH-000495,-0.01266554009288361
ACH-000496,0.14097811659355813
ACH-000499,0.136042972970565
ACH-000500,-0.16100681018870525
ACH-000502,0.019728880387783844
ACH-000503,0.08831317394209683
ACH-000505,0.13072528886361098
ACH-000507,-0.1777010073061866
ACH-000510,0.05477145255901047
ACH-000511,-0.058718006199783915
ACH-000512,0.08478780863765331
ACH-000516,-0.0136646662255248
ACH-000517,0.09766538982445801
ACH-000518,0.0707973885462023
ACH-000520,-0.04567586582604776
ACH-000521,0.02849229249515737
ACH-000522,0.04642761236126645
ACH-000524,0.05616267791906032
ACH-000527,0.054555738066365135
ACH-000528,0.05069429619229504
ACH-000537,0.04545030869958976
ACH-000541,-0.027119176674959427
ACH-000542,0.05609295536895127
ACH-000544,0.09274553628074013
ACH-000545,-0.0051974133678977285
ACH-000547,0.02722907582728736
ACH-000548,0.036083865918040185
ACH-000549,0.2273486459428731
ACH-000550,0.015768919825539518
ACH-000552,-0.06658509139011627
ACH-000556,0.10468580133055402
ACH-000557,0.09249102509993598
ACH-000569,-0.10222696515004297
ACH-000570,0.34631052811836194
ACH-000571,-0.027849118577110126
ACH-000573,0.07395358894869082
ACH-000576,-0.058109130876591725
ACH-000579,0.12323735023452585
ACH-000580,0.14787426113177965
ACH-000584,0.059389783917024284
ACH-000585,0.06476282939774823
ACH-000588,0.0372515913919798
ACH-000589,0.032217042825870006
ACH-000591,0.08820914137787937
ACH-000593,0.1894660466380022
ACH-000600,0.19928683999358174
ACH-000601,0.05116135622603864
ACH-000605,0.005799056410552751
ACH-000606,0.07901201325524014
ACH-000608,0.020785354392604014
ACH-000614,0.2355155310270794
ACH-000616,0.1606955455569504
ACH-000618,0.1633839366952594
ACH-000619,0.16603114592507814
ACH-000620,0.09051379870737744
ACH-000621,0.04013579082515089
ACH-000622,0.17108586713911916
ACH-000623,0.10167026255622716
ACH-000624,0.07173239913023248
ACH-000627,0.07001554354917466
ACH-000630,0.08670733226080325
ACH-000631,-0.34371619661532776
ACH-000632,0.09166572536121016
ACH-000633,0.004774011587736533
ACH-000637,-0.006139921973862898
ACH-000638,0.14600408732659192
ACH-000646,-0.01915042264583244
ACH-000647,0.027867767215347575
ACH-000648,-0.06333329039890026
ACH-000649,0.06643304055339577
ACH-000651,0.07546139669637675
ACH-000652,-0.0621058535128053
ACH-000653,-0.07296471293528932
ACH-000657,0.10920677488248552
ACH-000658,-0.02676690377643305
ACH-000661,0.10359335367426463
ACH-000662,-0.12195492281528267
ACH-000663,0.1910880120893244
