,SEC14L4 (284904)
ACH-000004,-0.11742255206729298
ACH-000005,-0.1325422622959765
ACH-000007,-0.14210772885543008
ACH-000009,0.05363990488801605
ACH-000011,-0.05011974395324734
ACH-000012,0.012105837095583402
ACH-000013,-0.01415632079726033
ACH-000014,-0.16191607596665825
ACH-000015,-0.1842501403701525
ACH-000017,-0.08555966672694285
ACH-000018,0.20820674416761573
ACH-000019,0.014031445331009852
ACH-000021,0.008410663662575634
ACH-000022,0.050745020668889584
ACH-000025,-0.006775698252780217
ACH-000028,-0.13517259274602128
ACH-000030,-0.06784188200258633
ACH-000035,-0.07792535521072343
ACH-000036,0.0576626946284728
ACH-000037,0.07834292335974402
ACH-000039,0.13625310626508927
ACH-000040,0.12639172362316348
ACH-000041,0.06354290420294817
ACH-000042,-0.050349589095595865
ACH-000045,0.13617813262153647
ACH-000047,-0.057726632218451215
ACH-000052,-0.13484272956445026
ACH-000053,-0.012418789262338114
ACH-000054,-0.02859780379131133
ACH-000055,-0.02114931849349144
ACH-000060,-0.011083969041938521
ACH-000067,-0.008829269040680049
ACH-000070,0.016264039743813973
ACH-000075,-0.09690552414620147
ACH-000078,-0.018440732210386643
ACH-000082,0.0718415610752422
ACH-000085,-0.20880005030099366
ACH-000086,0.18647711173941348
ACH-000087,0.03990595003428327
ACH-000092,0.013957695025475515
ACH-000095,-0.0110467355791069
ACH-000097,-0.056468679496306864
ACH-000098,-0.06794406794707869
ACH-000099,0.04052995712273205
ACH-000108,0.005619905868559797
ACH-000113,0.03227248087873925
ACH-000116,0.0991845746076258
ACH-000118,0.050985501761845284
ACH-000120,-0.0297341721722908
ACH-000123,-0.034616735772812886
ACH-000127,0.16334116159975842
ACH-000128,0.05646242889166452
ACH-000132,-0.016915769638203754
ACH-000133,-0.08141051224973682
ACH-000137,0.016584491669199286
ACH-000138,0.12421182189820905
ACH-000142,0.03976983950254095
ACH-000143,0.14215636669462034
ACH-000146,0.08754641295337919
ACH-000148,0.048073271326058126
ACH-000150,-0.11555310231421045
ACH-000152,0.08566667338701488
ACH-000153,0.13380610309344726
ACH-000159,0.07125624597296537
ACH-000160,0.008615562721056466
ACH-000163,0.07603610082064903
ACH-000167,0.22248744868532952
ACH-000168,-0.07020883457946192
ACH-000169,-0.026009625110341127
ACH-000178,-0.042311156321852506
ACH-000183,-0.22547828183297494
ACH-000188,0.10479264485324198
ACH-000189,0.08768419613092916
ACH-000190,0.18657737980476147
ACH-000198,0.12703033972498246
ACH-000203,0.08956975509496709
ACH-000204,0.01578373801035239
ACH-000206,-0.03235125328572221
ACH-000207,0.016045060658914992
ACH-000208,0.02360345872282912
ACH-000210,0.04296491413285041
ACH-000211,-0.03545656105361016
ACH-000215,0.038711406612686065
ACH-000221,-0.09655270324880903
ACH-000222,-0.13607911263667674
ACH-000223,0.014664767747449584
ACH-000226,-0.12062271253355117
