,BCAN (63827)
ACH-000150,-0.26838554475139625
ACH-000152,-0.1172026262142697
ACH-000153,-0.2415325814137272
ACH-000159,-0.27802969862925897
ACH-000160,-0.20395777954009134
ACH-000163,-0.4113039515162657
ACH-000167,-0.2513815404482296
ACH-000168,-0.5151534180813079
ACH-000169,-0.09357272987263478
ACH-000178,-0.3476077914322192
ACH-000183,-0.20262083373573608
ACH-000188,-0.34126893271962633
ACH-000189,-0.2552279860326445
ACH-000190,-0.3526565267993538
ACH-000198,-0.1211320473713724
ACH-000203,-0.20612385161526606
ACH-000204,-0.12175807195940624
ACH-000206,-0.11089185816185516
ACH-000207,-0.3703754018190821
ACH-000208,-0.5325428211068326
ACH-000210,-0.5984260258567174
ACH-000211,-0.2541547321628749
ACH-000215,-0.4093051592142105
ACH-000221,-0.412851275384792
ACH-000222,-0.24652180820668754
ACH-000223,-0.2405469412296404
ACH-000226,-0.25140926083069953
ACH-000227,-0.3211142049216891
ACH-000228,-0.4856853261216879
ACH-000231,-0.2560640579604728
ACH-000232,-0.2911486840825744
ACH-000233,-0.2375136344634901
ACH-000234,-0.3173777015983957
ACH-000235,-0.37519598628010425
ACH-000237,-0.3297726280280369
ACH-000238,-0.36876215584735295
ACH-000242,0.12041269111200555
ACH-000243,-0.28439543461253675
ACH-000244,-0.4725530255287835
ACH-000246,-0.18838885393729607
ACH-000248,-0.15706219859431095
ACH-000250,-0.29390247917718315
ACH-000251,-0.07244697436536772
ACH-000252,-0.2671418904957373
ACH-000253,-0.27577976135928123
ACH-000255,-0.2286053775056815
ACH-000256,-0.4347122370886944
ACH-000257,-0.3632336600691496
ACH-000258,-0.08699046015720492
ACH-000259,-0.2374200897627388
ACH-000260,-0.2907841239967633
ACH-000261,-0.2783619343495246
ACH-000262,-0.07342797892628825
ACH-000263,-0.28171456153127694
ACH-000264,-0.3376856160749042
ACH-000265,-0.22935645014340836
ACH-000266,-0.21449308696792932
ACH-000272,-0.3345350629846538
ACH-000274,-0.3750952471957785
ACH-000277,-0.4993656162912136
ACH-000278,-0.4810477644742545
ACH-000279,-0.18447974928956606
ACH-000280,-0.4419927905903603
ACH-000281,-0.2482081317336997
ACH-000288,-0.3904279785622669
ACH-000291,-0.20892531356430386
ACH-000293,-0.35196426461910785
ACH-000294,-0.28113489621921284
ACH-000295,-0.26619887215571564
ACH-000296,-0.16957709694540854
ACH-000302,-0.3528032038723472
ACH-000304,-0.2728457561358625
ACH-000307,-0.31502857733019657
ACH-000308,-0.16465719938903106
ACH-000310,-0.3308178789340204
ACH-000311,-0.09179035415231533
ACH-000312,-0.2680657470293177
ACH-000315,-0.21361611676311373
ACH-000316,-0.1755939271908315
ACH-000317,-0.2467544028627136
ACH-000318,-0.2466023425474831
ACH-000319,-0.3833659289484173
ACH-000320,-0.5260663230471275
ACH-000322,-0.3836024842770258
ACH-000323,-0.4199537274862235
ACH-000324,-0.37907057694172025
ACH-000329,-0.24475378118419466
ACH-000330,-0.2314271980600876
ACH-000331,-0.2640691368414847
ACH-000332,-0.2613902519611345
ACH-000334,-0.08720423998531851
ACH-000335,-0.11155366557788243
ACH-000336,-0.1335735084129557
ACH-000337,-0.4258125317025828
ACH-000338,-0.003740340623495813
ACH-000339,-0.2013671765734184
ACH-000341,-0.2314580845607171
ACH-000348,-0.291522706631786
ACH-000350,-0.22962907845252806
ACH-000352,-0.2596568888783093
ACH-000356,-0.5200586873251051
ACH-000361,-0.3441496279672674
ACH-000362,-0.07788725904593921
ACH-000363,-0.1952325866675935
ACH-000364,-0.34953490231410145
ACH-000365,-0.2347479868256385
ACH-000366,-0.29900244228446593
ACH-000368,-0.5208750113734323
ACH-000374,-0.3148659209779292
ACH-000375,-0.4887708935707179
ACH-000376,-0.5087254699435471
ACH-000381,-0.1843529035608691
ACH-000383,-0.3833050867677889
ACH-000387,-0.375229925855672
ACH-000389,-0.405704981116737
ACH-000390,-0.32510300702747885
ACH-000393,-0.2018615028391254
ACH-000395,-0.24393980263374185
ACH-000396,-0.3571196333656024
ACH-000397,-0.2896708012290925
ACH-000401,-0.5738686595256466
ACH-000402,-0.4866536535309749
ACH-000403,-0.22258805508004145
ACH-000404,-0.05842286983769963
ACH-000406,-0.19007274005054287
ACH-000407,-0.3859548606730655
ACH-000408,-0.29922366144181606
ACH-000410,-0.29909952170168785
ACH-000411,-0.26051585338446026
ACH-000414,-0.25841887076425823
ACH-000415,-0.5421987787618278
ACH-000416,-0.4181111022655668
ACH-000420,-0.1693343656694934
ACH-000421,-0.2970223658035399
ACH-000424,-0.3770504296332656
ACH-000425,-0.2856776615337832
ACH-000426,-0.03866722362105292
ACH-000427,-0.3524650208763582
ACH-000433,-0.4910197885649901
ACH-000435,-0.19171732980702372
ACH-000436,-0.4537207417612994
ACH-000444,-0.2871723089103806
ACH-000445,-0.486409987812957
ACH-000448,-0.2538430005715184
ACH-000450,-0.06190972603802344
ACH-000452,-0.3524103528534325
ACH-000454,-0.4514156766547833
ACH-000458,-0.25036252023392297
ACH-000459,-0.1282224660449968
ACH-000460,-0.2262920042130531
ACH-000461,-0.35398187668710873
ACH-000463,-0.27760193662185445
ACH-000464,-0.2063476861387607
ACH-000466,-0.26002316393074865
ACH-000467,-0.17621424143202533
ACH-000468,-0.373986851893608
ACH-000469,-0.27378699419152397
ACH-000470,-0.3432528623877684
ACH-000471,-0.32401443871260555
ACH-000472,-0.24396176549681736
ACH-000473,-0.2970056820947189
ACH-000475,-0.3607232909921349
ACH-000476,-0.41965987419006745
ACH-000477,-0.07592082377024426
ACH-000479,-0.275705175221402
ACH-000480,-0.3079156124044041
ACH-000481,-0.5660401178561195
ACH-000483,-0.2222741621114864
ACH-000484,-0.24594154477173066
ACH-000485,-0.27580673508854764
ACH-000486,-0.3856473875892596
ACH-000487,-0.3114233554063163
ACH-000488,-0.228813790971736
ACH-000490,-0.2030002488584733
ACH-000491,-0.2753635647679329
ACH-000495,-0.3638636334624465
ACH-000496,-0.2780145522232209
ACH-000499,-0.0768109858304425
ACH-000500,-0.22012111636691994
ACH-000502,-0.4223390485113127
ACH-000503,-0.5083314226552644
ACH-000505,-0.41875913385793656
ACH-000507,-0.07161498898804489
ACH-000510,-0.35454343258905074
ACH-000511,-0.3005873973769323
ACH-000512,-0.4541458885037316
ACH-000516,-0.2617376732243855
ACH-000517,-0.3006047997503583
ACH-000518,-0.06753388300173495
ACH-000520,-0.22252498977879745
ACH-000521,-0.3031806863681476
ACH-000522,-0.3847614169399243
ACH-000524,-0.4470076190200024
ACH-000527,-0.30420479708665715
ACH-000528,-0.37384625796804494
ACH-000537,-0.16157993729986966
ACH-000541,-0.1019597043301261
ACH-000542,-0.30533608175780896
ACH-000544,-0.4915796720094716
ACH-000545,-0.3035783563144208
ACH-000547,-0.14864588907322332
ACH-000548,-0.3657728330313958
ACH-000549,-0.3045455665001136
ACH-000550,-0.2478380446180564
ACH-000552,-0.3046935712389942
ACH-000556,-0.4999543083590231
ACH-000557,-0.2317332152575699
ACH-000569,-0.1390837755138402
ACH-000570,-0.2130168662972564
ACH-000571,-0.19821325712752952
ACH-000573,-0.1872145177851646
ACH-000576,-0.029236188590311574
ACH-000579,-0.02555583262342908
ACH-000580,-0.12861973797862036
ACH-000584,-0.21201045259464066
ACH-000585,-0.15002459102852286
ACH-000588,-0.3460152306363089
ACH-000589,-0.2456616692714489
ACH-000591,-0.2129942661742408
ACH-000593,-0.3079364680332932
ACH-000600,-0.2735574640483892
ACH-000601,-0.2798366275686869
ACH-000605,-0.15002822464891194
ACH-000606,-0.4349329042117517
ACH-000608,-0.3538203959433894
ACH-000614,-0.19395611034462856
ACH-000616,-0.23696928573117024
ACH-000618,-0.3991028166388499
ACH-000619,-0.4430336530187326
ACH-000620,-0.2852923568935591
ACH-000621,-0.3096235855931069
ACH-000622,-0.3024786127822165
ACH-000623,-0.25196658566653435
ACH-000624,-0.35924252061539536
ACH-000627,-0.15526745855674515
ACH-000630,-0.3280849382725931
ACH-000631,-0.650167629154285
ACH-000632,-0.2477012319975976
ACH-000633,-0.3687945635157958
ACH-000637,-0.1940127552042971
ACH-000638,-0.27698023962591944
ACH-000646,-0.430816141584102
ACH-000647,-0.2894057548288037
ACH-000648,-0.4267800183251392
ACH-000649,-0.2769022282040268
ACH-000651,-0.19749487291480347
ACH-000652,-0.20327684563505652
ACH-000653,-0.40506819664203614
ACH-000657,-0.43222472044178895
ACH-000658,-0.2732535429699732
ACH-000661,-0.21728185269957392
ACH-000662,-0.708237612793168
ACH-000663,-0.17716092437462513
ACH-000665,-0.2744065417077214
ACH-000671,-0.3767024135127541
ACH-000672,-0.20781321837789812
ACH-000673,-0.3410585646981696
ACH-000676,-0.34090701388301103
ACH-000677,-0.23581435150681945
ACH-000681,-0.16280546447640407
ACH-000683,-0.5103637242464926
ACH-000684,-0.4564920981154007
ACH-000688,-0.2977699827590298
ACH-000693,-0.3448866985814485
ACH-000694,-0.25528184556344097
ACH-000695,-0.3684687948363345
ACH-000696,-0.3238964235104452
ACH-000697,-0.3977625489464148
ACH-000699,-0.29156117399280623
ACH-000701,-0.2558061676103984
ACH-000706,-0.2515066789605027
ACH-000711,-0.3242274974541396
ACH-000713,-0.4014901532466924
ACH-000714,-0.5415481903462733
ACH-000718,-0.19742585416515376
ACH-000720,-0.33188211821499586
ACH-000721,-0.2383575639105288
ACH-000724,-0.3312207703222093
ACH-000725,-0.4769586271235349
ACH-000732,-0.2740501802256418
ACH-000734,-0.4364299575687525
ACH-000735,-0.4028199302802685
ACH-000736,-0.2321542600585609
ACH-000738,-0.35352527614394946
ACH-000746,-0.11672009698818328
ACH-000747,-0.4109445243975512
ACH-000748,-0.3715358605807283
ACH-000753,-0.4173940619378572
ACH-000756,-0.38286978341271816
ACH-000757,-0.4064513536193233
ACH-000758,-0.18666405085848628
ACH-000760,-0.28057811447376363
ACH-000762,-0.2310880608148207
ACH-000763,-0.2438389989104392
ACH-000764,-0.4607980456752562
ACH-000765,-0.3402986769389946
ACH-000766,-0.21551850929994212
ACH-000767,-0.5118086206823513
ACH-000768,-0.3196831082228596
ACH-000769,-0.23789185368407806
ACH-000770,-0.18354636556378373
ACH-000771,-0.27882901138456184
ACH-000773,-0.2647339602624728
ACH-000776,-0.2763478366395223
ACH-000777,-0.1883227291676441
ACH-000778,-0.25190811605183866
ACH-000781,-0.30678847618973026
ACH-000782,-0.1993815000897234
ACH-000783,-0.27454976928044217
ACH-000784,-0.4741834504610528
ACH-000785,-0.3509777759160501
ACH-000787,-0.2571055505910371
ACH-000788,-0.2509534908389605
ACH-000791,-0.3689182031577215
ACH-000792,-0.37624747030010897
ACH-000794,-0.4226734224316697
ACH-000796,-0.25655924286463944
ACH-000798,-0.21142817111011006
ACH-000799,-0.2981311516188574
ACH-000800,-0.5798402260932395
ACH-000802,-0.3334846462918772
ACH-000804,-0.16212144082232086
ACH-000805,-0.25075961118749823
ACH-000809,-0.23247619476920434
ACH-000810,-0.23653603200493384
ACH-000811,-0.258232904545034
ACH-000817,-0.09225784308275572
ACH-000819,-0.3251671732149141
ACH-000820,-0.3067857590469622
ACH-000821,-0.4134091198835108
ACH-000822,-0.3626693842204802
ACH-000823,-0.25557427039585506
ACH-000824,-0.4684939664754696
ACH-000827,-0.4127292644204403
ACH-000829,-0.05041718308291451
ACH-000831,-0.050964896818810765
ACH-000832,-0.1921012677274297
ACH-000833,-0.2885002715931105
ACH-000834,-0.21971078398309515
ACH-000835,-0.38972161661562094
ACH-000836,-0.3636590982100049
ACH-000837,-0.2904933306655023
ACH-000838,-0.16479359889960155
ACH-000839,-0.36904100513944427
ACH-000840,-0.057260146870454186
ACH-000841,-0.3806257538341633
ACH-000843,-0.471316858912604
ACH-000846,-0.4240521366926016
ACH-000847,-0.48482060469693394
ACH-000848,-0.330066049414366
ACH-000849,-0.3533017490655582
ACH-000851,-0.3650920827815463
ACH-000855,-0.012529692107453607
ACH-000856,-0.44584080787586383
ACH-000858,-0.3171006574389035
ACH-000859,-0.15365607818424148
ACH-000861,-0.4419607219869105
ACH-000862,-0.14801869267211906
ACH-000865,-0.4598555435928304
ACH-000866,-0.18052470737927476
ACH-000867,-0.3918600339743843
ACH-000869,-0.3713247418883291
ACH-000872,-0.4023164842323361
ACH-000873,-0.4440069899510789
ACH-000876,-0.4190240346986882
ACH-000878,-0.391538691905218
ACH-000880,-0.1862064859806768
ACH-000881,-0.2515732629186227
ACH-000882,-0.32998757934193496
ACH-000884,-0.3068440124142331
ACH-000885,-0.29983716716809145
ACH-000887,-0.2588602744620101
ACH-000889,-0.3680252086997563
ACH-000896,-0.3966137447370475
ACH-000898,-0.3534107561686823
ACH-000900,-0.3971630631224945
ACH-000901,-0.366842065336657
ACH-000905,-0.2951160969358633
ACH-000906,-0.2578433905080681
ACH-000907,-0.4094789631214469
ACH-000910,-0.2192664765442016
ACH-000911,-0.2591231989758733
ACH-000912,-0.4311787399147669
ACH-000913,-0.4015608235639741
ACH-000915,-0.1952419774662446
ACH-000916,-0.5972669692751629
ACH-000917,-0.5740151900537245
ACH-000920,0.08646689345341532
ACH-000921,-0.2884294822824479
ACH-000924,-0.35150199677662264
ACH-000926,-0.3853309720134049
ACH-000928,-0.17508128456580674
ACH-000929,-0.4028605000365254
ACH-000932,-0.3454800829427556
ACH-000935,-0.2665189924630062
ACH-000936,-0.4619824517898644
ACH-000937,-0.4194359200694328
ACH-000938,-0.5173507206374929
ACH-000939,-0.3103211762629608
ACH-000941,-0.35494497136837794
ACH-000943,-0.2234160735343598
ACH-000946,-0.2625761851518563
ACH-000947,-0.3033294647389065
ACH-000948,-0.41233551492030335
ACH-000950,-0.45250825170296205
ACH-000953,-0.4990821541384463
ACH-000954,-0.5721544774222739
ACH-000957,-0.3051414724786006
ACH-000958,0.032609842891120615
ACH-000960,-0.4368098017481296
ACH-000963,-0.2668678179372961
ACH-000968,-0.3297908090373491
ACH-000969,-0.221438805356344
ACH-000972,-0.24634857758804
ACH-000973,-0.3564802969909205
ACH-000974,-0.2272663259285165
ACH-000978,-0.003189118996848996
ACH-000984,-0.28694656773990285
ACH-000986,-0.22516286676813224
ACH-000988,-0.3303415903887196
ACH-000993,-0.3890828113291131
ACH-000994,-0.2408043947912552
ACH-000996,-0.6464773201921642
ACH-001001,-0.34100465464666924
ACH-001020,-0.2284087316125669
ACH-001028,-0.33731629709241395
ACH-001031,-0.2658339629619296
ACH-001038,-0.300771920986377
ACH-001048,-0.2929695578065837
ACH-001050,-0.20328706432745855
ACH-001053,-0.3792384280842096
ACH-001054,-0.2689220024547101
ACH-001061,-0.14033379968463022
ACH-001067,-0.3229395016231961
ACH-001075,-0.2265603971580632
ACH-001096,-0.34145038427902463
ACH-001111,-0.4701058391358425
ACH-001119,-0.3325371439538227
ACH-001128,-0.2699689899575083
ACH-001134,-0.2829873425206114
ACH-001151,-0.32906929650492545
ACH-001163,-0.6305491368171245
ACH-001164,-0.392135148649549
ACH-001183,-0.11456469850091094
ACH-001192,-0.1980906052829606
ACH-001193,-0.6474572945858852
ACH-001196,-0.3989999097421891
ACH-001197,-0.3631026759725395
ACH-001205,-0.4755524677103024
ACH-001211,-0.4052181616113089
ACH-001212,-0.4109015764309451
ACH-001228,-0.3925459067311491
ACH-001232,-0.509241799301299
ACH-001239,-0.3560567232934241
ACH-001270,-0.383068507814062
ACH-001274,-0.5809649191772052
ACH-001275,-0.2894822762681267
ACH-001277,-0.38596416841433695
ACH-001278,-0.10917835447576232
ACH-001280,-0.06749579273469568
ACH-001283,-0.12301155371087627
ACH-001289,-0.3940372246687214
ACH-001300,-0.2957861163091988
ACH-001301,-0.34918291867421913
ACH-001302,-0.33163362045489403
ACH-001306,-0.2248201136653687
ACH-001318,-0.4514878714109593
ACH-001322,-0.5044378014784712
ACH-001328,-0.39477667183886106
ACH-001332,-0.4283157036662497
ACH-001336,-0.30805383967258776
ACH-001346,-0.3037068776188678
ACH-001353,-0.4751983213607292
ACH-001354,-0.28188831350730154
ACH-001367,-0.4026201112265019
ACH-001368,-0.25946685379499906
ACH-001374,-0.5407784120446871
ACH-001377,-0.3970949582704957
ACH-001380,-0.2901725176129478
ACH-001391,-0.39731420091177416
ACH-001408,-0.41999955523502863
ACH-001430,-0.3335142282241244
ACH-001431,-0.4260537015999816
ACH-001450,-0.2438204347323512
ACH-001496,-0.2660019875083667
ACH-001500,-0.18414492782621966
ACH-001523,-0.15853433701685385
ACH-001532,-0.2495355317678126
ACH-001550,-0.21659346749890526
ACH-001552,-0.012966955365296457
ACH-001554,-0.22189447419978045
ACH-001654,-0.4046849694762391
ACH-001735,-0.2001999641325468
ACH-001736,-0.3310936330350452
ACH-001737,-0.3287849197849844
ACH-001740,-0.13616773002069654
ACH-001745,-0.238870964518983
ACH-001765,-0.22255514314877092
