,ODC1 (4953)
ACH-000004,0.01690312216481585
ACH-000005,0.4277582541683754
ACH-000007,0.14231249765921028
ACH-000009,0.13397343647036394
ACH-000011,0.2257749266383141
ACH-000012,0.2743529200284809
ACH-000013,0.14657687828006424
ACH-000014,0.0748955733399089
ACH-000015,0.22013441215751392
ACH-000017,-0.3218350858978409
ACH-000018,0.3419485538187525
ACH-000019,0.13410032555215012
ACH-000021,0.08591892288789732
ACH-000022,0.061334477990989913
ACH-000025,0.22000182192871884
ACH-000028,0.2015586435927545
ACH-000030,0.07862010249761503
ACH-000035,0.05921745294321546
ACH-000036,-0.04006045351078638
ACH-000037,-0.07009891210603253
ACH-000039,0.2142943668652043
ACH-000040,0.04836494607782325
ACH-000041,0.1224171678267332
ACH-000042,-0.06076841841791944
ACH-000045,-0.0821365367016852
ACH-000047,0.21697440415359665
ACH-000052,0.02812917395255201
ACH-000053,0.02890377099736289
ACH-000054,-0.1049644423819019
ACH-000055,0.08546523469900191
ACH-000060,0.14798531926061714
ACH-000067,0.08905734252741845
ACH-000070,-0.3150125974020111
ACH-000075,0.04326700198656446
ACH-000078,0.057761251619783814
ACH-000082,0.11565327920060275
ACH-000085,0.16188530424212605
ACH-000086,0.022829136617115203
ACH-000087,0.04013237616320777
ACH-000092,-0.10922150804661876
ACH-000095,-0.1356010835530755
ACH-000097,0.07178685005269644
ACH-000098,0.12676675065338674
ACH-000099,0.21117727291636287
ACH-000108,-0.05173049076952819
ACH-000113,0.09938979381463192
ACH-000116,0.14337725567559695
ACH-000118,0.029979076804013325
ACH-000120,-0.02825857385435849
ACH-000123,-0.04069195067813643
ACH-000127,0.04581167270835742
ACH-000128,0.13011780365728354
ACH-000132,0.1129635307953138
ACH-000133,0.03774179243892427
ACH-000137,0.08910361838386169
ACH-000138,0.1193346439021896
ACH-000142,0.06609770241557165
ACH-000143,-0.003732520958597375
ACH-000146,0.12316374495810985
ACH-000148,0.08323848343282035
ACH-000150,0.2241038008618987
ACH-000152,0.04925879707565668
ACH-000153,0.06006350835736629
ACH-000159,0.013177124547853887
ACH-000160,-0.046864348971450864
ACH-000163,0.09172283136285196
ACH-000167,0.2754643657225494
ACH-000168,0.0956583879599784
ACH-000169,0.2642974421609644
ACH-000178,-0.0072700055426317516
ACH-000183,-0.1825577179011592
ACH-000188,0.21952143507170585
ACH-000189,0.014612497902547797
ACH-000190,0.1414179524361428
ACH-000198,0.16561027936510614
ACH-000203,0.014978989758561462
ACH-000204,-0.07744324031368828
ACH-000206,-0.08532543730699635
ACH-000207,-0.05792452843720203
ACH-000208,0.2651982292613793
ACH-000210,-0.08458031636604234
ACH-000211,0.09636955644481486
ACH-000215,0.028787074648642462
ACH-000221,0.10437301341933017
ACH-000222,-0.144260752774297
ACH-000223,0.10516059175644213
ACH-000226,0.05762320677609649
ACH-000227,0.1122295723880069
ACH-000228,0.12299801410475933
ACH-000231,0.09786267295122053
ACH-000232,0.10181965832737072
ACH-000233,0.04281368952322831
ACH-000234,0.012742555708550736
ACH-000235,0.08910778948465706
ACH-000237,0.09505655040022792
ACH-000238,-0.06211069332058841
ACH-000242,0.29631797627453604
ACH-000243,0.037281858150720014
ACH-000244,0.061148903362558925
ACH-000246,0.036907591850735486
ACH-000248,0.15458337966510666
ACH-000250,0.058642733950228114
ACH-000251,0.2350915754998921
ACH-000252,-0.09861293806632937
ACH-000253,0.112889921448698
ACH-000255,0.07425394940141966
ACH-000256,-0.019464607652143858
ACH-000257,0.22246541997619246
ACH-000258,0.06439297769848416
ACH-000259,-0.012042589328010486
ACH-000260,0.13075866041266704
ACH-000261,0.04453036559759933
ACH-000262,0.09014481495329286
ACH-000263,-0.08292251968240566
ACH-000264,0.0563734336801606
ACH-000265,0.05618321106382338
ACH-000266,-0.011318606864662791
ACH-000272,0.039333871350050585
ACH-000274,-0.023277069261311727
ACH-000277,-0.015020815223401388
ACH-000278,0.1841447199418227
ACH-000279,0.09372195166028573
ACH-000280,0.1031284101173137
ACH-000281,-0.0604653864168036
ACH-000288,-0.003085749247700293
ACH-000291,-0.003285810148391193
ACH-000293,0.10418667409077834
ACH-000294,0.0672802888963661
ACH-000295,0.14778488213804655
ACH-000296,0.2117967203346464
ACH-000302,0.08775458329318515
ACH-000304,0.5587257348061518
ACH-000307,0.15360706302175658
ACH-000308,0.05481980075235388
ACH-000310,0.2452222745648534
ACH-000311,0.06359125731161923
ACH-000312,-0.0035734174880490428
ACH-000315,-0.3020641223654313
ACH-000316,0.06431566688888579
ACH-000317,0.05504537968027424
ACH-000318,0.13726732428735675
ACH-000319,0.2488634305211939
ACH-000320,-0.08989407424431382
ACH-000322,0.05932992324259561
ACH-000323,0.018146447887528463
ACH-000324,0.058185962923487336
ACH-000329,0.1233945629902884
ACH-000330,0.08493613627440436
ACH-000331,0.1405109727054046
ACH-000332,0.015703626565020938
ACH-000334,-0.08942004511511756
ACH-000335,0.0356168097743619
ACH-000336,0.013909170299385192
ACH-000337,0.09253485710012403
ACH-000338,0.3945614143187399
ACH-000339,0.09490866435211333
ACH-000341,0.012371558457969622
ACH-000348,0.013234277817295002
ACH-000350,0.04374928966718365
ACH-000352,0.19136372392481066
ACH-000356,0.02162502418291018
ACH-000361,-0.1794243019385644
ACH-000362,-0.02088011887568206
ACH-000363,-0.19163222479470488
ACH-000364,0.1022618449756604
ACH-000365,-0.7796982998483152
ACH-000366,-0.05918750698666559
ACH-000368,0.062076174358186215
ACH-000374,0.19319796464005484
ACH-000375,-0.08268266012067353
ACH-000376,0.0023109308061271105
ACH-000381,0.24975709944348876
ACH-000383,-0.02697640165340144
ACH-000387,0.08742644816572305
ACH-000389,0.05627186430908192
ACH-000390,0.09301498623566576
ACH-000393,0.056161600628469414
ACH-000395,0.0034454937350671525
ACH-000396,0.1787584394585892
ACH-000397,0.1325059789109859
ACH-000401,0.03905013429340178
ACH-000402,-0.3127077011535116
ACH-000403,-0.007502035378029581
ACH-000404,-0.03918034599899825
ACH-000406,-0.03289519189014707
ACH-000407,0.20888557357615894
ACH-000408,0.2759037787069788
ACH-000410,-0.010789947864469159
ACH-000411,0.03946268808923102
ACH-000414,0.13546712397549315
ACH-000415,0.10721798226973236
ACH-000416,0.09957561462915368
ACH-000420,0.07007278993731718
ACH-000421,0.08475023818485047
ACH-000424,-0.15396705997214727
ACH-000425,0.012833409749695431
ACH-000426,0.13311881818545415
ACH-000427,-0.00641966179402333
ACH-000433,0.19150242191077974
ACH-000435,0.01752262201358901
ACH-000436,0.0285492424451966
ACH-000444,0.07650531502592868
ACH-000445,0.02021588209880544
ACH-000448,-0.026435583984073682
ACH-000450,0.22614077303427316
ACH-000452,0.0299253249648759
ACH-000454,0.0215794007622887
ACH-000458,0.11298637799101875
ACH-000459,0.08037609926425028
ACH-000460,0.041818790380151925
ACH-000461,0.2386147997842928
ACH-000463,0.12612127093121064
ACH-000464,0.05625647939754232
ACH-000466,0.08371623536472983
ACH-000467,0.049556405205643785
ACH-000468,0.0584160916782765
ACH-000469,0.07610357027631888
ACH-000470,0.1112952714686372
ACH-000471,0.0543941191200632
ACH-000472,0.17343166502486845
ACH-000473,0.008121352390380188
ACH-000475,-0.045075804257320516
ACH-000476,0.09088081766640824
ACH-000477,-0.1081406466718814
ACH-000479,0.3571704712752776
ACH-000480,0.13801506548029044
ACH-000481,0.12906696523013197
ACH-000483,0.1764766972647413
ACH-000484,0.14368093255093256
ACH-000485,0.2925271110174054
ACH-000486,-0.011053191183546154
ACH-000487,-0.12704166008585724
ACH-000488,0.07249360669138853
ACH-000490,0.11772938275116306
ACH-000491,-0.028913576422514527
ACH-000495,0.02240754357594117
ACH-000496,0.06563656222450406
ACH-000499,0.18781747042251987
ACH-000500,-0.03511064591631108
ACH-000502,0.1497063104673781
ACH-000503,0.08011650682986089
ACH-000505,-0.014379264592795402
ACH-000507,0.13555708346739292
ACH-000510,0.053340918581502965
ACH-000511,0.019660505846558842
ACH-000512,-0.2536927116344437
ACH-000516,0.04193287403011596
ACH-000517,0.09193003314751833
ACH-000518,0.15207303013656834
ACH-000520,0.1570366651585831
ACH-000521,-0.08886760499103097
ACH-000522,0.07508909544975408
ACH-000524,0.042402802089162334
ACH-000527,0.003640261133088065
ACH-000528,0.10291684421695596
ACH-000537,0.07166165536313547
ACH-000541,0.006321499913680425
ACH-000542,0.09177391807066404
ACH-000544,0.1352021587093178
ACH-000545,0.12478467807543525
ACH-000547,0.07759493040509824
ACH-000548,-0.057373392740917364
ACH-000549,0.19721329014439204
ACH-000550,0.05027940764921536
ACH-000552,0.07926683144765734
ACH-000556,0.0401883368151191
ACH-000557,0.011736286333827905
ACH-000569,0.05833904307601041
ACH-000570,0.06328588527910106
ACH-000571,0.003988369121716772
ACH-000573,0.02050394738898683
ACH-000576,-0.07998372121133694
ACH-000579,-0.10019725491934382
ACH-000580,0.08624838299124055
ACH-000584,-0.013337805629021027
ACH-000585,0.04418650432151453
ACH-000588,0.06881494515756152
ACH-000589,0.07047635979278864
ACH-000591,0.033035946284796204
ACH-000593,-0.06407443174465398
ACH-000600,0.03714003230478785
ACH-000601,-0.045076284687537486
ACH-000605,-0.037045711636092285
ACH-000606,0.19804933896121354
ACH-000608,0.10350559504532092
ACH-000614,-0.2468064755005252
ACH-000616,0.11726865856893892
ACH-000618,0.09208142395618818
ACH-000619,-0.19921736158531092
ACH-000620,0.09557687338134853
ACH-000621,-0.03450602637811883
ACH-000622,0.03901314410030076
ACH-000623,0.09509579064564244
ACH-000624,0.1028634732496985
ACH-000627,0.058069078368649725
ACH-000630,0.0012790990525703679
ACH-000631,-0.0823056706012953
ACH-000632,0.19649750375632974
ACH-000633,0.08205610064444392
ACH-000637,0.10115777828012563
ACH-000638,0.0021400014918435645
ACH-000646,0.07224966561826736
ACH-000647,0.08997292824804855
ACH-000648,0.0921104857925291
ACH-000649,-0.0031926748237390244
ACH-000651,-0.05881980766422922
ACH-000652,-0.012912408179613215
ACH-000653,0.07116140147652819
ACH-000657,0.09226989086403753
ACH-000658,0.0700886174675332
ACH-000661,-0.007076856580509725
ACH-000662,-0.06309423338608318
ACH-000663,-0.16491335934224122
