,PDE4A (5141)
ACH-000764,-0.4679410325454256
ACH-000765,-0.0607803787949296
ACH-000766,-0.07176342931026819
ACH-000767,0.016399136996613262
ACH-000768,-0.2419913778690296
ACH-000769,-0.0962150145399366
ACH-000770,-0.1208925458777042
ACH-000771,-0.12900408101174002
ACH-000773,-0.1325660727694934
ACH-000776,-0.5214877566531915
ACH-000777,-0.12811838130883638
ACH-000778,-0.20097180517481966
ACH-000781,-0.12240167019967015
ACH-000782,-0.08970389406610849
ACH-000783,-0.19201112918010632
ACH-000784,-0.0642321054242241
ACH-000785,-0.1166521671911279
ACH-000787,-0.18107489027846035
ACH-000788,-0.12345093415971307
ACH-000791,-0.0992340332103559
ACH-000792,-0.11413926272893204
ACH-000794,-0.12314184684571902
ACH-000796,-0.13357756446428978
ACH-000798,-0.12596726339314512
ACH-000799,-0.14059206752638778
ACH-000800,-0.028732056453183562
ACH-000802,-0.2634012518158654
ACH-000804,-0.094289380384505
ACH-000805,-0.2414087256220409
ACH-000809,-0.10665987507800176
ACH-000810,-0.11658392427163318
ACH-000811,-0.13875355009183307
ACH-000817,-0.061978456832075784
ACH-000819,-0.15488410644307524
ACH-000820,0.011253084962297063
ACH-000821,-0.10883505603181902
ACH-000822,-0.08705255977673652
ACH-000823,-0.3780700247995855
ACH-000824,-0.09811673801681292
ACH-000827,-0.16325059564402436
ACH-000829,0.08217562153841998
ACH-000831,-0.1773802475700004
ACH-000832,-0.08475014770304562
ACH-000833,-0.03004085096451678
ACH-000834,-0.1909167340108832
ACH-000835,-0.09921790636541113
ACH-000836,-0.2998922421920173
ACH-000837,-0.0008957675239972276
ACH-000838,-0.07419585511000837
ACH-000839,-0.16693765345863154
ACH-000840,0.13636887868665334
ACH-000841,-0.03191288965006591
ACH-000843,-0.27125943666942354
ACH-000846,-0.2197531112373826
ACH-000847,-0.07999426444659963
ACH-000848,-0.14746153370702447
ACH-000849,-0.02840390517857103
ACH-000851,-0.07524813556166622
ACH-000855,-0.10595386062397084
ACH-000856,-0.01953516080637278
ACH-000858,-0.2779511929206541
ACH-000859,-0.18824934237501487
ACH-000861,-0.1062089578710278
ACH-000862,-0.01098836999618524
ACH-000865,-0.15595214478665073
ACH-000866,-0.04457886698606737
ACH-000867,-0.1223075735514746
ACH-000869,-0.18367086710938416
ACH-000872,-0.23108962093436464
ACH-000873,-0.317293546897478
ACH-000876,-0.2086200868376981
ACH-000878,-0.1404407832365814
ACH-000880,-0.00968164594345953
ACH-000881,-0.10289161875891686
ACH-000882,-0.2942254021796602
ACH-000884,-0.09635480163567164
ACH-000885,-0.11669979296489875
ACH-000887,-0.2725405415091545
ACH-000889,-0.061136143639279085
ACH-000896,-0.16310902326971194
ACH-000898,-0.18713436558903224
ACH-000900,-0.19227683640385956
ACH-000901,-0.1698939662099772
ACH-000905,-0.11287084638796195
ACH-000906,-0.1314885156478464
ACH-000907,-0.17634435422093098
ACH-000910,-0.15893585125333415
ACH-000911,-0.0961872711988074
ACH-000912,-0.16048333296247685
ACH-000913,-0.09240998689082086
ACH-000915,-0.09729122772736994
ACH-000916,-0.02269007082671701
ACH-000917,-0.1147119972065518
ACH-000920,-0.2289700435868313
ACH-000921,-0.13443786141655073
ACH-000924,0.013955140624193495
ACH-000926,-0.09768516117866312
ACH-000928,-0.17683905283715748
ACH-000929,-0.06178405665787193
ACH-000932,-0.2043178426426477
ACH-000935,-0.25902354084638113
ACH-000936,-0.2073339724380495
ACH-000937,-0.2036090457370461
ACH-000938,-0.16208076177436212
ACH-000939,-0.10430285875619187
ACH-000941,-0.3022122346938989
ACH-000943,-0.06129001712650965
ACH-000946,-0.14374837567530735
ACH-000947,-0.1890615332788988
ACH-000948,-0.01590794466402869
ACH-000950,-0.1079505049985184
ACH-000953,-0.18517807539171025
ACH-000954,-0.194569132472061
ACH-000957,-0.07633155565613453
ACH-000958,0.007080885299016974
ACH-000960,-0.10251986944576674
ACH-000963,-0.16415405944184022
ACH-000968,-0.10714856262471252
ACH-000969,-0.0005712140444357632
ACH-000972,-0.14147112508049456
ACH-000973,-0.09395688066644307
ACH-000974,-0.18293064242962434
ACH-000978,-0.4171286289614865
ACH-000984,-0.14810619772082798
ACH-000986,-0.05363224176587338
ACH-000988,-0.12404598852153667
ACH-000993,-0.3894992590864973
ACH-000994,-0.3267518065238263
ACH-000996,-0.25721453831238505
ACH-001001,-0.05346249119868903
ACH-001020,-0.2218253882222179
ACH-001028,-0.1444925005893214
ACH-001031,-0.17623530574841167
ACH-001038,-0.16949459834953098
ACH-001048,-0.2307152087018931
ACH-001050,-0.31144621499623865
ACH-001053,-0.15027910882066986
ACH-001054,-0.19671251815876856
ACH-001061,-0.1711152503850307
ACH-001067,-0.09927435831201227
ACH-001075,-0.12357207429907713
ACH-001096,-0.12625682336478375
ACH-001111,-0.3279756987970749
ACH-001119,-0.22574482764274256
ACH-001128,-0.3406222490211578
ACH-001134,-0.28974754240935274
ACH-001151,-0.11633593197046377
ACH-001163,-0.06974866703425564
ACH-001164,-0.09022512678805447
ACH-001183,-0.2458810975817115
ACH-001192,-0.14046219674929794
ACH-001193,-0.15870217250684887
ACH-001196,-0.12812989103164074
ACH-001197,-0.3009968552224493
ACH-001205,-0.3053505676103007
ACH-001211,-0.27488453053268963
ACH-001212,-0.2727083524461626
ACH-001228,-0.15826452091269774
ACH-001232,-0.06552716750257541
ACH-001239,-0.1571093250539969
ACH-001270,-0.17815970048195146
ACH-001274,-0.36288381496773015
ACH-001275,-0.14203198424667046
ACH-001277,-0.0765547390404759
ACH-001278,-0.20275043241487414
ACH-001280,-0.2127034766911665
ACH-001283,-0.14645765282239068
ACH-001289,-0.18829714287732785
ACH-001300,-0.18761626971198686
ACH-001301,-0.20735899122973608
ACH-001302,-0.10081426884977307
ACH-001306,-0.3174071822394446
ACH-001318,-0.21882763438467934
ACH-001322,-0.19723862418292049
ACH-001328,-0.20483813838994516
ACH-001332,0.04479244018767303
ACH-001336,-0.17142051340225395
ACH-001346,-0.15296934176936305
ACH-001353,-0.1834154879146036
ACH-001354,-0.15156007729077908
ACH-001367,-0.12811095613477036
ACH-001368,-0.11451951321176625
ACH-001374,-0.1416494263672693
ACH-001377,-0.1832570541549564
ACH-001380,-0.16343912474385747
ACH-001391,-0.05659530904272584
ACH-001408,-0.042697501164996564
ACH-001430,-0.03762996217302138
ACH-001431,-0.0566348502978925
ACH-001450,-0.17372012989340355
ACH-001496,-0.11072276544980472
ACH-001500,-0.15966627155281649
ACH-001523,-0.1966148342206424
ACH-001532,-0.07057409041741099
ACH-001550,-0.09353491769987443
ACH-001552,-0.2550566937642129
ACH-001554,-0.1718088888127531
ACH-001654,-0.20032635467774446
ACH-001735,-0.2336776595671077
ACH-001736,-0.17020393148745794
ACH-001737,-0.14555662379300804
ACH-001740,-0.15376533386285415
ACH-001745,-0.1918806284019488
ACH-001765,-0.20083717609208454
