,DDX20 (11218)
ACH-000004,-0.8992068966542581
ACH-000005,-0.8307911072861985
ACH-000007,-0.816306957694259
ACH-000009,-0.8111121464831713
ACH-000011,-0.5244373590640478
ACH-000012,-0.6532985556490488
ACH-000013,-0.7825728423247637
ACH-000014,-0.5620439893835104
ACH-000015,-0.6493596223005095
ACH-000017,-0.6245108639811161
ACH-000018,-0.7812902605072756
ACH-000019,-0.4265970505531996
ACH-000021,-0.9762401521769516
ACH-000022,-0.6292303408738685
ACH-000025,-0.687425595635052
ACH-000028,-0.621592176695178
ACH-000030,-0.6319106559174463
ACH-000035,-0.8003650554737496
ACH-000036,-0.5014625707986994
ACH-000037,-0.5257789944034627
ACH-000039,-0.3990104074097375
ACH-000040,-0.6857730397327638
ACH-000041,-0.4595389379252844
ACH-000042,-0.6783653528461442
ACH-000045,-0.6040228165539026
ACH-000047,-0.4978396164309189
ACH-000052,-0.6164383877020271
ACH-000053,-0.550892578995484
ACH-000054,-0.5969781929270493
ACH-000055,-0.6718453663711776
ACH-000060,-0.3945343535125954
ACH-000067,-0.6587347176307279
ACH-000070,-0.5548529944548521
ACH-000075,-0.7490241215774596
ACH-000078,-0.4021728280078671
ACH-000082,-0.4999334450608472
ACH-000085,-0.6949988624597281
ACH-000086,-0.640136324267647
ACH-000087,-0.5370342396245347
ACH-000092,-0.6990578441477948
ACH-000095,-0.6423088989689395
ACH-000097,-0.6500807136452351
ACH-000098,-0.7035115491515062
ACH-000099,-0.4619325251958847
ACH-000108,-0.6700994096901739
ACH-000113,-0.6172378988684821
ACH-000116,-0.6327477550785354
ACH-000118,-0.7568208254308323
ACH-000120,-0.9279081442971812
ACH-000123,-0.5874072207773625
ACH-000127,-0.7170750138243054
ACH-000128,-0.6048091686055229
ACH-000132,-0.7549726948723227
ACH-000133,-0.6328592422634343
ACH-000137,-0.6272131842310668
ACH-000138,-0.5669201359594831
ACH-000142,-0.5689290198587548
ACH-000143,-0.7834300315619982
ACH-000146,-0.6271969129684304
ACH-000148,-0.6158786361195302
ACH-000150,-0.8613342364066601
ACH-000152,-0.7124093408749188
ACH-000153,-0.8511851348787507
ACH-000159,-0.599383334838723
