,HOMER3 (9454)
ACH-000167,0.3024617975953553
ACH-000168,-0.3882776834196309
ACH-000169,-0.2325603092695165
ACH-000178,-0.2586312446804193
ACH-000183,-0.014818030820500563
ACH-000188,-0.20637695186082106
ACH-000189,-0.022257035798119038
ACH-000190,-0.24372888994913314
ACH-000198,-0.35876316231724503
ACH-000203,-0.44166749079455947
ACH-000204,-0.36372395416292624
ACH-000206,-0.3788467679892305
ACH-000207,-0.28195567918260017
ACH-000208,-0.4822834420398928
ACH-000210,-0.35828126947298844
ACH-000211,-0.27517693702712825
ACH-000215,-0.3685737287678715
ACH-000221,-0.5046738266644394
ACH-000222,-0.2138022025351331
ACH-000223,-0.2446143914298942
ACH-000226,-0.15393047899687815
ACH-000227,-0.21986056677157345
ACH-000228,-0.3408687568639173
ACH-000231,-0.20062903345619695
ACH-000232,-0.41532663896542826
ACH-000233,-0.4079721173054942
ACH-000234,-0.34835549800834
ACH-000235,-0.24527919174866986
ACH-000237,-0.27571595795336595
ACH-000238,-0.09162195059952627
ACH-000242,-0.19472789814577685
ACH-000243,-0.3088252426362277
ACH-000244,-0.0987828183247824
ACH-000246,-0.2511078932081188
ACH-000248,-0.10070371926967196
ACH-000250,-0.3525341861084772
ACH-000251,-0.3719345712123295
ACH-000252,-0.26240576358192835
ACH-000253,-0.3229631519584335
ACH-000255,-0.3614237636785288
ACH-000256,-0.1607500491151839
ACH-000257,-0.4824990381180565
ACH-000258,-0.17580300717176825
ACH-000259,-0.17104145318348474
ACH-000260,-0.33007287383118433
ACH-000261,-0.3304149756929408
ACH-000262,-0.3084558723081751
ACH-000263,-0.03141508509577599
ACH-000264,-0.1840613794567858
ACH-000265,-0.1986610389141979
ACH-000266,-0.2598413416882893
ACH-000272,-0.2902635941377691
ACH-000274,-0.27506426437792497
ACH-000277,-0.06588744281862559
ACH-000278,-0.3479759644282346
ACH-000279,-0.2295383989210161
ACH-000280,-0.2738257400325068
ACH-000281,-0.10514417084392344
ACH-000288,-0.2992537087269929
ACH-000291,-0.3902721843576957
ACH-000293,-0.1290264128746348
ACH-000294,-0.3897553495393058
ACH-000295,-0.2795091284847328
ACH-000296,-0.40634156082332573
ACH-000302,-0.3472306268043868
ACH-000304,-0.41801089451663975
ACH-000307,-0.3328410563536777
ACH-000308,-0.2502478846795149
ACH-000310,-0.3718750641376409
ACH-000311,-0.21187304921345124
ACH-000312,-0.14850167804321446
ACH-000315,-0.20725922109333172
ACH-000316,-0.052218429601031784
ACH-000317,-0.2478057984404509
ACH-000318,-0.4338429342588509
ACH-000319,-0.25688355940449736
ACH-000320,-0.20194310877961408
ACH-000322,-0.2508699483519142
ACH-000323,-0.03798325685054156
ACH-000324,-0.19216778187969985
ACH-000329,-0.12917348163522255
ACH-000330,-0.3137230821401495
ACH-000331,-0.3433489242094607
ACH-000332,-0.23593360865851934
ACH-000334,-0.4245667004755528
ACH-000335,-0.23261086490118116
ACH-000336,-0.3869251728185318
ACH-000337,-0.2551085858596773
ACH-000338,-0.2605908887628973
ACH-000339,-0.3148681256738566
ACH-000341,-0.2882713653417207
ACH-000348,-0.2423085908552733
ACH-000350,-0.23627261089950505
ACH-000352,-0.331264636234137
ACH-000356,-0.28991575284854104
ACH-000361,-0.3393345196906835
ACH-000362,-0.3358925096986497
ACH-000363,-0.2605947926283625
ACH-000364,-0.2263799437649609
ACH-000365,-0.3221503297717704
ACH-000366,-0.2736221088741584
ACH-000368,-0.3188640416086715
ACH-000374,-0.35183482314422754
ACH-000375,-0.4708119517890491
ACH-000376,-0.09021911348243508
ACH-000381,-0.1982619891079796
ACH-000383,-0.2870980437478476
ACH-000387,-0.26869504155352336
ACH-000389,-0.2731828484385713
ACH-000390,-0.3830748261327702
ACH-000393,-0.4150523432855519
ACH-000395,-0.2914126977249064
ACH-000396,-0.38222133752090015
ACH-000397,-0.09983049358660832
ACH-000401,-0.11572247617024872
ACH-000402,-0.2441522918811621
ACH-000403,-0.32265942333127745
ACH-000404,-0.18098029241
ACH-000406,-0.3194997631647213
ACH-000407,-0.3447678146604115
ACH-000408,-0.21235825806676306
ACH-000410,-0.22417122264684916
ACH-000411,-0.4264754107637852
ACH-000414,-0.14207791465189767
ACH-000415,-0.3386111168396635
ACH-000416,-0.21056970955046708
ACH-000420,-0.35522652493773155
ACH-000421,-0.25424279728210875
ACH-000424,-0.4857426741705002
ACH-000425,-0.3342673968756528
ACH-000426,-0.35324778824646386
ACH-000427,-0.5453255181981039
ACH-000433,-0.4691105727428932
ACH-000435,-0.3636007499140073
ACH-000436,-0.4591705221587649
ACH-000444,-0.3318163245747733
ACH-000445,-0.34592846173743724
ACH-000448,-0.31418990346385145
ACH-000450,-0.2685335930273227
ACH-000452,-0.3318483873318297
ACH-000454,-0.4223948211194262
ACH-000458,-0.2543945561378425
ACH-000459,-0.2159903530282244
ACH-000460,-0.19127783524154188
ACH-000461,-0.5820866091147882
ACH-000463,-0.3041782321886865
ACH-000464,-0.19523247227247248
ACH-000466,-0.282573147102516
ACH-000467,-0.32488724680857906
ACH-000468,-0.4828290647431304
ACH-000469,-0.1807477087106211
ACH-000470,-0.2993265676769878
ACH-000471,-0.4335812061524396
ACH-000472,-0.2268543287521789
ACH-000473,-0.29847466165063896
ACH-000475,-0.3471781767363492
ACH-000476,-0.24989639008346304
ACH-000477,-0.21546412581911947
ACH-000479,-0.5126314850833698
ACH-000480,-0.27440924122834803
ACH-000481,-0.3345892957300485
ACH-000483,-0.1006178584401746
ACH-000484,-0.22426435979704729
ACH-000485,-0.2711653204756998
ACH-000486,-0.1803038586505398
ACH-000487,-0.15265546034157748
ACH-000488,-0.2639887697722213
ACH-000490,-0.3210613979918021
ACH-000491,-0.3394132431185819
ACH-000495,-0.33769004489696425
ACH-000496,-0.35467418260020034
ACH-000499,-0.34238515528834834
ACH-000500,0.0031855013114045127
ACH-000502,-0.34712724640798576
ACH-000503,-0.19050975238821133
ACH-000505,-0.35866113043627146
ACH-000507,-0.16758092293696875
ACH-000510,-0.35878481347823643
ACH-000511,-0.1269604542973206
ACH-000512,-0.19610395707341088
ACH-000516,-0.3132893626475736
ACH-000517,-0.2995640820782432
ACH-000518,-0.2807043086831536
ACH-000520,-0.5866984201872433
ACH-000521,-0.19296126805677125
ACH-000522,-0.3722948784247814
ACH-000524,-0.20997549752484496
ACH-000527,-0.32768191241718325
ACH-000528,-0.2739475547207774
ACH-000537,-0.23609817231553504
ACH-000541,-0.05731917091811549
ACH-000542,-0.31245414553422585
ACH-000544,-0.2471028673785141
ACH-000545,-0.5059827295555449
ACH-000547,-0.1545770081536634
ACH-000548,-0.17091879299074714
ACH-000549,-0.2690468152277361
ACH-000550,-0.12273906686067848
ACH-000552,-0.38874591869800174
ACH-000556,-0.45871763142928706
ACH-000557,-0.15081191257288004
ACH-000569,-0.6991640343562143
ACH-000570,-0.2809091784381004
ACH-000571,-0.3455089936071825
ACH-000573,-0.1330793362318836
ACH-000576,-0.018112513750046667
ACH-000579,-0.3926216506807318
ACH-000580,-0.3698101696352236
ACH-000584,-0.20121139180131
ACH-000585,-0.3581647894863313
ACH-000588,-0.2481161854459545
ACH-000589,-0.16919550632541008
ACH-000591,-0.3887741919641061
ACH-000593,-0.26944979674790986
ACH-000600,-0.1963407275364113
ACH-000601,-0.3807739564213933
ACH-000605,-0.050297767077232367
ACH-000606,-0.3141613745079093
ACH-000608,-0.2593940651477913
ACH-000614,-0.4213930638012919
ACH-000616,-0.3414841390930428
ACH-000618,-0.19195902923831093
ACH-000619,-0.07556441776889575
ACH-000620,-0.17133311690399966
ACH-000621,-0.3420708696590131
ACH-000622,-0.3170806154476398
ACH-000623,-0.2679960684587405
ACH-000624,-0.2267804518701055
ACH-000627,-0.3092715312406201
ACH-000630,-0.32071821962477104
ACH-000631,-0.711518749723733
ACH-000632,-0.44958558019749983
ACH-000633,-0.31879670522224696
ACH-000637,-0.3367526616317615
ACH-000638,-0.25218458988730763
ACH-000646,-0.2162942638902363
ACH-000647,-0.21834719266929226
ACH-000648,-0.3813799883590247
ACH-000649,-0.21868246782978265
ACH-000651,-0.2726256990161261
ACH-000652,-0.3164743773153107
ACH-000653,-0.17095464017623607
ACH-000657,-0.3079299338917396
ACH-000658,-0.15699625302723866
ACH-000661,-0.28184513096332314
ACH-000662,-0.5295818448573215
ACH-000663,-0.19269897239601333
ACH-000665,-0.4737470277849069
ACH-000671,-0.16042535939743538
ACH-000672,-0.2792297192564241
ACH-000673,-0.3748218683676088
ACH-000676,-0.2738822340168454
ACH-000677,-0.2855234323434516
ACH-000681,-0.3948459781774483
ACH-000683,-0.3492319399649401
ACH-000684,-0.04752555997602504
ACH-000688,-0.21507578148982132
ACH-000693,-0.2840269027357402
ACH-000694,-0.32108251769672985
ACH-000695,-0.4768903589833167
ACH-000696,-0.3152463643683925
ACH-000697,-0.23606812531395385
ACH-000699,-0.21373362302370236
ACH-000701,-0.30385765180078816
ACH-000706,-0.3348614682838766
ACH-000711,-0.3183231413904876
ACH-000713,-0.21769480273532932
ACH-000714,-0.1229949054779164
ACH-000718,-0.2312706672315079
ACH-000720,-0.3609602972498192
ACH-000721,-0.3814656752333869
ACH-000724,-0.1672812036760369
ACH-000725,-0.5259420540138234
ACH-000732,-0.1942824065631933
ACH-000734,-0.4581921252091272
ACH-000735,-0.2526804269612483
ACH-000736,-0.3125488373635068
ACH-000738,-0.09791666025488154
ACH-000746,-0.4303145852218926
ACH-000747,-0.2585840801714182
ACH-000748,-0.4030317951692807
ACH-000753,-0.31430997677081746
ACH-000756,-0.2139301131945876
ACH-000757,-0.3922825760184831
ACH-000758,-0.4517936463174837
ACH-000760,-0.2369698865889164
ACH-000762,-0.37863117273965774
ACH-000763,-0.08423583116317042
ACH-000764,-0.3130170606541706
ACH-000765,-0.30653850460560056
ACH-000766,-0.2501502153461537
ACH-000767,-0.24768260007446324
ACH-000768,-0.32685362334762674
ACH-000769,-0.3524372948211004
ACH-000770,-0.3210312239255169
ACH-000771,-0.18715985066703192
ACH-000773,-0.1214044219415476
ACH-000776,-0.3578186775314517
ACH-000777,-0.13041922530924965
ACH-000778,-0.4682992722956701
ACH-000781,-0.2905616095890673
ACH-000782,-0.30151097425212464
ACH-000783,-0.23815425903102805
ACH-000784,-0.2936908226034116
ACH-000785,-0.2519100745213747
ACH-000787,-0.2556795734057708
ACH-000788,-0.3500079740487493
ACH-000791,-0.2157389069263758
ACH-000792,-0.4556986423432192
ACH-000794,-0.4346244597536762
ACH-000796,-0.2452950228141768
ACH-000798,-0.04703881341952693
ACH-000799,-0.42273662522807337
ACH-000800,-0.11803205113653252
ACH-000802,-0.16846664142097306
ACH-000804,-0.3788087159110384
ACH-000805,-0.20993115669527512
ACH-000809,-0.3072695144399881
ACH-000810,-0.395149762005331
ACH-000811,-0.2447097969299721
ACH-000817,-0.2409171087920203
ACH-000819,-0.4452739870916031
ACH-000820,-0.2303216315957906
ACH-000821,-0.3141471276873484
ACH-000822,-0.2155196462020337
ACH-000823,-0.4169024462667771
ACH-000824,-0.2510134125851689
ACH-000827,-0.3434454025245748
ACH-000829,-0.3097766927222273
ACH-000831,-0.25236824285289633
ACH-000832,-0.3745127422504717
ACH-000833,-0.554882896565952
ACH-000834,-0.2673633987993677
ACH-000835,-0.2641446093121419
ACH-000836,-0.3817914813213373
ACH-000837,-0.28448408865386743
ACH-000838,-0.06343515860361952
ACH-000839,-0.2568501626045029
ACH-000840,-0.2258414603526344
ACH-000841,-0.30006758316702103
ACH-000843,-0.399329228560108
ACH-000846,-0.31742488964733445
ACH-000847,-0.2998358681422466
ACH-000848,-0.28165335552589776
ACH-000849,-0.3656796355906666
ACH-000851,-0.2916594436143834
ACH-000855,-0.40971305272851694
ACH-000856,-0.32180414082643394
ACH-000858,-0.3661515211378761
ACH-000859,-0.3126225584532281
ACH-000861,-0.30286469231714136
ACH-000862,-0.18904058641384225
ACH-000865,-0.2465724224971685
ACH-000866,-0.19908116460125996
ACH-000867,-0.2846431084466869
ACH-000869,-0.1978872121770432
ACH-000872,-0.27125883064185785
ACH-000873,-0.5373913601109279
ACH-000876,-0.3854449154680528
ACH-000878,-0.18147599066351386
ACH-000880,-0.10847802086545608
ACH-000881,-0.3541592537129543
ACH-000882,-0.3815353956132896
ACH-000884,-0.1453085685569203
ACH-000885,-0.3282073778286239
ACH-000887,-0.32525225805618285
ACH-000889,-0.2590410788988818
ACH-000896,-0.32111103446757244
ACH-000898,-0.3952154605052808
ACH-000900,-0.4335782989490508
ACH-000901,-0.26636732032085925
ACH-000905,-0.3117934970321017
ACH-000906,-0.21722882990326484
ACH-000907,-0.09666093753810856
ACH-000910,-0.19390460052677969
ACH-000911,-0.2508870392791896
ACH-000912,-0.3730487711544904
ACH-000913,-0.12336432216982192
ACH-000915,-0.4372845300918686
ACH-000916,-0.1749122736855942
ACH-000917,-0.21141773634317734
ACH-000920,-0.1905077705299925
ACH-000921,-0.32400195666602605
ACH-000924,-0.19315515967288632
ACH-000926,-0.2649048622388108
ACH-000928,-0.19887283097759906
ACH-000929,0.013743019103976958
ACH-000932,-0.24413861333693754
ACH-000935,-0.22599077429087194
ACH-000936,-0.2504518316826582
ACH-000937,-0.3844332569263826
ACH-000938,-0.34992495058856377
ACH-000939,-0.4321026163388795
ACH-000941,-0.42277701229181386
ACH-000943,-0.2973932449336205
ACH-000946,-0.2979242440110573
ACH-000947,-0.236182240736578
ACH-000948,-0.2469552101877403
ACH-000950,-0.2516192151023445
ACH-000953,-0.2716163983428014
ACH-000954,-0.06851264397000942
ACH-000957,-0.26057875525078505
ACH-000958,-0.5039501253918865
ACH-000960,-0.2539290064811127
ACH-000963,-0.4320534408604641
ACH-000968,-0.3848361181564137
ACH-000969,-0.4558046912709934
ACH-000972,-0.3566246649337527
ACH-000973,-0.20212184126760266
ACH-000974,-0.1914966001117264
ACH-000978,-0.2694596443678308
ACH-000984,-0.27392054774524105
ACH-000986,-0.3359822951251296
ACH-000988,-0.29553767966680033
ACH-000993,-0.254473920429068
ACH-000994,-0.21462346866589527
ACH-000996,-0.14173636625216593
ACH-001001,-0.3248914313704599
ACH-001020,-0.4459318018079401
ACH-001028,-0.299423541940231
ACH-001031,-0.029443214426837495
ACH-001038,-0.2554332509107259
ACH-001048,-0.3166381574727151
ACH-001050,-0.4419489901811957
ACH-001053,-0.328817061035988
ACH-001054,-0.2359786949202982
ACH-001061,-0.31525259753028423
ACH-001067,-0.26402449502418235
ACH-001075,-0.16748231444866746
ACH-001096,-0.2280491556708664
ACH-001111,-0.16025040088589826
ACH-001119,-0.25610230824810937
ACH-001128,-0.5774022826184915
ACH-001134,-0.3495760538382596
ACH-001151,-0.24517081487470585
ACH-001163,-0.205581643309962
ACH-001164,-0.11390754558265034
ACH-001183,-0.20302528935482644
ACH-001192,-0.5824900459061809
ACH-001193,-0.16387144099133655
ACH-001196,-0.24655450236527296
ACH-001197,-0.20890613607792136
ACH-001205,-0.5134056593255539
ACH-001211,-0.3057223392305626
ACH-001212,-0.3577554289859149
ACH-001228,-0.2915606627996233
ACH-001232,-0.3701698713250981
ACH-001239,-0.14053637737830926
ACH-001270,-0.3885736762612571
ACH-001274,-0.1703598101703711
ACH-001275,-0.2932600888226736
ACH-001277,-0.3006903678122248
ACH-001278,-0.4892780348877237
ACH-001280,-0.36510255543374004
ACH-001283,-0.3269326780251055
ACH-001289,-0.10856982981018216
ACH-001300,-0.2499206402113956
ACH-001301,-0.43105977508686383
ACH-001302,-0.4710713568397433
ACH-001306,-0.3341018016157152
ACH-001318,-0.3468921315213394
ACH-001322,-0.2708654496799052
ACH-001328,-0.15672895693847613
ACH-001332,0.026498793059108457
ACH-001336,-0.3229724677050829
ACH-001346,-0.3909950513728605
ACH-001353,-0.3385269916302599
ACH-001354,-0.2688217172912357
ACH-001367,-0.3839301533609582
ACH-001368,-0.4167587147691513
ACH-001374,-0.3469612646723079
ACH-001377,-0.39561578456298063
ACH-001380,-0.2906179875766558
ACH-001391,-0.3739523114855678
ACH-001408,-0.28528703668097605
ACH-001430,-0.1590421917306501
ACH-001431,-0.4452988743007121
ACH-001450,-0.5548277539648513
ACH-001496,-0.4054518841159305
ACH-001500,-0.4134496489586599
ACH-001523,-0.3076248085251452
ACH-001532,-0.3716761108662139
ACH-001550,-0.35508133593422125
ACH-001552,-0.4645794560760301
ACH-001554,-0.30600247955572546
ACH-001654,-0.32191701220093816
ACH-001735,-0.3009315217584034
ACH-001736,-0.2657222927661026
ACH-001737,-0.2765236508420182
ACH-001740,-0.3511753574786531
ACH-001745,-0.3090805321854161
ACH-001765,-0.3580006538640763
