,APOBEC3C (27350)
ACH-000004,-0.06777808356990757
ACH-000005,0.08447911735523557
ACH-000007,0.1130936873865128
ACH-000009,0.04341181600529787
ACH-000011,0.09292727100784892
ACH-000012,0.052676307688543964
ACH-000013,-0.03335946117930782
ACH-000014,-0.2179249820907168
ACH-000015,-0.06044204483047115
ACH-000017,-0.06503077249860532
ACH-000018,0.03408195228953785
ACH-000019,0.020583494684777617
ACH-000021,0.06554801629294472
ACH-000022,0.07502604815942167
ACH-000025,0.02934556743051573
ACH-000028,-0.06847159139148465
ACH-000030,-0.12269238477394236
ACH-000035,0.027963773753604988
ACH-000036,0.11295953019530483
ACH-000037,0.021636900809776264
ACH-000039,-0.1716013714820276
ACH-000040,0.07409650998018652
ACH-000041,-0.06376889069285405
ACH-000042,-0.13840249607568167
ACH-000045,0.0850663748349259
ACH-000047,-0.034482612287563524
ACH-000052,-0.17986822946173345
ACH-000053,0.02928416025285317
ACH-000054,0.03796109783902527
ACH-000055,0.10464331489072554
ACH-000060,-0.11928019582731095
ACH-000067,0.07140372155565636
ACH-000070,0.027606399724498302
ACH-000075,0.0923738542631306
ACH-000078,0.026665833080286458
ACH-000082,0.07278330850241349
ACH-000085,-0.055193656078686135
ACH-000086,0.05751514142242616
ACH-000087,0.18268959572347185
ACH-000092,0.04526380145095372
ACH-000095,-0.02689258987439329
ACH-000097,0.010150465298946872
ACH-000098,0.06441172622599882
ACH-000099,0.03305880202419813
ACH-000108,0.007023000054854413
ACH-000113,0.07867034350856518
ACH-000116,-0.008822862296689623
ACH-000118,0.09663733952544808
ACH-000120,0.08376783882390927
ACH-000123,0.028857268124645907
ACH-000127,0.0347338468882709
ACH-000128,0.1785666378716116
ACH-000132,-0.14727472293758048
ACH-000133,0.015686423098410732
ACH-000137,0.01120202328741147
ACH-000138,0.1522660200801409
ACH-000142,0.11224688192271208
ACH-000143,0.06706702262251857
ACH-000146,-0.027710040858079824
ACH-000148,0.09888322672676728
ACH-000150,0.03476547712404718
ACH-000152,0.09743501634072474
ACH-000153,0.09184504281106724
ACH-000159,0.08581502102319763
ACH-000160,0.002610504470344616
ACH-000163,0.1250253656812665
ACH-000167,-0.17266788745286438
ACH-000168,-0.021005537157488118
ACH-000169,0.03262866517045577
ACH-000178,0.08848411178721602
ACH-000183,-0.0555877766341642
ACH-000188,0.027868751336285403
ACH-000189,0.20977907207248164
ACH-000190,0.058021778036180686
ACH-000198,-0.03871421077052227
ACH-000203,-0.13502441209183114
ACH-000204,0.017679191374703057
ACH-000206,0.12244102088334755
ACH-000207,-0.11820003055658546
ACH-000208,0.10879889923623902
ACH-000210,0.1686530539526573
ACH-000211,0.016079087701985188
ACH-000215,-0.005375653532619367
ACH-000221,-0.05329817922048707
ACH-000222,-0.13342734523935382
ACH-000223,0.1310801350972627
ACH-000226,0.09884021190300464
ACH-000227,0.036701826586095256
ACH-000228,0.059198042938896925
ACH-000231,-0.11483454005692108
ACH-000232,0.04666880840120658
ACH-000233,0.0711728257650278
ACH-000234,0.1939496643806456
ACH-000235,0.05065873410067822
ACH-000237,0.03489238529295993
ACH-000238,0.03465136721628218
ACH-000242,-0.09938402356267333
ACH-000243,0.04301531154223174
ACH-000244,5.095603486295386e-05
ACH-000246,0.035806272226351264
ACH-000248,0.13277485500828382
ACH-000250,0.06950136890262444
ACH-000251,0.1480731952234472
ACH-000252,-0.16013098321563124
ACH-000253,0.05141521839138402
ACH-000255,-0.08480657584057481
ACH-000256,-0.009474061813820387
ACH-000257,0.22272636295696846
ACH-000258,-0.062391743007461004
ACH-000259,0.11467919599954765
ACH-000260,-0.0050674561108748715
ACH-000261,0.01681350772720814
ACH-000262,-0.10941857602423333
ACH-000263,-0.2185084173835206
ACH-000264,0.06949055358676884
ACH-000265,0.06188544298515844
ACH-000266,0.008553611138986702
ACH-000272,-0.06959658738966118
ACH-000274,-0.020210653851876342
ACH-000277,0.16815434470206592
ACH-000278,-0.03896011264208474
ACH-000279,0.006654257324282508
ACH-000280,-0.09637419786221008
ACH-000281,-0.03332178111223083
ACH-000288,0.017280538998184734
ACH-000291,0.024080330916068454
ACH-000293,0.05697893679840324
ACH-000294,0.0764024094419514
ACH-000295,0.040234135146925504
ACH-000296,0.08163216407191079
ACH-000302,-0.11770897555839345
ACH-000304,0.113170461085657
ACH-000307,0.0449853251706996
ACH-000308,0.021870333565157773
ACH-000310,-0.04030528787212098
ACH-000311,0.009694024274527029
ACH-000312,0.011524550748426213
ACH-000315,-0.09702100198899874
ACH-000316,0.084589722274011
ACH-000317,-0.0007787505438296461
ACH-000318,-0.1614994606384288
ACH-000319,0.14322751203034606
ACH-000320,0.021403691287794332
ACH-000322,0.10209011434871253
ACH-000323,0.015228606370252026
ACH-000324,-0.025474915002986973
ACH-000329,0.04104269006018019
ACH-000330,0.022948520425134643
ACH-000331,0.07705218235883322
ACH-000332,0.031054372054000433
ACH-000334,0.026092059211456298
ACH-000335,-0.0040715191592318
ACH-000336,0.07294585013459619
ACH-000337,-0.14487834336125247
ACH-000338,0.5484945949456493
ACH-000339,-0.04128947859958649
ACH-000341,0.028516032813034005
ACH-000348,0.024624547943663942
ACH-000350,0.09669413201235563
ACH-000352,-0.02693975395315001
ACH-000356,0.21325846816400384
ACH-000361,0.25083228412484154
ACH-000362,-0.02216599429921756
ACH-000363,0.05089244043182789
ACH-000364,0.005122013326109483
ACH-000365,0.01981423630886512
ACH-000366,-0.02757732000286133
ACH-000368,0.035385319472139784
ACH-000374,0.13819835729311802
ACH-000375,0.04422462541355333
ACH-000376,0.13349340985800814
ACH-000381,-0.1240282729274755
ACH-000383,0.024279720443308197
