,ORAI2 (80228)
ACH-000004,0.078400723121843
ACH-000005,-0.22228689294340465
ACH-000007,-0.054290321589167335
ACH-000009,0.044285993178151184
ACH-000011,-0.11996004779693972
ACH-000012,-0.0009712634395990226
ACH-000013,0.02333823372260297
ACH-000014,-0.10231594323458797
ACH-000015,0.08669422375273445
ACH-000017,-0.08455794882484978
ACH-000018,0.0018151267588964565
ACH-000019,-0.11378836596482778
ACH-000021,-0.217673181588355
ACH-000022,0.0077419118394229484
ACH-000025,-0.06300740946837566
ACH-000028,-0.08350719777435132
ACH-000030,-0.014424007150361138
ACH-000035,-0.005827435005865965
ACH-000036,-0.024047841351874655
ACH-000037,-0.10259178102500473
ACH-000039,-0.1684101672658738
ACH-000040,0.004044070957198715
ACH-000041,-0.13887783812089805
ACH-000042,-0.12949501946948147
ACH-000045,-0.032609727388808275
ACH-000047,-0.06981060857413203
ACH-000052,0.004083523773983789
ACH-000053,-0.0399805160493049
ACH-000054,-0.050455341991603335
ACH-000055,0.08693097654143646
ACH-000060,-0.2738672553596952
ACH-000067,-0.10591729359462024
ACH-000070,-0.05016204043471443
ACH-000075,0.06419065606723283
ACH-000078,-0.06046933443780848
ACH-000082,-0.0770974968713987
ACH-000085,-0.05030455727582352
ACH-000086,0.07439875350116072
ACH-000087,-0.15720221749190955
ACH-000092,0.04254086520127511
ACH-000095,-0.17584041933221473
ACH-000097,-0.0026939278854224953
ACH-000098,-0.17891282816803356
ACH-000099,-0.014539445434985372
ACH-000108,0.10926609752111227
ACH-000113,-0.038791420816568736
ACH-000116,-0.08125678919293941
ACH-000118,-0.03191531590167741
ACH-000120,-0.14813654319954092
ACH-000123,-0.06519916971512328
ACH-000127,0.09115122094968676
ACH-000128,-0.077494038791891
ACH-000132,-0.15266057817452455
ACH-000133,0.03594216780011457
ACH-000137,-0.08620903416734216
ACH-000138,-0.023098908452545183
ACH-000142,-0.3133727083593281
ACH-000143,0.008715220391544513
ACH-000146,0.01709407182907669
ACH-000148,-0.017982995269847087
ACH-000150,0.024724075201071203
ACH-000152,-0.04322712935585391
ACH-000153,-0.01307675668502631
ACH-000159,-0.1537229621150399
ACH-000160,-0.058578157631729424
ACH-000163,-0.05464850946219712
ACH-000167,0.06779265847273559
ACH-000168,-0.014302097444440913
ACH-000169,-0.05069136234993978
ACH-000178,-0.09387069893826186
ACH-000183,0.0003005765989221056
ACH-000188,-0.08659114574474408
ACH-000189,-0.24565124272198874
ACH-000190,0.1383508971534686
ACH-000198,-0.05720143381760132
ACH-000203,0.3051849264859855
ACH-000204,0.141306621542786
ACH-000206,-0.03145854722843749
ACH-000207,-0.01232206060682938
ACH-000208,-0.11040059835049708
ACH-000210,-0.060705237881385675
ACH-000211,-0.0543689682963712
ACH-000215,0.05987977972043081
ACH-000221,-0.1665829180300455
ACH-000222,-0.2120206197410811
ACH-000223,0.06761966733724377
ACH-000226,-0.054729581692996805
ACH-000227,0.047856916632910855
ACH-000228,-0.04603689288382794
ACH-000231,-0.10639076786722652
ACH-000232,0.028374190330560118
ACH-000233,-0.014859984755791537
ACH-000234,-0.06654673284148817
ACH-000235,-0.010880227787700527
ACH-000237,-0.017119141017587287
ACH-000238,-0.07866201081161166
ACH-000242,0.029081967598395524
ACH-000243,0.09939626231610664
ACH-000244,-0.14014170432180711
ACH-000246,-0.09318008620783172
ACH-000248,-0.1649933612658692
ACH-000250,-0.08906100046720691
