,PCDHA1 (56147)
ACH-000004,0.046287003335137265
ACH-000005,-0.486090451313603
ACH-000007,0.058117172085372086
ACH-000009,0.09803399014019963
ACH-000011,-0.11641145712484965
ACH-000012,-0.11044491466851752
ACH-000013,0.03568664603733072
ACH-000014,0.07164979952122599
ACH-000015,-0.08409685129964224
ACH-000017,-0.05928982600018968
ACH-000018,0.21159252107942605
ACH-000019,0.19990273854242016
ACH-000021,-0.020715260115935715
ACH-000022,0.027902506106231555
ACH-000025,0.07185910599402501
ACH-000028,0.029886337877571507
ACH-000030,-0.014456393909512562
ACH-000035,0.09942242670616973
ACH-000036,-0.08808558838707688
ACH-000037,0.02287848739047052
ACH-000039,0.020766549290190214
ACH-000040,0.016617524727401172
ACH-000041,0.008191370550194688
ACH-000042,0.0932343881868717
ACH-000045,0.11693964496394832
ACH-000047,-0.060421995558960585
ACH-000052,0.139324515428293
ACH-000053,0.018143162951155537
ACH-000054,-0.16145427659305245
ACH-000055,-0.14334416250508356
ACH-000060,-0.052893013626830535
ACH-000067,0.08259428767508586
ACH-000070,0.14119883834500688
ACH-000075,-0.046723450217249635
ACH-000078,0.060405494473911664
ACH-000082,0.14175497593329908
ACH-000085,0.06072750157502274
ACH-000086,-0.15298513652584084
ACH-000087,0.0774817467332307
ACH-000092,0.010677937658797222
ACH-000095,0.03883233063361671
ACH-000097,0.04910576939216594
ACH-000098,0.015406875088582413
ACH-000099,-0.035951331654853494
ACH-000108,0.14568253882471646
ACH-000113,0.03784304763835907
ACH-000116,0.013381466818491224
ACH-000118,-0.012005273210942463
ACH-000120,0.03358169147435331
ACH-000123,-0.007001843439969983
ACH-000127,-0.002774851567215056
ACH-000128,-0.03252787000912294
ACH-000132,-0.06548170272112777
ACH-000133,0.04469354000344545
ACH-000137,-0.15615396231441814
ACH-000138,-0.04192476774046202
ACH-000142,-0.05936524111402228
ACH-000143,0.02678139192301041
ACH-000146,0.004710780957946224
ACH-000148,-0.05299982672624284
ACH-000150,-0.26269554108946275
ACH-000152,-0.04505235653570533
ACH-000153,-0.031029726097049782
ACH-000159,-0.04020113015221069
ACH-000160,0.0242007839025148
ACH-000163,0.031381700707165616
ACH-000167,0.09416217126090784
ACH-000168,0.11692793202045987
ACH-000169,-0.047047137633800536
ACH-000178,-0.07673890409770279
ACH-000183,0.012897662094698259
ACH-000188,-0.15918944039347988
ACH-000189,-0.08398269485323805
ACH-000190,0.15519301869920407
ACH-000198,-0.04886379577598594
ACH-000203,-0.02813999543820048
ACH-000204,-0.043346417341979165
ACH-000206,0.14113040646731684
ACH-000207,0.03734774337701592
ACH-000208,0.0968456401544516
ACH-000210,0.17508228545818688
ACH-000211,-0.050346501262954
ACH-000215,0.061963840490488566
ACH-000221,0.10953682725295244
ACH-000222,0.005938680328574445
ACH-000223,-0.039419254195723584
ACH-000226,-0.1952372905805714
ACH-000227,0.09153209393622123
ACH-000228,-0.0392555633366364
ACH-000231,-0.0019851558882684308
ACH-000232,0.029013814266090662
ACH-000233,-0.0446828773458413
ACH-000234,0.030454073377807006
ACH-000235,0.06501471216658067
ACH-000237,0.032304698725535895
ACH-000238,0.026172608272669987
ACH-000242,0.16347861326526286
ACH-000243,0.020227314217703598
ACH-000244,0.05171493405804785
ACH-000246,-0.017077988234176573
ACH-000248,-0.03398560631951815
ACH-000250,-0.016270792420982116
ACH-000251,0.08564639996119547
ACH-000252,-0.03560235574774194
ACH-000253,0.07846197514891808
ACH-000255,0.03672221012824888
ACH-000256,0.025403812155648717
ACH-000257,-0.16927043858093346
ACH-000258,0.2011510464078773
ACH-000259,-0.0367759695825168
ACH-000260,-0.035199287106951735
ACH-000261,0.07218335349405257
ACH-000262,0.13384058708379926
ACH-000263,-0.012144279977637996
ACH-000264,0.02725519262407757
