,PARD6B (84612)
ACH-000407,0.006112418670205089
ACH-000408,-0.107146463834771
ACH-000410,-0.1904061409712306
ACH-000411,-0.8061441306275349
ACH-000414,-0.045468545448388006
ACH-000415,-0.047369347287071734
ACH-000416,-0.1275290667156862
ACH-000420,-0.6692363827318293
ACH-000421,-0.10538403105700812
ACH-000424,-0.1755327330539337
ACH-000425,-0.20727080929277747
ACH-000426,0.009394697329811923
ACH-000427,-0.3857104569206593
ACH-000433,-0.5761602260724148
ACH-000435,-0.5064014287677782
ACH-000436,-0.036061484841654785
ACH-000444,-0.16989135536011934
ACH-000445,-0.21490514320558385
ACH-000448,-0.1543666023630284
ACH-000450,-0.255612492446488
ACH-000452,-0.19760321123358152
ACH-000454,0.11501728943612866
ACH-000458,-0.1986600197721408
ACH-000459,-0.15896138382906425
ACH-000460,-0.8124144447503628
ACH-000461,-0.1910432383904744
ACH-000463,-0.13298769007446662
ACH-000464,-0.1387745967051234
ACH-000466,-1.019172334409361
ACH-000467,-0.11552590525634558
ACH-000468,-0.07392439443904604
ACH-000469,-0.13351386893427056
ACH-000470,-0.7092493209732776
ACH-000471,-0.6017286251338932
ACH-000472,-0.12063978388402855
ACH-000473,-0.18062943770113105
ACH-000475,-0.2298951948321524
ACH-000476,-0.5089242029713187
ACH-000477,-0.06924157142332757
ACH-000479,-0.2134252031588251
ACH-000480,-0.03925292200842295
ACH-000481,-0.11200299535152293
ACH-000483,-0.7288863647778665
ACH-000484,-0.7570673488289658
ACH-000485,-0.024224171718080785
ACH-000486,-0.09485148302643334
ACH-000487,-0.33363311609046603
ACH-000488,0.005251170263264337
ACH-000490,-0.04360067876506743
ACH-000491,-0.15096080740226106
ACH-000495,-0.25489871616394005
ACH-000496,-0.4081498518371885
ACH-000499,-0.1691016565892432
ACH-000500,-0.4941823034521854
ACH-000502,0.024334702164711567
ACH-000503,-0.3905440294806312
ACH-000505,0.033278229848772684
ACH-000507,-0.1825005712542616
ACH-000510,-0.14497135788092344
ACH-000511,-0.3614679298415133
ACH-000512,-0.21247921337372816
ACH-000516,-0.16545029039189985
ACH-000517,-0.2013462006332268
ACH-000518,-0.3415700761779052
ACH-000520,-0.2202877308350195
ACH-000521,-0.34032572770092906
ACH-000522,-0.0028408901615453834
ACH-000524,-0.8814859369019363
ACH-000527,-0.7260331508979139
ACH-000528,-0.7817915933006159
ACH-000537,-0.8178609457544997
ACH-000541,-0.13772639126783148
ACH-000542,-0.1372981250018651
ACH-000544,0.025239344643732897
ACH-000545,-0.061119002934157736
ACH-000547,-0.5648551281105101
ACH-000548,-0.15796928356274942
ACH-000549,-0.33518210312696584
ACH-000550,-0.10303065015354188
ACH-000552,0.02006055956810493
ACH-000556,-0.2270933991878835
ACH-000557,-0.4177741343757891
ACH-000569,-0.18197794000694867
ACH-000570,-0.2237331749183098
ACH-000571,-0.05616792116252738
ACH-000573,-0.10512614643907348
ACH-000576,-0.16550746625789686
ACH-000579,-0.11363785361203435
ACH-000580,-0.2818835988225477
ACH-000584,-0.6152471114488643
ACH-000585,-0.0464653212743072
ACH-000588,-0.16228128142322346
ACH-000589,-0.17255675611565405
ACH-000591,-0.1212496418745017
ACH-000593,-0.14392183303243294
ACH-000600,-0.14371893320482246
ACH-000601,-0.09985961984303546
ACH-000605,-0.35146471865037826
ACH-000606,-0.21296235904874886
ACH-000608,-0.6171825331689086
ACH-000614,-0.276426667163159
ACH-000616,0.0077108587885341105
ACH-000618,-0.07391199919049693
ACH-000619,-0.19847974598746496
ACH-000620,-0.7781143297091977
ACH-000621,-0.08303991379979263
ACH-000622,-0.12151269008789944
ACH-000623,-0.15712892635155262
ACH-000624,-0.06732933742155278
ACH-000627,-0.30452086553029256
ACH-000630,-0.3576215169501957
ACH-000631,-0.1041903417248324
ACH-000632,-0.14454552795306708
ACH-000633,-0.8306479217015295
ACH-000637,-0.21582832046518408
ACH-000638,-0.06400241704563928
ACH-000646,-1.1201460200658655
ACH-000647,-0.13435322416048998
ACH-000648,-0.4370855216150673
ACH-000649,-0.6367369065338466
ACH-000651,-0.2545622964696861
ACH-000652,-0.3125687207538786
ACH-000653,-0.19031432475487114
ACH-000657,-0.35993870577638154
ACH-000658,-0.26437042148191153
ACH-000661,-0.14104782912532346
ACH-000662,-0.11868301607635365
ACH-000663,-0.14631139936749496
ACH-000665,-0.17975822897274135
ACH-000671,-0.8085405278451536
ACH-000672,-0.4211329565510656
ACH-000673,-0.03687555517983423
ACH-000676,0.01863017552574437
ACH-000677,-0.30113853946494423
ACH-000681,-0.21151181412181727
ACH-000683,-0.10524264771003608
ACH-000684,-0.4938769206316647
ACH-000688,-0.14951175801150984
ACH-000693,-0.07530445082059092
ACH-000694,-0.21207520049755174
ACH-000695,-0.2102795264563124
ACH-000696,-0.12994344623538298
ACH-000697,-0.07200965627625673
ACH-000699,-0.2548691001563068
ACH-000701,-0.14164548963757675
ACH-000706,0.003211952239863322
ACH-000711,-0.06910216484567877
ACH-000713,-0.4682244796255756
ACH-000714,-0.12596023895644715
ACH-000718,-0.8414571027458303
ACH-000720,-0.2885162325786697
ACH-000721,-0.14482446922875827
ACH-000724,0.06976429740457113
ACH-000725,-0.11375441497470785
ACH-000732,-0.06945051238298007
ACH-000734,0.022395029623836882
ACH-000735,-0.1489450514026503
ACH-000736,0.010679019852589249
ACH-000738,-0.41590601815661743
ACH-000746,-0.11710635499221668
ACH-000747,-0.1787762039461818
ACH-000748,-0.2549800255687987
ACH-000753,0.0009941829032165562
ACH-000756,-0.16696218863907158
ACH-000757,-0.0959672849563332
ACH-000758,-0.1580974362979924
ACH-000760,-0.058138462778030885
ACH-000762,-0.010957806127842643
ACH-000763,-0.1844888718881061
ACH-000764,0.0385012083065876
ACH-000765,0.07664802257278548
ACH-000766,-0.17378986660262685
ACH-000767,-0.11786537382200267
ACH-000768,-0.03031096512351584
ACH-000769,-0.23927576861462924
ACH-000770,-0.15410571653553798
ACH-000771,-0.14447387162998476
ACH-000773,-0.11397353825574752
ACH-000776,-0.38462043868740187
ACH-000777,-0.1367657832983869
ACH-000778,-0.15772602203914327
ACH-000781,-0.1953654345343961
ACH-000782,-0.2554727870328547
ACH-000783,-0.04030254900801382
ACH-000784,-0.1913175226808465
ACH-000785,-0.0336257594872896
ACH-000787,-0.17359843186456386
ACH-000788,-0.10883709336189502
ACH-000791,-0.052001745077158816
ACH-000792,-0.08229371535407977
ACH-000794,-0.009702825019644165
ACH-000796,-0.9286050264202595
ACH-000798,0.15119762474918405
ACH-000799,-0.3271802695690818
ACH-000800,0.02842683509608478
ACH-000802,-0.0257058698126856
ACH-000804,-0.1255109025529811
ACH-000805,-0.2746787471677232
ACH-000809,-0.02903913015346803
ACH-000810,-0.15700420834763587
ACH-000811,-0.21200479603653266
ACH-000817,-0.01582198720149904
ACH-000819,-0.3236866399172297
ACH-000820,-0.6714685289885357
ACH-000821,-0.12321008691274205
ACH-000822,-0.1760478682770686
ACH-000823,-0.2359338933705275
ACH-000824,-0.19365035522279767
ACH-000827,-0.3155034374323598
ACH-000829,-0.16512415872511188
ACH-000831,-0.3936047830310655
ACH-000832,-0.08284919438197932
ACH-000833,0.06408612241614255
ACH-000834,-0.053791252367534736
ACH-000835,-0.015446954596001618
ACH-000836,-0.19597215729101086
ACH-000837,-0.10467858083634787
ACH-000838,-0.15370993616491005
ACH-000839,-0.16567259165941098
ACH-000840,-0.570752007635881
ACH-000841,-0.15015289812030908
ACH-000843,-0.17945174272238293
ACH-000846,-0.1076194013696379
ACH-000847,-0.1094671842951553
ACH-000848,-0.09458802516834597
ACH-000849,-0.2782782537570423
ACH-000851,-0.17167207402880594
ACH-000855,-0.12790148418932235
ACH-000856,-0.7893756934504722
ACH-000858,-0.1334597686672334
ACH-000859,-0.16462268354689213
ACH-000861,-0.2833059777124669
ACH-000862,-0.03741423349097678
ACH-000865,-0.024183887185779053
ACH-000866,-0.10500948146587337
ACH-000867,-0.14304704580476438
ACH-000869,-0.06572680383545962
ACH-000872,-0.014893520910246138
ACH-000873,-0.1746782398201673
ACH-000876,-0.09118886720663312
ACH-000878,-0.2328445987438781
ACH-000880,-0.8375812531590272
ACH-000881,-0.06612076893226664
ACH-000882,-0.11602980301810654
ACH-000884,-0.10405697665442172
ACH-000885,-0.6202003939531349
ACH-000887,-0.5522900073424601
ACH-000889,-0.0028990507360701434
ACH-000896,-0.0996915571182268
ACH-000898,-0.19590947049471508
ACH-000900,-0.0688713159413492
ACH-000901,-0.1036772758025248
ACH-000905,-0.13119024023918116
ACH-000906,-0.15467825574270727
ACH-000907,-0.2285438413615253
ACH-000910,-0.17606754885391432
ACH-000911,-0.21686366926564984
ACH-000912,-0.5470339350874227
ACH-000913,-0.13683235969628813
ACH-000915,-0.1528042616155811
ACH-000916,-0.318515576284386
ACH-000917,-0.13873316309474004
ACH-000920,-0.04173219055888363
ACH-000921,-0.15982362669827144
ACH-000924,-0.21858935874706767
ACH-000926,-0.18575987185585635
ACH-000928,-0.3593679104898756
ACH-000929,-0.10843297413694893
ACH-000932,-0.19826995684497326
ACH-000935,-0.3236126505042237
ACH-000936,-0.3727200240312487
ACH-000937,-0.2419287607041904
ACH-000938,-0.2654276017473776
ACH-000939,-0.1973233747210482
ACH-000941,-0.4601039445308491
ACH-000943,-0.15430984722190952
ACH-000946,-0.564129334678479
ACH-000947,-0.0934925723527104
ACH-000948,-0.09846350419310657
ACH-000950,-0.3518043098479179
ACH-000953,-0.1787730470485709
ACH-000954,-0.4835519407813034
ACH-000957,0.022887208574266567
ACH-000958,-0.35134520031347
ACH-000960,-0.2607737559419377
ACH-000963,-0.03772477998794176
ACH-000968,-0.053256704465758094
ACH-000969,-0.09407078191019463
ACH-000972,-0.3058630336324447
ACH-000973,-0.17902665619926264
ACH-000974,-0.5195732597363338
ACH-000978,-0.2711665307642118
ACH-000984,-0.35615252589116203
ACH-000986,0.011004136149775249
ACH-000988,-0.18188566421302602
ACH-000993,-0.1741791393299416
ACH-000994,-0.06385367126833078
ACH-000996,-0.3046549348251198
ACH-001001,-0.12218473555005208
ACH-001020,-0.3746578907292628
ACH-001028,-0.1899543268057156
ACH-001031,-0.1554203128244745
ACH-001038,-0.12296044460050452
ACH-001048,-0.17011535151619633
ACH-001050,-0.2217213976622429
ACH-001053,-0.4886033440214626
ACH-001054,-0.4254378680910948
ACH-001061,-0.1245508702207054
ACH-001067,-0.44370228076614
ACH-001075,-0.26060225121862635
ACH-001096,-0.15737946600015348
ACH-001111,-0.16742185918589944
ACH-001119,-0.4840886656448764
ACH-001128,-0.12505150615765814
ACH-001134,-0.15901863879565276
ACH-001151,-0.2231253366882925
ACH-001163,-0.4712091906505789
ACH-001164,-0.1300492875434344
ACH-001183,-0.14575432822792
ACH-001192,-0.22251584852269898
ACH-001193,-0.050600440224520135
ACH-001196,-0.12791089439459122
ACH-001197,-0.3373905014177627
ACH-001205,-0.14780419660684466
ACH-001211,-0.1454707912699959
ACH-001212,-0.15441289596691896
ACH-001228,-0.13706883124333438
ACH-001232,-0.19002307819093994
ACH-001239,-0.1966878380634872
ACH-001270,-0.4489087812671521
ACH-001274,-0.29598594939825523
ACH-001275,-0.18922895829124814
ACH-001277,-0.12187535535898605
ACH-001278,-0.14520266585126382
ACH-001280,-0.31670808182295224
ACH-001283,-0.11695841721748328
ACH-001289,-0.1641058663045456
ACH-001300,-0.1344374631089824
ACH-001301,-0.06355068297251308
ACH-001302,-0.20394751732653868
ACH-001306,-0.13672491864206476
ACH-001318,-0.15408068299915406
ACH-001322,-0.2520285670455964
ACH-001328,-0.2693257512862845
ACH-001332,0.03841446135109109
ACH-001336,0.03369734115940168
ACH-001346,-0.0462809379885923
ACH-001353,-0.6967363287938254
ACH-001354,-0.03480667002178986
ACH-001367,-0.42728553325389307
ACH-001368,-0.220804904396166
ACH-001374,-0.11838567053732385
ACH-001377,-0.5733481326749722
ACH-001380,-0.740332453307523
ACH-001391,0.003982394000943295
ACH-001408,-0.03836453486836839
ACH-001430,-0.2683703708255967
ACH-001431,-0.20318991850436505
ACH-001450,-0.1507420895219852
ACH-001496,-0.2466017879099177
ACH-001500,-0.4288773760681037
ACH-001523,-0.13993522137959175
ACH-001532,-0.1886904413870903
ACH-001550,-0.11588639498536728
ACH-001552,-0.3045440808145657
ACH-001554,-0.2273244335584877
ACH-001654,-0.19536027866493988
ACH-001735,-0.13483734408592574
ACH-001736,-0.2707764864836671
ACH-001737,-0.4429922256390311
ACH-001740,-0.17379692229873278
ACH-001745,-0.012038858959012478
ACH-001765,-0.16807598791318198
