,VENTX (27287)
ACH-000169,-0.19392732134956275
ACH-000178,-0.19952305918593385
ACH-000183,-0.4140278996661408
ACH-000188,0.07063915638019515
ACH-000189,-0.08072434515354031
ACH-000190,-0.04946407756753826
ACH-000198,-0.21290150708637334
ACH-000203,0.08849344739401838
ACH-000204,-0.1301589442376329
ACH-000206,-0.2316014198840373
ACH-000207,-0.2818140351130497
ACH-000208,-0.021392536281361403
ACH-000210,-0.3417566575591676
ACH-000211,-0.12513246471954476
ACH-000215,-0.12061988741118315
ACH-000221,-0.10167361336826647
ACH-000222,-0.13262163812823502
ACH-000223,-0.2023600456985572
ACH-000226,-0.17648064412409753
ACH-000227,-0.2083173032048718
ACH-000228,0.011906481660140321
ACH-000231,-0.14318101391708152
ACH-000232,-0.16658608467673228
ACH-000233,0.004783649769038357
ACH-000234,-0.22206747797926016
ACH-000235,-0.12346720088570065
ACH-000237,-0.15830625713864854
ACH-000238,-0.3100828268113499
ACH-000242,0.14507336999246204
ACH-000243,-0.05476833642043393
ACH-000244,-0.25068781618252306
ACH-000246,-0.24945175748523998
ACH-000248,-0.297389472918347
ACH-000250,-0.3363704911856765
ACH-000251,-0.14652155751219528
ACH-000252,-0.052740759397026174
ACH-000253,-0.2764168221116478
ACH-000255,-0.08045608994321814
ACH-000256,-0.00986562978163782
ACH-000257,-0.3673095107422543
ACH-000258,-0.17030237666591874
ACH-000259,-0.03574659591429135
ACH-000260,-0.29795010986718484
ACH-000261,-0.1092042065187685
ACH-000262,-0.24186546039498266
ACH-000263,-0.16095582814877088
ACH-000264,-0.3012861916275728
ACH-000265,-0.0932552641783828
ACH-000266,-0.14976631216422406
ACH-000272,-0.1475263455894772
ACH-000274,-0.0962593109635373
ACH-000277,-0.2399699032262563
ACH-000278,-0.35280149091436164
ACH-000279,-0.1258647452806142
ACH-000280,-0.18331911227818287
ACH-000281,-0.3055971442376776
ACH-000288,-0.1568714881561929
ACH-000291,-0.006723223944810844
ACH-000293,-0.0901868430072584
ACH-000294,-0.35435482405044155
ACH-000295,-0.20017753223421814
ACH-000296,-0.20380112038425247
ACH-000302,0.018529238899920142
ACH-000304,-0.3863361032624594
ACH-000307,-0.2074157206378813
ACH-000308,-0.09855047134415433
ACH-000310,-0.3230938722692347
ACH-000311,-0.08695397913021502
ACH-000312,-0.17487429093679174
ACH-000315,-0.0601272397748598
ACH-000316,-0.2411288122102317
ACH-000317,-0.15182387273507925
ACH-000318,-0.12305308698372645
ACH-000319,-0.17659956053841086
ACH-000320,-0.04270423145898362
ACH-000322,-0.16852538507507045
ACH-000323,-0.16321481608681218
ACH-000324,-0.2179208141263511
ACH-000329,-0.1208975618308512
ACH-000330,0.036678982532092994
ACH-000331,-0.18380802687454287
ACH-000332,-0.14501680971396871
ACH-000334,-0.2452832321274203
ACH-000335,-0.17143400249660953
ACH-000336,-0.32365948428567304
ACH-000337,-0.1271855261946493
ACH-000338,-0.454796169863563
ACH-000339,-0.2136098854324556
ACH-000341,-0.16199314320291014
ACH-000348,-0.15085564967462006
ACH-000350,-0.231340983456751
ACH-000352,-0.2225592839842581
ACH-000356,-0.15919328153034412
ACH-000361,0.0106350213290837
ACH-000362,-0.408923967092211
ACH-000363,-0.3000887190298853
ACH-000364,-0.08196828627654677
ACH-000365,-0.03132828857095418
ACH-000366,-0.08585954019024622
ACH-000368,-0.2003865116615203
ACH-000374,-0.0548391246309763
ACH-000375,-0.06022122021076365
ACH-000376,-0.11646198433087035
ACH-000381,-0.256152573346159
ACH-000383,-0.0994967074491843
ACH-000387,-0.18650543282759424
ACH-000389,-0.2364244605282227
ACH-000390,-0.25184675139089163
ACH-000393,-0.21093099936851925
ACH-000395,-0.02871315453423238
ACH-000396,-0.4274451832007088
ACH-000397,0.013702192104348334
ACH-000401,-0.08959707014270507
ACH-000402,0.014420402073750947
ACH-000403,-0.13108675605112818
ACH-000404,0.09386938066508847
ACH-000406,-0.11963197448408727
ACH-000407,-0.17136690039220193
ACH-000408,-0.27677399749040504
ACH-000410,-0.12202989610905295
ACH-000411,-0.25794080818398113
ACH-000414,-0.2458866410302922
ACH-000415,-0.19720752380144788
ACH-000416,-0.09401974557567944
ACH-000420,-0.08994885328513612
ACH-000421,-0.138596878852944
ACH-000424,-0.10547145558328387
ACH-000425,0.020101652542344303
ACH-000426,-0.2245767071562267
ACH-000427,0.0420571235470875
ACH-000433,-0.1205231173275063
ACH-000435,-0.08753885872565992
ACH-000436,-0.3824766662735684
ACH-000444,-0.2696595438156114
ACH-000445,-0.025544872421559967
ACH-000448,-0.18086725072214932
ACH-000450,-0.0874233882987001
ACH-000452,-0.05080728953548192
ACH-000454,-0.21271397571902848
ACH-000458,-0.2667037148827515
ACH-000459,-0.1805166053096768
ACH-000460,-0.08357726524919408
ACH-000461,-0.051106935578746515
ACH-000463,-0.04512921100607422
ACH-000464,0.00905081987981382
ACH-000466,-0.09367425282464556
ACH-000467,-0.26389735676937376
ACH-000468,-0.2669608154032049
ACH-000469,-0.1751048056852283
ACH-000470,-0.18741132190191095
ACH-000471,-0.11571692098157302
ACH-000472,-0.13922276847842732
ACH-000473,-0.1897594695802388
ACH-000475,-0.058540018422247424
ACH-000476,-0.06845367651306909
ACH-000477,-0.190840016255674
ACH-000479,-0.19121571690637626
ACH-000480,-0.1580992860683283
ACH-000481,-0.18707768839492392
ACH-000483,-0.03626698252371401
ACH-000484,-0.297763887931114
ACH-000485,-0.2198971477357331
ACH-000486,-0.12877175243873926
ACH-000487,-0.217335845742824
ACH-000488,-0.07803047999779224
ACH-000490,0.00544303089567424
ACH-000491,-0.06311346294714322
ACH-000495,-0.21105387108119752
ACH-000496,-0.16406781767117504
ACH-000499,-0.4562817094087542
ACH-000500,-0.09055011251715503
ACH-000502,-0.18634524739695688
ACH-000503,-0.07561639260885042
ACH-000505,-0.17005129097972155
ACH-000507,-0.2147350288447782
ACH-000510,-0.0912401650999619
ACH-000511,-0.17244831669501573
ACH-000512,-0.20448461596285156
ACH-000516,-0.050162938148643824
ACH-000517,-0.16306187982715906
ACH-000518,-0.16864037208179958
ACH-000520,-0.09963377314385193
ACH-000521,-0.13666212336618672
ACH-000522,-0.2542158689391138
ACH-000524,-0.25639739500449704
ACH-000527,-0.06660046005443078
ACH-000528,-0.1856090495242476
ACH-000537,-0.1684672605987608
ACH-000541,0.05340299487573736
ACH-000542,-0.16173321969078747
ACH-000544,-0.15153598961410508
ACH-000545,-0.09443835326889552
ACH-000547,-0.18842363435475504
ACH-000548,-0.12865562879040918
ACH-000549,-0.2162327250018891
ACH-000550,-0.17634641717916524
ACH-000552,-0.17664937313615325
ACH-000556,-0.1121005059825629
ACH-000557,-0.2887732010188497
ACH-000569,0.017190591610152045
ACH-000570,-0.05409316807795222
ACH-000571,-0.15819896799108948
ACH-000573,-0.21594146134373712
ACH-000576,-0.2523880028296482
ACH-000579,-0.27707253084235106
ACH-000580,0.008499486251279803
ACH-000584,-0.21598707414719648
ACH-000585,-0.1707937217263674
ACH-000588,-0.09651526099049723
ACH-000589,-0.19535696917676407
ACH-000591,-0.3315121443421005
ACH-000593,0.03324308701127472
ACH-000600,-0.23188795493173056
ACH-000601,-0.1220901151397023
ACH-000605,-0.17529406679005774
ACH-000606,-0.10226595070642208
ACH-000608,-0.14035659866336953
ACH-000614,-0.004360528433691455
ACH-000616,-0.2664590070632463
ACH-000618,-0.061254976129271235
ACH-000619,-0.09289987244407157
ACH-000620,-0.16843716514193732
ACH-000621,-0.2648959524409193
ACH-000622,-0.3373049235374746
ACH-000623,-0.3436240443025983
ACH-000624,-0.14300664096615864
ACH-000627,-0.22324130247030516
ACH-000630,-0.10128455840064404
ACH-000631,-0.5343095321231592
ACH-000632,-0.12721217897552814
ACH-000633,-0.12986169476651052
ACH-000637,-0.20144362535679086
ACH-000638,-0.10881061868213053
ACH-000646,-0.3220099435835729
ACH-000647,-0.04755861600174315
ACH-000648,-0.1897554708835119
ACH-000649,-0.17993228246172738
ACH-000651,-0.12990928855109296
ACH-000652,-0.28253530036840024
ACH-000653,-0.18635146640366893
ACH-000657,-0.2617952154252869
ACH-000658,-0.12448625936281273
ACH-000661,-0.08305046629868246
ACH-000662,-0.2265146662208581
ACH-000663,-0.09450575631523234
ACH-000665,-0.12490991130623808
ACH-000671,-0.32155485384141874
ACH-000672,0.212278632388712
ACH-000673,-0.16576028257543252
ACH-000676,-0.19081603226762026
ACH-000677,-0.15070680777439305
ACH-000681,-0.11312357435407043
ACH-000683,-0.11104569700051088
ACH-000684,-0.13915803858627393
ACH-000688,-0.3237104727717572
ACH-000693,-0.06878533102837896
ACH-000694,-0.14224160581803827
ACH-000695,-0.30578710983653384
ACH-000696,-0.23084123680947485
ACH-000697,-0.1304652852639828
ACH-000699,-0.2780425076219929
ACH-000701,-0.15949585986386278
ACH-000706,-0.1513142973296074
ACH-000711,-0.14460885044794752
ACH-000713,-0.2430808018674408
ACH-000714,-0.20916669618499656
ACH-000718,-0.12400146033379125
ACH-000720,-0.08880741229005028
ACH-000721,-0.07680506106867183
ACH-000724,-0.09328563974782188
ACH-000725,-0.1191276686616602
ACH-000732,-0.2379591849662843
ACH-000734,-0.1030560304396885
ACH-000735,-0.1675659206555807
ACH-000736,-0.09768610473068877
ACH-000738,-0.20560650623589355
ACH-000746,-0.05238997107133323
ACH-000747,-0.04224685453212487
ACH-000748,-0.07728391458143713
ACH-000753,-0.1871706838842561
ACH-000756,-0.2013468825811728
ACH-000757,-0.07327544069632344
ACH-000758,-0.40932447845263015
ACH-000760,-0.05329285469651628
ACH-000762,-0.05154629733599772
ACH-000763,-0.09128479787148047
ACH-000764,-0.09164399382428358
ACH-000765,-0.2906638196281337
ACH-000766,-0.1254954521210569
ACH-000767,-0.1487512794741492
ACH-000768,-0.16234440130233374
ACH-000769,-0.3249413760903853
ACH-000770,-0.19194475711955103
ACH-000771,-0.08564508011763104
ACH-000773,-0.17876603096486246
ACH-000776,-0.3025613525464975
ACH-000777,-0.09846842704842276
ACH-000778,-0.1231290166535619
ACH-000781,-0.20891145013082554
ACH-000782,-0.17096103013056368
ACH-000783,-0.3191090667656423
ACH-000784,-0.16665493476075416
ACH-000785,-0.09659416407210636
ACH-000787,-0.1570246159847569
ACH-000788,-0.12364194201643865
ACH-000791,-0.17554879189470024
ACH-000792,-0.21121124044627496
ACH-000794,-0.15334228682247955
ACH-000796,-0.16718383104033455
ACH-000798,-0.1880986484106785
ACH-000799,-0.21073914859844287
ACH-000800,-0.15338796892817286
ACH-000802,-0.14256432901582078
ACH-000804,-0.30267065869783705
ACH-000805,-0.16138545714956698
ACH-000809,-0.12544600791163946
ACH-000810,-0.3544008202724636
ACH-000811,-0.13177139077402178
ACH-000817,-0.27026074422195073
ACH-000819,-0.0641160931838586
ACH-000820,0.028262395333334186
ACH-000821,-0.12155002157815213
ACH-000822,-0.08114107018174739
ACH-000823,-0.07207352595837899
ACH-000824,-0.0361340442368366
ACH-000827,-0.23138055439804575
ACH-000829,-0.3149237728015217
ACH-000831,-0.3153556788912845
ACH-000832,-0.10607312833136076
ACH-000833,-0.2145581471100363
ACH-000834,-0.15131109397479656
ACH-000835,-0.1931054937292692
ACH-000836,-0.08016930281775507
ACH-000837,-0.050585687071207086
ACH-000838,-0.4799948125330658
ACH-000839,-0.036412401304760235
ACH-000840,-0.38828756581180063
ACH-000841,-0.14706949382351628
ACH-000843,-0.25110019563191743
ACH-000846,-0.09400464316540354
ACH-000847,-0.1755601494165858
ACH-000848,-0.05607174112801168
ACH-000849,-0.3048187124603917
ACH-000851,-0.09677882287848424
ACH-000855,-0.2889827902473289
ACH-000856,-0.354017382936318
ACH-000858,-0.04195807243236846
ACH-000859,-0.2913957893844911
ACH-000861,-0.1431013454774942
ACH-000862,-0.21276369103226286
ACH-000865,-0.14208207218327598
ACH-000866,-0.21122714157663214
ACH-000867,-0.11609822235840035
ACH-000869,-0.18180693005850496
ACH-000872,-0.06949292212106384
ACH-000873,-0.14614730435592935
ACH-000876,-0.3030341565585066
ACH-000878,-0.17642803945787522
ACH-000880,-0.3543333807393946
ACH-000881,-0.13241595321306532
ACH-000882,-0.19565183008042825
ACH-000884,-0.17465486290413326
ACH-000885,-0.4604216306533623
ACH-000887,-0.08393350617755671
ACH-000889,-0.1434007585396968
ACH-000896,-0.13705028639607464
ACH-000898,-0.10164157824366042
ACH-000900,0.0948136635291587
ACH-000901,-0.1746496775375293
ACH-000905,-0.11791839592268688
ACH-000906,-0.17644161331436292
ACH-000907,-0.1280620108374146
ACH-000910,-0.2414514485306398
ACH-000911,-0.18720219118758435
ACH-000912,0.0460071913898363
ACH-000913,-0.1646318913431559
ACH-000915,-0.1175300866798454
ACH-000916,-0.1462376680643507
ACH-000917,-0.2208391639085049
ACH-000920,0.005668201977914591
ACH-000921,-0.12845064752648575
ACH-000924,-0.18157597708609466
ACH-000926,-0.17194539274765108
ACH-000928,-0.12335176902942856
ACH-000929,-0.11655661729770135
ACH-000932,-0.06540279580571325
ACH-000935,-0.3037522560154127
ACH-000936,-0.1463287996089336
ACH-000937,-0.2976081385989349
ACH-000938,-0.3155435706107678
ACH-000939,-0.0171997667502733
ACH-000941,-0.07314799483807155
ACH-000943,-0.2708564748542839
ACH-000946,-0.2152579611621203
ACH-000947,-0.2636448381556631
ACH-000948,-0.1876683089838664
ACH-000950,-0.10898506368031724
ACH-000953,-0.3363864050232268
ACH-000954,0.04257294378472666
ACH-000957,-0.1057518192263984
ACH-000958,-0.3779849290783836
ACH-000960,-0.0742961927203845
ACH-000963,-0.02470071141316073
ACH-000968,-0.02989378094593166
ACH-000969,-0.2447430776928635
ACH-000972,-0.005456812663131259
ACH-000973,-0.12845441476187655
ACH-000974,-0.31815967511466703
ACH-000978,-0.12968135378047702
ACH-000984,0.15815290697010664
ACH-000986,-0.2722620342499871
ACH-000988,-0.04814742805065336
ACH-000993,-0.20990413339193786
ACH-000994,-0.2118768267627481
ACH-000996,-0.1941539619048004
ACH-001001,-0.14828593694328795
ACH-001020,-0.16056691231709902
ACH-001028,-0.1315019172021968
ACH-001031,-0.1722684132090995
ACH-001038,-0.2419165187609669
ACH-001048,-0.17568376890014303
ACH-001050,-0.14334088119039778
ACH-001053,-0.13221804899374287
ACH-001054,-0.06154303037287327
ACH-001061,-0.11856421515435815
ACH-001067,-0.4186447635978256
ACH-001075,-0.08605199724009764
ACH-001096,-0.21181389336733786
ACH-001111,-0.18897088483689106
ACH-001119,-0.24636393985922656
ACH-001128,-0.10965249832978848
ACH-001134,-0.2164880617477398
ACH-001151,-0.1239431945863729
ACH-001163,-0.2835335417959696
ACH-001164,-0.3229368650832041
ACH-001183,-0.2150761901767284
ACH-001192,-0.2505166520769255
ACH-001193,-0.2897684414117421
ACH-001196,-0.1226513257098798
ACH-001197,-0.12148133449120994
ACH-001205,-0.3384529232792257
ACH-001211,0.048679138414426615
ACH-001212,-0.05209581116316709
ACH-001228,-0.07520415246927026
ACH-001232,-0.2084685969344661
ACH-001239,-0.13078295056007092
ACH-001270,-0.3501229078146563
ACH-001274,-0.043343225906915334
ACH-001275,-0.3388226232936326
ACH-001277,-0.13564016076908872
ACH-001278,-0.2640783988227049
ACH-001280,-0.44526703596228207
ACH-001283,-0.20498724857373168
ACH-001289,-0.30639171589862835
ACH-001300,-0.25328627482270044
ACH-001301,-0.332067452967537
ACH-001302,-0.4415841650491801
ACH-001306,-0.29286864968413984
ACH-001318,-0.132254352441223
ACH-001322,-0.3303549792437021
ACH-001328,-0.1914606218489755
ACH-001332,-0.14436390663829188
ACH-001336,-0.1723636401999167
ACH-001346,-0.25819687890787024
ACH-001353,-0.2561717623250012
ACH-001354,0.024558343138012903
ACH-001367,-0.2155977747188436
ACH-001368,-0.06039593499507381
ACH-001374,-0.1824444131015234
ACH-001377,-0.24102906261787216
ACH-001380,-0.2520886686980167
ACH-001391,-0.08840371275962991
ACH-001408,-0.2530128304501164
ACH-001430,-0.05453038239198951
ACH-001431,-0.3897933225418591
ACH-001450,-0.0684818614996898
ACH-001496,-0.18797280147829107
ACH-001500,-0.0875790734661394
ACH-001523,-0.17557783770700902
ACH-001532,-0.18841213938703827
ACH-001550,-0.1072093479444872
ACH-001552,-0.13666155747053055
ACH-001554,-0.2120871531067718
ACH-001654,-0.2837734112981135
ACH-001735,-0.09260908142625053
ACH-001736,-0.2367665036378229
ACH-001737,-0.27600617421653784
ACH-001740,-0.27011860489236833
ACH-001745,-0.2599026494772132
ACH-001765,-0.1753393055840194
