,NIF3L1 (60491)
ACH-000331,-0.08436808211796105
ACH-000332,-0.1352169107759394
ACH-000334,-0.08424659071084821
ACH-000335,-0.19279525365516065
ACH-000336,-0.2240376427489855
ACH-000337,0.0012158154584286035
ACH-000338,-0.5719498307164512
ACH-000339,-0.18059119472578133
ACH-000341,-0.12745788025401414
ACH-000348,-0.028436244827531192
ACH-000350,-0.03871890601349275
ACH-000352,-0.12708725818607947
ACH-000356,0.0424777965712094
ACH-000361,-0.021636714653526103
ACH-000362,-0.1124897150884372
ACH-000363,-0.17584055301858093
ACH-000364,-0.1460440607227285
ACH-000365,-0.054389998592502715
ACH-000366,-0.0018548763963097425
ACH-000368,-0.2462977308900356
ACH-000374,-0.04337862185061921
ACH-000375,-0.40570681633396105
ACH-000376,-0.14212929356192092
ACH-000381,-0.3899381582407075
ACH-000383,-0.050253025911391115
ACH-000387,-0.04244706359401962
ACH-000389,0.05433782947581333
ACH-000390,-0.14927658541854782
ACH-000393,-0.1790245632958784
ACH-000395,-0.2156676829653336
ACH-000396,0.20336868221921636
ACH-000397,-0.05519951299171996
ACH-000401,-0.02319237315448524
ACH-000402,-0.10763182256362727
ACH-000403,-0.14966300878662572
ACH-000404,-0.18173847854853328
ACH-000406,-0.03983806628987843
ACH-000407,-0.11665540518761533
ACH-000408,-0.1610571746845858
ACH-000410,-0.20745869825124014
ACH-000411,-0.03456051030444606
ACH-000414,-0.08855067949713713
ACH-000415,-0.26732859037137
ACH-000416,-0.1668382350166382
ACH-000420,-0.313835751232394
ACH-000421,-0.13203387682484147
ACH-000424,0.053773470507917163
ACH-000425,-0.15954599102428876
ACH-000426,0.03135949770508429
ACH-000427,0.17277241490007014
ACH-000433,-0.0008514720960317106
ACH-000435,0.27202010466234483
ACH-000436,-0.11724766975689813
ACH-000444,-0.1647644843844461
ACH-000445,-0.2591379081127901
ACH-000448,-0.3092099268807135
ACH-000450,-0.287780931610213
ACH-000452,-0.06460195793435447
ACH-000454,0.12407039652206908
ACH-000458,-0.14989168831866428
ACH-000459,0.03414484781188507
ACH-000460,-0.24515790934344306
ACH-000461,-0.16861307074293785
ACH-000463,-0.07472952797416442
ACH-000464,-0.12464349036230665
ACH-000466,-0.02645425179353905
ACH-000467,-0.03849418384335437
ACH-000468,-0.09866386325604364
ACH-000469,-0.18151445389433532
ACH-000470,-0.11709173949941665
ACH-000471,0.03501959579421686
ACH-000472,-0.07287634933537232
ACH-000473,-0.3129873100564081
ACH-000475,-0.11857458245218545
ACH-000476,-0.3003228463736283
ACH-000477,-0.0958495366086321
ACH-000479,-0.2002292954087503
ACH-000480,-0.10401597300738212
ACH-000481,-0.038333393431732136
ACH-000483,-0.18364917034483785
ACH-000484,-0.05389533041268527
ACH-000485,-0.08992590574246499
ACH-000486,-0.14959952628467754
ACH-000487,0.033979980480437294
ACH-000488,-0.06516111225580906
ACH-000490,-0.2168426461438775
ACH-000491,-0.2003857428811025
ACH-000495,-0.32127817351071664
ACH-000496,-0.1072735625873516
ACH-000499,-0.15304444026672012
ACH-000500,0.08897272291496555
ACH-000502,-0.16209866411641924
ACH-000503,-0.0291174503692293
ACH-000505,-0.1982541854344818
ACH-000507,-0.10376176009432916
ACH-000510,-0.007085119021381316
ACH-000511,-0.2037674307201888
ACH-000512,-0.2479830941413361
ACH-000516,-0.19344052565964084
ACH-000517,-0.011796465062495518
ACH-000518,-0.1599963885781212
ACH-000520,-0.1366421575580259
ACH-000521,-0.08288983983354227
ACH-000522,-0.191089245844317
ACH-000524,-0.031092068569662675
ACH-000527,-0.10950151823452656
ACH-000528,-0.08162201411066182
ACH-000537,-0.10035201937029244
ACH-000541,0.1332232770764192
ACH-000542,-0.09133243126327263
ACH-000544,-0.16303653195049847
ACH-000545,-0.055648450765314925
ACH-000547,-0.4295049466724659
ACH-000548,-0.04173305282249773
ACH-000549,-0.1344805642350603
ACH-000550,-0.2162839924944632
ACH-000552,-0.18385711157558224
ACH-000556,-0.038695499681277855
ACH-000557,-0.12181056912728636
ACH-000569,-0.4948454200397406
ACH-000570,-0.07412242575337925
ACH-000571,0.034097704447436664
ACH-000573,-0.2693700091238609
ACH-000576,-0.046522119067210564
ACH-000579,-0.28600822399935666
ACH-000580,-0.11851070744346764
ACH-000584,-0.16833904122368112
ACH-000585,-0.17524823934752168
ACH-000588,0.047124376368076495
ACH-000589,-0.11984702432343038
ACH-000591,-0.10304558636407968
ACH-000593,-0.22335440999393755
ACH-000600,-0.1320052201140043
ACH-000601,-0.13615885086161492
ACH-000605,-0.22283976827453425
ACH-000606,-0.20411239895336136
ACH-000608,-0.06449348096473502
ACH-000614,-0.2813465421695491
ACH-000616,-0.1128069398341709
ACH-000618,-0.04026922399250205
ACH-000619,0.028953521074426895
ACH-000620,0.01639546633770054
ACH-000621,-0.058038922466201036
ACH-000622,-0.2797801849109197
ACH-000623,-0.21680792999540605
ACH-000624,-0.14183301233539866
ACH-000627,-0.10725024294147578
ACH-000630,-0.050685824239146256
ACH-000631,-0.15123574439420148
ACH-000632,-0.024464644737272855
ACH-000633,-0.2390701419062917
ACH-000637,-0.13939732264636026
ACH-000638,-0.10003135028923442
ACH-000646,0.12463796062069785
ACH-000647,-0.11778440390652947
ACH-000648,0.00957730931742451
ACH-000649,-0.03607040349868592
ACH-000651,-0.16263878857300898
ACH-000652,-0.2862433654605097
ACH-000653,-0.13532219873375748
ACH-000657,-0.07001867658113099
ACH-000658,-0.0969861688011322
ACH-000661,-0.003485314076009893
ACH-000662,-0.5090885366478414
ACH-000663,-0.1913291382905624
ACH-000665,-0.16207130143661486
ACH-000671,-0.01115260065127636
ACH-000672,0.057839441632418886
ACH-000673,-0.20612957685713204
ACH-000676,-0.13499337795305102
ACH-000677,-0.04825073909690285
ACH-000681,-0.10607935118490606
ACH-000683,-0.0016080507091054672
ACH-000684,-0.1002878858281653
ACH-000688,-0.02616246013993787
ACH-000693,-0.04486166991799074
ACH-000694,-0.05210950278038319
ACH-000695,-0.17564407809958898
ACH-000696,-0.08616462081410953
ACH-000697,-0.09389378637707617
ACH-000699,-0.21195727111371704
ACH-000701,-0.18113429874170456
ACH-000706,-0.05647786774740116
ACH-000711,-0.2588775521224478
ACH-000713,-0.04952555484217359
ACH-000714,-0.04131236067904647
ACH-000718,-0.32816825515250503
ACH-000720,-0.09576852157039296
ACH-000721,-0.16991116388567107
ACH-000724,-0.08061556902085103
ACH-000725,-0.13990082575931614
ACH-000732,-0.016261246916935028
ACH-000734,-0.0780380321319708
ACH-000735,-0.10510483016837548
ACH-000736,-0.2252617746626689
ACH-000738,-0.06590496634009109
ACH-000746,-0.19513969512963555
ACH-000747,-0.012235672373672384
ACH-000748,-0.10514075536576836
ACH-000753,-0.04098205444814439
ACH-000756,-0.4201499143703097
ACH-000757,-0.10168680069318227
ACH-000758,-0.12566951686701128
ACH-000760,-0.17267290710606364
ACH-000762,-0.2393392104330636
ACH-000763,-0.18970983473065656
ACH-000764,-0.3819293930652424
ACH-000765,-0.21174870281063146
ACH-000766,-0.042514555684678566
ACH-000767,-0.0761617763753505
ACH-000768,-0.04621198539368748
ACH-000769,-0.10155516087359788
ACH-000770,-0.07060361723483037
ACH-000771,-0.1863927326920882
ACH-000773,-0.0037577632428383288
ACH-000776,-0.1084232245253639
ACH-000777,0.012742719425504928
ACH-000778,0.007693441623474755
ACH-000781,-0.003899712820568956
ACH-000782,-0.04394249369815302
ACH-000783,-0.0916543091480445
ACH-000784,-0.041207173493186165
ACH-000785,0.07982905174225649
ACH-000787,-0.04667547928477347
ACH-000788,-0.11439605324530785
ACH-000791,-0.0700428308079213
ACH-000792,-0.07464475051087245
ACH-000794,-0.1259658448874793
ACH-000796,-0.1290349361541691
ACH-000798,-0.07438520099826107
ACH-000799,-0.2712408540099457
ACH-000800,-0.1271631344014814
ACH-000802,-0.20476876928387452
ACH-000804,-0.09412195497027534
ACH-000805,-0.10704441292539134
ACH-000809,-0.20394259487598426
ACH-000810,-0.16142102597014482
ACH-000811,-0.10588335371708672
ACH-000817,-0.4095086732021097
ACH-000819,-0.10622108201879728
ACH-000820,-0.19204647640570333
ACH-000821,-0.06422432420575487
ACH-000822,-0.0623858143378101
ACH-000823,-0.005729760733620329
ACH-000824,-0.06323205637402182
ACH-000827,-0.15197250527253628
ACH-000829,-0.2646896972860349
ACH-000831,-0.030635975500015532
ACH-000832,-0.2430073973078858
ACH-000833,-0.28129092471339506
ACH-000834,0.07232397227451325
ACH-000835,-0.07731777578129452
ACH-000836,-0.18566296116221573
ACH-000837,-0.17161543186403574
ACH-000838,0.17588893068198658
ACH-000839,-0.09363707092802624
ACH-000840,-0.16068924270409607
ACH-000841,-0.14854480866712907
ACH-000843,-0.10991938164459523
ACH-000846,0.08337453453813543
ACH-000847,-0.07240509919075606
ACH-000848,-0.13016921239191692
ACH-000849,-0.057643554107331775
ACH-000851,-0.012991808638541118
ACH-000855,-0.2785153540456174
ACH-000856,-0.12626142729352674
ACH-000858,-0.0905033970451788
ACH-000859,-0.21332327356258912
ACH-000861,-0.12035760594248633
ACH-000862,-0.04670639706567517
ACH-000865,0.005930892136456993
ACH-000866,-0.10141265763373948
ACH-000867,-0.1464422574975911
ACH-000869,-0.082805068271197
ACH-000872,-0.1611761913538171
ACH-000873,-0.1875132289937247
ACH-000876,-0.10967520281982007
ACH-000878,-0.14443376675127287
ACH-000880,-0.19198465545183804
ACH-000881,-0.09917867457945073
ACH-000882,-0.13929392012534786
ACH-000884,-0.021594470689621077
ACH-000885,-0.08669003803885818
ACH-000887,-0.10804179311715033
ACH-000889,-0.11905370309084826
ACH-000896,-0.2334875572751939
ACH-000898,-0.236669452864766
ACH-000900,-0.22944615242823346
ACH-000901,-0.1294084344453136
ACH-000905,-0.03418326698054343
ACH-000906,-0.0641676753699194
ACH-000907,-0.2938035743860944
ACH-000910,-0.15435365138239535
ACH-000911,-0.25188730499628553
ACH-000912,-0.1647265784058246
ACH-000913,-0.1312310697176188
ACH-000915,-0.17154191395296736
ACH-000916,-0.4879910315754413
ACH-000917,-0.2301540276517821
ACH-000920,-0.2993172289034618
ACH-000921,-0.17039590951462572
ACH-000924,-0.0649354160110811
ACH-000926,-0.1170551927229692
ACH-000928,-0.13401641977171708
ACH-000929,-0.056490760813621525
ACH-000932,-0.03914645648071485
ACH-000935,-0.06643541207065481
ACH-000936,-0.12821005165830107
ACH-000937,-0.09940738176316576
ACH-000938,0.02462339449353221
ACH-000939,0.009227519143036258
ACH-000941,-0.059114618271058315
ACH-000943,-0.07820831828823176
ACH-000946,-0.045817103307906906
ACH-000947,-0.15162517833781536
ACH-000948,-0.016781975517069156
ACH-000950,0.04964414260234728
ACH-000953,-0.034037018847537695
ACH-000954,0.2721904329050051
ACH-000957,-0.19170234958111576
ACH-000958,0.09704082944946897
ACH-000960,-0.046354707180214914
ACH-000963,-0.3727003159490693
ACH-000968,-0.07350523193466985
ACH-000969,-0.19421398266345455
ACH-000972,0.10599624615413404
ACH-000973,-0.10566606676409274
ACH-000974,-0.16344375815711815
ACH-000978,-0.1675756862787801
ACH-000984,-0.2361831125212235
ACH-000986,-0.2353640391430891
ACH-000988,-0.049941921439323925
ACH-000993,-0.2393890047154734
ACH-000994,-0.07823345100478503
ACH-000996,0.02297254800549345
ACH-001001,-0.09330520666998587
ACH-001020,-0.4957688920474457
ACH-001028,-0.1406024169949813
ACH-001031,-0.15334901169611148
ACH-001038,-0.13285857691556965
ACH-001048,-0.015312218855523987
ACH-001050,-0.18278779535990328
ACH-001053,-0.14001318615668962
ACH-001054,-0.16056873479994474
ACH-001061,-0.2215058197156512
ACH-001067,-0.03898783636195873
ACH-001075,0.02661328801477269
ACH-001096,-0.12297801528665248
ACH-001111,0.03439780325780015
ACH-001119,-0.1702462057601257
ACH-001128,-0.21046888092873225
ACH-001134,-0.23050225147574974
ACH-001151,-0.1271197877907788
ACH-001163,-0.12326118225211835
ACH-001164,-0.17581592751473385
ACH-001183,-0.2478484087396621
ACH-001192,-0.02312047493295596
ACH-001193,0.023232591023773997
ACH-001196,-0.4204451758367945
ACH-001197,-0.2588748841529853
ACH-001205,-0.2496738100066009
ACH-001211,-0.03212393748277344
ACH-001212,-0.07869069700892069
ACH-001228,0.085732108071889
ACH-001232,-0.05427421607881052
ACH-001239,-0.10451192264589
ACH-001270,-0.39337337168666603
ACH-001274,-0.0008332000851142688
ACH-001275,-0.19255812390725247
ACH-001277,0.0076356484411013925
ACH-001278,-0.04141934843604348
ACH-001280,-0.2549581775879274
ACH-001283,-0.18050247729816635
ACH-001289,-0.06972802998830481
ACH-001300,-0.1922734674083595
ACH-001301,-0.14010728951425638
ACH-001302,-0.3002715006569425
ACH-001306,-0.14993261846875786
ACH-001318,-0.2488194469784857
ACH-001322,-0.1129368017294347
ACH-001328,-0.22229142853696301
ACH-001332,-0.5909899679485446
ACH-001336,-0.042848356592419534
ACH-001346,-0.012627917487734685
ACH-001353,-0.0579280997445521
ACH-001354,-0.14943561401879552
ACH-001367,0.09281297828313056
ACH-001368,-0.05681438739080809
ACH-001374,-0.2726377069677873
ACH-001377,-0.008070933013790785
ACH-001380,-0.12014760960164746
ACH-001391,-0.2483733080980232
ACH-001408,-0.12025687897462878
ACH-001430,-0.11984765594136802
ACH-001431,0.013235309181134908
ACH-001450,-0.15152103300390402
ACH-001496,-0.11757165568740742
ACH-001500,-0.08414486935973771
ACH-001523,-0.09290872705622928
ACH-001532,-0.11298216146802018
ACH-001550,-0.026987619078496963
ACH-001552,-0.029459019591788174
ACH-001554,-0.04143676985971015
ACH-001654,-0.11163709239336432
ACH-001735,-0.023694874190908325
ACH-001736,-0.16095925518727006
ACH-001737,0.2702591505411406
ACH-001740,-0.1619378406344735
ACH-001745,-0.1488863819564763
ACH-001765,-0.09185058486800077
