,APEH (327)
ACH-000148,-0.11313705576308135
ACH-000150,-0.2513526155498429
ACH-000152,-0.12146054437575993
ACH-000153,0.032768172399749836
ACH-000159,-0.13081882245522305
ACH-000160,-0.12995235390814205
ACH-000163,-0.11379402894516916
ACH-000167,-0.32575328498138184
ACH-000168,-0.3495041265303621
ACH-000169,-0.18273303145312952
ACH-000178,-0.08746693817025937
ACH-000183,-0.17372754750893826
ACH-000188,-0.2730051879127107
ACH-000189,-0.34962680050676753
ACH-000190,0.07687724624238726
ACH-000198,-0.13666040105577046
ACH-000203,-0.4179908807284377
ACH-000204,-0.0814065905694656
ACH-000206,-0.18058307744982816
ACH-000207,-0.3416754560116952
ACH-000208,0.07982546286305447
ACH-000210,0.05203193980727827
ACH-000211,-0.19847616487284356
ACH-000215,-0.07422047994778658
ACH-000221,-0.09301991404441666
ACH-000222,-0.2148208141544452
ACH-000223,-0.13880843999220302
ACH-000226,-0.0879921246173951
ACH-000227,-0.18747134875849186
ACH-000228,-0.1777464149165658
ACH-000231,-0.18675548660348248
ACH-000232,-0.12294909345263427
ACH-000233,-0.22509366131494496
ACH-000234,-0.15126870443876
ACH-000235,-0.06717799560665323
ACH-000237,-0.11050998561137712
ACH-000238,-0.13824724468853186
ACH-000242,-0.04781273103465036
ACH-000243,-0.16238156666003278
ACH-000244,-0.356867411084048
ACH-000246,-0.15822759982879647
ACH-000248,-0.136816240440402
ACH-000250,-0.13104044772147713
ACH-000251,-0.02405660855203387
ACH-000252,-0.35238796264897315
ACH-000253,-0.08687235416417181
ACH-000255,-0.19985437082035354
ACH-000256,-0.04512875024808307
ACH-000257,-0.2983782113202004
ACH-000258,-0.2600464622155563
ACH-000259,-0.1860845579056661
ACH-000260,-0.10713209945035476
ACH-000261,-0.10360255934101134
ACH-000262,0.03985435757159152
ACH-000263,-0.13517868602312372
ACH-000264,-0.23235492743920497
ACH-000265,-0.22043996505273789
ACH-000266,-0.11773175409253032
ACH-000272,-0.18469893358180306
ACH-000274,-0.27762867579909195
ACH-000277,-0.20390582797921367
ACH-000278,-0.06944366605112992
ACH-000279,-0.02593792932242558
ACH-000280,-0.21818452249261905
ACH-000281,-0.2367223821705289
ACH-000288,-0.0986854019439024
ACH-000291,-0.2208085773257536
ACH-000293,-0.22001739202780865
ACH-000294,-0.06149509732511744
ACH-000295,-0.060066447674963885
ACH-000296,-0.052152510896932784
ACH-000302,-0.19366489962842814
ACH-000304,-0.1434098277468787
ACH-000307,-0.15700304478382085
ACH-000308,-0.08898472814187325
ACH-000310,-0.07193906989237622
ACH-000311,-0.1982664929356206
ACH-000312,-0.1204156458644986
ACH-000315,0.16841788492330015
ACH-000316,-0.24509354514216825
ACH-000317,-0.20876909134213412
ACH-000318,-0.1777368363006943
ACH-000319,0.01997902702276593
ACH-000320,-0.21088844875957866
ACH-000322,-0.10241193853841027
ACH-000323,-0.1328912776396023
ACH-000324,-0.1403992162254587
ACH-000329,-0.25510841416223484
ACH-000330,-0.191612481465724
ACH-000331,-0.05755918580019435
ACH-000332,-0.09426084990197682
ACH-000334,0.01795024791637016
ACH-000335,-0.2265011825071453
ACH-000336,-0.04355045933137484
ACH-000337,-0.08178886055664378
ACH-000338,-0.3537630142727287
ACH-000339,-0.16857300653545346
ACH-000341,-0.1500254214249062
ACH-000348,-0.10683832375142664
ACH-000350,-0.030229292014617538
ACH-000352,-0.15704630855065108
ACH-000356,-0.21434384551358926
ACH-000361,-0.12607031568292076
ACH-000362,-0.1429426751550465
ACH-000363,-0.07414058663758863
ACH-000364,-0.18622677944213287
ACH-000365,-0.1223572267018088
ACH-000366,-0.1258721187120398
ACH-000368,-0.10630021196251382
ACH-000374,-0.046955660661642834
ACH-000375,-0.18310417238524065
ACH-000376,-0.10442423078039216
ACH-000381,-0.19230247212217652
ACH-000383,-0.2242286573275607
ACH-000387,-0.19391591717679807
ACH-000389,-0.18253163552946933
ACH-000390,-0.18076535868959448
ACH-000393,-0.21830588074506213
ACH-000395,-0.19640779850030635
ACH-000396,0.017744561552031125
ACH-000397,-0.09324384567517706
ACH-000401,-0.2020943337064993
ACH-000402,-0.3473758312578705
ACH-000403,-0.14300704703438868
ACH-000404,-0.39669396660184003
ACH-000406,-0.04249803212716824
ACH-000407,-0.0986527424907561
ACH-000408,-0.11404260842056363
ACH-000410,-0.2187620036552656
ACH-000411,-0.19242220799552345
ACH-000414,-0.10751660165700756
ACH-000415,-0.1556781607443147
ACH-000416,-0.027277276842202304
ACH-000420,-0.3467259282424249
ACH-000421,-0.08064320580069276
ACH-000424,-0.3514471924506773
ACH-000425,-0.14700145178047833
ACH-000426,-0.26951499876723045
ACH-000427,-0.07043797267815101
ACH-000433,-0.14542572567275314
ACH-000435,0.00738923541953097
ACH-000436,-0.2487028243339101
ACH-000444,-0.2779590556262185
ACH-000445,-0.1349974749333366
ACH-000448,-0.0712498330793875
ACH-000450,-0.2782998469056085
ACH-000452,-0.1394481261876818
ACH-000454,-0.15518597389393013
ACH-000458,-0.2740800243920488
ACH-000459,-0.06703713939972397
ACH-000460,-0.06360464708734792
ACH-000461,-0.15510187779295256
ACH-000463,-0.16255381403701485
ACH-000464,-0.3813578703600056
ACH-000466,-0.17216421337433516
ACH-000467,-0.21560201500789408
ACH-000468,-0.09991560798601916
ACH-000469,-0.22691696143351905
ACH-000470,-0.11252021224126717
ACH-000471,-0.11433318534958845
ACH-000472,-0.20789527777973946
ACH-000473,-0.11427037640380484
ACH-000475,-0.09120806073138912
ACH-000476,-0.21097875083118992
ACH-000477,-0.15586859090720734
ACH-000479,0.11776511098844628
ACH-000480,-0.0412646347379696
ACH-000481,-0.11762507343847985
ACH-000483,-0.10466593317693976
ACH-000484,-0.21390093866261864
ACH-000485,-0.22743525788189595
ACH-000486,-0.22902170024971685
ACH-000487,0.05387977372497418
ACH-000488,-0.17965811157333927
ACH-000490,-0.1908616541658117
ACH-000491,-0.1703336667686112
ACH-000495,-0.20304921800170286
ACH-000496,-0.09780743566998693
ACH-000499,-0.17514106143311345
ACH-000500,-0.2782374906482023
ACH-000502,-0.21146023629258093
ACH-000503,-0.3685147991489051
ACH-000505,-0.13915676870519214
ACH-000507,-0.00726297939942091
ACH-000510,-0.13939445898769665
ACH-000511,-0.131999060170636
ACH-000512,0.09618782763127227
ACH-000516,-0.13006599351748793
ACH-000517,-0.1259905170574317
ACH-000518,0.029791636369547663
ACH-000520,-0.10731055393721774
ACH-000521,-0.04117733616287389
ACH-000522,-0.24144214581846246
ACH-000524,-0.17977020764027402
ACH-000527,-0.2067633104805711
ACH-000528,-0.0967826368924857
ACH-000537,-0.13583325660230766
ACH-000541,0.056538476412117185
ACH-000542,-0.1260014976328967
ACH-000544,-0.11771208622952074
ACH-000545,-0.0914689641929096
ACH-000547,-0.28627865818406106
ACH-000548,-0.16334426957689507
ACH-000549,-0.16858534118799748
ACH-000550,-0.2723737765041283
ACH-000552,-0.10569596525450242
ACH-000556,-0.2733192177038327
ACH-000557,-0.07796135209547557
ACH-000569,0.0722378034648898
ACH-000570,-0.09732957393612082
ACH-000571,-0.14973390786262608
ACH-000573,-0.0896804200478726
ACH-000576,-0.09552605623568416
ACH-000579,-0.13065891643000854
ACH-000580,-0.20074970384462765
ACH-000584,-0.09843422477885197
ACH-000585,-0.10299457408826199
ACH-000588,0.08657838154659106
ACH-000589,-0.2348647496652474
ACH-000591,-0.17145243691145026
ACH-000593,-0.0714250698953487
ACH-000600,-0.1348824852222236
ACH-000601,-0.14406002109710528
ACH-000605,-0.22445466622639465
ACH-000606,-0.2819524108889436
ACH-000608,-0.1941708843229274
ACH-000614,-0.23105915793408746
ACH-000616,-0.09139259428269596
ACH-000618,-0.3043126363288259
ACH-000619,-0.18584692409930684
ACH-000620,-0.17457552107082003
ACH-000621,-0.14626750176740147
ACH-000622,-0.11821967392304117
ACH-000623,-0.023598949911571312
ACH-000624,-0.19436257396643644
ACH-000627,-0.12228667707786925
ACH-000630,-0.2199443923686504
ACH-000631,-0.027634323951355785
ACH-000632,-0.14736149838359194
ACH-000633,-0.2123132076870861
ACH-000637,0.01622426603832847
ACH-000638,-0.12891377446749724
ACH-000646,-0.2078102869996224
ACH-000647,-0.07131531888455672
ACH-000648,0.06794492522918508
ACH-000649,-0.10113473709812153
ACH-000651,-0.14798516027551234
ACH-000652,-0.2779818819942837
ACH-000653,-0.15796658184887324
ACH-000657,-0.15968163606574154
ACH-000658,-0.2272419571155329
ACH-000661,-0.2348429012026935
ACH-000662,-0.12934035455832218
ACH-000663,-0.08672777609565244
ACH-000665,-0.15751118522537028
ACH-000671,-0.2337919116647135
ACH-000672,-0.06230542090621
ACH-000673,-0.16629221962229326
ACH-000676,-0.16962913474902042
ACH-000677,-0.07923132812853201
ACH-000681,-0.11402715715180126
ACH-000683,-0.18626006449774693
ACH-000684,-0.10954061782488303
ACH-000688,-0.2611722473615125
ACH-000693,-0.13239460876100598
ACH-000694,-0.16061904467258514
ACH-000695,0.045254344739648115
ACH-000696,-0.19744070916961629
ACH-000697,-0.06373512048741113
ACH-000699,-0.3057587300974239
ACH-000701,-0.07743903247605607
ACH-000706,-0.15443066069593914
ACH-000711,-0.1824646597962132
ACH-000713,-0.017840975331345297
ACH-000714,-0.11041836591611708
ACH-000718,-0.30757558491820985
ACH-000720,-0.2642693019024334
ACH-000721,-0.18878704489273088
ACH-000724,-0.0700670305607828
ACH-000725,-0.11855146614301115
ACH-000732,-0.19898046846683368
ACH-000734,-0.205353765356818
ACH-000735,-0.1838529189795252
ACH-000736,-0.12286042688315475
ACH-000738,-0.2445574547117451
ACH-000746,-0.09086621133665722
ACH-000747,-0.21132622433496545
ACH-000748,-0.2484386842035845
ACH-000753,-0.13710486975880087
ACH-000756,-0.03852680890554865
ACH-000757,-0.2953621158340101
ACH-000758,-0.11089276755567372
ACH-000760,-0.10808713482581828
ACH-000762,-0.05233029751785898
ACH-000763,-0.04508302691852307
ACH-000764,-0.38620476824589534
ACH-000765,-0.07574601161986813
ACH-000766,-0.18852706767562824
ACH-000767,-0.037787482368358
ACH-000768,-0.19828836176870449
ACH-000769,-0.18817023903506008
ACH-000770,-0.1462239912577754
ACH-000771,-0.19058044387498133
ACH-000773,-0.07870597623588088
ACH-000776,-0.2552994685437735
ACH-000777,-0.0289499347085852
ACH-000778,-0.2178073738144568
ACH-000781,-0.12362094177866585
ACH-000782,-0.22828156681739326
ACH-000783,-0.1639895826836894
ACH-000784,-0.1303865062079572
ACH-000785,-0.04154648886077306
ACH-000787,-0.041674388124449784
ACH-000788,-0.1535604361886726
ACH-000791,-0.19537341276322934
ACH-000792,-0.2918347462869208
ACH-000794,-0.214665315618851
ACH-000796,-0.2003893504869509
ACH-000798,-0.07857940222437808
ACH-000799,-0.025096794241803663
ACH-000800,-0.2753608758259037
ACH-000802,-0.03555756537951143
ACH-000804,-0.26308637516735905
ACH-000805,-0.07714187925158718
ACH-000809,-0.1056199245461776
ACH-000810,-0.19358354414192974
ACH-000811,-0.18500869310799076
ACH-000817,-0.10913684007873206
ACH-000819,-0.13018174232405494
ACH-000820,-0.08761172651343332
ACH-000821,-0.2019454517464437
ACH-000822,-0.3245409999339647
ACH-000823,-0.16154724383376035
ACH-000824,-0.11370501788971503
ACH-000827,-0.24273172977370175
ACH-000829,-0.06093934273271592
ACH-000831,-0.13129412787785533
ACH-000832,-0.10785296843207742
ACH-000833,-0.16965442228802086
ACH-000834,-0.11353182404685733
ACH-000835,-0.033157647673160026
ACH-000836,-0.15818460996355851
ACH-000837,-0.2134432168348475
ACH-000838,0.05798650854420095
ACH-000839,-0.3129815734571184
ACH-000840,-0.1922996435642696
ACH-000841,-0.14132609333031138
ACH-000843,-0.0935639967267764
ACH-000846,-0.2077673984126928
ACH-000847,-0.24694671482117805
ACH-000848,-0.2324695076473367
ACH-000849,-0.3078517157028313
ACH-000851,-0.06503169121182885
ACH-000855,-0.023026397325459903
ACH-000856,-0.16262985869886531
ACH-000858,-0.13883810728476026
ACH-000859,-0.2912436610403428
ACH-000861,0.039884209592704015
ACH-000862,-0.018821839598284214
ACH-000865,-0.06577105709893824
ACH-000866,-0.10659194601434616
ACH-000867,-0.20089756023724994
ACH-000869,-0.2885838117459892
ACH-000872,-0.18634962393581836
ACH-000873,-0.19952476614694964
ACH-000876,0.008289199954990481
ACH-000878,-0.3063061262609345
ACH-000880,0.05583115028384565
ACH-000881,-0.13565666436304671
ACH-000882,-0.10340143150806752
ACH-000884,-0.2392417696747719
ACH-000885,-0.14002430406664687
ACH-000887,-0.17000717111538385
ACH-000889,-0.08396952208994092
ACH-000896,-0.041485422665959185
ACH-000898,-0.14283035913982098
ACH-000900,-0.17649939250679195
ACH-000901,-0.13061655732251776
ACH-000905,-0.16543609315989813
ACH-000906,-0.15487738542237425
ACH-000907,-0.13900710129762384
ACH-000910,-0.09966460495034618
ACH-000911,-0.19548249404316112
ACH-000912,-0.0014175078977553893
ACH-000913,-0.18922924793028575
ACH-000915,-0.3166225814156069
ACH-000916,-0.2467678896474575
ACH-000917,-0.1005927832974094
ACH-000920,0.07102407784970803
ACH-000921,-0.2932526412984767
ACH-000924,-0.13656213478951235
ACH-000926,-0.1830873504939713
ACH-000928,-0.1893263244408284
ACH-000929,-0.01534505987253011
ACH-000932,-0.2038781014540892
ACH-000935,-0.1317866508106412
ACH-000936,-0.06816595800434798
ACH-000937,-0.1558677281660197
ACH-000938,-0.08030097650533402
ACH-000939,-0.14271009618208585
ACH-000941,-0.2290516893190661
ACH-000943,-0.1261663690128606
ACH-000946,-0.16314597148720714
ACH-000947,-0.09243185664926408
ACH-000948,-0.03808054915435198
ACH-000950,-0.06386004302676553
ACH-000953,-0.16875408091304522
ACH-000954,-0.14112821437284612
ACH-000957,-0.15632312796254216
ACH-000958,-0.14173936579224453
ACH-000960,-0.1603502215133824
ACH-000963,-0.20708378972789104
ACH-000968,-0.0775774657810779
ACH-000969,-0.09911024475699656
ACH-000972,-0.4511294968339383
ACH-000973,-0.19819598097279909
ACH-000974,-0.10362119004394524
ACH-000978,-0.11504797769591718
ACH-000984,-0.1938474922930591
ACH-000986,-0.16842877475084134
ACH-000988,-0.13778171487649635
ACH-000993,-0.3303175492475876
ACH-000994,-0.1595102127707612
ACH-000996,-0.24612858024141315
ACH-001001,-0.1718028137496519
ACH-001020,-0.3294302315641804
ACH-001028,-0.15180173870935232
ACH-001031,-0.1605614841891559
ACH-001038,-0.1233729525690767
ACH-001048,-0.16690163662008373
ACH-001050,0.006181327600898991
ACH-001053,-0.0409585671122291
ACH-001054,-0.18115024703375907
ACH-001061,-0.2687152739422232
ACH-001067,-0.2491149246765067
ACH-001075,-0.15463378542482967
ACH-001096,-0.0906164895078554
ACH-001111,0.13299444901077292
ACH-001119,-0.0991484551260074
ACH-001128,-0.18812629884635212
ACH-001134,-0.13911606069835933
ACH-001151,-0.10819849597308356
ACH-001163,-0.3093391804424221
ACH-001164,-0.22777310437417897
ACH-001183,0.04733577817417492
ACH-001192,-0.08126212160148696
ACH-001193,-0.013393471868299587
ACH-001196,-0.21110364958347835
ACH-001197,-0.18789375902642252
ACH-001205,-0.16674000629170674
ACH-001211,-0.2831056897475548
ACH-001212,-0.30914538937804475
ACH-001228,-0.1131794759721055
ACH-001232,-0.2461828135849525
ACH-001239,-0.1326318034894657
ACH-001270,-0.2475007422115782
ACH-001274,-0.24545069380135195
ACH-001275,-0.011695733880654298
ACH-001277,-0.3276401954725461
ACH-001278,-0.12938210118526644
ACH-001280,-0.08312897648486757
ACH-001283,-0.02991996810862665
ACH-001289,0.037851599408539605
ACH-001300,-0.019040253597917216
ACH-001301,-0.031379025153146244
ACH-001302,0.030722597984775533
ACH-001306,-0.19964363114602304
ACH-001318,-0.005684996862127697
ACH-001322,-0.11257999560068854
ACH-001328,-0.15311551326835776
ACH-001332,-0.06611693991847185
ACH-001336,-0.21154104847799496
ACH-001346,-0.060255898676468425
ACH-001353,-0.13349086617408668
ACH-001354,0.009125813221968771
ACH-001367,-0.0919419719489244
ACH-001368,-0.16290996187636547
ACH-001374,-0.6388943169499424
ACH-001377,-0.12257950094158016
ACH-001380,-0.2676829077987097
ACH-001391,-0.11364216009707626
ACH-001408,-0.08951028243561986
ACH-001430,0.04225134868857102
ACH-001431,-0.2210811225202682
ACH-001450,-0.008663296434011218
ACH-001496,-0.202380219106132
ACH-001500,-0.08531038568757086
ACH-001523,-0.17007934345419345
ACH-001532,-0.2196524796895445
ACH-001550,-0.17354564342579734
ACH-001552,-0.012838518945387936
ACH-001554,-0.17965911033753554
ACH-001654,-0.12884108862673338
ACH-001735,-0.15138996956465495
ACH-001736,-0.1544048042766928
ACH-001737,-0.07198096337914932
ACH-001740,0.018980704747380815
ACH-001745,-0.107213887090172
ACH-001765,-0.09548945400736493
