,OR2AE1 (81392)
ACH-000004,0.010720702285629085
ACH-000005,-0.18581758427091985
ACH-000007,0.0815946521535308
ACH-000009,0.0011504813442704976
ACH-000011,0.01956285414339929
ACH-000012,-0.06659521089947919
ACH-000013,0.034611782712694106
ACH-000014,0.0027444190584892717
ACH-000015,0.04684558429240512
ACH-000017,0.06741204622052313
ACH-000018,-0.0028005071099712533
ACH-000019,-0.037048218159888735
ACH-000021,-0.2528184810256465
ACH-000022,-0.07666811970361706
ACH-000025,0.030434602190313395
ACH-000028,-0.035660540507513744
ACH-000030,-0.027146192857717195
ACH-000035,-0.2363070288981533
ACH-000036,-0.1564146512418121
ACH-000037,0.03543825938060438
ACH-000039,0.10392211912719283
ACH-000040,-0.09196563444510016
ACH-000041,-0.07872419749983886
ACH-000042,-0.13072142635007067
ACH-000045,-0.03158222492951592
ACH-000047,-0.13697088892466586
ACH-000052,-0.07859612700504667
ACH-000053,-0.06872481517574476
ACH-000054,-0.03881459738493782
ACH-000055,0.1386533639502779
ACH-000060,-0.08780371600738142
ACH-000067,-0.059834279061635534
ACH-000070,-0.19806314554025975
ACH-000075,-0.023701533435085582
ACH-000078,0.06549760604333109
ACH-000082,-0.041470481779973416
ACH-000085,-0.40070188482535385
ACH-000086,0.02464448663480601
ACH-000087,-0.09585142973906294
ACH-000092,0.009991993593323985
ACH-000095,-0.0048300362235327975
ACH-000097,-0.024415178986883144
ACH-000098,-0.05524027965580357
ACH-000099,-0.06928397006276414
ACH-000108,-0.03492558937698975
ACH-000113,-0.03113352924951641
ACH-000116,-0.0428100397193885
ACH-000118,-0.0330103755828734
ACH-000120,0.032757031374957835
ACH-000123,-0.040304130004843945
ACH-000127,-0.06461496930550285
ACH-000128,-0.14499000350880736
ACH-000132,-0.013380619589744309
ACH-000133,-0.027957245258105643
ACH-000137,-0.06392914825561227
ACH-000138,0.0017974313489082785
ACH-000142,-0.045118324862164966
ACH-000143,-0.04188527504275285
ACH-000146,0.029849678694480505
ACH-000148,-0.08628812074067056
ACH-000150,-0.07941476615937827
ACH-000152,-0.032976750191644
ACH-000153,0.17669252712051686
ACH-000159,-0.12582943629805116
ACH-000160,-0.14415403187236325
ACH-000163,-0.057074949676383775
ACH-000167,-0.015081681711387532
ACH-000168,-0.07812213100960684
ACH-000169,-0.038871996709839984
ACH-000178,-0.19548090100370275
ACH-000183,0.01033561289423853
ACH-000188,-0.002118610830510707
ACH-000189,-0.046943225325330976
ACH-000190,-0.2982641941258458
ACH-000198,-0.055690083766871804
ACH-000203,-0.15631417084950966
ACH-000204,-0.27873226580825744
ACH-000206,-0.09557152851189113
ACH-000207,-0.07661150861908479
ACH-000208,-0.01342338533657535
ACH-000210,0.0410628954296951
ACH-000211,-0.05167292160519902
ACH-000215,-0.09689628509946337
ACH-000221,-0.16010918087258455
ACH-000222,-0.051952184564105684
ACH-000223,0.0267839405150468
ACH-000226,-0.009016274840057108
ACH-000227,-0.02356337990142553
ACH-000228,-0.04633686420549778
ACH-000231,-0.06967543436884664
ACH-000232,0.03023061428664317
ACH-000233,-0.034082731213118805
ACH-000234,-0.00048122350955770324
ACH-000235,-0.07555411839057392
ACH-000237,-0.05964954362291306
ACH-000238,-0.2511707044032769
ACH-000242,0.041630315479849
ACH-000243,-0.06436887181377937
ACH-000244,-0.321952500265808
ACH-000246,0.01821306251464903
ACH-000248,-0.07994370708512841
ACH-000250,-0.11680117133450806
ACH-000251,-0.20879510772060889
ACH-000252,-0.0463361073954082
ACH-000253,-0.10861539815186516
ACH-000255,-0.10099694566319632
ACH-000256,-0.0711534759202017
ACH-000257,0.1034540248218956
ACH-000258,-0.141999465403034
ACH-000259,-0.007862015361423797
ACH-000260,-0.10281518733961424
ACH-000261,-0.054465694212419376
ACH-000262,-0.02453739636556695
ACH-000263,-0.17529589413726232
ACH-000264,-0.07710756390922775
ACH-000265,0.06583066668540315
ACH-000266,-0.07803486045866195
ACH-000272,-0.1436005964781118
ACH-000274,-0.07081707685447436
ACH-000277,0.035984118381976515
ACH-000278,-0.12543999686185014
ACH-000279,0.03109598224317565
ACH-000280,-0.2421494330379937
ACH-000281,0.02140563293618856
ACH-000288,-0.05546857016157515
ACH-000291,0.10131195229513308
ACH-000293,-0.0214796754136914
ACH-000294,-0.05111977713875073
ACH-000295,-0.002368052655561851
ACH-000296,-0.09588607036891447
ACH-000302,-0.0632829995682746
ACH-000304,0.03361929230664728
ACH-000307,0.00020936021342436305
ACH-000308,-0.05950238672896214
ACH-000310,0.12171802057135285
ACH-000311,-0.07616046948793254
ACH-000312,-0.08698173715225009
ACH-000315,-0.012778108136224035
ACH-000316,-0.08007302299411702
ACH-000317,-0.1831776865138177
ACH-000318,-0.13821205025810773
ACH-000319,-0.19727923473260686
ACH-000320,-0.042761960187310315
ACH-000322,0.07383213202338809
ACH-000323,0.020905728417752425
ACH-000324,-0.023344950227877803
ACH-000329,-0.10687830316325483
ACH-000330,0.11218368541763343
ACH-000331,-0.07227620302551885
ACH-000332,-0.07228396792293036
ACH-000334,-0.01877546260192664
ACH-000335,0.035341921449067136
ACH-000336,-0.08873436364983323
ACH-000337,-0.08840960679652507
ACH-000338,0.4289802615973454
ACH-000339,-0.06644322917147459
ACH-000341,-0.09478464773067008
ACH-000348,-0.04813502884692898
ACH-000350,0.0328682289557309
ACH-000352,-0.08396085531724537
ACH-000356,-0.2620903892177585
ACH-000361,0.016853996879584294
ACH-000362,0.16534003477521994
ACH-000363,-0.040564445409113935
ACH-000364,-0.13511073783155048
ACH-000365,-0.06502648699238035
ACH-000366,0.14625173200557107
ACH-000368,-0.0794897856264943
ACH-000374,-0.08962331251257168
ACH-000375,0.008664190537787051
ACH-000376,-0.1895958423393359
ACH-000381,-0.18078419989602526
ACH-000383,-0.13051645209357782
ACH-000387,-0.03057387262262867
ACH-000389,0.09028859086312714
ACH-000390,-0.11716469829618585
ACH-000393,0.06259514515298878
ACH-000395,-0.10883246972609772
ACH-000396,0.3045828844986396
ACH-000397,-0.11084194020096896
ACH-000401,-0.05269806463952195
ACH-000402,-0.04652575887564323
ACH-000403,-0.0982179930430272
ACH-000404,-0.3076487125354575
ACH-000406,-0.02169773895405152
ACH-000407,0.06583319973632529
ACH-000408,-0.10715224482455236
ACH-000410,-0.054192091520313464
ACH-000411,-0.16137958365018495
ACH-000414,-0.013654122816957244
ACH-000415,-0.21646568754969514
ACH-000416,-0.008833685253027416
ACH-000420,-0.13244945060509347
ACH-000421,-0.08969862868441415
ACH-000424,-0.14061845749725752
ACH-000425,-0.1117826229722792
ACH-000426,0.1872283309934488
ACH-000427,-0.1494789017338584
ACH-000433,0.15395828809246112
ACH-000435,-0.006377567186114171
ACH-000436,-0.09565720184761513
ACH-000444,-0.028299882964983862
ACH-000445,-0.10823496063192801
ACH-000448,-0.06386701378592398
ACH-000450,-0.131748360239509
ACH-000452,-0.13845663239042327
ACH-000454,-0.03898413538542932
ACH-000458,-0.003430674870627143
ACH-000459,0.003906723084574246
ACH-000460,-0.03609794528954744
ACH-000461,0.0485849350469288
ACH-000463,-0.11806711529842732
ACH-000464,-0.08854605669914531
ACH-000466,0.03431423802316964
ACH-000467,-0.11851333460028847
ACH-000468,-0.02318414532143675
ACH-000469,0.048000426462445435
ACH-000470,-0.03201850573379342
ACH-000471,0.0430879371963537
ACH-000472,-0.09228637098634464
ACH-000473,-0.12781728757075478
ACH-000475,-0.008253961036238232
ACH-000476,-0.04835377453639205
ACH-000477,-0.03135969659213942
ACH-000479,-0.013246250853146627
ACH-000480,-0.01954451829903613
ACH-000481,-0.04149764584320111
ACH-000483,-0.1515187600150961
ACH-000484,0.08732711488585229
ACH-000485,-0.04089109710259523
ACH-000486,-0.01661805019687447
ACH-000487,0.03832290239923571
ACH-000488,-0.07184813618159186
ACH-000490,-0.14938475810076
ACH-000491,-0.06051232381804692
ACH-000495,-0.0162174777288551
ACH-000496,0.04448052049758845
ACH-000499,0.1465043054416253
ACH-000500,-0.15480152610822012
ACH-000502,-0.08937247900780874
ACH-000503,-0.11699866557405768
ACH-000505,-0.004160444038590902
ACH-000507,-0.10995672483334797
ACH-000510,-0.04754231977318545
ACH-000511,-0.01252364890199278
ACH-000512,-0.31803982275536874
ACH-000516,-0.008166381279993964
ACH-000517,-0.02436967485282537
ACH-000518,-0.08480971969846322
ACH-000520,-0.09387513462050916
ACH-000521,-0.0010462889616921222
ACH-000522,-0.04155113389398425
ACH-000524,-0.014325736510172828
ACH-000527,0.03000753216806455
ACH-000528,-0.051070760565120325
ACH-000537,0.07035885184063252
ACH-000541,-0.33692779902959763
ACH-000542,-0.08572880612393784
ACH-000544,-0.36740798523246265
ACH-000545,-0.1059708876567723
ACH-000547,-0.12441767305446327
ACH-000548,-0.13713185641784592
ACH-000549,-0.058865458994614615
ACH-000550,-0.06123142351433888
ACH-000552,-0.13250859615555
ACH-000556,-0.0999034327428512
ACH-000557,-0.08601953702443066
ACH-000569,0.0988896921030651
ACH-000570,-0.06397994980452261
ACH-000571,-0.05264688880378428
ACH-000573,-0.0520657956831006
ACH-000576,-0.07644725090696868
ACH-000579,-0.05794656973760572
ACH-000580,-0.2056020818633881
ACH-000584,0.05872304618045264
ACH-000585,-0.17808829860221048
ACH-000588,-0.0004503712460308263
ACH-000589,-0.042496504806633306
ACH-000591,0.0586347777319702
ACH-000593,-0.025587164602697263
ACH-000600,-0.057093180941844485
ACH-000601,0.09189224409329813
ACH-000605,0.07568059231627976
ACH-000606,-0.04337199653106173
ACH-000608,-0.09906215968662734
ACH-000614,-0.3657811477140385
ACH-000616,-0.3565214736546755
ACH-000618,-0.031225572831223312
ACH-000619,-0.18368345978919196
ACH-000620,0.016798776758859026
ACH-000621,-0.12720399618412678
ACH-000622,-0.0460675576801144
ACH-000623,-0.09303536085263713
ACH-000624,-0.0982750615837688
ACH-000627,-0.01150948807245226
ACH-000630,-0.07681954862331436
ACH-000631,0.027776143486727613
ACH-000632,-0.028761488590477682
ACH-000633,0.012288817165204108
ACH-000637,-0.2001223540736444
ACH-000638,0.01269470418433118
ACH-000646,-0.11434412870509125
ACH-000647,-0.03900026127083007
ACH-000648,-0.005132344923523188
ACH-000649,-0.06368742021061202
ACH-000651,0.07412762584808784
ACH-000652,0.04411183567735267
ACH-000653,-0.051583520436476855
ACH-000657,-0.04903180279033514
ACH-000658,-0.14562175027759872
ACH-000661,-0.12036483872670699
ACH-000662,0.1770981025528037
ACH-000663,0.06797379956934901
ACH-000665,-0.08784399106659549
ACH-000671,-0.03633531604156992
ACH-000672,0.27882573949534784
ACH-000673,-0.09330940582170977
ACH-000676,-0.07451750696348103
ACH-000677,-0.08111799198023929
ACH-000681,0.054718620635303764
ACH-000683,-0.0029953637052304144
ACH-000684,0.01934404491819824
ACH-000688,0.13267421609715374
ACH-000693,-0.036519810077310685
ACH-000694,-0.1750999965931483
ACH-000695,-0.028358715941260493
ACH-000696,-0.047175495066700816
ACH-000697,-0.06238013602412373
ACH-000699,-0.0875202258517752
ACH-000701,0.14868424740076586
ACH-000706,0.0743932932141767
ACH-000711,-0.07316004109937148
ACH-000713,-0.062250883101769815
ACH-000714,0.02200445162738573
ACH-000718,-0.07438911520465644
ACH-000720,0.01803204677260676
ACH-000721,0.009468190654886514
ACH-000724,0.05628867002566718
ACH-000725,0.06579922074530957
ACH-000732,-0.03952424376804948
ACH-000734,-0.05589846943627616
ACH-000735,-0.09342327957780136
ACH-000736,0.08259961976552961
ACH-000738,-0.11096295493034672
ACH-000746,-0.001265762108096639
ACH-000747,-0.02311626467700173
ACH-000748,-0.028930637933009963
ACH-000753,-0.023045548390348426
ACH-000756,0.009524929164805927
ACH-000757,-0.1787994518207763
ACH-000758,-0.024518273375042483
ACH-000760,-0.01099584037834453
ACH-000762,-0.035156688727717815
ACH-000763,-0.0634839353382813
ACH-000764,-0.1624862165624443
ACH-000765,0.16456689088419854
ACH-000766,-0.03787367840643245
ACH-000767,-0.00479735352904163
ACH-000768,-0.052014498629653294
ACH-000769,-0.028902627987939505
ACH-000770,-0.07210761057962119
ACH-000771,-0.117491611207735
ACH-000773,0.06714130859668169
ACH-000776,-0.08532949520910628
ACH-000777,-0.012872949471121059
ACH-000778,-0.01637148726402694
ACH-000781,-0.004777334044629428
ACH-000782,-0.1343720773640702
ACH-000783,-0.07453787786535862
ACH-000784,-0.06343604947706069
ACH-000785,0.02383872273165033
ACH-000787,-0.0057536882453962475
ACH-000788,-0.033962318422189115
ACH-000791,-0.0674938190741397
ACH-000792,-0.03222671048998019
ACH-000794,-0.0044396146568187935
ACH-000796,0.05058982364544087
ACH-000798,-0.06629281996620115
ACH-000799,-0.1442831096167212
ACH-000800,-0.0980551517383392
ACH-000802,-0.059364607501785176
ACH-000804,0.011568655276913259
ACH-000805,-0.11866204868067527
ACH-000809,-0.09378710009659072
ACH-000810,0.05845190504705587
ACH-000811,-0.092962829822527
ACH-000817,-0.2412940588014287
ACH-000819,-0.006028010830870641
ACH-000820,-0.14722559640175886
ACH-000821,-0.08118508524184424
ACH-000822,0.03206560273661865
ACH-000823,-0.14898182153585
ACH-000824,-0.07048720263288967
ACH-000827,-0.03480475760685744
ACH-000829,-0.115762301996883
ACH-000831,-0.12390662536086555
ACH-000832,-0.08814304689698152
ACH-000833,-0.031533384808832214
ACH-000834,-0.07622114693753368
ACH-000835,-0.12424354839096707
ACH-000836,-0.04574019088245033
ACH-000837,-0.05901889373442661
ACH-000838,-0.08367053594781483
ACH-000839,0.017380065371362583
ACH-000840,-0.08563413925985736
ACH-000841,-0.02569979455834997
ACH-000843,-0.0165367927101629
ACH-000846,-0.0145564627674177
ACH-000847,-0.07580996886473569
ACH-000848,-0.1833480683100055
ACH-000849,0.009127697903056273
ACH-000851,0.006467841394520489
ACH-000855,0.036446998727655285
ACH-000856,0.0733538119672035
ACH-000858,-0.03465598377750692
ACH-000859,0.15773705456443665
ACH-000861,-0.04729964781800474
ACH-000862,-0.08061191161549729
ACH-000865,-0.010066641828374618
ACH-000866,-0.015811552008523612
ACH-000867,-0.09601249772573184
ACH-000869,-0.12932648044699036
ACH-000872,0.06846013010830862
ACH-000873,-0.08770868281585863
ACH-000876,0.0014055772878461036
ACH-000878,-0.033170908026375366
ACH-000880,-0.04404274937432084
ACH-000881,0.00916155499525618
ACH-000882,-0.0633521976842933
ACH-000884,0.03900660935093239
ACH-000885,-0.1438213725588173
ACH-000887,-0.12624735758609976
ACH-000889,-0.17707269886229332
ACH-000896,-0.029084719306402287
ACH-000898,-0.11968853828528153
ACH-000900,-0.10160848196324414
ACH-000901,-0.1529339188343028
ACH-000905,-0.10295367062463223
ACH-000906,-0.042698588586130494
ACH-000907,-0.16886862074344372
ACH-000910,-0.015179475541952982
ACH-000911,-0.0872532722743113
ACH-000912,-0.03514424878465579
ACH-000913,-0.03749549901050203
ACH-000915,-0.011193582644465657
ACH-000916,-0.32666370951954804
ACH-000917,0.07415932760430922
ACH-000920,-0.06459228977005108
ACH-000921,-0.18490337999714085
ACH-000924,-0.026156868882470957
ACH-000926,-0.05574682495023245
ACH-000928,-0.08670264253281552
ACH-000929,-0.025599870754664647
ACH-000932,-0.046690066182345134
ACH-000935,-0.244102645201146
ACH-000936,-0.009729067320840005
ACH-000937,-0.034427803128875716
ACH-000938,-0.12720003360894808
ACH-000939,-0.12546886880532435
ACH-000941,0.027654483391640568
ACH-000943,-0.17987637167829046
ACH-000946,-0.1806978835357332
ACH-000947,-0.01358832339121362
ACH-000948,-0.06180573552239585
ACH-000950,-0.12449775535537574
ACH-000953,0.020836470782789617
ACH-000954,0.2781701163558055
ACH-000957,-0.08876608483251304
ACH-000958,-0.13783533245863813
ACH-000960,0.021432499929716273
ACH-000963,-0.16345748649704284
ACH-000968,-0.009278752998907215
ACH-000969,-0.13450071661004034
ACH-000972,0.08429818380765118
ACH-000973,-0.07060664014864923
ACH-000974,0.008753161487248133
ACH-000978,-0.11864417891722685
ACH-000984,-0.06687920303160329
ACH-000986,-0.007830795775492163
ACH-000988,-0.02002655540288966
ACH-000993,-0.07287759516200559
ACH-000994,-0.13853087496989508
ACH-000996,-0.12689394652845973
ACH-001001,0.05112664098479173
ACH-001020,-0.07962384648399372
ACH-001028,-0.08617784491265708
ACH-001031,0.055934589322815864
ACH-001038,0.001380753274583349
ACH-001048,-0.042271762224711164
ACH-001050,0.023754303227679352
ACH-001053,0.08735404228560475
ACH-001054,0.04363736599096002
ACH-001061,-0.10419024294936212
ACH-001067,-0.02427911566239971
ACH-001075,0.09484914003035268
ACH-001096,0.0024933192599565783
ACH-001111,-0.27140523284472323
ACH-001119,-0.2087800311291307
ACH-001128,-0.2203198317380707
