,ACSF3 (197322)
ACH-000004,-0.20992729736784588
ACH-000005,0.4499913157422063
ACH-000007,-0.0598792204628931
ACH-000009,0.04923946476795007
ACH-000011,0.015793490670460604
ACH-000012,-0.0992904627336556
ACH-000013,-0.07455391936430064
ACH-000014,-0.16023387264070485
ACH-000015,0.06520490802555695
ACH-000017,0.057065274459208615
ACH-000018,0.2537626566302655
ACH-000019,-0.09309986630509898
ACH-000021,-0.03699010080269483
ACH-000022,0.030835301042202282
ACH-000025,-0.13754031616568824
ACH-000028,0.004533021080699362
ACH-000030,-0.023731674627965483
ACH-000035,0.08162042493392914
ACH-000036,0.010640060763902491
ACH-000037,0.10051641183222304
ACH-000039,-0.036526140046928605
ACH-000040,-0.024090481011553942
ACH-000041,0.18322911039716264
ACH-000042,-0.09186745441740986
ACH-000045,-0.06039856752305137
ACH-000047,-0.12197819487722647
ACH-000052,-0.2263307406198461
ACH-000053,-0.020489257475000945
ACH-000054,-0.09596468637613648
ACH-000055,0.07677615333234522
ACH-000060,-0.023416418059440343
ACH-000067,0.032063388186273974
ACH-000070,0.1144474666645124
ACH-000075,0.0061305466083268105
ACH-000078,0.012847067429636188
ACH-000082,0.06702575519127768
ACH-000085,-0.00968881332252818
ACH-000086,-0.0004160255967968885
ACH-000087,0.08400188290660678
ACH-000092,0.02925858150385651
ACH-000095,-0.019641322122965172
ACH-000097,-0.055620727694261615
ACH-000098,-0.030353433643059306
ACH-000099,0.020340534918731102
ACH-000108,-0.0166742121190662
ACH-000113,-0.17113628401240688
ACH-000116,-0.12187464450492085
ACH-000118,-0.1415618870458342
ACH-000120,0.1525483496691976
ACH-000123,0.048041821203020564
ACH-000127,0.04504502048691751
ACH-000128,-0.02664596702499099
ACH-000132,-0.1282089391780291
ACH-000133,-0.026574883276302017
ACH-000137,-0.05385249843435688
ACH-000138,0.047283079327614184
ACH-000142,-0.10707067004163597
ACH-000143,-0.12779703953766475
ACH-000146,-0.12118003390183557
ACH-000148,0.011868056100473569
ACH-000150,0.03389063798475587
ACH-000152,-0.03148473840689302
ACH-000153,-0.1487667224059489
ACH-000159,-0.06596662698385426
ACH-000160,-0.07931278546615202
ACH-000163,0.06653902936237091
ACH-000167,-0.37668025785287135
ACH-000168,-0.185147533962164
ACH-000169,-0.15445382077466274
ACH-000178,-0.07993394372151738
ACH-000183,-0.11787761824035282
ACH-000188,0.10422947860661187
ACH-000189,-0.19844819195903315
ACH-000190,-0.067045009297208
ACH-000198,0.13528829991077887
ACH-000203,-0.2268362234259123
ACH-000204,-0.0517583274478684
ACH-000206,0.009879552489925796
ACH-000207,0.04484645617215456
ACH-000208,-0.05044330126307588
ACH-000210,-0.08397904408290913
ACH-000211,-0.03317124303363875
ACH-000215,-0.05332593817740768
ACH-000221,0.020895417153589897
ACH-000222,-0.23113772543462605
ACH-000223,-0.031982259889828814
ACH-000226,0.11115321199552247
ACH-000227,-0.06814309434733089
ACH-000228,0.025565279698188684
ACH-000231,-0.0009425926914200659
ACH-000232,-0.06283384526221994
ACH-000233,-0.02735729110665531
ACH-000234,0.0452475200046382
ACH-000235,-0.026097457716856304
ACH-000237,0.012290367393082974
