,CYP4F11 (57834)
ACH-000261,-0.5184616668412606
ACH-000262,-0.5053859321957266
ACH-000263,-0.4240773922274465
ACH-000264,-0.2412975319366577
ACH-000265,-0.238637342058149
ACH-000266,-0.3440110687962715
ACH-000272,-0.3215473011557179
ACH-000274,-0.3170055702552582
ACH-000277,-0.3411443865087175
ACH-000278,-0.37876202540920734
ACH-000279,-0.2438198393797653
ACH-000280,-0.5243762349744407
ACH-000281,-0.25362613653811195
ACH-000288,-0.33876411942729195
ACH-000291,-0.4048059042759629
ACH-000293,-0.23017298000400235
ACH-000294,-0.7733601890752888
ACH-000295,-0.3698429830437112
ACH-000296,-0.471685632749458
ACH-000302,-0.39345328105193134
ACH-000304,-0.303602326976648
ACH-000307,-0.3622809726232024
ACH-000308,-0.2677823882413945
ACH-000310,-0.3248944364410244
ACH-000311,-0.4371881792196612
ACH-000312,-0.32782505469207124
ACH-000315,-0.5042563818600845
ACH-000316,-0.4825922251747597
ACH-000317,-0.3088216800876407
ACH-000318,-0.4829961585146421
ACH-000319,-0.4068322989936243
ACH-000320,-0.0639650824024108
ACH-000322,-0.3275226024855164
ACH-000323,-0.2321172791382687
ACH-000324,-0.2918276821317165
ACH-000329,-0.38250649973870293
ACH-000330,-0.20117971595126447
ACH-000331,-0.4837462427294541
ACH-000332,-0.37535814341353374
ACH-000334,-0.4672023027615511
ACH-000335,-0.4204164799444535
ACH-000336,-0.5868567176851569
ACH-000337,-0.2502144286194701
ACH-000338,-0.3711055106223479
ACH-000339,-0.3829617667722208
ACH-000341,-0.5929552695590201
ACH-000348,-0.3107895849791573
ACH-000350,-0.4391915141884866
ACH-000352,-0.43605495001786654
ACH-000356,-0.2869434117063086
ACH-000361,-0.5456121110646613
ACH-000362,-0.5327594811180046
ACH-000363,-0.3879096108087614
ACH-000364,-0.7093494808048812
ACH-000365,-0.247990470991133
ACH-000366,-0.36356071683139857
ACH-000368,-0.5498248258803715
ACH-000374,-0.3842629280597573
ACH-000375,-0.326183086598849
ACH-000376,-0.1251913062201974
ACH-000381,-0.14479224744984012
ACH-000383,-0.2985828262209404
ACH-000387,-0.4492718495509631
ACH-000389,-0.4274693241573781
ACH-000390,-0.4622434347738895
ACH-000393,-0.5266761714779783
ACH-000395,-0.6482841426295667
ACH-000396,-0.6448997292537894
ACH-000397,-0.3171309910676586
ACH-000401,-0.5899951940115282
ACH-000402,-0.18197574303655087
ACH-000403,-0.5007131473567668
ACH-000404,-0.17092953312498405
ACH-000406,-0.3911615687821181
ACH-000407,-0.3062542544333573
ACH-000408,-0.4131268707742494
ACH-000410,-0.4451330341686848
ACH-000411,-0.2708963786633041
ACH-000414,-0.2873995989258669
ACH-000415,-0.2842624192670449
ACH-000416,-0.404106752859828
ACH-000420,-0.25729080996603776
ACH-000421,-0.3195060855627713
ACH-000424,-0.3783367624007068
ACH-000425,-0.2692394458090386
ACH-000426,-0.5055480370522649
ACH-000427,-0.3145336842747897
ACH-000433,-0.3226874804631977
ACH-000435,-0.3649730790503757
ACH-000436,-0.5002574888570642
ACH-000444,-0.4871608037861451
ACH-000445,-0.3177700456686334
ACH-000448,-0.5254686529068998
ACH-000450,-0.3541791642828135
ACH-000452,-0.4186447908091615
ACH-000454,-0.4049613128988341
ACH-000458,-0.110271061288297
ACH-000459,-0.3756612891147883
ACH-000460,-0.4381597521485744
ACH-000461,-0.4958563986056456
ACH-000463,-0.5063836336379711
ACH-000464,-0.17977499400238287
ACH-000466,-0.44392463925958775
ACH-000467,-0.13791381863497648
ACH-000468,-0.4082652204836171
ACH-000469,-0.2900992873856415
ACH-000470,-0.4947156542079009
ACH-000471,-0.3871357134265549
ACH-000472,-0.4103646183258654
ACH-000473,-0.36614212885358416
ACH-000475,-0.41816452686814704
ACH-000476,-0.3689267705753296
ACH-000477,-0.43394740978914825
ACH-000479,-0.3752328384439532
ACH-000480,-0.2460938573516684
ACH-000481,-0.37966948668164346
ACH-000483,-0.3393614174520189
ACH-000484,-0.3433726572654296
ACH-000485,-0.4398376369072191
ACH-000486,-0.24928713803259545
ACH-000487,-0.31657454526716045
ACH-000488,-0.1751753727020064
ACH-000490,-0.2944418521925765
ACH-000491,-0.4229828918862856
ACH-000495,-0.24268683089290455
ACH-000496,-0.3456471838747305
ACH-000499,-0.40162339582665263
ACH-000500,-0.1586767822606252
ACH-000502,-0.3834100703349033
ACH-000503,-0.4182567241266849
ACH-000505,-0.4956774518206784
ACH-000507,-0.2496276541742558
ACH-000510,-0.3777917567341617
ACH-000511,-0.35328711437381
ACH-000512,-0.05918910740109189
ACH-000516,-0.4557333633087306
ACH-000517,-0.3426278901074383
ACH-000518,-0.46111164601764
ACH-000520,-0.35572865446692953
ACH-000521,-0.12686374653746496
ACH-000522,-0.3771670837983609
ACH-000524,-0.4512541797486366
ACH-000527,-0.3042520623262945
ACH-000528,-0.4551289153007544
ACH-000537,-0.2899694859191117
ACH-000541,-0.3356525179026085
ACH-000542,-0.3347492376258013
ACH-000544,-0.11574394359753115
ACH-000545,-0.4260347988255098
ACH-000547,-0.3275691932548297
ACH-000548,-0.39539494521169216
ACH-000549,-0.6997245156792199
ACH-000550,-0.34096217958481484
ACH-000552,-0.3067173998536039
ACH-000556,-0.4830103525859699
ACH-000557,-0.5143745330171239
ACH-000569,-0.5407057419679914
ACH-000570,-0.2529323227885885
ACH-000571,-0.3320920868945081
ACH-000573,-0.4179909325430692
ACH-000576,-0.23964195995669746
ACH-000579,-0.10677575552093506
ACH-000580,-0.3199044179463652
ACH-000584,-0.33408124694403923
ACH-000585,-0.4538737765212536
ACH-000588,-0.38434932218663054
ACH-000589,-0.3348169760670021
ACH-000591,-0.2361733568068317
ACH-000593,-0.32455401422827984
ACH-000600,-0.3005862591140869
ACH-000601,-0.30023311751656884
ACH-000605,-0.5656386983454171
ACH-000606,-0.2400003291859366
ACH-000608,-0.3623683605503205
ACH-000614,-0.25127411252281384
ACH-000616,-0.20278399463099547
ACH-000618,-0.42235406131480585
ACH-000619,-0.3730490665499451
ACH-000620,-0.33209214052932434
ACH-000621,-0.3858510554133783
ACH-000622,-0.3391642944338186
ACH-000623,-0.2879743836402539
ACH-000624,-0.4838556432058724
ACH-000627,-0.4241687409113774
ACH-000630,-0.4661506615651548
ACH-000631,-0.3417664696848792
ACH-000632,-0.3588347001599553
ACH-000633,-0.19771314315988067
ACH-000637,-0.3287252042123193
ACH-000638,-0.3473857243239206
ACH-000646,-0.4650481048439862
ACH-000647,-0.41176734369768814
ACH-000648,-0.4138325602566704
ACH-000649,-0.4558829415204953
ACH-000651,-0.332525721443142
ACH-000652,-0.4514485320649044
ACH-000653,-0.4143928517560561
ACH-000657,-0.4563493828626083
ACH-000658,-0.5035566470769605
ACH-000661,-0.44068515426531296
ACH-000662,-0.5478091285804778
ACH-000663,-0.21926142965253245
ACH-000665,-0.37645136568236
ACH-000671,-0.2489489535692889
ACH-000672,-0.4133835599748623
ACH-000673,-0.3815803190779824
ACH-000676,-0.4015479332486516
ACH-000677,-0.3777111095547195
ACH-000681,-0.28659111121217895
ACH-000683,-0.3697661126791203
ACH-000684,-0.4098524184357584
ACH-000688,-0.5904815408156602
ACH-000693,-0.5543350616284505
ACH-000694,-0.3821900486606669
ACH-000695,-0.5362349856276857
ACH-000696,-0.4394994585874363
ACH-000697,-0.330774300435351
ACH-000699,-0.390136230804773
ACH-000701,-0.26105805613589056
ACH-000706,-0.3269171951774097
ACH-000711,-0.33025525891047525
ACH-000713,-0.5134940740992495
ACH-000714,-0.3812435197433352
ACH-000718,-0.3882889241165763
ACH-000720,-0.2960606100840183
ACH-000721,-0.4423119964050179
ACH-000724,-0.4151716540652337
ACH-000725,-0.5729902129920353
ACH-000732,-0.047083157825826186
ACH-000734,-0.35751190321168635
ACH-000735,-0.31557970290765863
ACH-000736,-0.3779228021311253
ACH-000738,-0.4621058470006358
ACH-000746,-0.4774005529564385
ACH-000747,-0.4652488658859426
ACH-000748,-0.40601653949590816
ACH-000753,-0.17007494332813658
ACH-000756,-0.3546020791198751
ACH-000757,-0.30036382843492315
ACH-000758,-0.33931548674485995
ACH-000760,-0.2430703545900589
ACH-000762,-0.3132852096318539
ACH-000763,-0.603560000323181
ACH-000764,-0.3452767038997001
ACH-000765,-0.31272003731359305
ACH-000766,-0.2487181887545609
ACH-000767,-0.4057795397989384
ACH-000768,-0.4852478322069835
ACH-000769,-0.5879041319234358
ACH-000770,-0.6539285211671303
ACH-000771,-0.18368347194616064
ACH-000773,-0.2879311254281374
ACH-000776,-0.5579899653386878
ACH-000777,-0.35032111412461586
ACH-000778,-0.3380887571421858
ACH-000781,-0.33285789180399233
ACH-000782,-0.3629408327145025
ACH-000783,-0.3343938697396398
ACH-000784,-0.4106670582114823
ACH-000785,-0.377092658857863
ACH-000787,-0.35436240447768985
ACH-000788,-0.44857346659451575
ACH-000791,-0.4225433816405573
ACH-000792,-0.4174447390317275
ACH-000794,-0.3117069232819051
ACH-000796,-0.4054413223120295
ACH-000798,-0.07462657773414767
ACH-000799,-0.35598002104947746
ACH-000800,-0.6761520880234326
ACH-000802,-0.43439371397788
ACH-000804,-0.2907844908545301
ACH-000805,-0.4098309184511096
ACH-000809,-0.4441804886817144
ACH-000810,-0.36556540267844106
ACH-000811,-0.3651144780867089
ACH-000817,-0.3371979942302995
ACH-000819,-0.3781552195501954
ACH-000820,-0.29103862889645066
ACH-000821,-0.5020588954069576
ACH-000822,-0.3826138792773607
ACH-000823,-0.4560363408640952
ACH-000824,-0.3434014252380204
ACH-000827,-0.33719883905294
ACH-000829,-0.36685215052464937
ACH-000831,-0.3263420162043699
ACH-000832,-0.4135425744126281
ACH-000833,-0.4507911169897598
ACH-000834,-0.3536571290987924
ACH-000835,-0.4081853072551333
ACH-000836,-0.4311721075075123
ACH-000837,-0.35450103194185084
ACH-000838,-0.42612069938514896
ACH-000839,-0.25348906215347045
ACH-000840,-0.4257903310184278
ACH-000841,-0.4980242668449468
ACH-000843,-0.5105156719282329
ACH-000846,-0.4170450980816721
ACH-000847,-0.4006419805404793
ACH-000848,-0.2277233236719809
ACH-000849,-0.2599792877700897
ACH-000851,-0.40088187532590014
ACH-000855,-0.26943471780977
ACH-000856,-0.3794573668934611
ACH-000858,-0.3080104229263655
ACH-000859,-0.4877038001971387
ACH-000861,-0.4504765926144286
ACH-000862,-0.31986525323589404
ACH-000865,-0.4627305850535707
ACH-000866,-0.3411102947463921
ACH-000867,-0.4689346820273086
ACH-000869,-0.4254708193597859
ACH-000872,-0.5262303976274592
ACH-000873,-0.6294479186556501
ACH-000876,-0.4781589303701155
ACH-000878,-0.19139198207987493
ACH-000880,-0.3272837399596988
ACH-000881,-0.5165578830359208
ACH-000882,-0.4567129226418504
ACH-000884,-0.44765482862915895
ACH-000885,-0.3728875358491728
ACH-000887,-0.3860194695357647
ACH-000889,-0.3395908857547359
ACH-000896,-0.3747177893114776
ACH-000898,-0.5567812872447353
ACH-000900,-0.13678885320544198
ACH-000901,-0.4199597117235705
ACH-000905,-0.2585444035565765
ACH-000906,-0.3726703383993693
ACH-000907,-0.34208965472090386
ACH-000910,-0.31197062681227994
ACH-000911,-0.344029357027063
ACH-000912,-0.4030911955169165
ACH-000913,-0.33471899018591045
ACH-000915,-0.274512149037587
ACH-000916,0.1927696808420723
ACH-000917,-0.3223581927280591
ACH-000920,-0.5367045589767326
ACH-000921,-0.3201587331797579
ACH-000924,-0.31747319410952674
ACH-000926,-0.3949654497867424
ACH-000928,-0.035650688169293836
ACH-000929,-0.4364258959929794
ACH-000932,-0.41712330100120776
ACH-000935,-0.4078033998129216
ACH-000936,-0.3182142573175697
ACH-000937,-0.43266676424338507
ACH-000938,-0.31407578676527714
ACH-000939,-0.3861411424486917
ACH-000941,-0.597670883905484
ACH-000943,-0.3846678632731959
ACH-000946,-0.32785412481934784
ACH-000947,-0.3614051838188684
ACH-000948,-0.3724787391076205
ACH-000950,-0.5504724522357071
ACH-000953,-0.3705314395905809
ACH-000954,-0.4966998587205246
ACH-000957,-0.4112490052771263
ACH-000958,-0.3180050407090333
ACH-000960,-0.3868534258928867
ACH-000963,-0.3589453428277771
ACH-000968,-0.3706625840976939
ACH-000969,-0.5440798270525925
ACH-000972,-0.04190329592913003
ACH-000973,-0.20727086028381111
ACH-000974,-0.3832086139447922
ACH-000978,-0.3767586102081723
ACH-000984,-0.32167487346029183
ACH-000986,-0.2785362185638809
ACH-000988,-0.5583421363043167
ACH-000993,-0.35282791753157866
ACH-000994,-0.4678241746168498
ACH-000996,-0.3419580235746863
ACH-001001,-0.4444316099218498
ACH-001020,-0.3501895871809439
ACH-001028,-0.43150380627096335
ACH-001031,-0.7245115930132081
ACH-001038,-0.2743810247561281
ACH-001048,-0.3368739468826017
ACH-001050,-0.4839390617348869
ACH-001053,-0.24443716984242825
ACH-001054,-0.3231247606252147
ACH-001061,-0.22810822317107804
ACH-001067,-0.24112546011102454
ACH-001075,-0.6920815350792587
ACH-001096,-0.3568611896269869
ACH-001111,-0.5205860887565399
ACH-001119,-0.1562001889694383
ACH-001128,-0.2978341679905174
ACH-001134,-0.20023369744167646
ACH-001151,-0.334684426444505
ACH-001163,-0.16592069622296535
ACH-001164,-0.2803456355418876
ACH-001183,-0.3142433364317234
ACH-001192,-0.293653018998357
ACH-001193,0.007539301603489845
ACH-001196,-0.2813896205245341
ACH-001197,-0.5399106182026351
ACH-001205,-0.3289256370695257
ACH-001211,-0.1809051811326553
ACH-001212,-0.3713459082179865
ACH-001228,-0.5168805436118203
ACH-001232,-0.316327961720833
ACH-001239,-0.2616671502396221
ACH-001270,-0.17362516336168934
ACH-001274,-0.2674148444688781
ACH-001275,-0.4191875380150135
ACH-001277,-0.19260874865148908
ACH-001278,-0.2571784494135529
ACH-001280,-0.14378066644907994
ACH-001283,-0.4831873212246292
ACH-001289,-0.4882366788072998
ACH-001300,-0.37836523090249663
ACH-001301,-0.31212598417983695
ACH-001302,-0.4375864211648274
ACH-001306,-0.3617272160318474
ACH-001318,-0.619973818113441
ACH-001322,-0.3733579574411041
ACH-001328,-0.466796865457755
ACH-001332,-0.4922705122682728
ACH-001336,-0.3419980993448742
ACH-001346,-0.5301892462523797
ACH-001353,-0.29074178156370234
ACH-001354,-0.3238563255495802
ACH-001367,-0.42477962999586777
ACH-001368,-0.4155020136030329
ACH-001374,-0.4820398806030372
ACH-001377,-0.4146241135833592
ACH-001380,-0.4729424698553403
ACH-001391,-0.5042290284613083
ACH-001408,-0.1897888725543348
ACH-001430,-0.3972400466055271
ACH-001431,-0.4100114094223941
ACH-001450,-0.3001612463156014
ACH-001496,-0.4096472201838776
ACH-001500,-0.2604470622058916
ACH-001523,-0.27155260410070664
ACH-001532,-0.3085374543918195
ACH-001550,-0.376481102846318
ACH-001552,-0.7023805664603641
ACH-001554,-0.2949329694597063
ACH-001654,-0.6091857908107378
ACH-001735,-0.466314799197553
ACH-001736,-0.4711967050978525
ACH-001737,-0.5343683745527651
ACH-001740,-0.23240902386996234
ACH-001745,-0.368290152097584
ACH-001765,-0.364499829127084
