,PID1 (55022)
ACH-000004,0.08909616378755122
ACH-000005,0.058299915173320525
ACH-000007,0.14539119247731874
ACH-000009,0.06631159171119941
ACH-000011,-0.015970882724075826
ACH-000012,0.024127335463052818
ACH-000013,0.06628687428819158
ACH-000014,0.08483256560041655
ACH-000015,0.010920002144064914
ACH-000017,0.023866517811354085
ACH-000018,-0.07192921584278905
ACH-000019,0.2070450317031552
ACH-000021,0.06831376462135659
ACH-000022,0.10754273350609103
ACH-000025,0.02061961603230502
ACH-000028,0.11861341792113606
ACH-000030,0.021448199368685302
ACH-000035,0.33045931210482765
ACH-000036,0.10988056723871192
ACH-000037,-0.05358635836310514
ACH-000039,0.030802242124782823
ACH-000040,0.08798095906271985
ACH-000041,-0.0006716064479430148
ACH-000042,-0.006391559484589045
ACH-000045,0.06969670655599809
ACH-000047,0.007545706521512693
ACH-000052,0.07118858136122412
ACH-000053,0.09219488142355073
ACH-000054,-0.047348417519835914
ACH-000055,0.07320842570079386
ACH-000060,0.13379641512117393
ACH-000067,-0.007663515379278159
ACH-000070,-0.12802629287263584
ACH-000075,0.0994388848863284
ACH-000078,0.03932162670062918
ACH-000082,0.07716630829871582
ACH-000085,0.1647330993776679
ACH-000086,-0.03645685379403505
ACH-000087,-0.0730705065971278
ACH-000092,-0.005956773038871093
ACH-000095,-0.014608641541110506
ACH-000097,0.0808984423517489
ACH-000098,-0.047832204532831483
ACH-000099,0.1152722742055238
ACH-000108,0.011510416169770908
ACH-000113,0.05890764293606434
ACH-000116,0.07616907700000261
ACH-000118,0.1095950452720414
ACH-000120,0.03349244906380533
ACH-000123,0.01012373449251588
ACH-000127,-0.020722018557513967
ACH-000128,-0.07136066708298466
ACH-000132,0.01837019324936608
ACH-000133,0.13371506459020954
ACH-000137,-0.045327851599618135
ACH-000138,0.042967225401771766
ACH-000142,0.09557118984206717
ACH-000143,0.14730513316924215
ACH-000146,0.08503875320891982
ACH-000148,0.050690163221855065
ACH-000150,0.0035465702794350656
ACH-000152,-0.02387201266218226
ACH-000153,0.1403776828427832
ACH-000159,0.11041342440639527
ACH-000160,0.056178452786275215
ACH-000163,0.08397958793428349
ACH-000167,0.25406203006781003
ACH-000168,-0.1860635198534296
ACH-000169,0.01385350375582497
ACH-000178,0.1214777008047964
ACH-000183,0.0650105849021072
ACH-000188,0.12416906159971845
ACH-000189,0.2715622763949961
ACH-000190,0.07588077665849907
ACH-000198,0.02356412559949404
ACH-000203,0.3962111382501016
ACH-000204,0.16011200211786225
ACH-000206,0.10123350224827524
ACH-000207,0.16234620314790646
ACH-000208,0.05143780799481674
ACH-000210,0.1808231241135291
ACH-000211,0.03614586548776539
ACH-000215,0.0300266358794741
ACH-000221,0.017345257802202252
ACH-000222,-0.009467297244450095
ACH-000223,0.05403128968627635
ACH-000226,0.04688437080503488
ACH-000227,0.15942288755588951
ACH-000228,0.016107191445040924
ACH-000231,0.03307378184743148
ACH-000232,-0.01451308109059379
ACH-000233,0.032138294164289774
ACH-000234,-0.098918273728131
ACH-000235,-0.051547009849087104
ACH-000237,-0.07296438564224389
ACH-000238,0.11352267213844015
ACH-000242,-0.05355142211479602
ACH-000243,-0.03698767932806619
ACH-000244,0.05237326367596296
ACH-000246,-0.007669321962843112
ACH-000248,0.0215481902523996
ACH-000250,0.047447693406749376
ACH-000251,0.13350221263112227
ACH-000252,0.096385381275057
ACH-000253,-0.04891270342495437
ACH-000255,-0.004947469258952999
ACH-000256,0.23633391888750646
ACH-000257,-0.207311401609274
ACH-000258,-0.0673100439435104
ACH-000259,0.0048711373176118155
ACH-000260,-0.0321229856779413
ACH-000261,-0.004532262458518254
ACH-000262,-0.1956248222022692
ACH-000263,0.1324350220996207
ACH-000264,0.13342227322169736
ACH-000265,0.024180907944671842
ACH-000266,-0.04779656476008714
ACH-000272,0.05760538867662236
ACH-000274,0.05925145065903838
ACH-000277,-0.04376929390143501
ACH-000278,0.11630424319278385
ACH-000279,-0.032067703043220736
ACH-000280,0.005362371197446557
ACH-000281,-0.027964645866307297
ACH-000288,-0.01825704613882372
ACH-000291,-0.01046964387701156
ACH-000293,0.09254231248452942
ACH-000294,0.014958172632990327
ACH-000295,0.1411498629063828
ACH-000296,0.2763872795466704
ACH-000302,0.05425647383485355
ACH-000304,-0.03324787966482391
ACH-000307,0.08431244086233647
ACH-000308,0.0318178682187158
ACH-000310,0.10275145247183236
ACH-000311,0.1184842749076162
ACH-000312,0.02230544877807817
ACH-000315,0.060122976584254285
ACH-000316,-0.009518543943656279
ACH-000317,-0.01574197124081204
ACH-000318,0.22209332049220354
ACH-000319,0.002916907914027224
ACH-000320,-0.20244067526831533
ACH-000322,0.020236121244953626
ACH-000323,0.03397107274192991
ACH-000324,0.0063272226664272705
ACH-000329,0.06560451858247568
ACH-000330,-0.0570611083773255
ACH-000331,0.036384082518210965
ACH-000332,0.035636910818079515
ACH-000334,0.19847537814472493
ACH-000335,-0.0302332591621053
ACH-000336,-0.057841152107757775
ACH-000337,-0.09222570641235812
ACH-000338,0.4201867032216821
ACH-000339,0.06944126091845906
ACH-000341,0.12622284060745592
ACH-000348,-0.09706864505721932
ACH-000350,0.0611679749639937
ACH-000352,0.10386995295543268
ACH-000356,-0.03758148810520905
ACH-000361,0.12017821413106762
ACH-000362,0.011950750038560816
ACH-000363,-0.03411184068073647
