,EID2B (126272)
ACH-000203,-0.2544835761525015
ACH-000204,0.10010844537207376
ACH-000206,-0.0042423981489834416
ACH-000207,-0.232364487261263
ACH-000208,-0.382036614070952
ACH-000210,-0.3286192188000457
ACH-000211,-0.25460113697889664
ACH-000215,-0.20824539159090188
ACH-000221,-0.2613994343623185
ACH-000222,-0.2632317366663232
ACH-000223,-0.14776985988802088
ACH-000226,-0.11951853766133705
ACH-000227,-0.2994095166355997
ACH-000228,-0.16350638909775567
ACH-000231,-0.12395921563770812
ACH-000232,-0.30284264197987965
ACH-000233,-0.12431732589807555
ACH-000234,-0.2473958467575477
ACH-000235,-0.180225442734001
ACH-000237,-0.14829518520056004
ACH-000238,0.004932020985555554
ACH-000242,-0.5149431544703459
ACH-000243,-0.11297294413202648
ACH-000244,-0.003414886308375764
ACH-000246,-0.1640789599323418
ACH-000248,-0.0604502523467756
ACH-000250,-0.1947693636998216
ACH-000251,-0.4817868043667554
ACH-000252,-0.20127731094099305
ACH-000253,-0.26261853265336066
ACH-000255,-0.2576561238036969
ACH-000256,-0.17993871356660113
ACH-000257,-0.07477290123546516
ACH-000258,-0.16343537132715527
ACH-000259,-0.0896607547271376
ACH-000260,-0.17902837363104832
ACH-000261,-0.2334416230431976
ACH-000262,-0.2758582109571881
ACH-000263,-0.11558166136257245
ACH-000264,-0.12747574325011635
ACH-000265,-0.1801310122098325
ACH-000266,-0.14868698429003108
ACH-000272,-0.19871039214467248
ACH-000274,-0.3390230886009597
ACH-000277,-0.13894849741305204
ACH-000278,-0.1557352406214225
ACH-000279,-0.13930100317297694
ACH-000280,-0.1697018270712962
ACH-000281,-0.04873810586801894
ACH-000288,-0.03948639511001403
ACH-000291,-0.33564278920966834
ACH-000293,-0.7160662940831587
ACH-000294,-0.016409994012064808
ACH-000295,0.020069608948055068
ACH-000296,-0.2368467182357663
ACH-000302,-0.3468346957430306
ACH-000304,-0.0997830582968105
ACH-000307,-0.05910144122597138
ACH-000308,-0.2506528406670921
ACH-000310,-0.21327837108976336
ACH-000311,-0.19071939996504525
ACH-000312,-0.09262021455227656
ACH-000315,-0.17599521634799692
ACH-000316,-0.028762987509056693
ACH-000317,-0.03632291653501972
ACH-000318,-0.3331106279436703
ACH-000319,-0.2086432781935368
ACH-000320,-0.05435365731353459
ACH-000322,-0.002268746494004993
ACH-000323,-0.0926761534762821
ACH-000324,-0.16090615813912734
ACH-000329,-0.12236129894206865
ACH-000330,-0.21608049007312985
ACH-000331,-0.17622310428387689
ACH-000332,-0.33310272086687764
ACH-000334,-0.28640496630417484
ACH-000335,-0.2366405582954716
ACH-000336,-0.1673430442209188
ACH-000337,-0.029265380353409164
ACH-000338,0.5087724296042193
ACH-000339,-0.24218917951374155
ACH-000341,-0.3949201492800796
ACH-000348,-0.16644442074451954
ACH-000350,-0.29090988096429016
ACH-000352,-0.1915915177731844
ACH-000356,-0.1259240479333602
ACH-000361,-0.2408307890660959
ACH-000362,-0.3701892458591589
ACH-000363,-0.0506607392914468
ACH-000364,-0.14929390018905606
ACH-000365,-0.16269953499485806
ACH-000366,-0.3497910567613977
ACH-000368,0.08336949457156109
ACH-000374,-0.26134406723882553
ACH-000375,-0.19408453284310287
ACH-000376,-0.2085124742064952
ACH-000381,-0.13301205340887692
ACH-000383,-0.2446264261986092
ACH-000387,-0.05882456540407197
ACH-000389,-0.19529884063166167
ACH-000390,-0.2706300141601092
ACH-000393,-0.22746650241753955
ACH-000395,-0.21353987987016426
ACH-000396,-0.4095130516225821
ACH-000397,-0.33619779648193565
ACH-000401,-0.20200867639858047
ACH-000402,-0.052722855754426035
ACH-000403,-0.3145821439305718
ACH-000404,-0.2539130376874941
ACH-000406,-0.2311328355977603
ACH-000407,-0.02607367837078128
ACH-000408,-0.2886194837248839
ACH-000410,-0.19850859156991155
ACH-000411,-0.18482312115573366
ACH-000414,-0.1282366174412227
ACH-000415,-0.2380012093724591
ACH-000416,-0.14035331998486264
ACH-000420,-0.15620960961455846
ACH-000421,-0.16392433359093928
ACH-000424,-0.020152675496586284
ACH-000425,-0.17013297156367208
ACH-000426,-0.28183689339178786
ACH-000427,-0.17520475014154582
ACH-000433,-0.2578462170586803
ACH-000435,0.049730062439931534
ACH-000436,-0.2726794865497604
ACH-000444,-0.1698910578524894
ACH-000445,-0.22947913836397585
ACH-000448,-0.2690509411102892
ACH-000450,0.12000125156586545
ACH-000452,-0.1659780110053012
ACH-000454,-0.2456640135977597
ACH-000458,-0.13353971114499755
ACH-000459,-0.31817110906103874
ACH-000460,-0.2449750513052488
ACH-000461,-0.16276082495776273
ACH-000463,-0.15077739171967405
ACH-000464,-0.07340387001862053
ACH-000466,-0.2230961812678628
ACH-000467,-0.20633661537878734
ACH-000468,-0.202888653373763
ACH-000469,-0.3622822813621467
ACH-000470,-0.2184261883573429
ACH-000471,-0.2024079083436312
ACH-000472,-0.2952526482064257
ACH-000473,-0.1180370948871737
ACH-000475,-0.1318066042795163
ACH-000476,-0.16602988674748326
ACH-000477,-0.3719994392364122
ACH-000479,-0.07373886077097029
ACH-000480,-0.19929687360584905
ACH-000481,-0.12935852702008058
ACH-000483,-0.07562091983961072
ACH-000484,-0.17515075179383935
ACH-000485,-0.22095997664195344
ACH-000486,-0.3691711755495993
ACH-000487,-0.19760463564700434
ACH-000488,-0.07581429795305017
ACH-000490,-0.2065658363022595
ACH-000491,-0.11188899168412324
ACH-000495,0.026473647880122884
ACH-000496,-0.06301389344980525
ACH-000499,-0.5556898268270432
ACH-000500,-0.3337077442325021
ACH-000502,-0.1979197222733332
ACH-000503,-0.17287303193613207
ACH-000505,-0.217515591621726
ACH-000507,-0.026062967702419514
ACH-000510,-0.547223315552287
ACH-000511,-0.2483092115999923
ACH-000512,-0.3231899326457165
ACH-000516,-0.23349873612198996
ACH-000517,-0.25540316407609825
ACH-000518,-0.1615742559379976
ACH-000520,0.022815634534810798
ACH-000521,-0.17389668972789493
ACH-000522,-0.16196355088756875
ACH-000524,-0.24231858775518
ACH-000527,-0.24540605716966296
ACH-000528,-0.1232207651105576
ACH-000537,-0.07544071230792543
ACH-000541,-0.1170994819353339
ACH-000542,-0.2453081478656741
ACH-000544,-0.2552421269368746
ACH-000545,-0.03976092570843804
ACH-000547,-0.5543415039845287
ACH-000548,-0.2331821931481492
ACH-000549,-0.12459927763203492
ACH-000550,-0.11654103416340598
ACH-000552,-0.3181473580285555
ACH-000556,-0.20123435961265626
ACH-000557,-0.17639942980932669
ACH-000569,0.02680338548801489
ACH-000570,-0.10875561624870324
ACH-000571,-0.2273417419965088
ACH-000573,-0.16648597148893962
ACH-000576,-0.11308948035791827
ACH-000579,-0.2734920259572628
ACH-000580,-0.28304205412797145
ACH-000584,-0.2443884856286357
ACH-000585,-0.2437742691590959
ACH-000588,-0.062066498428370274
ACH-000589,-0.28662257421190585
ACH-000591,-0.15886180960895005
ACH-000593,-0.1730953171795548
ACH-000600,-0.12791198090499792
ACH-000601,-0.06744240626239721
ACH-000605,-0.08964716991714115
ACH-000606,-0.05388394321671415
ACH-000608,-0.2817399386415892
ACH-000614,-0.11899765199728896
ACH-000616,-0.1875696367295845
ACH-000618,-0.19490648063776486
ACH-000619,-0.12524651112732513
ACH-000620,-0.14478559856912016
ACH-000621,-0.18688891145909725
ACH-000622,0.03342486880052942
ACH-000623,-0.061122400994082074
ACH-000624,-0.1990994527966744
ACH-000627,-0.1518239674149755
ACH-000630,-0.2729490120427615
ACH-000631,-0.4047836796688006
ACH-000632,-0.2091703490336264
ACH-000633,-0.35744685463002035
ACH-000637,-0.29235967528620443
ACH-000638,-0.2594217425385816
ACH-000646,-0.20181570920039735
ACH-000647,-0.1963548089967134
ACH-000648,-0.08227947942809499
ACH-000649,-0.08834146297622994
ACH-000651,-0.22154821570444586
ACH-000652,-0.0472879041363782
ACH-000653,-0.3325081306713106
ACH-000657,-0.2797757557379114
ACH-000658,-0.24955466180337765
ACH-000661,-0.1110257070580961
ACH-000662,-0.11610060459916767
ACH-000663,-0.1543074923544904
ACH-000665,-0.12607731337918604
ACH-000671,-0.07072820305501848
ACH-000672,-0.24345348473718634
ACH-000673,-0.2273414686832681
ACH-000676,-0.16992797219708727
ACH-000677,-0.2823762448605597
ACH-000681,-0.19111758173903448
ACH-000683,-0.13441923459514307
ACH-000684,0.13640204169835346
ACH-000688,-0.3728098581849332
ACH-000693,-0.2504899335003573
ACH-000694,-0.10355653709312124
ACH-000695,-0.4672117305978061
ACH-000696,-0.15072604613205987
ACH-000697,-0.029780463604505262
ACH-000699,-0.18641298422166455
ACH-000701,-0.22142069968995198
ACH-000706,-0.2471569676141135
ACH-000711,-0.2355226870609986
ACH-000713,-0.3917028846974245
ACH-000714,-0.395558849118002
ACH-000718,-0.2639795059391186
ACH-000720,-0.15265085912180149
ACH-000721,-0.16922107568171196
ACH-000724,-0.1144841173392964
ACH-000725,-0.2303990118183011
ACH-000732,0.1261079771439646
ACH-000734,-0.20364021097897347
ACH-000735,-0.2215556808291796
ACH-000736,-0.3057675358077758
ACH-000738,-0.07832591734868055
ACH-000746,0.02970588631383588
ACH-000747,-0.2502479922334156
ACH-000748,-0.3134718680989503
ACH-000753,-0.13261854295410538
ACH-000756,-0.2397517226130378
ACH-000757,-0.21702631353271448
ACH-000758,-0.2372113460192515
ACH-000760,-0.16717816194532892
ACH-000762,-0.1636132023124138
ACH-000763,-0.21365426995000947
ACH-000764,-0.2275915643478285
ACH-000765,-0.16794875742306933
ACH-000766,-0.2035532155823607
ACH-000767,-0.15731803963382046
ACH-000768,-0.1592162304507711
ACH-000769,-0.15709065767513067
ACH-000770,-0.15681909509847494
ACH-000771,-0.04181176013084238
ACH-000773,-0.22019270908643213
ACH-000776,-0.20553161407073176
ACH-000777,-0.02411745219393256
ACH-000778,-0.09516407575328692
ACH-000781,-0.1597886623706303
ACH-000782,-0.1948403403708544
ACH-000783,-0.3047302147315877
ACH-000784,-0.13701495075167744
ACH-000785,-0.2175453438884608
ACH-000787,-0.44306107419886376
ACH-000788,-0.15674080124676673
ACH-000791,-0.2397313609648341
ACH-000792,-0.2078375019912939
ACH-000794,-0.15007562507330793
ACH-000796,-0.16843342866962507
ACH-000798,-0.1959855858979006
ACH-000799,-0.09091464838226486
ACH-000800,-0.3459268666417286
ACH-000802,-0.14869324752537932
ACH-000804,-0.347238888976988
ACH-000805,0.00830285776095897
ACH-000809,-0.22267676319009694
ACH-000810,-0.252763837680995
ACH-000811,-0.2154543576880036
ACH-000817,-0.3641216147334423
ACH-000819,-0.3885376308117485
ACH-000820,-0.20899266545456693
ACH-000821,-0.2737325538538291
ACH-000822,-0.25223221207715363
ACH-000823,-0.2771482889166798
ACH-000824,-0.3237428181550401
ACH-000827,-0.10143066202096544
ACH-000829,-0.4403109766553447
ACH-000831,-0.2201739992977156
ACH-000832,-0.08525562266573243
ACH-000833,-0.1420361489901267
ACH-000834,-0.09421103913493564
ACH-000835,-0.19476914563125688
ACH-000836,-0.16255839042289033
ACH-000837,-0.24463667990681304
ACH-000838,-0.13965942266432604
ACH-000839,-0.18978783518264175
ACH-000840,-0.2955700177293759
ACH-000841,-0.13392919014263938
ACH-000843,-0.18218644401863926
ACH-000846,-0.03546149935744964
ACH-000847,-0.1471586601658812
ACH-000848,-0.08347644488051004
ACH-000849,-0.11768671772590207
ACH-000851,-0.10529540282803088
ACH-000855,-0.13479547808490042
ACH-000856,-0.0832524433547989
ACH-000858,-0.1308692855216906
ACH-000859,-0.08769333552138522
ACH-000861,-0.4437654674373799
ACH-000862,-0.16985650605990993
ACH-000865,-0.293431851606935
ACH-000866,-0.3180490813766564
ACH-000867,-0.11787914971368928
ACH-000869,-0.25687778935325195
ACH-000872,-0.24523959570835546
ACH-000873,-0.3271815093251804
ACH-000876,-0.19977998357960527
ACH-000878,-0.20550593472848425
ACH-000880,-0.2329598983116239
ACH-000881,-0.22039365499508426
ACH-000882,-0.097715578517463
ACH-000884,-0.1427531288257664
ACH-000885,-0.10551379782079548
ACH-000887,-0.18115243192631708
ACH-000889,-0.2609769859996222
ACH-000896,-0.2251432433375101
ACH-000898,-0.22473451805931105
ACH-000900,-0.1989207798052896
ACH-000901,-0.3014854215643587
ACH-000905,-0.1208482439019422
ACH-000906,-0.18200400828354565
ACH-000907,-0.02123462773644949
ACH-000910,-0.1371604943126417
ACH-000911,-0.19286083559770345
ACH-000912,-0.17222855533210854
ACH-000913,-0.09010927761207084
ACH-000915,-0.13637269089177187
ACH-000916,0.15404412590730726
ACH-000917,-0.16427662932998507
ACH-000920,0.14114457898041216
ACH-000921,-0.15094530617517074
ACH-000924,-0.1484020039856651
ACH-000926,-0.1324494910675181
ACH-000928,-0.3746135328542109
ACH-000929,0.008803854815493261
ACH-000932,-0.2717282049173188
ACH-000935,-0.10924884304918964
ACH-000936,-0.1289876182458089
ACH-000937,-0.0922866624270454
ACH-000938,-0.13658104297812984
ACH-000939,-0.20216215794662676
ACH-000941,-0.32837347976908715
ACH-000943,-0.16355916640363016
ACH-000946,-0.26163379526604713
ACH-000947,-0.2551383246121853
ACH-000948,-0.377228855510854
ACH-000950,-0.2638796259553136
ACH-000953,-0.27832097865191097
ACH-000954,-0.03067033135695698
ACH-000957,-0.3722489200099201
ACH-000958,-0.3489773379775675
ACH-000960,-0.17353272892691235
ACH-000963,-0.08083436003665527
ACH-000968,-0.08504777353062604
ACH-000969,-0.21016794675852069
ACH-000972,-0.35976473609381104
ACH-000973,-0.2861562715105849
ACH-000974,-0.2934235380380605
ACH-000978,-0.3368315956996437
ACH-000984,-0.21709558546909136
ACH-000986,-0.0842573527115627
ACH-000988,-0.35738870096247144
ACH-000993,-0.2811519010079375
ACH-000994,-0.08544335942466494
ACH-000996,-0.3208847194016938
ACH-001001,-0.19086145762434928
ACH-001020,-0.25176158191281617
ACH-001028,-0.21181613240170613
ACH-001031,-0.2001173129136062
ACH-001038,-0.2496514017765956
ACH-001048,-0.31569315871015285
ACH-001050,-0.2029251935689951
ACH-001053,-0.3529900870018703
ACH-001054,0.015374261015256447
ACH-001061,-0.26312731002625817
ACH-001067,-0.20598539372468536
ACH-001075,-0.2473787214932873
ACH-001096,-0.1459045553483088
ACH-001111,-0.06319615148018723
ACH-001119,-0.2731284846610855
ACH-001128,-0.02792215249948681
ACH-001134,0.00328487974709637
ACH-001151,-0.2979456524489694
ACH-001163,-0.13166072928041833
ACH-001164,-0.22246525390103103
ACH-001183,-0.18293716508712765
ACH-001192,-0.28582701913754033
ACH-001193,0.08900360113747034
ACH-001196,-0.06568423993175021
ACH-001197,-0.012512184640760388
ACH-001205,-0.18181747016151384
ACH-001211,-0.36680917596064777
ACH-001212,-0.21526157362866175
ACH-001228,-0.2974231448021763
ACH-001232,-0.3207972109163387
ACH-001239,-0.15084423430598515
ACH-001270,-0.2463715927981148
ACH-001274,-0.2389226328026481
ACH-001275,-0.21538305861600676
ACH-001277,-0.3888742540901464
ACH-001278,-0.1675048109552485
ACH-001280,-0.4583795050465605
ACH-001283,-0.1876440714018924
ACH-001289,-0.31164505037200074
ACH-001300,-0.2629015998334384
ACH-001301,-0.24922443583621656
ACH-001302,-0.2660369136164156
ACH-001306,-0.09131546857956374
ACH-001318,-0.14544796390960146
ACH-001322,-0.20638097790457305
ACH-001328,-0.2354629350254538
ACH-001332,-0.3061814822287027
ACH-001336,-0.17783579514044665
ACH-001346,-0.16617988241095558
ACH-001353,-0.13049223944860014
ACH-001354,-0.1665209301873919
ACH-001367,0.0005050661786883227
ACH-001368,-0.2285583292722775
ACH-001374,-0.15060698465313535
ACH-001377,-0.1989826498672621
ACH-001380,-0.1499166817272435
ACH-001391,-0.2689120716385705
ACH-001408,-0.2684820602738622
ACH-001430,-0.10995296407242793
ACH-001431,-0.2737799969842303
ACH-001450,0.012861539155373945
ACH-001496,-0.2122212307971306
ACH-001500,-0.2796876707221438
ACH-001523,-0.21433204073249254
ACH-001532,-0.11265237971247186
ACH-001550,-0.12997857023864834
ACH-001552,-0.3363165095262021
ACH-001554,-0.10425046384295857
ACH-001654,-0.2200849550007488
ACH-001735,-0.1695923628211778
ACH-001736,-0.042917976799314236
ACH-001737,-0.3603143509255038
ACH-001740,-0.2647317714274481
ACH-001745,-0.16224612055587104
ACH-001765,-0.2472680589961521
