,ALOX12 (239)
ACH-000004,0.14916825028486613
ACH-000005,0.16233165136282265
ACH-000007,0.19993769511158194
ACH-000009,0.016310430706082662
ACH-000011,0.12934928480650318
ACH-000012,-0.053407754403531335
ACH-000013,0.09577495880922804
ACH-000014,0.26017000753438896
ACH-000015,0.15456791347353332
ACH-000017,0.10934449807210712
ACH-000018,0.13560621992655725
ACH-000019,-0.06556064699791557
ACH-000021,0.03800174471488636
ACH-000022,0.0008085744076518054
ACH-000025,0.05330741967544653
ACH-000028,0.05880294613457194
ACH-000030,0.06670643263680405
ACH-000035,-0.01954102464385249
ACH-000036,-0.026968555161793827
ACH-000037,0.05711038343131423
ACH-000039,-0.3206289414995869
ACH-000040,-0.051002614597299205
ACH-000041,0.1931516833473188
ACH-000042,0.06199045598841251
ACH-000045,0.007013582473360081
ACH-000047,-0.08060975300368678
ACH-000052,0.3020454566749568
ACH-000053,0.11603980299346915
ACH-000054,0.02846427937432546
ACH-000055,0.14143254076717576
ACH-000060,0.017283056662324933
ACH-000067,0.16378453145110916
ACH-000070,0.3079351291495224
ACH-000075,0.1413749113116446
ACH-000078,0.023883515660518845
ACH-000082,0.016471613149344175
ACH-000085,0.2009372874893335
ACH-000086,0.014801399584790816
ACH-000087,0.21504137640253748
ACH-000092,0.22139054428076935
ACH-000095,0.09964565370836324
ACH-000097,0.1364428910121217
ACH-000098,0.033828959599581584
ACH-000099,0.1324196598851204
ACH-000108,0.2554211226740549
ACH-000113,-0.003117714104997204
ACH-000116,0.02991159976357527
ACH-000118,0.04518220884249778
ACH-000120,-0.02393874827330997
ACH-000123,-0.05864990673200686
ACH-000127,0.0837555996775529
ACH-000128,0.20466190762162453
ACH-000132,0.0540279126570072
ACH-000133,-0.08271294419068755
ACH-000137,-0.02651122302257176
ACH-000138,0.07062431841625119
ACH-000142,-0.008024178776581188
ACH-000143,0.04084407114915077
ACH-000146,0.05158301827648891
ACH-000148,0.05006248221664488
ACH-000150,-0.03149049854289488
ACH-000152,0.07777874087495114
ACH-000153,0.22389586959576385
ACH-000159,0.13702103994343345
ACH-000160,0.11419822542658305
ACH-000163,0.08936878283659974
ACH-000167,-0.1776227266958844
ACH-000168,-0.03825558003622924
ACH-000169,-0.04067905866983239
ACH-000178,0.0773338117779616
ACH-000183,-0.046827423359417183
ACH-000188,0.060668487769089126
ACH-000189,0.052877814338758856
ACH-000190,0.048560047722781635
ACH-000198,-0.0032412258751964643
ACH-000203,0.2160710556545312
ACH-000204,-0.0052540295183980176
ACH-000206,0.0843026687374281
ACH-000207,-0.1839554139361408
ACH-000208,0.026781080598769123
ACH-000210,0.36580725796078695
ACH-000211,0.128847053751205
ACH-000215,0.06915938384430273
ACH-000221,0.027224649503578877
ACH-000222,0.11327774112466475
ACH-000223,-0.009766230376898924
ACH-000226,-0.016604483786201482
ACH-000227,-0.008997808586339015
ACH-000228,-0.06945789949976132
ACH-000231,0.17279537444228624
ACH-000232,0.028350958206645162
ACH-000233,0.17060652699943993
ACH-000234,0.12202851014556262
ACH-000235,0.06941748403299589
ACH-000237,0.0988243668731076
ACH-000238,0.21753302507818206
ACH-000242,0.008717045799178336
ACH-000243,0.18425209331912296
ACH-000244,-0.12094772346709333
ACH-000246,-0.1084389443654921
ACH-000248,0.0498933975777837
ACH-000250,0.12249289104369257
ACH-000251,0.542979063167323
ACH-000252,-0.2951153084369013
ACH-000253,0.0982509893832401
ACH-000255,0.15655545088382902
ACH-000256,0.038839086603660186
ACH-000257,0.26043534062566664
ACH-000258,-0.04091505720219394
ACH-000259,0.0912117863210489
ACH-000260,0.0550209950284354
ACH-000261,0.010041184936200093
ACH-000262,0.0516537480780454
ACH-000263,0.16662695129603622
ACH-000264,0.017104590859210872
ACH-000265,0.2601089514496979
ACH-000266,0.09222820845816976
ACH-000272,0.12147936335777475
ACH-000274,0.03638095160480265
ACH-000277,-0.051910801464979575
ACH-000278,0.0687946540608545
ACH-000279,0.030192033627233637
ACH-000280,-0.19367984843599426
ACH-000281,0.15243018663123026
ACH-000288,0.00570427266452225
ACH-000291,0.08715048147635282
ACH-000293,0.104875147662091
ACH-000294,0.005385583488462701
ACH-000295,0.2103060404929165
ACH-000296,-0.017824034608479568
ACH-000302,0.041663708914240434
ACH-000304,-0.08711850710736763
ACH-000307,0.02815414828466237
ACH-000308,0.15478790838508075
ACH-000310,0.037122481445344385
ACH-000311,0.10382491979851599
ACH-000312,0.25814616852564604
ACH-000315,0.2632875441116304
ACH-000316,-0.02386766137170972
ACH-000317,0.038872218407598025
ACH-000318,0.03195916641105332
ACH-000319,0.006741549369072731
ACH-000320,0.2435692513625219
ACH-000322,0.05415615685220072
ACH-000323,0.037962897937952295
ACH-000324,0.005155362376643578
ACH-000329,0.09843955203813144
ACH-000330,-0.07306501915923641
ACH-000331,-0.048856856267888465
ACH-000332,0.040935246990230816
ACH-000334,0.14979444659144867
ACH-000335,0.25162536579512285
ACH-000336,0.07701366619659619
ACH-000337,0.10269853950881584
ACH-000338,-0.13773563569500638
ACH-000339,0.031453990271492815
ACH-000341,-0.010188453296650598
ACH-000348,0.14113102009353168
ACH-000350,0.07084808028803395
ACH-000352,0.010748639672350586
ACH-000356,0.09021240144734567
ACH-000361,-0.14926382838022406
ACH-000362,-0.15224256119587254
ACH-000363,-0.01915491761895365
ACH-000364,-0.003468050493979388
ACH-000365,-0.007730242429491427
ACH-000366,0.17389273420973894
ACH-000368,0.29822080927168865
ACH-000374,0.03112392705512755
ACH-000375,0.1711678511225458
ACH-000376,0.21490009316526576
ACH-000381,-0.15709245156403706
ACH-000383,-0.062176651396745976
ACH-000387,0.03479308398807618
ACH-000389,0.18918522086021333
ACH-000390,-0.01903141911584471
ACH-000393,0.05589628858234407
ACH-000395,0.006023037239994782
ACH-000396,-0.17279287279750816
ACH-000397,0.05028258004672302
ACH-000401,0.03160739309766795
ACH-000402,-0.21991138765243265
ACH-000403,-0.009178960473855836
ACH-000404,0.07131670839397393
ACH-000406,0.0544166225605987
ACH-000407,-0.026230684090771905
ACH-000408,0.0950392767830422
ACH-000410,0.02366881872837556
ACH-000411,0.1788735591671522
ACH-000414,-0.07190341849939648
ACH-000415,0.0896198553437129
ACH-000416,0.10891619232752282
ACH-000420,0.1846345085213575
ACH-000421,0.11965439024605493
ACH-000424,-0.14409586059048066
ACH-000425,0.1961955376415898
ACH-000426,-0.14093542135617926
ACH-000427,0.08844989630284009
ACH-000433,0.06260223710912301
ACH-000435,-0.05000298806101901
ACH-000436,0.21319055723981584
ACH-000444,0.03420070397119801
ACH-000445,0.16866585479571367
ACH-000448,0.012630726411184892
ACH-000450,0.005092161562221877
ACH-000452,0.056402767942467465
ACH-000454,0.13995060123018885
ACH-000458,-0.10239669628910353
ACH-000459,0.13523880615450362
ACH-000460,0.02323561630799732
ACH-000461,0.11059587730959887
ACH-000463,0.11155737416015236
ACH-000464,0.09515943777015293
ACH-000466,-0.0532622909143848
ACH-000467,-0.021187707820047887
ACH-000468,0.0026143702606384158
ACH-000469,0.10039105133262342
ACH-000470,0.1176150000916067
ACH-000471,0.1970013943138698
ACH-000472,0.14169898323970334
ACH-000473,0.15992333211785728
ACH-000475,0.054426172798838934
ACH-000476,0.17379557947244664
