,FAM109B (150368)
ACH-000004,-0.03236128427807796
ACH-000005,-0.15026152627724212
ACH-000007,-0.15553921967103188
ACH-000009,-0.13743159588790446
ACH-000011,-0.11544061806472465
ACH-000012,-0.09561262981983938
ACH-000013,-0.138795417939495
ACH-000014,-0.079192380879236
ACH-000015,-0.15185701958302636
ACH-000017,-0.36524163826173817
ACH-000018,-0.21856766604184766
ACH-000019,-0.14084261603123982
ACH-000021,-0.07024617750260492
ACH-000022,-0.15056246714531826
ACH-000025,-0.350758313825122
ACH-000028,-0.21515446400738555
ACH-000030,-0.2510265294477141
ACH-000035,-0.2088657597033155
ACH-000036,-0.14524976052857064
ACH-000037,-0.10135419744986314
ACH-000039,-0.1376807358966316
ACH-000040,-0.1445959133531494
ACH-000041,-0.0986641270347783
ACH-000042,-0.3079332369682779
ACH-000045,-0.05968464182491864
ACH-000047,-0.1672301831179273
ACH-000052,-0.21726803421899493
ACH-000053,-0.1069681009198534
ACH-000054,-0.16722023073782827
ACH-000055,-0.1019635323599202
ACH-000060,-0.4285306351432727
ACH-000067,-0.023582994510395357
ACH-000070,-0.024017936934618244
ACH-000075,-0.2657460304583005
ACH-000078,-0.03428288701779197
ACH-000082,-0.22876820748026816
ACH-000085,-0.19977128061315488
ACH-000086,-0.06403535146767746
ACH-000087,-0.05488595880285737
ACH-000092,-0.09992009743898828
ACH-000095,-0.2490366036270457
ACH-000097,-0.1950209890568546
ACH-000098,-0.13074994438146142
ACH-000099,-0.246686418821863
ACH-000108,-0.04660700737194017
ACH-000113,-0.23273433143853384
ACH-000116,-0.08126765112981875
ACH-000118,-0.10885614848800797
ACH-000120,-0.08032866550015524
ACH-000123,-0.2456995839174573
ACH-000127,-0.3065657654097006
ACH-000128,-0.04985208381058962
ACH-000132,-0.10980299845970673
ACH-000133,-0.17794897946356944
ACH-000137,-0.12059287070217276
ACH-000138,-0.05825582574269606
ACH-000142,0.1276223322362144
ACH-000143,-0.4185318056058844
ACH-000146,-0.12916616735180605
ACH-000148,-0.06919851045889898
ACH-000150,-0.23937089890276694
ACH-000152,0.09241575628319393
ACH-000153,-0.1907645998619256
ACH-000159,-0.061610108201503866
