,LCORL (254251)
ACH-000004,0.2267325028874233
ACH-000005,0.14825452586427862
ACH-000007,0.07577207115637917
ACH-000009,0.0916689169961107
ACH-000011,-0.09918280230013167
ACH-000012,0.2058425538912748
ACH-000013,0.0470589488790698
ACH-000014,0.21518794295154034
ACH-000015,0.23171157556701194
ACH-000017,0.1026580355049984
ACH-000018,0.25811881474206977
ACH-000019,0.13344621617063893
ACH-000021,0.34331848947052795
ACH-000022,0.1696443260846243
ACH-000025,0.2163219399242948
ACH-000028,0.2107603311509202
ACH-000030,0.1906093178215836
ACH-000035,0.38070606150742375
ACH-000036,0.1884909426922653
ACH-000037,0.25572051354869685
ACH-000039,0.11167162814970354
ACH-000040,0.055891777678284925
ACH-000041,0.02609435920749641
ACH-000042,0.264418624980283
ACH-000045,0.20814974473751796
ACH-000047,0.11666973559586913
ACH-000052,0.2401527140689481
ACH-000053,0.15299354703196189
ACH-000054,0.19130778778312854
ACH-000055,0.23147421775374225
ACH-000060,0.1281787041496992
ACH-000067,0.17302329907502306
ACH-000070,0.1806998612471166
ACH-000075,0.050647672303044615
ACH-000078,0.01961859662291266
ACH-000082,0.19522990763709205
ACH-000085,0.22012041360680415
ACH-000086,0.27382155629894345
ACH-000087,0.03306413098933088
ACH-000092,0.15891986239988395
ACH-000095,-0.003622454937618832
ACH-000097,0.15646637046348238
ACH-000098,0.3020877505783061
ACH-000099,-0.009874456621260179
ACH-000108,-0.031861265705767645
ACH-000113,0.16576442325291918
ACH-000116,0.09108171939204676
ACH-000118,0.12594550703627158
ACH-000120,0.020107891293905184
ACH-000123,0.3039991576089298
ACH-000127,0.11105860075124614
ACH-000128,0.14887194669144435
ACH-000132,0.11914422806789253
ACH-000133,-0.04994698301838975
ACH-000137,0.04569108577795887
ACH-000138,0.10914839145567468
ACH-000142,0.1216710137398954
ACH-000143,0.1023827991038926
ACH-000146,0.05872854116539392
ACH-000148,0.3052490545191303
ACH-000150,0.25358922159491026
ACH-000152,0.09998817067395308
ACH-000153,0.09626208606995566
ACH-000159,0.1289638157359063
ACH-000160,0.17504266837277396
ACH-000163,0.22013855819868752
ACH-000167,0.2869351428683179
ACH-000168,0.20007724476670224
ACH-000169,0.16831561565092248
ACH-000178,-0.043432043302533134
ACH-000183,0.1922913122130893
ACH-000188,0.04457246495340654
ACH-000189,0.16111901803260004
ACH-000190,0.14673761744778666
ACH-000198,0.1103255355784354
ACH-000203,0.2517212645981677
ACH-000204,0.07865488234700868
ACH-000206,0.01436449802564866
ACH-000207,0.22408140986326125
ACH-000208,-0.12506807218514435
ACH-000210,0.3875720574911336
ACH-000211,0.13698487638441198
ACH-000215,0.09344466969579776
ACH-000221,0.12795490586910382
ACH-000222,0.09736973815138036
ACH-000223,0.05699743949020601
ACH-000226,0.11293421404622005
ACH-000227,0.3108520784008742
ACH-000228,0.010314744464374654
ACH-000231,0.1525002478676968
ACH-000232,0.1818090511483787
ACH-000233,0.20914572059772574
ACH-000234,0.13934877620560546
ACH-000235,0.10272208629626592
ACH-000237,0.13600522288351544
ACH-000238,0.154862924678889
ACH-000242,0.31541846306473953
ACH-000243,0.21019037267158056
ACH-000244,0.0889541088660835
ACH-000246,0.015095998640404841
ACH-000248,0.09161034915292997
ACH-000250,0.033641035774416524
ACH-000251,0.3969596569567712
ACH-000252,0.17174729115774373
ACH-000253,0.1478834657982005
ACH-000255,0.23932387134796235
ACH-000256,0.1954290516318833
ACH-000257,0.024638426068216836
ACH-000258,0.2410195662066521
ACH-000259,0.05845089054078585
ACH-000260,0.09611107841902224
ACH-000261,0.12414363334314933
ACH-000262,-0.07157549152704626
ACH-000263,0.16979169999030513
ACH-000264,0.10468673404875273
ACH-000265,0.1742319916520595
ACH-000266,0.2240669929053798
ACH-000272,0.07544112667198427
ACH-000274,0.10010148029366564
ACH-000277,0.06912759314916207
ACH-000278,0.1918517036731932
ACH-000279,0.10113287738574177
ACH-000280,0.21099545723242627
ACH-000281,0.23870177824039376
ACH-000288,0.22150037869090786
ACH-000291,0.2455664716841684
ACH-000293,0.12625439853181514
ACH-000294,0.21439635771530516
ACH-000295,-0.06017515155206021
ACH-000296,-0.15287904278692668
ACH-000302,0.08928915790179025
ACH-000304,0.3100618834438122
ACH-000307,0.20709700320429936
ACH-000308,0.12588654431541285
ACH-000310,0.08873295490598422
ACH-000311,0.11415960710955342
ACH-000312,0.08600615152999276
ACH-000315,-0.036310474854693464
ACH-000316,0.3238460220109183
ACH-000317,0.06189267420264785
ACH-000318,0.159109685807393
ACH-000319,0.10142653374625338
ACH-000320,0.2347421726395941
ACH-000322,0.2061417166523576
ACH-000323,0.21129003119503686
ACH-000324,0.16019121029104794
ACH-000329,0.09771531138163783
ACH-000330,0.07117756443079391
ACH-000331,0.21687735657380747
ACH-000332,0.18738148211040745
ACH-000334,0.2350088601496673
ACH-000335,0.14874322151091016
ACH-000336,0.14538977073043122
ACH-000337,0.10639125965855628
ACH-000338,-0.13843842863315858
ACH-000339,0.06236862568280896
ACH-000341,0.037833968812679176
ACH-000348,0.1117845047002193
ACH-000350,0.1556579340946001
ACH-000352,0.14386376553523786
ACH-000356,0.26627700090556056
ACH-000361,0.11240239400542046
ACH-000362,0.15361756360144754
ACH-000363,0.11511362169967372
ACH-000364,0.22333305838024547
ACH-000365,0.2566851586267241
ACH-000366,-0.002583580282348881
ACH-000368,0.08535408285301306
ACH-000374,0.2587937103046403
ACH-000375,-0.03501676133958697
ACH-000376,0.2443622027031891
ACH-000381,0.1923349068434021
ACH-000383,0.11704266024969835
ACH-000387,0.1889836182678654
ACH-000389,0.006172327204297237
ACH-000390,0.13175747393299628
ACH-000393,0.14914510743977133
ACH-000395,0.2935075470426567
ACH-000396,0.11614759430350745
ACH-000397,0.02563494357862811
ACH-000401,0.1721223277912899
ACH-000402,0.114419336430036
ACH-000403,0.12967290834362516
ACH-000404,0.2595003437142904
ACH-000406,0.19265987908429685
ACH-000407,0.3350546560914533
ACH-000408,0.10315626249890032
ACH-000410,-0.03007462596090687
ACH-000411,0.14848040082097833
ACH-000414,0.099905960839638
ACH-000415,0.2475452101368384
ACH-000416,0.11959879024793975
ACH-000420,0.054280748825602285
ACH-000421,0.19151228142441995
ACH-000424,0.2740263091725791
ACH-000425,0.11677434840563425
ACH-000426,0.2318988797328408
ACH-000427,0.2747572070067513
ACH-000433,0.2316436573214372
ACH-000435,0.3490358500978285
ACH-000436,0.040341169319645216
ACH-000444,0.032158728897608256
ACH-000445,0.10848787546457024
ACH-000448,0.06466724445836958
ACH-000450,0.20795589974026485
ACH-000452,0.09159439958458064
ACH-000454,0.2198947209377589
ACH-000458,0.2961897712488775
ACH-000459,0.15160740985886553
ACH-000460,0.05319642118057116
ACH-000461,0.19699514109224656
ACH-000463,0.15686836195471118
ACH-000464,0.042088885875884025
ACH-000466,0.2301937201519998
ACH-000467,0.14453580340149724
ACH-000468,0.1375615416467075
ACH-000469,0.20034898342666968
ACH-000470,-0.0012020462794605164
ACH-000471,0.04303517369939598
ACH-000472,0.09318642874173734
ACH-000473,0.0003530723210361647
ACH-000475,0.02554373431233152
ACH-000476,0.20851453204796688
ACH-000477,0.2139857314996519
ACH-000479,0.2040751124927788
ACH-000480,0.13208014120724726
ACH-000481,0.2313494882748141
ACH-000483,0.3004164388191894
ACH-000484,0.010853021718136126
ACH-000485,0.02336454362547598
ACH-000486,0.2627687948432424
ACH-000487,0.1686998900361035
ACH-000488,0.12029161912125765
ACH-000490,0.0644852215462487
ACH-000491,0.2317526723738429
ACH-000495,0.20463131406833104
ACH-000496,0.2728114481665349
ACH-000499,0.09118208766581457
ACH-000500,0.0782033461611903
ACH-000502,0.1779886815642417
ACH-000503,0.2273707945989053
ACH-000505,0.22488798876801291
ACH-000507,0.13057156201272538
ACH-000510,0.2122575589335653
ACH-000511,0.1258456736230421
ACH-000512,-0.14959927078979712
ACH-000516,0.1580936020098403
ACH-000517,0.21091485327050574
ACH-000518,0.2358399544968101
ACH-000520,0.1923419658058297
ACH-000521,0.1509917474991293
ACH-000522,0.2007718626152724
ACH-000524,0.235399229146072
ACH-000527,0.0954679158198076
ACH-000528,0.16114877211575832
ACH-000537,0.18393182969382169
ACH-000541,0.1098637501405418
ACH-000542,0.17688003394081084
ACH-000544,0.02969010210823543
ACH-000545,0.1885600812206489
ACH-000547,0.057885458054325115
ACH-000548,-0.13082439698519066
ACH-000549,0.2625009228316943
ACH-000550,0.18599436592454505
ACH-000552,0.20513236405090146
ACH-000556,0.17699714846297945
ACH-000557,0.19747932609949395
ACH-000569,0.11089087437469794
ACH-000570,0.13118644204624333
ACH-000571,0.19469709798640256
ACH-000573,0.1013161077404494
ACH-000576,0.2959273712282653
ACH-000579,0.13713083098299486
ACH-000580,0.17255685038200164
ACH-000584,0.06397703278829156
ACH-000585,0.1912924870189027
ACH-000588,0.2751443474558453
ACH-000589,0.19193989405949352
ACH-000591,0.11762309184618022
ACH-000593,0.031495800779163204
ACH-000600,0.17746313287607945
ACH-000601,0.14557553567522835
ACH-000605,0.22515456668837136
ACH-000606,0.11055323888557704
ACH-000608,0.05734104034268811
ACH-000614,0.2015377798509534
ACH-000616,0.0015459802997248113
ACH-000618,0.1411273235041078
ACH-000619,0.2343238165808135
ACH-000620,0.12773918884731902
ACH-000621,0.2455699297518133
ACH-000622,0.3948640933988499
ACH-000623,0.16466845773568464
ACH-000624,0.13096031276361522
ACH-000627,0.0641190831278723
ACH-000630,0.36905711041462697
ACH-000631,0.3475605830192652
ACH-000632,0.2922090804148236
ACH-000633,0.1937092110803222
ACH-000637,0.1907053666304488
ACH-000638,0.1751838153110227
ACH-000646,-0.03180982176224728
ACH-000647,0.10965207252265877
ACH-000648,0.05250353639258993
ACH-000649,0.08054067488190716
ACH-000651,0.17580718960391553
ACH-000652,0.41018224025345373
ACH-000653,0.28422194447579285
ACH-000657,0.2082648334382931
ACH-000658,0.16922869777065086
ACH-000661,0.3295071991609575
ACH-000662,0.2878078977930129
ACH-000663,0.20096867650205946
ACH-000665,0.1949929652343248
ACH-000671,0.4627835601542925
ACH-000672,0.24666961938069304
ACH-000673,0.14181853993338156
ACH-000676,0.13329218838594994
ACH-000677,0.09798373907142932
ACH-000681,0.17593097598558105
ACH-000683,0.21891555778131572
ACH-000684,0.05672989791015835
ACH-000688,0.15779429560647945
ACH-000693,0.11682863015841954
ACH-000694,0.14481941111137686
ACH-000695,0.23835518652348656
ACH-000696,0.19424055425768666
ACH-000697,0.21334163516104293
ACH-000699,-0.01336641763061702
ACH-000701,0.21119595148545128
ACH-000706,0.1508150457788524
ACH-000711,0.15838707485678327
ACH-000713,0.30342516170242223
ACH-000714,0.17450702683946653
ACH-000718,0.11389069391388368
ACH-000720,0.2431833358516515
ACH-000721,0.25607250926696523
ACH-000724,0.060724603148930335
ACH-000725,0.09832782981397314
ACH-000732,0.15913455807285953
ACH-000734,0.21418983852067414
ACH-000735,0.12482972289029785
ACH-000736,-0.06568660598720408
ACH-000738,0.02443642237445339
ACH-000746,0.059118582240756286
ACH-000747,0.16384667851054194
ACH-000748,0.14807561863690347
ACH-000753,0.17847065044634847
ACH-000756,0.1474705502267689
