,OR6K3 (391114)
ACH-000004,-0.08683669715246979
ACH-000005,0.3432351785521571
ACH-000007,-0.20888724516840013
ACH-000009,-0.2392282209711408
ACH-000011,-0.08099718330359236
ACH-000012,-0.11718768335139128
ACH-000013,-0.04701509787603804
ACH-000014,-0.2748345247407452
ACH-000015,-0.10520627906116732
ACH-000017,-0.10389379796045553
ACH-000018,-0.17063966005918696
ACH-000019,-0.15732493065156253
ACH-000021,-0.07782937563810803
ACH-000022,-0.17121669899355293
ACH-000025,-0.13078019488471365
ACH-000028,0.0022815137789215555
ACH-000030,-0.06870271958764451
ACH-000035,-0.18382795338119465
ACH-000036,-0.11176536380793203
ACH-000037,-0.009549380033432902
ACH-000039,0.11139507457330013
ACH-000040,-0.16003557568211318
ACH-000041,-0.1174676919578785
ACH-000042,-0.051100687409911284
ACH-000045,0.03178526392697338
ACH-000047,-0.20372989483277568
ACH-000052,-0.3381276566481612
ACH-000053,0.03950569594880569
ACH-000054,-0.18809237785777205
ACH-000055,-0.10639527779083732
ACH-000060,-0.03701063325195324
ACH-000067,0.08286060781584204
ACH-000070,0.028897257018004708
ACH-000075,-0.2458060840821781
ACH-000078,-0.0645160948332229
ACH-000082,-0.15343582227039068
ACH-000085,-0.1635781275454273
ACH-000086,-0.22876037146322895
ACH-000087,-0.010343752500125931
ACH-000092,-0.09906950526812833
ACH-000095,-0.03450119719229359
ACH-000097,-0.06987483119608959
ACH-000098,-0.11438777506177157
ACH-000099,0.06575688351186296
ACH-000108,-0.01694974208892433
ACH-000113,0.03709656013482926
ACH-000116,-0.14577794047818773
ACH-000118,-0.17865191872604522
ACH-000120,-0.14006451602549766
ACH-000123,-0.1128803334599746
ACH-000127,-0.0918119475751086
ACH-000128,-0.0404934736128313
ACH-000132,-0.05103558244754485
ACH-000133,-0.029043325842334617
ACH-000137,-0.3054199869086883
ACH-000138,-0.1576496723056432
ACH-000142,-0.19528084376303964
ACH-000143,-0.0275062130204783
ACH-000146,0.01839309296702572
ACH-000148,-0.0921315417142166
ACH-000150,0.09044403966444704
ACH-000152,-0.012271111857627904
ACH-000153,-0.17709862960830258
ACH-000159,-0.07729215066579252
ACH-000160,-0.013181490179480141
