,GNAQ (2776)
ACH-000476,-0.2280619102432621
ACH-000477,-0.2608007232653912
ACH-000479,0.06018211900401256
ACH-000480,-0.13268899441899087
ACH-000481,-0.34687988490304417
ACH-000483,-0.2421157348207701
ACH-000484,-0.15676290691796504
ACH-000485,-0.13837155491596573
ACH-000486,-0.037026327347027065
ACH-000487,-0.06709996780205943
ACH-000488,-0.32359025859437457
ACH-000490,-0.19197622521416846
ACH-000491,-0.4571258056429842
ACH-000495,-0.4790993526379442
ACH-000496,-0.29420996874620475
ACH-000499,-0.4539564958981063
ACH-000500,-0.9119091263902236
ACH-000502,-0.1197932118711358
ACH-000503,-0.05030687720813266
ACH-000505,-0.27346777754021656
ACH-000507,-0.09914872595221592
ACH-000510,-0.25933917341702817
ACH-000511,-0.1419263826722664
ACH-000512,-0.24601436714452266
ACH-000516,-0.15698171251753312
ACH-000517,-0.3106024345993206
ACH-000518,-0.26260949927885113
ACH-000520,-0.26086168841549584
ACH-000521,-0.2866480962894781
ACH-000522,-0.239079558631814
ACH-000524,-0.31405864584763665
ACH-000527,-0.24514719940013455
ACH-000528,-0.35596478190901143
ACH-000537,-0.16005893652665373
ACH-000541,-0.4101182479210152
ACH-000542,-0.2110437904650742
ACH-000544,-0.26816687467036965
ACH-000545,-0.1665403342390689
ACH-000547,-0.2266411277086415
ACH-000548,-0.1646669725321941
ACH-000549,-0.27544544609217186
ACH-000550,-0.17010116838143768
ACH-000552,-0.34950309208587205
ACH-000556,-0.2114882507806218
ACH-000557,-0.19455141997182465
ACH-000569,-0.07369301653423241
ACH-000570,-0.4766256825346914
ACH-000571,-0.264684423272876
ACH-000573,-0.3423059237010384
ACH-000576,-0.1889997073206775
ACH-000579,-0.19192142487515068
ACH-000580,-0.40816617919081416
ACH-000584,-0.37232237979965577
ACH-000585,-0.2397012120004329
ACH-000588,-0.2575345561971567
ACH-000589,-0.3924486100816458
ACH-000591,-0.18449945859682632
ACH-000593,-0.15061377540777396
ACH-000600,-0.28351116086591843
ACH-000601,-0.19364837780071625
ACH-000605,-0.3792559342834086
ACH-000606,-0.23852028533532954
ACH-000608,-0.1936949413579028
ACH-000614,-0.4092513990375908
ACH-000616,-0.0989557891418475
ACH-000618,-0.17173551278706795
ACH-000619,-0.16167944255621186
ACH-000620,-0.2522911880249672
ACH-000621,-0.11693295455806832
ACH-000622,-0.17229807283098494
ACH-000623,-0.2170098893361396
ACH-000624,-0.32251909873570883
ACH-000627,-0.3429037000720271
ACH-000630,-0.20039167927419896
ACH-000631,-0.4594179775466239
ACH-000632,-0.327827595954838
ACH-000633,-0.14725056064796535
ACH-000637,-0.3900192631676091
ACH-000638,-0.2826899446319127
ACH-000646,-0.27809162274212923
ACH-000647,-0.2338581840242464
ACH-000648,-0.16825242691878675
ACH-000649,-0.2475547874734483
ACH-000651,-0.2873547982529845
ACH-000652,-0.5720710058522336
ACH-000653,-0.14649436505337235
ACH-000657,-0.2575059898258392
ACH-000658,-0.2987516599407069
ACH-000661,-0.20539882198912052
ACH-000662,-0.4722769718375244
ACH-000663,-0.3938229483585234
ACH-000665,-0.3138313330218553
ACH-000671,-0.2841856097440154
ACH-000672,0.13400959715722435
ACH-000673,-0.09669407197199613
ACH-000676,-0.39459644120917786
ACH-000677,-0.2902153378169134
ACH-000681,-0.2516828500719936
ACH-000683,-0.26854897750448176
ACH-000684,-0.3122778244154729
ACH-000688,-0.11677258302528085
ACH-000693,-0.20573035645354126
ACH-000694,-0.3740200317058637
ACH-000695,-0.6727380946801571
ACH-000696,-0.22040162736543567
ACH-000697,-0.09276707825214313
ACH-000699,-0.1672619233317328
ACH-000701,-0.2748010796316731
ACH-000706,-0.3846125230327377
ACH-000711,-0.27619963280810805
ACH-000713,-0.13955150312206266
ACH-000714,-0.3613195355179848
ACH-000718,-0.25241520396956185
ACH-000720,-0.1667598153291061
ACH-000721,-0.2224752517930033
ACH-000724,-0.10884482931538256
ACH-000725,-0.3713880206444027
ACH-000732,-0.3904343661719358
ACH-000734,-0.25867104746856584
ACH-000735,-0.2465956496668325
ACH-000736,-0.33737810030241194
ACH-000738,-0.4868813430246744
ACH-000746,-0.2062567096370164
ACH-000747,-0.3381312440975289
ACH-000748,-0.2284652400755513
ACH-000753,-0.2034212584434289
ACH-000756,-0.11603120540684753
ACH-000757,-0.2622392480018258
ACH-000758,-0.4808215762706277
ACH-000760,-0.35949609802286897
ACH-000762,-0.1990408273572834
ACH-000763,-0.17768066092049425
ACH-000764,-0.35481718761035924
ACH-000765,-0.2855919521009772
ACH-000766,-0.3352639062741972
ACH-000767,-0.2627544025992785
ACH-000768,-0.4862403055194582
ACH-000769,-0.33963760233546164
ACH-000770,-0.2458942359027672
ACH-000771,-0.2299055715019585
ACH-000773,-0.18784910892155665
ACH-000776,-0.2792288015879971
ACH-000777,-0.1109358455519224
ACH-000778,-0.04086994642173517
ACH-000781,-0.19904321179040446
ACH-000782,-0.2768154687839276
ACH-000783,-0.2235472962267902
ACH-000784,-0.24824369027299675
ACH-000785,-0.051635770616290134
ACH-000787,-0.2835610370935892
ACH-000788,-0.1832320953924883
ACH-000791,-0.25202149314187794
ACH-000792,-0.14854462694345905
ACH-000794,-0.09281741280698466
ACH-000796,-0.2025557989489304
ACH-000798,-0.15061859460706595
ACH-000799,-0.4379696984278507
ACH-000800,-0.30728947002610785
ACH-000802,-0.2366991509692433
ACH-000804,-0.3120436589891317
ACH-000805,-0.4853783993095703
ACH-000809,-0.26128787103215384
ACH-000810,-0.2215084717168623
ACH-000811,-0.3998827180550076
ACH-000817,-0.1435008241672538
ACH-000819,-0.3392151735409164
ACH-000820,-0.4192448883562948
ACH-000821,0.010063563264098218
ACH-000822,-0.3266633877795539
ACH-000823,-0.35367442522467146
ACH-000824,-0.17600694164690886
ACH-000827,-0.20861374557961426
ACH-000829,-0.3502307185326685
ACH-000831,-0.015942429601329657
ACH-000832,-0.3380050279931002
ACH-000833,-0.1885672834632013
ACH-000834,-0.4768066824557845
ACH-000835,-0.24953962934719576
ACH-000836,-0.12948067144845612
ACH-000837,-0.13369177979902838
ACH-000838,-0.272836879804231
ACH-000839,-0.05488596738398725
ACH-000840,-0.3622397858800109
ACH-000841,-0.25350213948557315
ACH-000843,-0.4022299379579583
ACH-000846,-0.15303284322824529
ACH-000847,-0.3709713215469343
ACH-000848,-0.20613222900799288
ACH-000849,-0.4197144278634408
ACH-000851,-0.3415621111118314
ACH-000855,-0.3658459094383311
ACH-000856,-0.16112446057678498
ACH-000858,-0.2689351854938003
ACH-000859,-0.2501150286369911
ACH-000861,-0.2796661442433688
ACH-000862,-0.16195065546990306
ACH-000865,-0.4299623045547741
ACH-000866,-0.1480645353291382
ACH-000867,-0.2458067520696232
ACH-000869,-0.3767068166664238
ACH-000872,-0.4366049300884414
ACH-000873,-0.21822183558441027
ACH-000876,-0.34432711451571674
ACH-000878,0.02917386830909764
ACH-000880,-0.3659217753942936
ACH-000881,-0.33715467482848743
ACH-000882,-0.3622816015232349
ACH-000884,-0.3767265639394792
ACH-000885,-0.2978059780295493
ACH-000887,-0.3052308324035646
ACH-000889,-0.21032885571841065
ACH-000896,-0.2298849860001671
ACH-000898,-0.3962080446661059
ACH-000900,-0.17740020043368898
ACH-000901,-0.12122884938982095
ACH-000905,-0.2207174177799904
ACH-000906,-0.2525804863534135
ACH-000907,-0.3669353001469024
ACH-000910,-0.31618763356916585
ACH-000911,-0.2114482153471373
ACH-000912,-0.24262921060014664
ACH-000913,-0.3681751883398008
ACH-000915,-0.4914067270159851
ACH-000916,0.011068336772819988
ACH-000917,-0.4415377093621057
ACH-000920,-0.4975111109858323
ACH-000921,-0.3242040613271829
ACH-000924,-0.3022797839403382
ACH-000926,-0.18096255907250508
ACH-000928,-0.6002345749683591
ACH-000929,-0.1120052886395247
ACH-000932,-0.2690585086423401
ACH-000935,-0.3674862191226417
ACH-000936,-0.4196229215006732
ACH-000937,-0.27891296067120097
ACH-000938,-0.272213496659462
ACH-000939,-0.10064843084874198
ACH-000941,-0.2712927893346172
ACH-000943,-0.3247092762651094
ACH-000946,-0.3672120410810684
ACH-000947,-0.2803715429989964
ACH-000948,-0.15603075542512346
ACH-000950,-0.4243108931007071
ACH-000953,-0.19368650927516295
ACH-000954,-0.44429468178882503
ACH-000957,-0.3009359887574984
ACH-000958,-0.11526592351762648
ACH-000960,-0.0998955137884318
ACH-000963,-0.2367684788080387
ACH-000968,-0.33399380527842304
ACH-000969,-0.12501170582203736
ACH-000972,-0.0418480810822001
ACH-000973,-0.3564469288133588
ACH-000974,-0.24456983281907216
ACH-000978,-0.17171390329022088
ACH-000984,-0.19112668326590845
ACH-000986,-0.1682066199894107
ACH-000988,-0.5041790597833494
ACH-000993,-0.1717642410618935
ACH-000994,-0.19081099403816112
ACH-000996,-0.584343644074282
ACH-001001,-0.17151199224687858
ACH-001020,-0.2644434452007121
ACH-001028,-0.3039371568787949
ACH-001031,-0.15058174973315447
ACH-001038,-0.2951374599569557
ACH-001048,-0.4028922431163331
ACH-001050,-0.1204901944868983
ACH-001053,-0.22498326508734404
ACH-001054,-0.2498931363439092
ACH-001061,-0.33635316832702705
ACH-001067,-0.1499463426218209
ACH-001075,-0.5400937746530396
ACH-001096,-0.18215808501983696
ACH-001111,-0.32595359072215474
ACH-001119,-0.2348773315801045
ACH-001128,-0.17627259417582627
ACH-001134,-0.07273324397698963
ACH-001151,-0.21165357232118354
ACH-001163,-0.2560519819159404
ACH-001164,0.03862945480988133
ACH-001183,-0.09787931991787613
ACH-001192,-0.8628693307011219
ACH-001193,-0.2469229456546302
ACH-001196,-0.11739897828994515
ACH-001197,-0.1983238336679968
ACH-001205,-0.2957891526049363
ACH-001211,-0.19734119979497544
ACH-001212,-0.3079778192839629
ACH-001228,-0.2624601279008294
ACH-001232,-0.22397177208096172
ACH-001239,-0.31834670053554515
ACH-001270,0.048737577247156515
ACH-001274,-0.3592664269735893
ACH-001275,0.042477405934091036
ACH-001277,-0.0118705362413574
ACH-001278,-0.3695460346075134
ACH-001280,-0.2383284992285745
ACH-001283,-0.2801493077210086
ACH-001289,-0.34213343300443383
ACH-001300,-0.2996629371163078
ACH-001301,-0.02210134138848837
ACH-001302,-0.2301712978925694
ACH-001306,-0.20834569040926812
ACH-001318,-0.2616367483348307
ACH-001322,-0.3665734162891599
ACH-001328,-0.33156014680961016
ACH-001332,-0.4706571942338941
ACH-001336,-0.4896507865908369
ACH-001346,-0.297440061106101
ACH-001353,-0.21277148813871632
ACH-001354,-0.14869972094015102
ACH-001367,-0.13981324398024855
ACH-001368,-0.08279223415109119
ACH-001374,-0.3589251529418543
ACH-001377,-0.4054757551386233
ACH-001380,-0.3890447216761827
ACH-001391,-0.07452985544101585
ACH-001408,-0.36016600627049644
ACH-001430,0.024173639296948383
ACH-001431,-0.3281283965394499
ACH-001450,-0.12117984222432135
ACH-001496,-0.0830217275389143
ACH-001500,-0.28246838811339264
ACH-001523,-0.3571170898867636
ACH-001532,-0.21724425796427904
ACH-001550,-0.28011886384752
ACH-001552,0.04440198129340309
ACH-001554,-0.6020317748582328
ACH-001654,-0.2423925423205803
ACH-001735,-0.3103333887578217
ACH-001736,-0.4102552821512661
ACH-001737,-0.18319161201739376
ACH-001740,-0.13786559510814236
ACH-001745,-0.25395773037556035
ACH-001765,-0.14497888061744552
