,UBE2V1 (7335)
ACH-000004,0.4340902371021905
ACH-000005,-0.114582488460577
ACH-000007,0.3674489664643811
ACH-000009,0.2414026327140029
ACH-000011,0.4816477498103939
ACH-000012,0.4550590449264144
ACH-000013,0.4316450975098965
ACH-000014,0.4169346419924376
ACH-000015,0.3237483701045032
ACH-000017,0.3532352740237381
ACH-000018,0.20275695811558944
ACH-000019,0.3355889615257737
ACH-000021,0.29604194047827176
ACH-000022,0.30653063149740817
ACH-000025,0.3237002504190405
ACH-000028,0.16869290719726593
ACH-000030,0.3251756033479366
ACH-000035,0.3537341013018627
ACH-000036,0.048505933687197696
ACH-000037,0.3009078647756793
ACH-000039,0.41253083750086816
ACH-000040,0.31813062204679443
ACH-000041,0.19659955526485065
ACH-000042,0.38978010825031617
ACH-000045,0.1322235045284217
ACH-000047,0.24858632350593246
ACH-000052,0.2395026377860024
ACH-000053,0.2956850985551297
ACH-000054,0.28695788203840544
ACH-000055,0.457959473283557
ACH-000060,0.1941806525151487
ACH-000067,0.3444893118361812
ACH-000070,0.34189622474312
ACH-000075,0.24509026377848125
ACH-000078,0.4197801849678768
ACH-000082,0.3680394111585855
ACH-000085,0.18584630434089905
ACH-000086,0.29954653153676564
ACH-000087,0.1614861843581637
ACH-000092,0.17300129458114755
ACH-000095,0.3926737744133443
ACH-000097,0.37945703564903854
ACH-000098,0.22498133514095545
ACH-000099,0.4282769891928512
ACH-000108,0.2703309658788208
ACH-000113,0.20720495685794668
ACH-000116,0.20204546951659655
ACH-000118,0.3406624320910979
ACH-000120,0.4400679981039252
ACH-000123,0.3508060735084134
ACH-000127,0.2327311577555662
ACH-000128,-0.011388261013272937
ACH-000132,0.35084785610914426
ACH-000133,0.26865207105367866
ACH-000137,0.16714254113925345
ACH-000138,0.2062602480770893
ACH-000142,0.28562989137726513
ACH-000143,0.4694754593054265
ACH-000146,0.3795444642647587
ACH-000148,0.24571715502358304
ACH-000150,0.15324196172528345
ACH-000152,0.23571131399338555
ACH-000153,0.5955557627512469
ACH-000159,0.4180747459795979
ACH-000160,0.4202727940624724
ACH-000163,0.3405024823218908
ACH-000167,0.5970913710475748
ACH-000168,0.3116347942214046
ACH-000169,0.3008827695320846
ACH-000178,0.2574273221283991
ACH-000183,0.3125337607231528
ACH-000188,0.21679175606635612
ACH-000189,0.41866584382230543
ACH-000190,0.39480764011335
ACH-000198,0.2106524040605136
ACH-000203,0.2321922436334205
ACH-000204,0.5580376009092355
ACH-000206,0.1618859834983984
ACH-000207,0.2921014178648962
ACH-000208,0.14360098688748862
ACH-000210,0.190429917840828
ACH-000211,0.15807932737312955
ACH-000215,0.28438278724381105
ACH-000221,0.15273571706868203
ACH-000222,0.4111814066587804
ACH-000223,0.2750386763212065
ACH-000226,0.33051757783915986
ACH-000227,0.23745262320282584
ACH-000228,0.2355843272531547
ACH-000231,0.3352025259600602
ACH-000232,0.2943629501050375
ACH-000233,0.09444586495685846
ACH-000234,0.0960446059668286
ACH-000235,0.3027266925607118
ACH-000237,0.4775763984233394
ACH-000238,0.3831896601660416
ACH-000242,0.2351861862592069
ACH-000243,0.270879518990122
ACH-000244,0.14518939963068922
ACH-000246,0.4778071841639204
ACH-000248,0.2955644089955175
ACH-000250,0.20335416331616327
ACH-000251,0.025627632606362825
ACH-000252,0.2940802636352072
ACH-000253,0.35027633943025444
ACH-000255,0.2661753652113321
ACH-000256,0.22204356352659516
ACH-000257,0.3450935389235154
ACH-000258,0.44002710748617374
ACH-000259,0.3813881527936829
ACH-000260,0.25002366043236185
ACH-000261,0.2011736508884228
ACH-000262,0.5651482271164604
ACH-000263,0.41643663568458544
ACH-000264,0.3379453370661277
ACH-000265,0.3340215198270662
ACH-000266,0.22042068161985845
ACH-000272,0.1756086057266957
ACH-000274,0.2519438048394974
ACH-000277,0.30227836637466443
ACH-000278,0.29360607837547176
ACH-000279,0.1846979674968684
ACH-000280,0.1518855517700278
ACH-000281,0.2392473456390103
ACH-000288,0.3932214231466877
ACH-000291,0.3022032896107627
ACH-000293,0.2888493614148868
ACH-000294,0.3383688295403915
ACH-000295,0.2848416475668479
ACH-000296,0.4392109544616495
ACH-000302,0.2423183597420814
ACH-000304,0.2682189686262354
ACH-000307,0.2316620570905361
ACH-000308,0.2749562400828676
ACH-000310,0.29694124712382064
ACH-000311,0.2676728485151733
ACH-000312,0.3250878581484921
ACH-000315,0.08329568974250022
ACH-000316,0.27224233479752746
ACH-000317,0.3460721842845029
ACH-000318,0.3469797818226347
ACH-000319,0.09390309215558196
ACH-000320,0.22661033513232265
ACH-000322,0.4477420318695735
ACH-000323,0.1884911272656361
ACH-000324,0.3152469962903943
ACH-000329,0.1996757325727363
ACH-000330,0.4628115440164571
ACH-000331,0.33472259231473755
ACH-000332,0.34218514681862056
ACH-000334,0.17816856328889044
ACH-000335,0.3834162678537874
ACH-000336,0.3338912268683025
ACH-000337,-0.1910088605149167
ACH-000338,1.205106139737001
ACH-000339,0.4564739673708131
ACH-000341,0.2114151143921912
