,SEC14L3 (266629)
ACH-000004,-0.14119415734803414
ACH-000005,-0.2657260995428175
ACH-000007,0.0558869904682654
ACH-000009,-0.23802490981161306
ACH-000011,0.006463947568178007
ACH-000012,-0.18738292815687632
ACH-000013,-0.2134570991051805
ACH-000014,-0.349890239827818
ACH-000015,-0.20994155729881495
ACH-000017,0.013376016341206288
ACH-000018,-0.016658518243310237
ACH-000019,-0.04608422059047795
ACH-000021,-0.21223804944385835
ACH-000022,-0.1230717818692399
ACH-000025,-0.034677657667004126
ACH-000028,-0.13075877953965553
ACH-000030,-0.21845711186707534
ACH-000035,-0.32988131720523806
ACH-000036,-0.11905900436619125
ACH-000037,-0.2456335359391351
ACH-000039,0.0451359648276981
ACH-000040,-0.02443804436394836
ACH-000041,-0.14691118139062487
ACH-000042,-0.0882897155112041
ACH-000045,-0.2889256503514664
ACH-000047,-0.08350498251425535
ACH-000052,0.08360045811055969
ACH-000053,-0.19175477147472386
ACH-000054,-0.01845538632367309
ACH-000055,-0.06482758923585999
ACH-000060,-0.10517776489167954
ACH-000067,-0.11163049320860204
ACH-000070,-0.1815169121358037
ACH-000075,0.2238390879251041
ACH-000078,-0.20704149161565427
ACH-000082,-0.029722243532656244
ACH-000085,0.08226356424475399
ACH-000086,0.011111721418951993
ACH-000087,0.04458185027327589
ACH-000092,-0.16817778788792978
ACH-000095,-0.2380817582949453
ACH-000097,-0.03335588702753448
ACH-000098,-0.1386818037807694
ACH-000099,-0.05435027369487403
ACH-000108,-0.22038064506644975
ACH-000113,-0.11431852938519835
ACH-000116,0.0886011223809378
ACH-000118,-0.21510693615188367
ACH-000120,0.00795815355362214
ACH-000123,-0.1734308951634725
ACH-000127,-0.11990886854222026
ACH-000128,-0.05055539715941118
ACH-000132,-0.005704208107095522
ACH-000133,0.03218104511118695
ACH-000137,-0.10460116577530568
ACH-000138,0.020122208239941385
ACH-000142,-0.030423201115458976
ACH-000143,-0.09991371894948184
ACH-000146,-0.12230545692480305
ACH-000148,-0.032304383315392315
ACH-000150,0.12101066029512456
ACH-000152,-0.1576827117764457
ACH-000153,-0.11018635636757992
ACH-000159,0.05209925543234216
ACH-000160,-0.24986086369849314
ACH-000163,-0.1519121369133732
ACH-000167,-0.12125876702733235
ACH-000168,-0.2992383757788001
ACH-000169,-0.06695680238429233
ACH-000178,-0.02178265563843797
ACH-000183,-0.14312610760774994
ACH-000188,-0.04723162620126558
ACH-000189,0.038195272550811205
ACH-000190,-0.09566895785002183
ACH-000198,-0.0709119629994427
ACH-000203,-0.3676548511536236
ACH-000204,-0.14843138160661307
ACH-000206,-0.1206095734658977
ACH-000207,0.027275439233956745
ACH-000208,-0.18210609331160854
ACH-000210,-0.2799639302002169
ACH-000211,-0.14044527910006374
ACH-000215,0.03892394162526181
ACH-000221,-0.21744854456308688
ACH-000222,-0.20447927576458452
