,NUP210L (91181)
ACH-000004,-0.0772618126078548
ACH-000005,0.0808906751406475
ACH-000007,0.09835023119156057
ACH-000009,-0.06320811451344922
ACH-000011,0.13012675444655555
ACH-000012,-0.07229062704971502
ACH-000013,-0.034228656552960555
ACH-000014,-0.019572508227623242
ACH-000015,0.012020468136238905
ACH-000017,-0.029992720735497056
ACH-000018,-0.015582518326623962
ACH-000019,-0.027375410548984826
ACH-000021,-0.07164871227480854
ACH-000022,0.04515492309690053
ACH-000025,-0.09829798239592953
ACH-000028,-0.027406992622015416
ACH-000030,0.014905534196858757
ACH-000035,-0.020187001224719333
ACH-000036,-0.01658731725918259
ACH-000037,0.13078932930537726
ACH-000039,-0.07869952695995243
ACH-000040,-0.04600768326994986
ACH-000041,0.022680724574553817
ACH-000042,-0.0252879444144874
ACH-000045,0.12021749981322925
ACH-000047,-0.029158081496181962
ACH-000052,0.0936194139826321
ACH-000053,0.0063188102344247975
ACH-000054,-0.01162112765231103
ACH-000055,0.0015543152666695926
ACH-000060,-0.07963278363062977
ACH-000067,0.113004929885266
ACH-000070,0.04636091455345411
ACH-000075,-0.07706468925845524
ACH-000078,0.0955002655408077
ACH-000082,-0.05265763504534282
ACH-000085,0.00943249558301718
ACH-000086,-0.11591937968881855
ACH-000087,0.09280353319602497
ACH-000092,-0.16343550431742568
ACH-000095,0.04328304179339017
ACH-000097,-0.1293243576997264
ACH-000098,0.008339468215507968
ACH-000099,0.09729632088404988
ACH-000108,-0.04854096434566578
ACH-000113,-0.057110825309809175
ACH-000116,-0.11127511872467888
ACH-000118,-0.0630208284290201
ACH-000120,0.03644761103526115
ACH-000123,0.04861586109977594
ACH-000127,-0.0267428343403665
ACH-000128,0.1899309858367887
ACH-000132,-0.0019609441383127307
ACH-000133,-0.10319191180315464
ACH-000137,0.10739470102602612
ACH-000138,0.02711937227362706
ACH-000142,-0.053276891500580216
ACH-000143,0.04238246839667073
ACH-000146,-0.053902475823807784
ACH-000148,0.030805224126815745
ACH-000150,-0.21356266843788715
ACH-000152,0.02957097279963665
ACH-000153,-0.031792643538176305
ACH-000159,-0.018666800293269486
ACH-000160,0.013387714281075791
ACH-000163,-0.06862306317043244
ACH-000167,0.0008076726356697321
ACH-000168,0.055674719588444915
ACH-000169,-0.007677986075140469
ACH-000178,-0.0282590622735024
ACH-000183,-0.04210290159134593
ACH-000188,0.02995316503870353
ACH-000189,-0.29692834120749506
ACH-000190,-0.05932852339565136
ACH-000198,-0.05701692409349405
ACH-000203,0.08291823415842406
ACH-000204,-0.3157313537757185
ACH-000206,0.14316015962402573
ACH-000207,0.04658884441339264
ACH-000208,0.18040245981568426
ACH-000210,0.04682375559718715
ACH-000211,-0.03726912534286955
ACH-000215,-0.0781161641319084
ACH-000221,0.09551094551618436
ACH-000222,-0.25524384603313993
ACH-000223,-0.07244783871868536
ACH-000226,-0.05773653014912875
ACH-000227,0.07324948014098992
ACH-000228,0.045918326244891935
ACH-000231,-0.10496820930514343
