,CYTH3 (9265)
ACH-000004,-0.08080607114321814
ACH-000005,-0.12760373321403426
ACH-000007,0.1800347179104544
ACH-000009,-0.19718697990185588
ACH-000011,-0.2577380183768612
ACH-000012,-0.07057241077409371
ACH-000013,-0.13633408840430092
ACH-000014,-0.1989898764961409
ACH-000015,-0.0925189730170491
ACH-000017,0.008606309237076911
ACH-000018,-0.08856137282387047
ACH-000019,-0.119009024730661
ACH-000021,0.07674172089079125
ACH-000022,-0.1083417625060873
ACH-000025,-0.033991650820853314
ACH-000028,-0.0327164907060337
ACH-000030,-0.03002179515092722
ACH-000035,-0.1747262651456492
ACH-000036,-0.1530704249790378
ACH-000037,-0.05631024689805005
ACH-000039,0.042936493356868326
ACH-000040,0.06811716753366626
ACH-000041,0.13296623533242286
ACH-000042,-0.2693942840274167
ACH-000045,0.03830808384897056
ACH-000047,-0.29271214220195685
ACH-000052,0.0356373935179432
ACH-000053,-0.037134628559568464
ACH-000054,-0.040608990757241066
ACH-000055,-0.1319877809803316
ACH-000060,-0.1525846780021451
ACH-000067,0.009808803212711036
ACH-000070,0.03568605079617227
ACH-000075,0.12483391912181376
ACH-000078,-0.12748594368323146
ACH-000082,0.0025924176266958693
ACH-000085,-0.2302175780261479
ACH-000086,-0.0403941888328327
ACH-000087,-0.16025227172583434
ACH-000092,-0.13597089610149599
ACH-000095,-0.08232838623815493
ACH-000097,-0.07105656036800215
ACH-000098,-0.0661546776239448
ACH-000099,-0.0013447861774846734
ACH-000108,-0.1994833782010969
ACH-000113,-0.1184230093533133
ACH-000116,0.05250207649924978
ACH-000118,0.03646204919572121
ACH-000120,-0.1845581634334693
ACH-000123,-0.08485477067162221
ACH-000127,-0.032859019224567215
ACH-000128,-0.09014178748731848
ACH-000132,-0.10585942590800973
ACH-000133,0.05311343356793589
ACH-000137,-0.035845584835153925
ACH-000138,-0.10536262475131328
ACH-000142,-0.3142837829715924
ACH-000143,-0.0826343572302176
ACH-000146,-0.060108974046330775
ACH-000148,-0.009938569000555886
ACH-000150,0.10730093847137323
ACH-000152,-0.07950019803604008
ACH-000153,0.2433591801378713
ACH-000159,0.016987047386890556
ACH-000160,-0.0249484721988947
ACH-000163,-0.021815030900124724
ACH-000167,0.08892092540272366
ACH-000168,-0.0447066411486406
ACH-000169,-0.2419505568423639
ACH-000178,-0.14004152098307654
ACH-000183,0.014336416171666262
ACH-000188,-0.06423606579419162
ACH-000189,-0.2965597930581225
ACH-000190,-0.3113094865709898
ACH-000198,-0.07573358444904828
ACH-000203,-0.0016993078158105241
ACH-000204,0.02561015043385174
ACH-000206,0.11111287704436057
ACH-000207,-0.050025442438613024
ACH-000208,-0.10844899315679893
ACH-000210,-0.11542717223212405
ACH-000211,-0.07668393210079225
ACH-000215,-0.07083032722372394
ACH-000221,0.0024128774566086536
ACH-000222,-0.07288488473865687
ACH-000223,0.0904825677009984
ACH-000226,0.03328390288889483
ACH-000227,-0.06753497969433
ACH-000228,-0.06464477189157151
ACH-000231,0.04682612733987957
ACH-000232,-0.1308797245066286
ACH-000233,0.001781385825649452
ACH-000234,-0.052550831947695435
ACH-000235,-0.10542910847869803
ACH-000237,-0.05430736559776565
ACH-000238,-0.09922907197732024
ACH-000242,0.16958332738263526
ACH-000243,-0.07304748144612022
ACH-000244,-0.02393133693744986
ACH-000246,-0.15304073390823072
ACH-000248,0.10373658344970724
ACH-000250,-0.0471442088828473
ACH-000251,-0.28577259103668945
ACH-000252,-0.252534196106462
ACH-000253,0.030270151100455688
ACH-000255,-0.2228506882882225
ACH-000256,-0.27328677095369885
ACH-000257,-0.22355323933654528
ACH-000258,0.2029897970321872
ACH-000259,-0.10764203720029328
ACH-000260,-0.011260259477141276
ACH-000261,0.05466135176767481
ACH-000262,0.06604062690220402
ACH-000263,-0.408554084956948
ACH-000264,-0.02377021376775155
ACH-000265,-0.04999893002194769
ACH-000266,-0.1844420700101508
ACH-000272,-0.05153791076452927
ACH-000274,-0.1639834856071127
ACH-000277,-0.032075951484468984
ACH-000278,-0.16508043475470008
ACH-000279,-0.0005064038743627613
ACH-000280,-0.2431420927484411
ACH-000281,-0.3736704970079643
ACH-000288,0.03270733298358549
ACH-000291,-0.0141547772148283
ACH-000293,-0.04375499130663429
ACH-000294,-0.1757692477015056
ACH-000295,0.15883752403173018
ACH-000296,-0.2388608914736335
ACH-000302,-0.0887744311601581
ACH-000304,-0.4552711457403187
ACH-000307,-0.1550930281875383
ACH-000308,-0.14688014105498734
ACH-000310,-0.15373635111494766
ACH-000311,-0.22336338913726148
ACH-000312,-0.13785409518833994
ACH-000315,0.043630697723304634
ACH-000316,-0.04617155850990445
ACH-000317,0.1288014489218668
ACH-000318,0.06346294753950042
ACH-000319,0.025047017034149167
ACH-000320,-0.033898316094391666
ACH-000322,0.16761530667924007
ACH-000323,-0.000368870898689732
ACH-000324,-0.12254812506763432
ACH-000329,-0.09185414332623787
ACH-000330,-0.0398736380577438
ACH-000331,-0.09722276457682844
ACH-000332,-0.17382899823919049
ACH-000334,0.08799345194246304
ACH-000335,-0.07038890103894206
ACH-000336,0.042660807803749416
ACH-000337,-0.01821027982545096
ACH-000338,0.2784459456721161
ACH-000339,-0.05421765325437543
ACH-000341,-0.0701921852553068
ACH-000348,0.05643100746628145
ACH-000350,-0.1317692206940269
ACH-000352,0.01222605478158854
ACH-000356,-0.10091816305291453
ACH-000361,-0.08180474526071316
ACH-000362,-0.06330931870191278
ACH-000363,-0.02862507749803218
ACH-000364,-0.02175789181140037
ACH-000365,-0.16557202620135414
ACH-000366,-0.09045460949693587
ACH-000368,-0.006182342068430879
ACH-000374,0.05699237884763289
ACH-000375,0.062279800822256925
ACH-000376,-0.06667559086800072
ACH-000381,-0.1264586900147248
ACH-000383,-0.08420092905218614
ACH-000387,-0.024526661578102425
ACH-000389,-0.4938835994451906
ACH-000390,0.11044291538231772
ACH-000393,-0.06259771358467907
ACH-000395,-0.1911959004685581
ACH-000396,0.09359505066982143
ACH-000397,0.043079071921564176
ACH-000401,-0.2416747721899619
ACH-000402,-0.17195801866542776
ACH-000403,-0.14813906830829368
ACH-000404,-0.5357373098621412
ACH-000406,-0.11790571700263053
ACH-000407,0.010967215863212624
ACH-000408,-0.057376206107107586
ACH-000410,0.03601816731917409
ACH-000411,0.06290447702201843
ACH-000414,-0.035713374258016614
ACH-000415,-0.11978211061754315
ACH-000416,-0.04244037922262101
ACH-000420,-0.03896407056798546
ACH-000421,-0.10474124538474323
ACH-000424,-0.1173147709878476
ACH-000425,-0.2522536198332448
ACH-000426,0.03405149318125164
ACH-000427,0.1244895329832264
ACH-000433,-0.015366709349235218
