,RPAP1 (26015)
ACH-000004,-1.1422952224923684
ACH-000005,-0.8765603075214263
ACH-000007,-1.0341262836878853
ACH-000009,-1.1398543027353167
ACH-000011,-0.664134048810472
ACH-000012,-0.9932425256972784
ACH-000013,-1.1188571853328548
ACH-000014,-0.990204425003028
ACH-000015,-1.1412169018373266
ACH-000017,-1.3269035543273446
ACH-000018,-0.9512613025002176
ACH-000019,-1.1086433049423259
ACH-000021,-1.054803402272497
ACH-000022,-1.007541307528105
ACH-000025,-0.977039876170426
ACH-000028,-0.9845307166732632
ACH-000030,-1.0472975088737178
ACH-000035,-1.121655503993997
ACH-000036,-1.1061464107632055
ACH-000037,-0.5477886755526755
ACH-000039,-1.028385541570428
ACH-000040,-0.8528291481123359
ACH-000041,-1.180313480895677
ACH-000042,-1.0133187307336653
ACH-000045,-1.0514617441447365
ACH-000047,-1.2342690195716783
ACH-000052,-1.0665022810878364
ACH-000053,-0.9999727285891424
ACH-000054,-0.8558421550890118
ACH-000055,-1.0917431602448704
ACH-000060,-0.701206714546302
ACH-000067,-1.2414374389961988
ACH-000070,-1.0601742682313169
ACH-000075,-0.7971898715915663
ACH-000078,-0.7764780061610879
ACH-000082,-1.1072715045515191
ACH-000085,-1.1003496660161731
ACH-000086,-0.9863179340731518
ACH-000087,-1.394274467770648
ACH-000092,-0.9874128812444062
ACH-000095,-0.8913497941491627
ACH-000097,-0.9451990540027776
ACH-000098,-0.8793706785331636
ACH-000099,-0.8950219275953577
ACH-000108,-1.030512624392378
ACH-000113,-1.0224439132952363
ACH-000116,-1.0455136487990584
ACH-000118,-1.1496926495874955
ACH-000120,-1.0846097783030149
ACH-000123,-0.9274383940708004
ACH-000127,-1.0390222705841041
ACH-000128,-0.9667733483067408
ACH-000132,-1.2011917430525303
ACH-000133,-1.062526446141424
ACH-000137,-1.1545549462594291
ACH-000138,-0.9712709469547556
ACH-000142,-0.8101135900606097
ACH-000143,-1.0042458256987363
ACH-000146,-1.165247224764942
ACH-000148,-1.116488641388112
ACH-000150,-0.9616008550125734
ACH-000152,-1.0124516016214102
ACH-000153,-1.0902366089950015
ACH-000159,-0.9743065224231268
ACH-000160,-1.0469629824131508
ACH-000163,-1.0061790953687062
ACH-000167,-1.136429985823344
ACH-000168,-1.108135169722345
ACH-000169,-1.1673998349706798
ACH-000178,-1.0537425306842862
ACH-000183,-0.9943026157893348
ACH-000188,-1.00875841933968
ACH-000189,-0.6860732031098862
ACH-000190,-0.8029948789328216
ACH-000198,-1.0924188425348962
ACH-000203,-1.272742868670312
ACH-000204,-0.8211988388017846
ACH-000206,-1.0085794097054237
ACH-000207,-1.176738223485747
ACH-000208,-0.879498374214
ACH-000210,-1.1115761733989007
ACH-000211,-0.9295887582214012
ACH-000215,-0.9560444068064896
ACH-000221,-1.1148002586760826
ACH-000222,-1.2877659206442629
ACH-000223,-1.1674829300674423
ACH-000226,-1.060920902607403
ACH-000227,-0.8022545263442457
ACH-000228,-1.1293087098128587
ACH-000231,-1.0108301400266078
ACH-000232,-1.0028916079377679
ACH-000233,-1.272452006664637
ACH-000234,-1.0099762901969702
ACH-000235,-0.9655500088225932
ACH-000237,-1.0298020118579871
ACH-000238,-1.0040310421756693
ACH-000242,-0.5344397576997147
ACH-000243,-1.1706288629295365
ACH-000244,-1.0310356885116738
ACH-000246,-0.9796350092422278
ACH-000248,-1.1046035573157529
ACH-000250,-0.904390459586101
ACH-000251,-1.0452860121016267
ACH-000252,-1.0811115443175416
ACH-000253,-0.8899119753390548
ACH-000255,-0.8684011775723357
ACH-000256,-1.0783008027327994
ACH-000257,-1.148579837581348
ACH-000258,-1.14320804442096
ACH-000259,-1.1407704520395183
ACH-000260,-1.077267842655174
ACH-000261,-1.0575832751739258
ACH-000262,-1.236359591680786
ACH-000263,-1.2728006063649917
ACH-000264,-1.0753033871480184
ACH-000265,-1.136660402993288
ACH-000266,-1.2077112372319372
ACH-000272,-0.9960426259115659
ACH-000274,-0.9358838555260716
ACH-000277,-1.1148113649382076
ACH-000278,-1.1048422543993826
ACH-000279,-1.00162225758621
ACH-000280,-0.9907410991180188
ACH-000281,-1.0736283356961782
ACH-000288,-0.8959791897081204
ACH-000291,-0.8105327312724603
ACH-000293,-1.0767334158385091
ACH-000294,-1.0705810405439016
ACH-000295,-1.0721629646819897
ACH-000296,-0.9950298719539612
ACH-000302,-1.0063654790682772
ACH-000304,-1.0777391063936368
ACH-000307,-1.125003403705732
ACH-000308,-1.0021693651560508
ACH-000310,-0.943584164736498
ACH-000311,-0.9320462730241424
ACH-000312,-0.9695937856003328
ACH-000315,-1.2337986533107927
ACH-000316,-1.044470301683404
ACH-000317,-0.9299711830714059
ACH-000318,-1.0778199905198218
ACH-000319,-1.0371167390478604
ACH-000320,-1.1815102178285402
ACH-000322,-0.9471183412301712
ACH-000323,-1.0586399109065383
ACH-000324,-1.007685342773544
ACH-000329,-0.7681476048932299
ACH-000330,-1.2684866841106477
ACH-000331,-1.0949886677355127
ACH-000332,-1.02736601627113
ACH-000334,-1.1404953012595902
ACH-000335,-0.8861825360621959
ACH-000336,-0.6977015488760642
ACH-000337,-1.3181184156133738
ACH-000338,-1.0078550058326654
ACH-000339,-0.7972271592282841
ACH-000341,-0.7909669655975357
ACH-000348,-0.9435336767611452
ACH-000350,-0.934607060295973
ACH-000352,-1.302968972532934
ACH-000356,-1.1280680554626463
ACH-000361,-0.8216409644620176
ACH-000362,-0.8846081354170753
ACH-000363,-1.188419782718947
ACH-000364,-0.9595883883939292
ACH-000365,-0.9317051775080252
ACH-000366,-1.0597336303890657
ACH-000368,-0.9683694971911392
ACH-000374,-0.9576679724380754
ACH-000375,-0.9664532773001092
ACH-000376,-1.0589070412968828
ACH-000381,-0.8552368552988859
ACH-000383,-1.224579635152971
ACH-000387,-1.201389704393911
ACH-000389,-0.7834768487500454
ACH-000390,-1.1037568239981617
ACH-000393,-1.0034455982614359
ACH-000395,-0.9278139374962902
ACH-000396,-1.0031155419694973
ACH-000397,-1.1128779045170631
ACH-000401,-0.8529142980099721
ACH-000402,-1.3684041233837532
ACH-000403,-1.2199608384805465
ACH-000404,-0.8477523738206905
ACH-000406,-1.2473878683412825
ACH-000407,-1.021694377457037
ACH-000408,-1.1871415599432102
ACH-000410,-1.1643209370966814
ACH-000411,-0.8761345646495486
ACH-000414,-1.18886311657055
ACH-000415,-1.3244631669552498
ACH-000416,-1.2048214820820464
ACH-000420,-1.1734709651652901
ACH-000421,-1.0471919162465142
ACH-000424,-0.9870716848709205
ACH-000425,-1.0659085323731659
ACH-000426,-0.9917600013849276
ACH-000427,-1.1390108287324794
ACH-000433,-0.8734535499865416
ACH-000435,-1.5203248981833013
ACH-000436,-1.1370597871975319
ACH-000444,-1.172736832981827
ACH-000445,-0.9041363386954075
ACH-000448,-0.8586733855831084
ACH-000450,-0.8259265286010966
ACH-000452,-0.9772270954637776
ACH-000454,-0.9367403354463048
ACH-000458,-1.18383379757532
ACH-000459,-1.1088354911653404
ACH-000460,-1.1173776709766292
ACH-000461,-1.044409616823619
ACH-000463,-1.1231101313193388
ACH-000464,-1.0011658622808297
ACH-000466,-1.0043873676359134
ACH-000467,-1.1109804245676578
ACH-000468,-1.2312684500515556
ACH-000469,-0.9094794203800722
ACH-000470,-1.2453437083472116
ACH-000471,-0.872164568455652
ACH-000472,-1.0475908768863549
ACH-000473,-1.1419053654741809
ACH-000475,-0.953227271149618
ACH-000476,-1.037203508435831
ACH-000477,-0.7731715897710427
ACH-000479,-1.0474932578307208
ACH-000480,-1.1762713750079452
ACH-000481,-1.2478683048013126
ACH-000483,-0.9504196727900086
ACH-000484,-1.0026308916417743
ACH-000485,-0.9483015524990112
ACH-000486,-0.9478636273618622
ACH-000487,-1.0025932332061078
ACH-000488,-1.0433042336953149
ACH-000490,-0.8295886990606867
ACH-000491,-1.0424019821608623
ACH-000495,-1.144778656566735
ACH-000496,-1.0632985829636803
ACH-000499,-1.042929836898266
ACH-000500,-1.0773905732163451
ACH-000502,-0.9788428881587956
ACH-000503,-0.8035396626091833
ACH-000505,-0.8958008536542292
ACH-000507,-1.0485098851566104
ACH-000510,-1.0517754084563886
ACH-000511,-1.1241749961380898
ACH-000512,-1.040010278345902
ACH-000516,-1.0875138824681727
ACH-000517,-1.1649906442322244
ACH-000518,-1.0698299052036264
ACH-000520,-1.1790303971629748
ACH-000521,-1.1404004781438986
ACH-000522,-0.9915471079536422
ACH-000524,-1.1305361673208778
ACH-000527,-1.2452085612206216
ACH-000528,-1.01377028377337
