,ABAT (18)
ACH-000296,-0.16710124505388085
ACH-000302,0.008939357663365918
ACH-000304,-0.031759305931902106
ACH-000307,0.002745650184728784
ACH-000308,0.0007624094753474437
ACH-000310,-0.07291065426307777
ACH-000311,-0.011893427330037318
ACH-000312,0.02349730861824763
ACH-000315,-0.3280487448206049
ACH-000316,-0.014078966594603731
ACH-000317,-0.04950375149329697
ACH-000318,-0.14332086237887873
ACH-000319,-0.0812170874421975
ACH-000320,-0.011683021174676669
ACH-000322,-0.022051456469403524
ACH-000323,-0.10408788651531016
ACH-000324,-0.047391050937371636
ACH-000329,-0.10322433523870717
ACH-000330,-0.019208410533254745
ACH-000331,-0.09769636931232087
ACH-000332,-0.059625494543968864
ACH-000334,-0.036323901763996184
ACH-000335,-0.235371200841376
ACH-000336,-0.316364602940909
ACH-000337,0.0869483437359619
ACH-000338,0.2147363161744684
ACH-000339,-0.09675239131520964
ACH-000341,0.030778115709784105
ACH-000348,-0.057852369365420764
ACH-000350,-0.12177827666912484
ACH-000352,-0.04911730262516143
ACH-000356,-0.17833528344953153
ACH-000361,0.030252875642510807
ACH-000362,-0.04485475356847976
ACH-000363,-0.1204673586433162
ACH-000364,0.0510525953175446
ACH-000365,-0.10099980115896058
ACH-000366,0.04783874590447455
ACH-000368,-0.2823023640119319
ACH-000374,0.00875304060166825
ACH-000375,0.07875504912637621
ACH-000376,-0.09503766217850168
ACH-000381,-0.1912728412658728
ACH-000383,0.025985501830169136
ACH-000387,-0.11660442746137888
ACH-000389,-0.05002147425145848
ACH-000390,-0.005254565964245964
ACH-000393,0.04392160771382225
ACH-000395,-0.10418702069655507
ACH-000396,-0.043910894616372126
ACH-000397,0.026754231102244758
ACH-000401,0.06427586492997803
ACH-000402,-0.00014536466193521312
ACH-000403,0.011681223318807063
ACH-000404,-0.1322333762789018
ACH-000406,-0.010821377703906482
ACH-000407,-0.11242361189117793
ACH-000408,-0.2087309183069303
ACH-000410,-0.0629635467025116
ACH-000411,-0.06900087059017107
ACH-000414,-0.1155879916223339
ACH-000415,-0.11536253360275699
ACH-000416,-0.10487008253952833
ACH-000420,-0.14611416410151215
ACH-000421,-0.06324481823484655
ACH-000424,0.017828573090021317
ACH-000425,-0.09805155123872837
ACH-000426,-0.4416642751439232
ACH-000427,-0.11130559020660158
ACH-000433,0.07707569920011975
ACH-000435,0.11282277453583466
ACH-000436,-0.11626175605770665
ACH-000444,-0.20845408620716765
ACH-000445,-0.12720284841397367
ACH-000448,-0.1826834041631229
ACH-000450,-0.0915738055861121
ACH-000452,-0.09492753042961026
ACH-000454,0.03238106420394391
ACH-000458,-0.08646574825447839
ACH-000459,-0.12281630094873225
ACH-000460,-0.08663247143868938
ACH-000461,0.13316636122641914
ACH-000463,0.02548701684756637
ACH-000464,0.10904866249451496
ACH-000466,0.07085533982590375
ACH-000467,-0.08655677679040699
ACH-000468,-0.024297428767220804
ACH-000469,-0.027761394552670748
ACH-000470,-0.06381367523650451
ACH-000471,-0.09697596559410697
ACH-000472,-0.12741463300291705
ACH-000473,-0.1130323746444863
ACH-000475,-0.09417809844490012
ACH-000476,-0.17725737713472886
ACH-000477,-0.02145738361293289
ACH-000479,-0.4569683371532448
ACH-000480,-0.14910560782097634
ACH-000481,-0.0606375195435692
ACH-000483,-0.08690343698346559
ACH-000484,-0.101063777131332
ACH-000485,0.07265814399262155
ACH-000486,-0.031145542357224637
ACH-000487,-0.04836612447842915
ACH-000488,-0.07033751655680713
ACH-000490,-0.037626146676250916
ACH-000491,-0.08735477968678773
ACH-000495,0.01752380217418609
ACH-000496,-0.07951190841267869
ACH-000499,-0.01958474463082431
ACH-000500,-0.02227182658579636
ACH-000502,0.042672358438390914
ACH-000503,-0.1672379014361926
ACH-000505,0.05233520797894422
ACH-000507,-0.1673655252667726
ACH-000510,0.011024592434478935
ACH-000511,0.09263662470866303
ACH-000512,-0.4051293528890863
ACH-000516,0.0028536641879351988
ACH-000517,-0.028181445459895958
ACH-000518,-0.17691269917258934
ACH-000520,-0.039945610840003296
ACH-000521,-0.07114956018644733
ACH-000522,-0.1212261710429706
ACH-000524,0.07100147020565692
ACH-000527,-0.0117053354415004
ACH-000528,-0.02383252201609944
ACH-000537,-0.09930555079349544
ACH-000541,-0.05497291203220727
ACH-000542,-0.10643527803112668
ACH-000544,-0.00490213052782066
ACH-000545,0.004408776663350284
ACH-000547,-0.16795342991407958
ACH-000548,0.035850097356854405
ACH-000549,-0.019312496926475332
ACH-000550,0.09134575896851248
ACH-000552,0.0018112311906433559
ACH-000556,-0.09364733578737908
ACH-000557,-0.11704930053211712
ACH-000569,-0.0025656850045974004
ACH-000570,-0.15020978731621445
ACH-000571,-0.07643506228805895
ACH-000573,-0.08269058015079038
ACH-000576,0.060645476993793815
ACH-000579,-0.1991328955271852
ACH-000580,-0.06910696003823509
ACH-000584,0.028120637605370345
ACH-000585,-0.09276690926254408
ACH-000588,-0.18842270759705332
ACH-000589,-0.13772894648968514
ACH-000591,-0.06373521040915385
ACH-000593,0.01284641057876527
ACH-000600,0.03478461836294686
ACH-000601,-0.0912745422248769
ACH-000605,-0.17425072182388418
ACH-000606,-0.029401127386179164
ACH-000608,-0.05459233843726105
ACH-000614,0.08572667601714536
ACH-000616,-0.04209379641425828
ACH-000618,-0.03146560840413782
ACH-000619,-0.006626251400949025
ACH-000620,-0.019368998834872187
ACH-000621,-0.09051651691565846
ACH-000622,-0.024839720711510305
ACH-000623,-0.0985626508850334
ACH-000624,-0.06836307738778752
ACH-000627,0.07988010666338008
ACH-000630,-0.12992338424460215
ACH-000631,-0.3876726393195365
ACH-000632,-0.04313566730391872
ACH-000633,-0.05005182289559364
ACH-000637,-0.020416296416184514
ACH-000638,-0.0825020138529051
ACH-000646,-0.1364180845359237
ACH-000647,0.07223329825024777
ACH-000648,-0.1297101114628993
ACH-000649,0.011472372114263829
ACH-000651,-0.13938405770648646
ACH-000652,-0.14819758757675133
ACH-000653,-0.1203452029170372
ACH-000657,-0.06698069135725286
ACH-000658,-0.2224009926054831
ACH-000661,0.035552954276857306
ACH-000662,-0.11704597553767207
ACH-000663,0.026402331046065892
ACH-000665,0.10044600146484653
ACH-000671,0.014021935784881484
ACH-000672,0.12122096630323285
ACH-000673,-0.12335317648937953
ACH-000676,-0.08069879842934757
ACH-000677,0.10720197044131037
ACH-000681,-0.15399663117147985
ACH-000683,-0.00110058327251551
ACH-000684,-0.06315583897113887
ACH-000688,0.11906943475067674
ACH-000693,-0.0005796356567170657
ACH-000694,-0.025653992135977542
ACH-000695,0.2599922219293803
ACH-000696,0.02780655704211913
ACH-000697,-0.27326018445846795
ACH-000699,-0.06894204711610924
ACH-000701,0.0620632550627417
ACH-000706,-0.10957947303532484
ACH-000711,0.0308627116262516
ACH-000713,-0.13557528420041395
ACH-000714,-0.17374765034120196
ACH-000718,-0.06118248474802258
ACH-000720,0.010525984582032131
ACH-000721,-0.09158123967891654
ACH-000724,-0.14011790342635932
ACH-000725,-0.25973922183790044
ACH-000732,0.062619282948907
ACH-000734,0.024467418969134656
ACH-000735,0.08974228035795491
ACH-000736,-0.017386337981411464
ACH-000738,-0.15904073871766355
ACH-000746,-0.03910677480349041
ACH-000747,-0.07344756403240364
ACH-000748,-0.04012760114841192
ACH-000753,0.08362345034425657
ACH-000756,-0.202742318336865
ACH-000757,-0.07867710785874397
ACH-000758,0.008912081279716799
ACH-000760,-0.0985622300428323
ACH-000762,0.08097499377156099
ACH-000763,-0.07423039678717891
ACH-000764,0.023175055713703856
ACH-000765,-0.03432596555250679
ACH-000766,-0.10195662810728276
ACH-000767,-0.041183104879799225
ACH-000768,-0.1507310784443186
ACH-000769,0.10629357993397398
ACH-000770,-0.07495530982495131
ACH-000771,-0.06885769530799138
ACH-000773,0.06660168874310682
ACH-000776,-0.1425717408802962
ACH-000777,0.12226272825094847
ACH-000778,0.012548495013305449
ACH-000781,-0.07887982884639172
ACH-000782,-0.20138091231543168
ACH-000783,-0.0428158655007078
ACH-000784,-0.0794675513724034
ACH-000785,-0.14897184488487128
ACH-000787,-0.0213758589516973
ACH-000788,-0.12402663591808237
ACH-000791,-0.01836067978708978
ACH-000792,0.12084822887164764
ACH-000794,0.03294359961709867
ACH-000796,-0.0838249448528864
ACH-000798,-0.25598476687006605
ACH-000799,-0.061379294353455086
ACH-000800,-0.07981229601367344
ACH-000802,-0.20524820275981107
ACH-000804,0.014994476504199496
ACH-000805,-0.07070144924278897
ACH-000809,-0.013165124761939042
ACH-000810,-0.07205015211871799
ACH-000811,-0.07877228718863606
ACH-000817,-0.17750984540647466
ACH-000819,-0.13043199381797646
ACH-000820,0.17432202390292906
ACH-000821,-0.24989917665864225
ACH-000822,-0.03677900493984938
ACH-000823,0.037898420808782717
ACH-000824,-0.025166765440601785
ACH-000827,0.04890413993631383
ACH-000829,-0.09738746425566824
ACH-000831,-0.1657212312177013
ACH-000832,0.06926981706213081
ACH-000833,0.049196955071645385
ACH-000834,0.0027897176260633216
ACH-000835,-0.03570502019666417
ACH-000836,0.3143835254053584
ACH-000837,0.08691453397580509
ACH-000838,-0.09718693456314152
ACH-000839,-0.003507748577694089
ACH-000840,-0.009942525455743772
ACH-000841,-0.06980023287358553
ACH-000843,-0.1028306791200184
ACH-000846,-0.19070685648284988
ACH-000847,0.2737618084560353
ACH-000848,0.026377463615454563
ACH-000849,-0.01901153051692414
ACH-000851,0.0028924344779312147
ACH-000855,-0.036114056076252635
ACH-000856,-0.02982556502273181
ACH-000858,0.08874528816529831
ACH-000859,0.15884317645891838
ACH-000861,-0.018391120165860968
ACH-000862,-0.029084262627003407
ACH-000865,0.06051691951458295
ACH-000866,-0.08383306767105264
ACH-000867,-0.09542809123746417
ACH-000869,-0.016715830150098653
ACH-000872,-0.24611440103008744
ACH-000873,0.05496288352614483
ACH-000876,-0.02024701543064257
ACH-000878,-0.04634407377944872
ACH-000880,-0.16343430673543707
ACH-000881,-0.09351724574979843
ACH-000882,-0.1694980709522587
ACH-000884,-0.13657221083143134
ACH-000885,-0.012619379404647066
ACH-000887,0.0472425051124856
ACH-000889,-0.008511905804149004
ACH-000896,-0.07599837399910042
ACH-000898,-0.0003040094691134859
ACH-000900,-0.03190408530949238
ACH-000901,-0.018224796248480776
ACH-000905,-0.1822966663595761
ACH-000906,-0.01879385863146145
ACH-000907,-0.04648024831644113
ACH-000910,-0.112149872912278
ACH-000911,0.022470171268175843
ACH-000912,-0.09625414467033294
ACH-000913,0.014430196236732978
ACH-000915,0.2131942483621732
ACH-000916,-0.2555057844585546
ACH-000917,-0.2134856973583127
ACH-000920,-0.20391448599295756
ACH-000921,-0.0011728926050757634
ACH-000924,-0.09654642626964843
ACH-000926,-0.03338496004037075
ACH-000928,-0.15271206077914007
ACH-000929,0.07610929321606258
ACH-000932,-0.15930448196463984
ACH-000935,-0.2016668790797187
ACH-000936,0.08567031124308715
ACH-000937,-0.1720279794107938
ACH-000938,-0.08341761302597286
ACH-000939,0.3813738664951655
ACH-000941,-0.1745828037945882
ACH-000943,-0.027285659796094503
ACH-000946,-0.06079751747781045
ACH-000947,0.026033057930821054
ACH-000948,0.06463940537577689
ACH-000950,0.0403950853298952
ACH-000953,-0.08092582246395247
ACH-000954,-0.010412782076237493
ACH-000957,0.07059713608289729
ACH-000958,-0.009803821303823287
ACH-000960,-0.1335252457914681
ACH-000963,-0.07301616798383058
ACH-000968,-0.009106886681682051
ACH-000969,-0.024252777905037638
ACH-000972,-0.263241068497186
ACH-000973,-0.02366552453711129
ACH-000974,-0.15651870196781045
ACH-000978,0.031231639004087517
ACH-000984,-0.06317269171175383
ACH-000986,0.02277565507456466
ACH-000988,-0.19054096624824526
ACH-000993,-0.10684909068899323
ACH-000994,0.09505097845597192
ACH-000996,-0.006780508771652249
ACH-001001,-0.002245784904759386
ACH-001020,0.23287018291464676
ACH-001028,-0.05468634003470572
ACH-001031,0.03634852529720097
ACH-001038,-0.08067550981387223
ACH-001048,-0.020638742144024797
ACH-001050,-0.0700870532882569
ACH-001053,0.1729169270213501
ACH-001054,0.09824346139578616
ACH-001061,-0.02458189149772987
ACH-001067,-0.16962386883380068
ACH-001075,-0.08993457859583931
ACH-001096,-0.13293470352685505
ACH-001111,0.2486538619578501
ACH-001119,-0.10315050186899152
ACH-001128,1.1703194220469098
ACH-001134,0.07587998004799781
ACH-001151,-0.18109293893723585
ACH-001163,0.02866681804445948
ACH-001164,0.20811051362593244
ACH-001183,-0.142766467846551
ACH-001192,-0.1576185908690853
ACH-001193,0.09199258817626647
ACH-001196,-0.1199749408101632
ACH-001197,-0.11522833922118568
ACH-001205,-0.2595951534791027
ACH-001211,0.0640372201918651
ACH-001212,0.15477305499907024
ACH-001228,0.1935658582892906
ACH-001232,0.025824352605985045
ACH-001239,-0.0058056334413414635
ACH-001270,-0.12350756378476074
ACH-001274,0.028887805043676093
ACH-001275,0.28410544975816243
ACH-001277,-0.011820524835833693
ACH-001278,-0.030073622004581645
ACH-001280,0.1556708405754271
ACH-001283,0.04807683522825218
ACH-001289,-0.1905959128715475
ACH-001300,-0.11998758965708202
ACH-001301,-0.11686935003314505
ACH-001302,0.30392662650163155
ACH-001306,-0.03381624160394077
ACH-001318,-0.2056073522451244
ACH-001322,-0.012244325037140352
ACH-001328,0.031150372786799413
ACH-001332,0.15795075964689131
ACH-001336,-0.06743903197833745
ACH-001346,0.05273341672234935
ACH-001353,-0.0006025586550115293
ACH-001354,-0.2517467438717267
ACH-001367,-0.11666492248569707
ACH-001368,-0.047599267362836366
ACH-001374,0.02667961207999566
ACH-001377,-0.07115700243660188
ACH-001380,0.031212750323281756
ACH-001391,-0.03329814134478862
ACH-001408,0.008937260630451629
ACH-001430,-0.1266520044647903
ACH-001431,-0.16715069878575595
ACH-001450,-0.03359789779565533
ACH-001496,0.11585258718193872
ACH-001500,0.10286199688110496
ACH-001523,-0.12620152787143346
ACH-001532,-0.10435877419591608
ACH-001550,0.3814703209765642
ACH-001552,-0.1764834218602701
ACH-001554,-0.0013822114649968895
ACH-001654,-0.01929723217995531
ACH-001735,-0.15247871820633133
ACH-001736,0.059421552665630616
ACH-001737,-0.06764212391501831
ACH-001740,0.06258418573959679
ACH-001745,-0.0515689349381114
ACH-001765,-0.05633766816321219
