,OBSL1 (23363)
ACH-000471,-0.08740693938081931
ACH-000472,-0.2479792036644857
ACH-000473,-0.11416427816210725
ACH-000475,-0.23686203954864146
ACH-000476,-0.43400042431722863
ACH-000477,-0.4484244939361887
ACH-000479,0.06545334474286105
ACH-000480,-0.2699530572960754
ACH-000481,-0.15145126557049013
ACH-000483,-0.18901989287342388
ACH-000484,-0.4905256903266868
ACH-000485,-0.17949280368960382
ACH-000486,-0.1439370854936592
ACH-000487,-0.18969806235766232
ACH-000488,-0.3178812091914574
ACH-000490,-0.1696617033614505
ACH-000491,-0.0959874984710436
ACH-000495,0.011239209611440485
ACH-000496,-0.1848023980846923
ACH-000499,-0.06772165856999518
ACH-000500,0.06906448064583469
ACH-000502,-0.2840587764373569
ACH-000503,-0.28607499628458016
ACH-000505,-0.13163401772466646
ACH-000507,-0.22720533048562955
ACH-000510,-0.22512877657499566
ACH-000511,-0.1979683886324507
ACH-000512,-0.5099677807946302
ACH-000516,-0.3147179029268698
ACH-000517,-0.21961855454222756
ACH-000518,-0.3093867948853277
ACH-000520,-0.0985804143041094
ACH-000521,-0.4128820545053589
ACH-000522,-0.15823687334436962
ACH-000524,-0.1847304409277588
ACH-000527,-0.0684273945436012
ACH-000528,-0.216602735597428
ACH-000537,-0.2616525441089821
ACH-000541,-0.09808802584130663
ACH-000542,-0.11414329143570565
ACH-000544,0.007696438319382066
ACH-000545,-0.30297505165309746
ACH-000547,-0.4632636870588844
ACH-000548,-0.26938786681112736
ACH-000549,-0.16394823684170054
ACH-000550,-0.2649129815590255
ACH-000552,-0.2718821888092659
ACH-000556,-0.31001318230000896
ACH-000557,-0.2402930100206341
ACH-000569,-0.27002437588244416
ACH-000570,-0.18285785626218315
ACH-000571,-0.08319860061985919
ACH-000573,-0.3711199890529694
ACH-000576,-0.2122130969432616
ACH-000579,-0.4010270069054445
ACH-000580,-0.3426791740964577
ACH-000584,-0.07418956055463516
ACH-000585,-0.22301467816986434
ACH-000588,-0.2066842703812074
ACH-000589,-0.1358979720968955
ACH-000591,-0.19774536988140987
ACH-000593,-0.20791211969575
ACH-000600,-0.2524131482781906
ACH-000601,-0.09567756201517966
ACH-000605,-0.2310301634823681
ACH-000606,-0.3262991778970885
ACH-000608,-0.20293647390566705
ACH-000614,0.013735556999436292
ACH-000616,-0.2846675495418365
ACH-000618,-0.20032294853283755
ACH-000619,-0.35469331772579105
ACH-000620,-0.15440275026502046
ACH-000621,-0.1698456758572648
ACH-000622,-0.2973792073810944
ACH-000623,-0.1611332365913162
ACH-000624,-0.202400506427038
ACH-000627,-0.29650745882088503
ACH-000630,-0.1582692005338984
ACH-000631,-0.08629722520441775
ACH-000632,-0.14282659953475316
ACH-000633,-0.3231626334495901
ACH-000637,-0.2831632531578633
ACH-000638,-0.29380291611075465
ACH-000646,-0.05583147944528154
ACH-000647,-0.11980776268860807
ACH-000648,-0.23037442550440276
ACH-000649,-0.3400099898285493
ACH-000651,-0.1007231748383536
ACH-000652,-0.19879401449416356
ACH-000653,-0.2373048040626596
ACH-000657,-0.15568563742520736
ACH-000658,-0.12272046152613653
ACH-000661,-0.1935004527375682
ACH-000662,-0.40310005417464256
ACH-000663,-0.3750341412061049
ACH-000665,-0.21972191894334006
ACH-000671,-0.2682281900976478
ACH-000672,-0.3234936291504576
ACH-000673,-0.25244091840721383
ACH-000676,-0.16916762023035356
ACH-000677,-0.08169638371631571
ACH-000681,-0.22076638986588354
ACH-000683,-0.1904711844588636
ACH-000684,-0.2831521592529743
ACH-000688,-0.0038289231308064452
ACH-000693,-0.202229950864032
ACH-000694,-0.17845819176059907
ACH-000695,-0.3557417707950575
ACH-000696,-0.11165860716620744
ACH-000697,-0.11925493760596748
ACH-000699,-0.14358255811557044
ACH-000701,-0.2085470961961055
ACH-000706,-0.0446901391194831
ACH-000711,-0.15439308661947534
ACH-000713,-0.08463619128491275
ACH-000714,-0.19642444680962454
ACH-000718,-0.20853600720451754
ACH-000720,-0.2492995766250341
ACH-000721,-0.13258466950672404
ACH-000724,-0.2506607069847106
ACH-000725,-0.2936055798190187
ACH-000732,-0.14986319450543828
ACH-000734,-0.1667606315730863
ACH-000735,-0.20443408509255254
ACH-000736,-0.2715577435207709
ACH-000738,-0.15394608512885247
ACH-000746,-0.08098957069880246
ACH-000747,-0.18448192642529865
ACH-000748,-0.07912484835157582
ACH-000753,-0.1806296827814822
ACH-000756,-0.30168788958601817
ACH-000757,-0.09437140327710423
ACH-000758,-0.06439371391228274
ACH-000760,-0.09554976546887374
ACH-000762,-0.12814847690628173
ACH-000763,-0.10416930848993564
ACH-000764,-0.2710414723655024
ACH-000765,-0.2612269225365293
ACH-000766,-0.16474474739263276
ACH-000767,-0.2505660156599209
ACH-000768,-0.2926348782116027
ACH-000769,-0.08194951019199041
ACH-000770,-0.1960892023964677
ACH-000771,-0.20188037547340915
ACH-000773,-0.16515425308901385
ACH-000776,-0.2137734835409528
ACH-000777,-0.4217774340034721
ACH-000778,-0.2263534455865495
ACH-000781,-0.11449636294083412
ACH-000782,-0.25012115147404435
ACH-000783,-0.20014837714801956
ACH-000784,-0.26834952224415026
ACH-000785,-0.12500473989785074
ACH-000787,-0.2798294123042653
ACH-000788,-0.1860373750796548
ACH-000791,-0.17658474975938152
ACH-000792,-0.10739138642735876
ACH-000794,-0.23321513109587524
ACH-000796,-0.12311136504330247
ACH-000798,-0.5136764642815403
ACH-000799,-0.5470311779883906
ACH-000800,-0.1969432117670961
ACH-000802,-0.16339991842856133
ACH-000804,-0.004773485552014423
ACH-000805,-0.32209668044577705
ACH-000809,-0.28240354053572714
ACH-000810,-0.4349233532557629
ACH-000811,-0.1285544231705731
ACH-000817,0.06911851508314645
ACH-000819,-0.12341076344236145
ACH-000820,-0.0721803642839288
ACH-000821,-0.08781686303121887
ACH-000822,-0.2623440189367663
ACH-000823,-0.17234718750350264
ACH-000824,-0.2299208783433001
ACH-000827,-0.1780537810417384
ACH-000829,-0.0654483404139999
ACH-000831,-0.11769745915668185
ACH-000832,-0.2228229164085899
ACH-000833,-0.2085265221069384
ACH-000834,-0.21774576048598546
ACH-000835,-0.1817456711040843
ACH-000836,-0.23007799182774924
ACH-000837,-0.1043230625229522
ACH-000838,-0.2404471447794621
ACH-000839,-0.24208805642430084
ACH-000840,-0.23560462933751486
ACH-000841,-0.11348578944615648
ACH-000843,-0.2202271402464459
ACH-000846,-0.2292160489746396
ACH-000847,-0.2105216570970064
ACH-000848,-0.25662631479996273
ACH-000849,0.031720184742776665
ACH-000851,-0.16169411603440306
ACH-000855,-0.4508600801766987
ACH-000856,-0.17017899127924274
ACH-000858,-0.22736261468157445
ACH-000859,-0.2386568799140755
ACH-000861,-0.2366623626450907
ACH-000862,-0.1428126060242868
ACH-000865,-0.24618133990828106
ACH-000866,-0.171944531844397
ACH-000867,-0.2411636385488577
ACH-000869,-0.21486478344561394
ACH-000872,-0.27266454625952113
ACH-000873,-0.4749555517823109
ACH-000876,-0.1316319683924297
ACH-000878,-0.1527562124340295
ACH-000880,-0.06454394057743007
ACH-000881,-0.4768126951966929
ACH-000882,-0.1937507736200366
ACH-000884,-0.2857692468289812
ACH-000885,-0.19890969660767405
ACH-000887,-0.19535928073852324
ACH-000889,-0.0763764895384087
ACH-000896,-0.13573422909310004
ACH-000898,-0.1771431240788488
ACH-000900,-0.2006298449837167
ACH-000901,-0.1723312543814637
ACH-000905,-0.3609384838165456
ACH-000906,-0.2198263418602278
ACH-000907,-0.1103626711877583
ACH-000910,-0.3821584684829925
ACH-000911,-0.2274225478821591
ACH-000912,-0.17186423151842525
ACH-000913,-0.1154758522882546
ACH-000915,-0.07671627806891076
ACH-000916,-0.6944165994816246
ACH-000917,-0.14108451223584165
ACH-000920,0.11527212657758028
ACH-000921,-0.3846193721962882
ACH-000924,0.02287151952100867
ACH-000926,-0.21962324165860014
ACH-000928,-0.10490349339686557
ACH-000929,-0.08364340022858736
ACH-000932,-0.19667459627884107
ACH-000935,-0.3475777606523138
ACH-000936,-0.16801029179409854
ACH-000937,-0.18269549166721388
ACH-000938,-0.2727420697718282
ACH-000939,-0.009383489090249015
ACH-000941,-0.2506738477350186
ACH-000943,-0.1872572878069663
ACH-000946,-0.228203435076969
ACH-000947,-0.05956330257092286
ACH-000948,-0.1972724494084173
ACH-000950,-0.21361349328311569
ACH-000953,-0.3234190129686753
ACH-000954,0.05291422550892815
ACH-000957,-0.3923658908864309
ACH-000958,-0.18349548406999364
ACH-000960,-0.15322866375461985
ACH-000963,-0.3272761927658861
ACH-000968,-0.10995565406933087
ACH-000969,-0.1692300695338323
ACH-000972,-0.129058986014481
ACH-000973,-0.2619898710786399
ACH-000974,-0.13455992317879148
ACH-000978,0.06866438940576335
ACH-000984,-0.19128840874629155
ACH-000986,-0.19558461784548947
ACH-000988,-0.19324113047004327
ACH-000993,-0.05693231913065429
ACH-000994,-0.20205432898405784
ACH-000996,-0.4310666089123537
ACH-001001,-0.2832218533372811
ACH-001020,-0.13175814323943333
ACH-001028,-0.11622179084855537
ACH-001031,-0.1983020807357024
ACH-001038,-0.20714539586740527
ACH-001048,-0.1788523639206905
ACH-001050,-0.12096248200383125
ACH-001053,-0.16589198855608936
ACH-001054,-0.2959377077042871
ACH-001061,-0.2627558337689947
ACH-001067,0.0998738576673811
ACH-001075,-0.1497201314580268
ACH-001096,-0.16722987103820686
ACH-001111,-0.38086972766356253
ACH-001119,-0.24786619096236395
ACH-001128,-0.4731648750391349
ACH-001134,-0.26519680536668
ACH-001151,-0.2678692002721589
ACH-001163,-0.2057804590346049
ACH-001164,-0.1664077016983576
ACH-001183,-0.14075087587416807
ACH-001192,-0.2597815219245781
ACH-001193,-0.455034280436649
ACH-001196,-0.33723287954232795
ACH-001197,-0.07532483067093111
ACH-001205,-0.3602472017152388
ACH-001211,-0.2970340292495524
ACH-001212,-0.1944911273865728
ACH-001228,-0.053794224083731336
ACH-001232,-0.05784114735781001
ACH-001239,-0.3347584203634575
ACH-001270,-0.018575335871195
ACH-001274,-0.21029012918970547
ACH-001275,-0.1569101511446912
ACH-001277,-0.3768810146674736
ACH-001278,-0.25786404710301425
ACH-001280,-0.0027331071121516354
ACH-001283,-0.2016152251061083
ACH-001289,-0.15796346326064986
ACH-001300,-0.176543791068067
ACH-001301,-0.19634472809749526
ACH-001302,-0.2925074033573244
ACH-001306,-0.12941552708283513
ACH-001318,-0.2083592764206737
ACH-001322,-0.11122475783725863
ACH-001328,-0.13532845180215666
ACH-001332,-0.2015801601020897
ACH-001336,-0.08076220554061668
ACH-001346,-0.22368684087331106
ACH-001353,-0.1128136342456652
ACH-001354,-0.5853270614788917
ACH-001367,-0.31161671707101063
ACH-001368,-0.1880609502662437
ACH-001374,-0.09122424810563097
ACH-001377,-0.303428086466362
ACH-001380,-0.1537551809516738
ACH-001391,-0.1512300316288848
ACH-001408,-0.2578779117012395
ACH-001430,-0.3628992313799224
ACH-001431,-0.17699212687050644
ACH-001450,-0.19613340317145514
ACH-001496,-0.09590789052791997
ACH-001500,-0.06039633854129173
ACH-001523,-0.3112415602872257
ACH-001532,-0.20110122537560146
ACH-001550,-0.18617006762364127
ACH-001552,-0.4645063526525714
ACH-001554,-0.4028445028796365
ACH-001654,-0.2219285794318981
ACH-001735,-0.2765612797004849
ACH-001736,-0.017053433103981653
ACH-001737,-0.19593644433512591
ACH-001740,-0.1431038239384405
ACH-001745,-0.2421626190548177
ACH-001765,-0.14166161975774316
