,FCRL4 (83417)
ACH-000004,-0.3416113608678963
ACH-000005,0.0059382718551201025
ACH-000007,-0.12501775495939588
ACH-000009,-0.40094059182707786
ACH-000011,-0.07382852750845112
ACH-000012,-0.11556648282826515
ACH-000013,-0.1172447819278493
ACH-000014,-0.16097786260775412
ACH-000015,-0.11310341502276555
ACH-000017,-0.12828190455814592
ACH-000018,-0.12193969878827897
ACH-000019,-0.17081586164633036
ACH-000021,-0.1075994256647745
ACH-000022,-0.15462951035371514
ACH-000025,-0.1315434370526362
ACH-000028,-0.23582190437257503
ACH-000030,-0.12484884117078082
ACH-000035,-0.15079464228880904
ACH-000036,-0.21293601304437185
ACH-000037,-0.12162592768193416
ACH-000039,-0.1490326708430896
ACH-000040,-0.09225980898279007
ACH-000041,-0.2329035384189381
ACH-000042,-0.037508567410493285
ACH-000045,-0.02987210323542602
ACH-000047,-0.1460796167819978
ACH-000052,-0.05383954858746011
ACH-000053,-0.11910352250050996
ACH-000054,-0.092400359016029
ACH-000055,-0.23860807116416954
ACH-000060,-0.05566436724677498
ACH-000067,-0.02209029404159376
ACH-000070,-0.2927354018857036
ACH-000075,0.10768310209484894
ACH-000078,-0.18327002635585374
ACH-000082,-0.15222486190554574
ACH-000085,-0.21881958313373612
ACH-000086,-0.20457497014059514
ACH-000087,-0.15077872801131198
ACH-000092,-0.1925019435741668
ACH-000095,-0.12101758873802222
ACH-000097,-0.1373732016564591
ACH-000098,-0.1650127001079511
ACH-000099,-0.06586031861817923
ACH-000108,-0.028569742709998593
ACH-000113,-0.12549499613289705
ACH-000116,-0.1091736386512058
ACH-000118,-0.12120909127828527
ACH-000120,-0.1626655963657141
ACH-000123,-0.1537990934925154
ACH-000127,-0.0944628961224669
ACH-000128,-0.1726547127348827
ACH-000132,-0.08401395666037799
ACH-000133,-0.18435227452599204
ACH-000137,-0.22089984156390685
ACH-000138,-0.07772040550747926
ACH-000142,-0.20048544098240192
ACH-000143,-0.1449256393112464
ACH-000146,-0.10979262310759112
ACH-000148,-0.19663965670484146
ACH-000150,-0.04523676404539588
ACH-000152,-0.0832673208404475
ACH-000153,-0.2299002926012965
ACH-000159,-0.18128058336939035
ACH-000160,0.01909973775642924
ACH-000163,-0.20322930224444274
ACH-000167,-0.263238077896025
ACH-000168,-0.167672837824595
ACH-000169,-0.1810858974229869
ACH-000178,-0.09425896305312427
ACH-000183,-0.17597924635367626
ACH-000188,0.04441966960854925
ACH-000189,-0.23381265281302324
ACH-000190,0.06759654916111632
ACH-000198,-0.06916866268385563
ACH-000203,0.2759607210490913
ACH-000204,-0.4586651732787442
ACH-000206,0.06473714932168896
ACH-000207,-0.12144082447038505
ACH-000208,-0.2273361939383939
ACH-000210,-0.04260752627759328
ACH-000211,-0.1484342094903031
ACH-000215,-0.20085359308728187
ACH-000221,-0.22398533199947954
ACH-000222,-0.08245091438269296
ACH-000223,-0.15843287105527815
ACH-000226,-0.18339039448208647
ACH-000227,-0.11779998265775248
ACH-000228,-0.13157812617280695
ACH-000231,-0.10705787192280647
ACH-000232,-0.22614440059071544
ACH-000233,-0.1442059640362375
ACH-000234,-0.06474039369780693
ACH-000235,-0.2270695922182856
ACH-000237,-0.06863894323907
ACH-000238,-0.05043615726983392
ACH-000242,-0.3351913968183149
ACH-000243,-0.10534987046938034
ACH-000244,0.038580431964615816
ACH-000246,-0.1411422702176039
ACH-000248,-0.2495612626935897
ACH-000250,-0.10420611059676232
ACH-000251,-0.11784422664553547
ACH-000252,-0.4085243683182976
ACH-000253,-0.08148230184581574
ACH-000255,-0.19568345837019796
ACH-000256,-0.2491630244526077
ACH-000257,0.04827617990161073
ACH-000258,-0.0272515792116653
ACH-000259,-0.1466717733367427
ACH-000260,-0.13703944921620595
ACH-000261,-0.1424154669153442
ACH-000262,-0.16790716103934167
ACH-000263,0.031125272324149945
ACH-000264,-0.27287678244617364
ACH-000265,-0.15740218190839986
ACH-000266,-0.0720626264162158
ACH-000272,-0.2244191681985227
ACH-000274,0.001717106624615004
ACH-000277,-0.11296258158780635
ACH-000278,-0.034851534960711916
ACH-000279,-0.0842561492486211
ACH-000280,-0.057493758667352124
ACH-000281,-0.09335722911699088
ACH-000288,-0.1548712225205035
ACH-000291,-0.15370829434564315
ACH-000293,-0.16535848873145978
ACH-000294,-0.2454515399699984
ACH-000295,-0.253856910099786
ACH-000296,-0.22323016033778145
ACH-000302,-0.11083712968319016
ACH-000304,-0.050976206259176864
ACH-000307,-0.10954282394217044
ACH-000308,-0.15366833810060074
ACH-000310,-0.08114137491720261
ACH-000311,-0.10474828564855428
ACH-000312,-0.1602460213148361
ACH-000315,-0.16401133654453126
ACH-000316,0.11017260104527657
ACH-000317,-0.2363576640212533
ACH-000318,-0.1027273027285729
ACH-000319,-0.16974515602063486
ACH-000320,0.00890619134007658
ACH-000322,-0.3577239674936926
ACH-000323,-0.16949859109504908
ACH-000324,-0.1872397590911828
ACH-000329,-0.16633504023188075
ACH-000330,-0.12432656728662013
ACH-000331,-0.12913325427007413
ACH-000332,-0.1750150321211768
ACH-000334,-0.17691563506053032
ACH-000335,-0.08522342816888127
ACH-000336,-0.2456352421630019
ACH-000337,-0.2364701922393121
ACH-000338,-0.383444710636063
ACH-000339,-0.04447929644568529
ACH-000341,-0.16482971773627905
ACH-000348,-0.21229779234994367
ACH-000350,-0.27457943910944976
ACH-000352,-0.2027385477031882
ACH-000356,-0.2774058996728349
ACH-000361,-0.15734071465550198
ACH-000362,-0.12400067789486276
ACH-000363,-0.05119608011160976
ACH-000364,-0.1924271098698343
ACH-000365,-0.13007107775626608
ACH-000366,-0.1764644325017003
ACH-000368,-0.13290055266069928
ACH-000374,-0.04379956842010812
ACH-000375,-0.06911837351756446
ACH-000376,-0.16271282492310207
ACH-000381,-0.2375725681886632
