,GJA5 (2702)
ACH-000004,0.044258498508980365
ACH-000005,-0.10210004967630837
ACH-000007,-0.3029597975814101
ACH-000009,-0.23402441925447925
ACH-000011,-0.2574756825625614
ACH-000012,-0.1195280744066946
ACH-000013,-0.14937086753207166
ACH-000014,-0.0971653613517242
ACH-000015,-0.21525357803965964
ACH-000017,-0.05758233243516672
ACH-000018,-0.06552170219638671
ACH-000019,-0.26391567683912825
ACH-000021,-0.09739872129752476
ACH-000022,-0.16389168412145724
ACH-000025,-0.18550245173743315
ACH-000028,-0.2475114858908419
ACH-000030,-0.060932568311266914
ACH-000035,-0.11530444423012448
ACH-000036,-0.040921754125857836
ACH-000037,-0.12090622944803975
ACH-000039,0.048674912078423234
ACH-000040,-0.08523080111050199
ACH-000041,-0.1802386863787488
ACH-000042,-0.05159926529995063
ACH-000045,-0.06513427602287658
ACH-000047,-0.10136071064779424
ACH-000052,-0.2494074364965339
ACH-000053,-0.18366508445958787
ACH-000054,-0.0702286932394131
ACH-000055,-0.2360048299442886
ACH-000060,-0.19298274677557453
ACH-000067,-0.02979048242824141
ACH-000070,-0.12572982885276207
ACH-000075,-0.17481916312196244
ACH-000078,-0.06488961538892962
ACH-000082,-0.14356008338941814
ACH-000085,-0.17801715221003736
ACH-000086,-0.21450055338721394
ACH-000087,-0.1544499416371838
ACH-000092,-0.14133237502773305
ACH-000095,-0.16072378485203234
ACH-000097,-0.08037575302966167
ACH-000098,-0.15265912197703588
ACH-000099,-0.04606202279919545
ACH-000108,-0.01250565208840878
ACH-000113,-0.0752316307439088
ACH-000116,-0.12288182533700508
ACH-000118,-0.11034600391439467
ACH-000120,0.05036110709015404
ACH-000123,-0.07454258023807535
ACH-000127,-0.10720861235305314
ACH-000128,-0.15690288528710966
ACH-000132,-0.03726664968829453
ACH-000133,-0.12508081166425866
ACH-000137,-0.25944964322888103
ACH-000138,-0.11887188646114046
ACH-000142,-0.20050108648574505
ACH-000143,-0.14860482371916825
ACH-000146,-0.06322826916108533
ACH-000148,-0.07708131002286242
ACH-000150,-0.0624717591299519
ACH-000152,-0.06367862660000209
ACH-000153,-0.10470808224993694
ACH-000159,-0.025658053271509332
ACH-000160,-0.04873182140461982
ACH-000163,0.004757125626739595
ACH-000167,0.18160731150129697
ACH-000168,-0.07522463135376428
ACH-000169,-0.08216032986114373
ACH-000178,-0.08825151110688971
ACH-000183,-0.08587234753658418
ACH-000188,-0.12786259201405265
ACH-000189,0.04054426605077032
ACH-000190,0.15374856736017806
ACH-000198,-0.12217365073555392
ACH-000203,-0.17985131694224454
ACH-000204,-0.37542524049918335
ACH-000206,-0.11033970198189844
ACH-000207,-0.008674513165298945
ACH-000208,-0.2838849898658079
ACH-000210,-0.06549525528138546
ACH-000211,-0.1258026371724734
ACH-000215,-0.16264165244079426
ACH-000221,-0.3002937993967251
ACH-000222,-0.03124142689844437
ACH-000223,-0.16892969592356158
ACH-000226,-0.13292183575687
