,LY6D (8581)
ACH-000004,-0.12516838811438866
ACH-000005,0.09040321055305582
ACH-000007,-0.046892882766869474
ACH-000009,-0.08243404318555195
ACH-000011,0.12294458193818204
ACH-000012,0.13845810732411046
ACH-000013,0.20242226806009628
ACH-000014,0.11796962993079115
ACH-000015,0.17628409775268025
ACH-000017,0.06009131422423606
ACH-000018,0.0011538398480799613
ACH-000019,0.28961530615494285
ACH-000021,0.09905946170903343
ACH-000022,0.1898342110839932
ACH-000025,0.028768175470313757
ACH-000028,0.12278535305948445
ACH-000030,0.09384796791473646
ACH-000035,0.0557410604065228
ACH-000036,0.0950472164609791
ACH-000037,-0.03712437948431587
ACH-000039,0.06446789763971768
ACH-000040,0.002686295284286984
ACH-000041,0.07150912146382696
ACH-000042,-0.017992135092347417
ACH-000045,0.2536432987356482
ACH-000047,0.11854988223683012
ACH-000052,-0.0376332297588937
ACH-000053,-0.0390309067342202
ACH-000054,-0.07362820221537336
ACH-000055,0.1530885306159137
ACH-000060,0.10404636414792057
ACH-000067,-0.014949343513034782
ACH-000070,0.20251169674562647
ACH-000075,0.0012417591055358405
ACH-000078,0.021242827310360292
ACH-000082,0.10686365460821327
ACH-000085,0.21118437921264244
ACH-000086,0.08759759659279745
ACH-000087,0.17535848404778553
ACH-000092,0.02424046244781637
ACH-000095,0.24691928568421145
ACH-000097,0.15365527561328032
ACH-000098,0.22017320789203124
ACH-000099,0.04978461601088022
ACH-000108,-0.04362743336251219
ACH-000113,0.04334650395040546
ACH-000116,0.1436705004066242
ACH-000118,0.1628504957812267
ACH-000120,-0.008691790993161058
ACH-000123,-0.008415317566336341
ACH-000127,0.10455371628629608
ACH-000128,0.17199563136062607
ACH-000132,0.21352509451538776
ACH-000133,0.1980326237221541
ACH-000137,0.022402475577314646
ACH-000138,0.3330893241952091
ACH-000142,0.3932797926457486
ACH-000143,0.2602836305428283
ACH-000146,0.2266555847363755
ACH-000148,0.12962096650229404
ACH-000150,-0.11115906448730227
ACH-000152,0.2927952678049648
ACH-000153,0.1310084937696985
ACH-000159,0.02840796278585943
ACH-000160,0.21435475470762874
ACH-000163,0.21757256423777616
ACH-000167,0.014806162932029746
ACH-000168,0.04071445097741112
ACH-000169,0.2026294411355773
ACH-000178,0.12277851391476287
ACH-000183,0.2968500919982387
ACH-000188,0.19375134191960086
ACH-000189,0.11835518874299188
ACH-000190,0.42782372592482587
ACH-000198,0.12365317499785985
ACH-000203,0.28662951988394936
ACH-000204,0.18499900913345266
ACH-000206,0.18559849732200584
ACH-000207,0.17610157652018285
ACH-000208,0.16431024767014302
ACH-000210,-0.30804868165811644
ACH-000211,0.10220840432470192
ACH-000215,0.12482968632836115
ACH-000221,0.1485980130267889
ACH-000222,0.07447149552163157
ACH-000223,0.185425737714982
ACH-000226,0.031330602959678926
ACH-000227,0.1218784723013745
ACH-000228,0.2848462738016877
ACH-000231,0.2213007287512732
ACH-000232,0.14929406221061034
ACH-000233,0.02298061466662411
ACH-000234,0.06659408337802106
ACH-000235,0.054527733098563874
ACH-000237,-0.001418148993516544
