,RHOBTB2 (23221)
ACH-000330,-0.18184243544738546
ACH-000331,-0.02364792418260765
ACH-000332,-0.07511301724622763
ACH-000334,-0.21067275239112515
ACH-000335,0.07320494461783017
ACH-000336,0.24747795008167756
ACH-000337,0.013992789807577644
ACH-000338,-0.1809794031388318
ACH-000339,-0.14074243095930172
ACH-000341,-0.1444023080075995
ACH-000348,-0.12747908708096944
ACH-000350,-0.05004397263315773
ACH-000352,-0.15674831239843226
ACH-000356,-0.3128060169440502
ACH-000361,-0.08354802672286267
ACH-000362,-0.2042861339941184
ACH-000363,-0.07651027301368173
ACH-000364,0.10804195610768123
ACH-000365,-0.10843312694610467
ACH-000366,0.0003001600812643233
ACH-000368,0.08911666391382288
ACH-000374,-0.13506178446498476
ACH-000375,-0.14722635366255382
ACH-000376,-0.08032457588116736
ACH-000381,-0.14056283696209426
ACH-000383,-0.1040957050525082
ACH-000387,-0.09861706943006214
ACH-000389,0.1050851258815136
ACH-000390,-0.12418142984650715
ACH-000393,-0.06957336247098908
ACH-000395,-0.23348094555338045
ACH-000396,-0.49263022380103
ACH-000397,-0.05141760945763865
ACH-000401,-0.13623850400125914
ACH-000402,-0.26519441288713025
ACH-000403,-0.08044932698596527
ACH-000404,0.04327225508287698
ACH-000406,-0.20080586294454025
ACH-000407,0.02884575952145414
ACH-000408,-0.07228554244403257
ACH-000410,-0.2397538698280375
ACH-000411,-0.06899927015463943
ACH-000414,-0.12088454730469443
ACH-000415,-0.14619558534514165
ACH-000416,-0.09227851802976884
ACH-000420,0.10849151676775128
ACH-000421,-0.14701610467360093
ACH-000424,0.035958254202837776
ACH-000425,-0.06689940214830274
ACH-000426,0.032484644107377295
ACH-000427,-0.17069750325502292
ACH-000433,-0.03553492731969796
ACH-000435,-0.04103843679386422
ACH-000436,-0.02951744747838504
ACH-000444,-0.10206823305135773
ACH-000445,0.022573652065932648
ACH-000448,-0.01889239074100772
ACH-000450,-0.17146687488568466
ACH-000452,-0.04697817348827321
ACH-000454,0.05601808487347683
ACH-000458,-0.01821715311666416
ACH-000459,-0.00601097153145493
ACH-000460,-0.020090886293652136
ACH-000461,-0.24320531070066725
ACH-000463,-0.08695886335930827
ACH-000464,-0.06346760051923975
ACH-000466,-0.0016707136778648785
ACH-000467,-0.010103156133488844
ACH-000468,-0.053418253300470266
ACH-000469,-0.1970318361821011
ACH-000470,-0.09389130214797473
ACH-000471,-0.0979818152626108
ACH-000472,-0.18677263935774208
ACH-000473,-0.0746769363006697
ACH-000475,-0.156182814766431
ACH-000476,-0.004476414958198239
ACH-000477,0.2342170447806816
ACH-000479,-0.015383046959878044
ACH-000480,0.03843675979583785
ACH-000481,-0.16552993809655092
ACH-000483,-0.08112643961535716
ACH-000484,-0.2534686192760783
ACH-000485,-0.12049745664811758
ACH-000486,-0.12878196007820128
ACH-000487,-0.18417679662974815
ACH-000488,-0.08330488771528577
ACH-000490,0.03386392460078335
ACH-000491,-0.05523782986943037
ACH-000495,-0.07074963014994419
ACH-000496,-0.0772328779175693
ACH-000499,-0.2012692757974484
ACH-000500,0.3272177563324548
ACH-000502,-0.13614969278488098
ACH-000503,-0.24378454411619266
ACH-000505,-0.05640262185327422
ACH-000507,-0.10250273786753852
ACH-000510,-0.09433540831520636
ACH-000511,-0.11931619773792428
ACH-000512,0.029274396784006576
ACH-000516,-0.26399835793192816
ACH-000517,-0.1042467673588256
ACH-000518,0.03953364273105511
ACH-000520,-0.13277190855662266
ACH-000521,-0.10901350067023424
ACH-000522,-0.1257074905415807
ACH-000524,-0.14977981284710393
ACH-000527,-0.08428845980340209
ACH-000528,-0.12661849871814762
ACH-000537,-0.20844516923072468
ACH-000541,-0.21077113332763156
ACH-000542,-0.042455995059115466
ACH-000544,-0.17336885163298993
ACH-000545,-0.05487011409924685
ACH-000547,-0.4027281134469716
ACH-000548,-0.13954863500736026
ACH-000549,0.009031061805749606
ACH-000550,-0.002329040655788989
ACH-000552,-0.1324841791708015
ACH-000556,-0.12367071098983128
ACH-000557,-0.1948022702932716
ACH-000569,-0.20449345872204747
ACH-000570,-0.11094216798247264
ACH-000571,-0.2747492420522187
ACH-000573,-0.062074077867187764
ACH-000576,0.00017818635427880808
ACH-000579,-0.07008346160555506
ACH-000580,-0.0911551835834046
ACH-000584,-0.1120751771579616
ACH-000585,-0.11929772872216747
ACH-000588,-0.07461984415637167
ACH-000589,-0.09922386964702457
ACH-000591,0.1656711000207802
ACH-000593,0.02850601280974288
ACH-000600,-0.12171876105386803
ACH-000601,-0.11807787572524775
ACH-000605,-0.0006069242718479169
ACH-000606,-0.2057489746372932
ACH-000608,-0.17745599817241633
ACH-000614,-0.04382326430964735
ACH-000616,-0.1299252120419392
ACH-000618,-0.0411378307203998
ACH-000619,-0.0479067484777137
ACH-000620,-0.21437297093333124
ACH-000621,-0.07267438205421377
ACH-000622,0.049804397711817716
ACH-000623,-0.01373706816180585
ACH-000624,-0.1522079091420732
ACH-000627,-0.16020951541791348
ACH-000630,-0.053856287857857184
ACH-000631,-0.0679338258661975
ACH-000632,0.03265181479966886
ACH-000633,-0.06222375531619236
ACH-000637,-0.18961555157032314
ACH-000638,-0.05727070783941453
ACH-000646,-0.03739222603134506
ACH-000647,-0.09950157033258304
ACH-000648,-0.1257841067830413
ACH-000649,-0.09610487049196996
ACH-000651,-0.05970813045144775
ACH-000652,-0.17277888397438568
ACH-000653,-0.053937810747700835
ACH-000657,-0.10152726889139976
ACH-000658,0.12467824574528907
ACH-000661,-0.16039765476341322
ACH-000662,-0.15341671338200552
ACH-000663,0.01754550921533058
ACH-000665,-0.08724787482301892
ACH-000671,0.028417820972137582
ACH-000672,-0.17546223293577
ACH-000673,-0.1563422372073601
ACH-000676,-0.025443128121485532
ACH-000677,0.02807234892134034
ACH-000681,-0.203883254993728
ACH-000683,-0.14866981693517925
ACH-000684,-0.13517171759126675
ACH-000688,0.03246120790467881
ACH-000693,-0.07457798692065949
ACH-000694,-0.15181902391231186
ACH-000695,-0.10492078958932986
ACH-000696,-0.09491008068575166
ACH-000697,-0.056268542142895464
ACH-000699,-0.1055404028642668
ACH-000701,-0.07627360837941746
ACH-000706,-0.16421738673542488
ACH-000711,-0.12103771538808827
ACH-000713,-0.15952147020206187
ACH-000714,0.039187636895041865
ACH-000718,-0.2164093579685256
ACH-000720,0.01936837211818173
ACH-000721,-0.05794586787036485
ACH-000724,-0.004408312531917035
ACH-000725,-0.1613891441303454
ACH-000732,0.0006399874212254619
ACH-000734,-0.11622765346709685
ACH-000735,-0.09493446791174877
ACH-000736,-0.1355596298131592
ACH-000738,-0.11314284357374264
ACH-000746,-0.09882158642845036
ACH-000747,-0.05877831280128432
ACH-000748,0.07773636254920929
ACH-000753,-0.032702277666376685
ACH-000756,-0.03163197967900405
ACH-000757,0.04656952648759942
ACH-000758,0.04633194781047356
ACH-000760,-0.037187285394202685
ACH-000762,-0.14405781591815706
ACH-000763,-0.07301962816476604
ACH-000764,-0.020996600962402863
ACH-000765,-0.04276238809161941
ACH-000766,-0.019130200293654347
ACH-000767,-0.06790041977240394
ACH-000768,0.08494371118386522
ACH-000769,-0.10401434138433052
ACH-000770,0.023660470461324364
ACH-000771,-0.09840494023548056
ACH-000773,0.024438863769272814
ACH-000776,-0.028541652122277317
ACH-000777,-0.0385545070703988
ACH-000778,-0.052005777223070745
ACH-000781,-0.14114504139145198
ACH-000782,-0.12677678937177272
ACH-000783,-0.06434557845891216
ACH-000784,-0.13142722160266734
ACH-000785,-0.11207907593899492
ACH-000787,0.04684643515974609
ACH-000788,0.03748101267536179
ACH-000791,0.029967455359381563
ACH-000792,-0.08513678689250008
ACH-000794,-0.2694112156022412
ACH-000796,-0.09020140280035586
ACH-000798,-0.2503231801518328
ACH-000799,-0.08766331441432214
ACH-000800,0.10930555836003833
ACH-000802,-0.11690288642564953
ACH-000804,-0.17134289329497635
ACH-000805,0.046133044204701296
ACH-000809,-0.06799473712351743
ACH-000810,-0.0356278394782461
ACH-000811,-0.0977624746322128
ACH-000817,-0.031087387587813882
ACH-000819,-0.01870546010438453
ACH-000820,-0.1287438437646123
ACH-000821,-0.15543002649784765
ACH-000822,-0.22288179545643144
ACH-000823,0.06242796832216261
ACH-000824,-0.06454277184665096
ACH-000827,-0.10026966500919003
ACH-000829,-0.10673491594961178
ACH-000831,0.04797542097198712
ACH-000832,-0.2799917831042766
ACH-000833,-0.3256808387045361
ACH-000834,-0.07973802205910875
ACH-000835,-0.11283750240944593
ACH-000836,0.0003762167781477613
ACH-000837,-0.033218360329582995
ACH-000838,-0.12902396673081554
ACH-000839,-0.18239973359175227
ACH-000840,-0.008703176364897588
ACH-000841,-0.0641203569639258
ACH-000843,-0.0916844301258721
ACH-000846,-0.08436952467314214
ACH-000847,-0.057205738268710726
ACH-000848,-0.2726772560470388
ACH-000849,-0.17338760346596982
ACH-000851,-0.0039050142845623898
ACH-000855,-0.022505147612941832
ACH-000856,-0.2495109754211828
ACH-000858,-0.027227176186833898
ACH-000859,0.07311466001524851
ACH-000861,0.012245998989063915
ACH-000862,-0.17763341752723405
ACH-000865,-0.0771758119482236
ACH-000866,-0.03814303279897923
ACH-000867,-0.1342309891692832
ACH-000869,-0.1036983065182899
ACH-000872,-0.3255282784028924
ACH-000873,-0.2245649479380073
ACH-000876,-0.09600851618898412
ACH-000878,-0.04118079804358407
ACH-000880,0.0384004288567313
ACH-000881,-0.0325924188450888
ACH-000882,-0.065793634104732
ACH-000884,-0.1160905088214856
ACH-000885,-0.17718629453934814
ACH-000887,-0.06423354609787403
ACH-000889,-0.0547736795851718
ACH-000896,-0.14551754545619686
ACH-000898,-0.38917382139992174
ACH-000900,0.09063572059097597
ACH-000901,-0.125889578507016
ACH-000905,-0.148031488050673
ACH-000906,-0.18892390799197384
ACH-000907,-0.01800770849031506
ACH-000910,-0.0958846179500306
ACH-000911,-0.1402388488812114
ACH-000912,-0.021422813769766413
ACH-000913,0.04977620010561543
ACH-000915,-0.0821418754931645
ACH-000916,-0.09205726353994584
ACH-000917,-0.16872314876252265
ACH-000920,0.07506002149976447
ACH-000921,-0.058117182361238535
ACH-000924,-0.004713129425561243
ACH-000926,-0.1968740181352421
ACH-000928,-0.16287015497521778
ACH-000929,-0.07500935376787586
ACH-000932,-0.0700575706612535
ACH-000935,-0.07478596068768335
ACH-000936,-0.10145504610413053
ACH-000937,0.03884641015872465
ACH-000938,-0.05580945677018938
ACH-000939,-0.04608256504311622
ACH-000941,-0.01369334027370944
ACH-000943,-0.16139247364865142
ACH-000946,-0.22193794035513992
ACH-000947,-0.1865555606812671
ACH-000948,-0.12751194377831526
ACH-000950,-0.0347584559812328
ACH-000953,0.0865592373425845
ACH-000954,-0.29032829719059683
ACH-000957,-0.035865198530522925
ACH-000958,-0.2469561610775528
ACH-000960,-0.14586363463248184
ACH-000963,-0.021829898841157963
ACH-000968,0.05653951644561385
ACH-000969,0.023467765811552084
ACH-000972,0.02332892860522072
ACH-000973,-0.036452074400561967
ACH-000974,0.011994369935393757
ACH-000978,-0.09864731663795943
ACH-000984,-0.14011907984685776
ACH-000986,-0.2579157787845351
ACH-000988,-0.07169756483330138
ACH-000993,-0.06300523424714179
ACH-000994,-0.2025975747006002
ACH-000996,0.20778063111709386
ACH-001001,-0.1970953501876052
ACH-001020,-0.22338296618363387
ACH-001028,-0.0996917104646301
ACH-001031,-0.11622810553332825
ACH-001038,-0.1422005922723003
ACH-001048,-0.1595513395472843
ACH-001050,-0.044125926932380516
ACH-001053,-0.08522978931597679
ACH-001054,-0.1053931124719457
ACH-001061,-0.12280906575503928
ACH-001067,-0.1909988388515189
ACH-001075,-0.00507477809083923
ACH-001096,-0.08774217916468667
ACH-001111,0.14248113952110125
ACH-001119,-0.10326321189973002
ACH-001128,0.15924710208056106
ACH-001134,0.022764565182801462
ACH-001151,-0.18186625370762302
ACH-001163,-0.059300671145622375
ACH-001164,-0.08685692193472334
ACH-001183,0.04489622681382265
ACH-001192,-0.10580514391970654
ACH-001193,-0.2936189671124585
ACH-001196,-0.04208588650612995
ACH-001197,0.010697663018038187
ACH-001205,0.009195896822560412
ACH-001211,0.08781341849328969
ACH-001212,0.1889199433920564
ACH-001228,-0.1409935133474444
ACH-001232,0.013103211499043936
ACH-001239,0.026437252631465936
ACH-001270,-0.07436035778628752
ACH-001274,-0.04632940289899564
ACH-001275,-0.12672418819827044
ACH-001277,-0.1565943550035129
ACH-001278,-0.2817117035250841
ACH-001280,-0.1885772455570575
ACH-001283,0.06336624948065069
ACH-001289,0.15422409467508785
ACH-001300,-0.21787249998398486
ACH-001301,-0.3118330429060533
ACH-001302,-0.059281945094418476
ACH-001306,-0.22997525626275275
ACH-001318,0.10778542564758467
ACH-001322,0.05701680215636545
ACH-001328,-0.10586098744148194
ACH-001332,0.08346538642567937
ACH-001336,-0.14548144889314046
ACH-001346,-0.16516482734289584
ACH-001353,-0.0520871275170273
ACH-001354,-0.03623088901384893
ACH-001367,0.12420433270142098
ACH-001368,-0.07626749046244312
ACH-001374,-0.2532297724504076
ACH-001377,-0.09429906872470714
ACH-001380,-0.06746474575933786
ACH-001391,-0.24690957894540935
ACH-001408,-0.1244960675685475
ACH-001430,-0.2469087600833786
ACH-001431,-0.14736440855999045
ACH-001450,0.09126826646791787
ACH-001496,-0.1913200970215249
ACH-001500,0.00339498032933775
ACH-001523,-0.028492936264149244
ACH-001532,-0.031677545739628235
ACH-001550,-0.1569682858004018
ACH-001552,-0.12189373674370275
ACH-001554,-0.06654745686473762
ACH-001654,-0.06039168396092395
ACH-001735,-0.1359496421512413
ACH-001736,-0.05512623141374156
ACH-001737,-0.2413779699753517
ACH-001740,-0.1605704594210036
ACH-001745,-0.044407368035276285
ACH-001765,-0.015762283620658686
