,FUBP1 (8880)
ACH-000401,-0.2946382712231356
ACH-000402,-0.3940333195979871
ACH-000403,-0.3852669109989784
ACH-000404,-0.1259383710550578
ACH-000406,-0.04110058135909326
ACH-000407,-0.14729509405539254
ACH-000408,-0.31307285967212617
ACH-000410,-0.2772781692000475
ACH-000411,-0.3092137765736881
ACH-000414,-0.2647133889107117
ACH-000415,-0.4467523948211992
ACH-000416,-0.2537619193128132
ACH-000420,-0.04275067214992457
ACH-000421,-0.4083900168312501
ACH-000424,-0.23833689410352146
ACH-000425,-0.05370384067939131
ACH-000426,-0.32334069592009695
ACH-000427,-0.12471226369219017
ACH-000433,-0.04995308931706213
ACH-000435,-0.4102279795737893
ACH-000436,-0.028661236470164275
ACH-000444,-0.2989557930187853
ACH-000445,-0.2124928033217497
ACH-000448,-0.1974678316621848
ACH-000450,-0.05410697331050361
ACH-000452,-0.08136973662769481
ACH-000454,-0.34992606187708936
ACH-000458,-0.3086852774679316
ACH-000459,-0.4101352532740446
ACH-000460,-0.4911493916298893
ACH-000461,-0.22174647819456014
ACH-000463,-0.2312263606712111
ACH-000464,-0.2040694804969365
ACH-000466,-0.2855727823101501
ACH-000467,-0.09732024291701337
ACH-000468,-0.2116877851528058
ACH-000469,-0.3550545894821296
ACH-000470,-0.1463904825624678
ACH-000471,-0.06395822806816866
ACH-000472,-0.38040963244700254
ACH-000473,0.1757869034208817
ACH-000475,-0.3572702919595249
ACH-000476,-0.07239957130791327
ACH-000477,0.0763445656780485
ACH-000479,-0.29721523471120337
ACH-000480,-0.12132711235917143
ACH-000481,-0.16815931453227542
ACH-000483,-0.4408403880463761
ACH-000484,-0.11908744958113265
ACH-000485,-0.09377312984988732
ACH-000486,-0.24544177086822724
ACH-000487,-0.3648006428974742
ACH-000488,-0.5959470548976127
ACH-000490,-0.04294342972253963
ACH-000491,-0.06722021783903903
ACH-000495,-0.16188269886911072
ACH-000496,-0.06186272088356815
ACH-000499,-0.12738425785103608
ACH-000500,-0.33677359772810794
ACH-000502,-0.5222886946749589
ACH-000503,-0.5562440856968062
ACH-000505,-0.18894390549628415
ACH-000507,-0.3825801804773464
ACH-000510,-0.2613877416914117
ACH-000511,-0.2808968800826318
ACH-000512,0.08740828609275751
ACH-000516,-0.17255083064940213
ACH-000517,-0.12453346746491913
ACH-000518,-0.4048257624086853
ACH-000520,-0.3730487956697716
ACH-000521,-0.093020571519493
ACH-000522,-0.3326800334163756
ACH-000524,-0.08955414130988062
ACH-000527,-0.3653806073945734
ACH-000528,-0.3771652785536218
ACH-000537,-0.0617561383686881
ACH-000541,-0.17004069888415976
ACH-000542,-0.3216283738758526
ACH-000544,-0.43160217468311135
ACH-000545,-0.09077846399099036
ACH-000547,-0.6043753441530039
ACH-000548,-0.5218543760442255
ACH-000549,-0.13794355767271174
ACH-000550,-0.3347033953801428
ACH-000552,-0.2497740114830737
ACH-000556,-0.016494705678172118
ACH-000557,0.1253259628925063
ACH-000569,0.016529632151644432
ACH-000570,-0.08559005429045274
ACH-000571,-0.20851728168785272
ACH-000573,-0.3622208582543058
ACH-000576,-0.31582357910908665
ACH-000579,-0.2812953574753681
ACH-000580,-0.05674660451022503
ACH-000584,-0.4049648296265724
ACH-000585,-0.3469814884360789
ACH-000588,-0.2948012527142685
ACH-000589,-0.3818418495526675
ACH-000591,-0.3074018981335101
ACH-000593,-0.14448049432965152
ACH-000600,0.04238172531443316
ACH-000601,-0.15454533799774653
ACH-000605,-0.3498618860643081
ACH-000606,-0.4698487659459131
ACH-000608,-0.3058826259420124
ACH-000614,-0.1376958372151359
ACH-000616,-0.3243962801472393
ACH-000618,-0.3382877332674469
ACH-000619,-0.4020516376958868
ACH-000620,-0.3269090546542791
ACH-000621,-0.2668388708184865
ACH-000622,-0.11105043518406348
ACH-000623,-0.4278365745714355
ACH-000624,-0.3329001419412627
ACH-000627,-0.2565031029182108
ACH-000630,-0.2076875278004474
ACH-000631,-0.40601525005952416
ACH-000632,-0.2273087426184303
ACH-000633,-0.5208950059812981
ACH-000637,-0.1222165843434028
ACH-000638,-0.31455625170169704
ACH-000646,-0.07351906649970141
ACH-000647,-0.00456052351549431
ACH-000648,-0.3525780099445636
ACH-000649,-0.0692115904625952
ACH-000651,-0.16648361593422958
ACH-000652,-0.08057121530552132
ACH-000653,-0.32403825464277586
ACH-000657,-0.09892865022753887
ACH-000658,-0.0488139288334699
ACH-000661,-0.10453619687680744
ACH-000662,-0.4623927673642565
ACH-000663,-0.10643608248340164
ACH-000665,-0.5025648402131166
ACH-000671,-0.24309949079222254
ACH-000672,-0.2677923107801783
ACH-000673,-0.1307616313702993
ACH-000676,-0.17954476906931374
ACH-000677,-0.0165704006241917
ACH-000681,-0.15524134041642204
ACH-000683,-0.30905728431085305
ACH-000684,0.0014927295083817823
ACH-000688,-0.25426813515489344
ACH-000693,-0.1623747138522161
ACH-000694,-0.41834283858673255
ACH-000695,-0.5292108143785546
ACH-000696,-0.20068073752919235
ACH-000697,-0.466919364274015
ACH-000699,-0.6077994664289806
ACH-000701,-0.2840455870804438
ACH-000706,-0.3927221847108149
ACH-000711,-0.3310099665732755
ACH-000713,-0.279869163401607
ACH-000714,-0.2536706090851394
ACH-000718,-0.07061780074524816
ACH-000720,-0.5048983153716586
ACH-000721,0.04739798755653784
ACH-000724,-0.3513034004972518
ACH-000725,-0.3290675074794915
ACH-000732,-0.2949572825421822
ACH-000734,-0.3633391793122382
ACH-000735,-0.5392153917502674
ACH-000736,-0.4614014455420067
ACH-000738,-0.024016760055221523
ACH-000746,-0.23393607411566966
ACH-000747,-0.4668655039218738
ACH-000748,-0.12477785749802592
ACH-000753,-0.17886569654956275
ACH-000756,-0.4227054721839472
ACH-000757,-0.1475270615878435
ACH-000758,-0.3882319258304951
ACH-000760,-0.04352834160596408
ACH-000762,-0.2500038704104615
ACH-000763,-0.06334587735919996
ACH-000764,0.16649325052047248
ACH-000765,-0.2751447438854002
ACH-000766,-0.1900189052527648
ACH-000767,-0.051010516310407865
ACH-000768,-0.13410167548870186
ACH-000769,-0.29057189550719537
ACH-000770,-0.12413260379602778
ACH-000771,-0.3632845515857065
ACH-000773,-0.1309943737517104
ACH-000776,-0.3851338341183
ACH-000777,-0.1413887516622883
ACH-000778,-0.4224917365017347
ACH-000781,-0.3707386475096393
ACH-000782,-0.32137075038383905
ACH-000783,-0.1987231377847652
ACH-000784,-0.08006989614184004
ACH-000785,-0.15269365450444755
ACH-000787,-0.057004396059464266
ACH-000788,-0.2093802598835084
ACH-000791,-0.18343653775546345
ACH-000792,-0.21604270566651151
ACH-000794,-0.4671010542175036
ACH-000796,-0.2455611633056062
ACH-000798,0.13561600534699664
ACH-000799,-0.36532464793904096
ACH-000800,-0.3875495042932306
ACH-000802,-0.4352840908915001
ACH-000804,-0.19401688734806447
ACH-000805,-0.2651454950829913
ACH-000809,-0.107615067174496
ACH-000810,-0.18427430974879774
ACH-000811,-0.05772429544170324
ACH-000817,-0.4344218575267242
ACH-000819,-0.3064288257444829
ACH-000820,-0.5849849548529445
ACH-000821,-0.16335784027456066
ACH-000822,-0.1273169259447316
ACH-000823,-0.17391391852282756
ACH-000824,-0.27692621673174433
ACH-000827,-0.3362057575946104
ACH-000829,-0.3734589367868077
ACH-000831,-0.3777561833007836
ACH-000832,-0.352567942586834
ACH-000833,-0.21545204350553734
ACH-000834,-0.3175480501905775
ACH-000835,-0.28994628273633977
ACH-000836,-0.4586796004200347
ACH-000837,-0.2298717814924667
ACH-000838,0.2244369961214525
ACH-000839,-0.3978388892642096
ACH-000840,-0.10932468946471187
ACH-000841,-0.21682388451102047
ACH-000843,-0.2867108171810949
ACH-000846,-0.36235318340958733
ACH-000847,-0.20469835130674602
ACH-000848,-0.2860112774262856
ACH-000849,-0.24194241606027034
ACH-000851,-0.2337701773947015
ACH-000855,-0.19535810562477487
ACH-000856,-0.06372350251199661
ACH-000858,-0.30197937240355605
ACH-000859,-0.25887864060051297
ACH-000861,-0.31100264780432985
ACH-000862,-0.2437172930337031
ACH-000865,-0.37952098405662943
ACH-000866,-0.2698188940221218
ACH-000867,-0.4683500385760394
ACH-000869,-0.29894267242093275
ACH-000872,-0.27247424227683303
ACH-000873,-0.4547363215822005
ACH-000876,-0.3966756140749448
ACH-000878,-0.004466329641762
ACH-000880,-0.5304015066282283
ACH-000881,-0.18257737963225548
ACH-000882,-0.20573577899294626
ACH-000884,-0.07629364662302304
ACH-000885,-0.11395709623356322
ACH-000887,-0.35561874355642753
ACH-000889,-0.1535291140653978
ACH-000896,-0.3543719722894506
ACH-000898,-0.12917921485648595
ACH-000900,-0.2707990041928281
ACH-000901,-0.013271233215224186
ACH-000905,-0.2204171485520211
ACH-000906,-0.17535092484531645
ACH-000907,-0.2583490724231057
ACH-000910,0.10097332848453996
ACH-000911,-0.23878946336462764
ACH-000912,-0.2482073335766951
ACH-000913,-0.4058147098698744
ACH-000915,0.018849979808410525
ACH-000916,-0.43905898062124704
ACH-000917,-0.4030307178580624
ACH-000920,0.0012548428759777265
ACH-000921,-0.14475225940445952
ACH-000924,-0.24414451377922894
ACH-000926,-0.08016639880684269
ACH-000928,-0.3680765028130488
ACH-000929,-0.14835378571077815
ACH-000932,-0.3399140654727209
ACH-000935,-0.19411736189143014
ACH-000936,-0.21093002843208986
ACH-000937,-0.2234909640265606
ACH-000938,-0.2974558519884268
ACH-000939,0.1628238265809013
ACH-000941,-0.11262419149007565
ACH-000943,-0.2155154670608255
ACH-000946,-0.3084490027684744
ACH-000947,-0.018339113491012072
ACH-000948,-0.3758335838011501
ACH-000950,-0.4367641194746795
ACH-000953,-0.13456889283582807
ACH-000954,-0.3810221901173125
ACH-000957,-0.1765996892538038
ACH-000958,-0.3187155731346566
ACH-000960,-0.3382567619668069
ACH-000963,-0.1459375865700306
ACH-000968,-0.08932025973685842
ACH-000969,-0.08768298877262294
ACH-000972,-0.4552826864024427
ACH-000973,-0.03935651249035997
ACH-000974,-0.3010338316646361
ACH-000978,-0.19397632936466988
ACH-000984,-0.3723058948585994
ACH-000986,-0.35064197427676796
ACH-000988,-0.1976188555837544
ACH-000993,-0.3629303853965024
ACH-000994,-0.039819003316082825
ACH-000996,-0.4866897420764215
ACH-001001,0.007785299028781683
ACH-001020,-0.3822139897202264
ACH-001028,-0.045606948147635294
ACH-001031,-0.10203144482245886
ACH-001038,-0.1371273284880496
ACH-001048,-0.28856015596810514
ACH-001050,-0.20777584405517116
ACH-001053,-0.08736449903045977
ACH-001054,-0.3059685820036045
ACH-001061,-0.1304121140976973
ACH-001067,-0.07280439955338776
ACH-001075,-0.4100453137118272
ACH-001096,-0.4836334792208259
ACH-001111,-0.3707190544052771
ACH-001119,-0.3615098986333705
ACH-001128,-0.3402600819337483
ACH-001134,-0.5043278575665459
ACH-001151,-0.24764318357637016
ACH-001163,-0.10130835838910282
ACH-001164,-0.13775785705182472
ACH-001183,-0.01229344324098287
ACH-001192,-0.4863549660450188
ACH-001193,-0.21662966064402744
ACH-001196,-0.2162250864422592
ACH-001197,-0.36841198028967104
ACH-001205,-0.2847138676424104
ACH-001211,-0.0714093272103019
ACH-001212,-0.1798630216251537
ACH-001228,-0.411489942578834
ACH-001232,-0.2074591252575472
ACH-001239,-0.1948778147676124
ACH-001270,-0.1903833546757546
ACH-001274,-0.2046647883518977
ACH-001275,-0.2111078388805988
ACH-001277,-0.12949682409846425
ACH-001278,0.05353287926786407
ACH-001280,-0.04060758557470991
ACH-001283,-0.19895253002105676
ACH-001289,-0.1761252311278252
ACH-001300,-0.1711920630632374
ACH-001301,-0.27586793748202243
ACH-001302,-0.3636446339058938
ACH-001306,-0.15017213109078714
ACH-001318,-0.349383901712614
ACH-001322,-0.2269735552973054
ACH-001328,-0.3852489166864402
ACH-001332,-0.4476674823747327
ACH-001336,-0.2155593427253692
ACH-001346,-0.5929288667713377
ACH-001353,-0.3223618442424985
ACH-001354,-0.21315877572940647
ACH-001367,-0.5922378321353294
ACH-001368,-0.23351757140915425
ACH-001374,-0.04387893537220622
ACH-001377,-0.2991607334047429
ACH-001380,-0.5937906474126157
ACH-001391,-0.10886455275866648
ACH-001408,-0.304461004646135
ACH-001430,-0.17741924711625798
ACH-001431,-0.1077328590992812
ACH-001450,-0.09053078492395793
ACH-001496,-0.31948543391781786
ACH-001500,-0.2501057254955575
ACH-001523,-0.2880980165147182
ACH-001532,-0.3801533391563406
ACH-001550,-0.3894631238220373
ACH-001552,-0.369653963384528
ACH-001554,-0.2668422094077601
ACH-001654,-0.08824872305294215
ACH-001735,-0.09224927046624136
ACH-001736,-0.3721597865015344
ACH-001737,0.2299943910766554
ACH-001740,-0.551409982757841
ACH-001745,-0.5147312044346714
ACH-001765,-0.32728706452493883
