,PXDC1 (221749)
ACH-000004,0.003117496111813419
ACH-000005,0.24759878331479476
ACH-000007,0.07373331893676204
ACH-000009,-0.08418872910212884
ACH-000011,0.10505915410405177
ACH-000012,-0.06092798663025072
ACH-000013,0.06285669205558324
ACH-000014,0.08686397175169779
ACH-000015,0.08971853707992099
ACH-000017,0.14123934746620792
ACH-000018,-0.1478284354887805
ACH-000019,-0.07408956698294478
ACH-000021,0.04137321080278784
ACH-000022,0.10884651840631708
ACH-000025,0.046738458577522984
ACH-000028,0.09521524308730256
ACH-000030,0.11122129991257576
ACH-000035,0.018265213931070477
ACH-000036,0.07700678753705166
ACH-000037,0.0005352085286434236
ACH-000039,0.1491711129643167
ACH-000040,0.027001869134398268
ACH-000041,0.032196687003039494
ACH-000042,0.025678266066171854
ACH-000045,0.16366299246355606
ACH-000047,-0.07713269350758686
ACH-000052,-0.12368247753771867
ACH-000053,0.012939482556715813
ACH-000054,0.0671456961338638
ACH-000055,0.02394639844543637
ACH-000060,0.0043324736750239385
ACH-000067,-0.013815653660736294
ACH-000070,0.028183745240911624
ACH-000075,0.09575231660146367
ACH-000078,0.08247917096989997
ACH-000082,-0.06393863213729817
ACH-000085,0.15623409833704954
ACH-000086,0.09630794042098363
ACH-000087,0.0014312779337958773
ACH-000092,0.002070490348386338
ACH-000095,0.061939132768847785
ACH-000097,0.009720192305462096
ACH-000098,-0.06787045823089169
ACH-000099,0.04875494145610703
ACH-000108,0.06040707467619842
ACH-000113,0.17090731956806035
ACH-000116,-0.09369795097348692
ACH-000118,0.01709677400724997
ACH-000120,-0.13612595402295666
ACH-000123,0.012094795796608037
ACH-000127,-0.0915814418477441
ACH-000128,-0.014226006793096987
ACH-000132,0.007525464904576524
ACH-000133,0.17792324685332794
ACH-000137,-0.1049349366471007
ACH-000138,-0.1069271840032964
ACH-000142,-0.013238665259772188
ACH-000143,-0.0810458791252518
ACH-000146,0.040308187425777006
ACH-000148,0.1017596263974054
ACH-000150,0.0886040672513542
ACH-000152,0.0990328308191122
ACH-000153,0.1436521370567968
ACH-000159,0.006641326423113467
ACH-000160,-0.040682671688801283
ACH-000163,0.08445680633097483
ACH-000167,0.09796115700295464
ACH-000168,0.033130952762006165
ACH-000169,-0.0036300080418094492
ACH-000178,0.06454580216451407
ACH-000183,0.1138009082838759
ACH-000188,0.09608502486168323
ACH-000189,-0.3107230258090354
ACH-000190,-0.034397894464008864
ACH-000198,0.07775523986117845
ACH-000203,-0.11136014700793984
ACH-000204,0.08885842096212261
ACH-000206,-0.23296943015259666
ACH-000207,-0.005270395265298817
ACH-000208,-0.008884408626219984
ACH-000210,-0.01638978490991498
ACH-000211,-0.012289525773221862
ACH-000215,0.06743482357186009
ACH-000221,0.03207584260511462
ACH-000222,-0.26747733249100103
ACH-000223,-0.009561569682265042
ACH-000226,-0.12880053772563885
ACH-000227,0.04079677884849716
ACH-000228,0.0028760153557654245
ACH-000231,-0.0371888786795568
ACH-000232,-0.001984247690938956
ACH-000233,-0.062338400954250965
ACH-000234,-0.07602970600248826
ACH-000235,0.02656900917336097
ACH-000237,-0.1060498392781868
ACH-000238,0.002763484044816141
ACH-000242,-0.058354663563289826
ACH-000243,0.021654966976503886
ACH-000244,-0.07639943354983626
ACH-000246,0.026321302117105108
ACH-000248,0.002041674109022016
ACH-000250,-0.012996119205918094
ACH-000251,0.2702364358715665
ACH-000252,-0.09827943665951057
ACH-000253,0.02625753163629393
ACH-000255,0.1460785761479236
ACH-000256,-0.0005100561415023593
ACH-000257,0.09033863832388442
ACH-000258,-0.03168451062529593
ACH-000259,0.0062001285324366105
ACH-000260,0.013985216873706591
ACH-000261,0.113547120728317
ACH-000262,0.09108581556531044
ACH-000263,0.12540259248544922
ACH-000264,-0.011586715041381273
ACH-000265,0.0843699001289594
ACH-000266,-0.05553094345846949
ACH-000272,-0.13819892170751458
ACH-000274,-0.054178640734305145
ACH-000277,0.17190597540261046
ACH-000278,-0.09740778675223148
ACH-000279,-0.07876742082043778
ACH-000280,-0.17699242061722806
ACH-000281,-0.05591195788104735
ACH-000288,0.058073049712050434
ACH-000291,0.010288980064182487
ACH-000293,-0.05507275329240186
ACH-000294,0.0978901456425495
ACH-000295,-0.1147415126632875
ACH-000296,-0.07795321020826851
ACH-000302,-0.005363638936984421
ACH-000304,0.22037437634837448
ACH-000307,0.003913571390621182
ACH-000308,-0.0007994112641261099
ACH-000310,-0.04722112645128145
ACH-000311,0.017442726286582087
ACH-000312,0.0684565254196326
ACH-000315,-0.21025177012849755
ACH-000316,-0.0478752359513533
ACH-000317,-0.019802882603524547
ACH-000318,-0.0028121684325899967
ACH-000319,0.09404170539657364
ACH-000320,-0.1452544117506413
ACH-000322,-0.1268714114571452
ACH-000323,0.02440151982810245
ACH-000324,0.02469624109957937
ACH-000329,-0.08126765138124888
ACH-000330,0.13274504400433018
ACH-000331,-0.09473118191824903
ACH-000332,0.06477856258042933
ACH-000334,0.11707797648036306
ACH-000335,0.13856788038071932
ACH-000336,0.18728363543814602
ACH-000337,0.0034598095765437428
ACH-000338,0.03509306501908376
ACH-000339,0.08079466203680102
ACH-000341,0.025285342275546702
ACH-000348,0.12258948178406147
ACH-000350,0.19018600492300325
ACH-000352,0.13736598772396674
ACH-000356,0.009802996163788987
ACH-000361,-0.029494977745232336
ACH-000362,0.028849147709721374
ACH-000363,-0.10029051676019456
ACH-000364,-0.013458850343869164
ACH-000365,-0.053204046452962485
ACH-000366,0.017104345103580724
ACH-000368,-0.01112385664125372
ACH-000374,-0.16538744465628666
ACH-000375,0.03861121542286754
ACH-000376,0.012233971450907006
ACH-000381,0.04226451163712741
ACH-000383,-0.011099339707809764
ACH-000387,0.01486990021528526
ACH-000389,-0.003724099329186229
ACH-000390,0.011206508572519027
ACH-000393,-0.0437504271492923
ACH-000395,-0.02996584145153
ACH-000396,0.2958041250174649
ACH-000397,-0.05525520168331994
ACH-000401,-0.07261260176460599
ACH-000402,0.36315048650408144
ACH-000403,-0.04582079921667006
ACH-000404,-0.22368746023455927
ACH-000406,0.09291754386328394
ACH-000407,0.003812025676588865
ACH-000408,-0.06462794065646951
ACH-000410,-0.0209608679143415
ACH-000411,0.04868605390525197
ACH-000414,-0.013968542272319629
ACH-000415,0.14363161861991874
ACH-000416,0.05271643639468819
ACH-000420,-0.10343761446942808
ACH-000421,0.07911625906519366
ACH-000424,0.035478286394518166
ACH-000425,0.0005950937405797943
ACH-000426,-0.042372024233434266
