,RTN2 (6253)
ACH-000505,-0.17569166649574303
ACH-000507,-0.19093231517985204
ACH-000510,-0.4394775050038028
ACH-000511,-0.10056925885797058
ACH-000512,0.027790719866548942
ACH-000516,-0.21388562254331506
ACH-000517,-0.3499237283455487
ACH-000518,-0.2566343674584152
ACH-000520,-0.31176992693683553
ACH-000521,-0.09949504625459724
ACH-000522,-0.20894412833461445
ACH-000524,-0.4314298943916096
ACH-000527,-0.23204554860522245
ACH-000528,-0.2501661562515406
ACH-000537,-0.2582415161643393
ACH-000541,-0.5334594969868499
ACH-000542,-0.1892275624669564
ACH-000544,-0.4174431533888872
ACH-000545,-0.29112849643175376
ACH-000547,-0.2716817855139073
ACH-000548,-0.2222872128667529
ACH-000549,-0.15834231392721332
ACH-000550,-0.062138522960427725
ACH-000552,-0.16038565975576147
ACH-000556,-0.4243147509795318
ACH-000557,-0.13591767591136214
ACH-000569,-0.3796293720543693
ACH-000570,-0.07482014043052135
ACH-000571,-0.19519922873155784
ACH-000573,-0.15826469787718075
ACH-000576,-0.17144207859118255
ACH-000579,0.0650028398891846
ACH-000580,-0.12424286917311568
ACH-000584,-0.2381314831362405
ACH-000585,-0.29103487092864194
ACH-000588,-0.26368013273113705
ACH-000589,-0.210108086218288
ACH-000591,-0.07025077136728264
ACH-000593,-0.23171339000935426
ACH-000600,-0.23818160613623454
ACH-000601,-0.1889331762995896
ACH-000605,-0.2414167169668071
ACH-000606,-0.22277092939759754
ACH-000608,-0.2485301728043323
ACH-000614,-0.11277070398167648
ACH-000616,-0.2425162531899991
ACH-000618,-0.1558722170283809
ACH-000619,-0.021667272481836863
ACH-000620,-0.29316742590670913
ACH-000621,-0.2277198314440104
ACH-000622,-0.1937692003589777
ACH-000623,-0.18986188111960775
ACH-000624,-0.35001232977613145
ACH-000627,-0.3950618540683325
ACH-000630,-0.22537623645955066
ACH-000631,-0.21357873813728206
ACH-000632,-0.18426931120074852
ACH-000633,-0.2105570080235087
ACH-000637,-0.4508109887817689
ACH-000638,-0.15631769102175058
ACH-000646,-0.29373461706352544
ACH-000647,-0.15361734544953845
ACH-000648,-0.10163366716138716
ACH-000649,-0.21041476852788304
ACH-000651,-0.1813627099767446
ACH-000652,-0.03610460454800931
ACH-000653,-0.3455418725389313
ACH-000657,-0.2855017059966363
ACH-000658,-0.18471698925917035
ACH-000661,-0.2392852801081132
ACH-000662,-0.18703748197480544
ACH-000663,-0.3085380835676895
ACH-000665,-0.10124588093816024
ACH-000671,-0.10644868047739914
ACH-000672,-0.098270774097738
ACH-000673,-0.21124912280772015
ACH-000676,-0.15901075814564827
ACH-000677,-0.3363665575990629
ACH-000681,-0.17339674553993253
ACH-000683,-0.22216268610866205
ACH-000684,0.04216582321814005
ACH-000688,-0.3535399005002109
ACH-000693,-0.255372444496772
ACH-000694,-0.2778497561312262
ACH-000695,-0.22397145265703106
ACH-000696,-0.13473039140829812
ACH-000697,-0.09137740008496542
ACH-000699,-0.2352709507942463
ACH-000701,-0.2598286880687529
ACH-000706,-0.2178113841118801
ACH-000711,-0.22155927689344065
ACH-000713,-0.44254196310360455
ACH-000714,-0.1722642576115463
ACH-000718,-0.4331577532317987
ACH-000720,-0.21542216288503413
ACH-000721,-0.2876670663881287
ACH-000724,-0.3925256155013381
ACH-000725,-0.2831924695312071
ACH-000732,-0.3808579933555897
ACH-000734,-0.3020184240128917
ACH-000735,-0.3756710175344728
ACH-000736,-0.2225717336914518
ACH-000738,-0.09055886126041283
ACH-000746,-0.2764856497653495
ACH-000747,-0.20070146910843534
ACH-000748,-0.20644140266105254
ACH-000753,-0.2059687226175236
ACH-000756,-0.37845414949084144
ACH-000757,-0.24559827551317026
ACH-000758,-0.2993096243397603
ACH-000760,-0.21328971408573266
ACH-000762,-0.22092431424202172
ACH-000763,-0.1979404172124456
ACH-000764,-0.4514369898229405
ACH-000765,-0.12778633891134306
ACH-000766,-0.21923261304387376
ACH-000767,-0.23250379912296845
ACH-000768,-0.10187794856182808
ACH-000769,-0.27556872751404193
ACH-000770,-0.1477235177447519
ACH-000771,-0.2350214172195984
ACH-000773,-0.21882880780668965
ACH-000776,-0.2478499868867997
ACH-000777,-0.3503771336407808
ACH-000778,-0.2027897541428226
ACH-000781,-0.11550107247740468
ACH-000782,-0.08782481721127681
ACH-000783,-0.28870035848912584
ACH-000784,-0.2577761168982609
ACH-000785,-0.014475484300058381
ACH-000787,-0.3126574160285839
ACH-000788,-0.18858727120987834
ACH-000791,-0.18310123312560994
ACH-000792,-0.2712861778773076
ACH-000794,-0.17322220432885796
ACH-000796,-0.2269237371498031
ACH-000798,-0.21916658597356115
ACH-000799,-0.13630052187032607
ACH-000800,-0.2081949973237898
ACH-000802,-0.2303495887785416
ACH-000804,-0.21772398380820476
ACH-000805,-0.16609345602445658
ACH-000809,-0.2272083886307815
ACH-000810,-0.2413210252929073
ACH-000811,-0.19791359404982667
ACH-000817,-0.10436170078239362
ACH-000819,-0.16567799844645634
ACH-000820,-0.5515213156810603
ACH-000821,-0.29276676686355163
ACH-000822,-0.3186246635194144
ACH-000823,-0.2794768178128129
ACH-000824,-0.4298826000087055
ACH-000827,-0.16045677848123674
ACH-000829,-0.11313153985291335
ACH-000831,-0.29566464616854266
ACH-000832,-0.16562239566072798
ACH-000833,-0.2796260093103107
ACH-000834,-0.25695938948597874
ACH-000835,-0.16258700720027955
ACH-000836,-0.30209483601960657
ACH-000837,-0.22979727262357674
ACH-000838,-0.2353662237109613
ACH-000839,-0.415130957164095
ACH-000840,-0.23521321979865376
ACH-000841,-0.13615065843559498
ACH-000843,-0.19627549701358296
ACH-000846,-0.26296950693555016
ACH-000847,-0.44243207898781467
ACH-000848,-0.19717825076944373
ACH-000849,-0.03796053335849394
ACH-000851,-0.12980819662776413
ACH-000855,-0.10373971970810064
ACH-000856,-0.32314665829837186
ACH-000858,-0.28659839332612314
ACH-000859,-0.12465270452135847
ACH-000861,-0.5229153885991868
ACH-000862,-0.2528200350858776
ACH-000865,-0.2267729338658836
ACH-000866,-0.21120125577876786
ACH-000867,-0.1410163739366508
ACH-000869,-0.1932734203836597
ACH-000872,-0.38667369793229694
ACH-000873,-0.2612257214019087
ACH-000876,-0.19811409705168712
ACH-000878,-0.4080331757150132
ACH-000880,-0.3193811687203376
ACH-000881,-0.1144206743796448
ACH-000882,-0.2566717867971282
ACH-000884,-0.25860308312351626
ACH-000885,-0.21883968650241406
ACH-000887,-0.2437957583575157
ACH-000889,-0.2653635599145065
ACH-000896,-0.2783652618767901
ACH-000898,-0.326951014680531
ACH-000900,-0.375846518699584
ACH-000901,-0.3094530972353438
ACH-000905,-0.3312765435371283
ACH-000906,-0.286986586280039
ACH-000907,-0.14370026962946775
ACH-000910,-0.17643869660345352
ACH-000911,-0.3809178710773937
ACH-000912,-0.13719816243514735
ACH-000913,-0.1816910268107028
ACH-000915,-0.054095858280395516
ACH-000916,-0.5758938652921356
ACH-000917,-0.26079236397237016
ACH-000920,-0.12009375300685995
ACH-000921,-0.2497461932926435
ACH-000924,-0.19462724787236024
ACH-000926,-0.1973236665266589
ACH-000928,-0.3976228445444911
ACH-000929,-0.1798125596728689
ACH-000932,-0.21692039316287792
ACH-000935,-0.4439362687533941
ACH-000936,-0.2379758590828608
ACH-000937,-0.07914415067832127
ACH-000938,-0.18394640801820228
ACH-000939,-0.1749271234295245
ACH-000941,-0.2507267419864717
ACH-000943,-0.17990365793214022
ACH-000946,-0.32471229734275203
ACH-000947,-0.13799422008718235
ACH-000948,-0.1926011204925868
ACH-000950,-0.20346179775469855
ACH-000953,-0.2403029379177397
ACH-000954,-0.31955400510803145
ACH-000957,-0.334122127438216
ACH-000958,-0.3151691849660272
ACH-000960,-0.07102767132471842
ACH-000963,-0.1291506496683537
ACH-000968,-0.14950906298144806
ACH-000969,-0.39160122838711614
ACH-000972,-0.2955413145398817
ACH-000973,-0.1862170154623068
ACH-000974,-0.1911686506647382
ACH-000978,0.010289869608891895
ACH-000984,-0.43649428348964375
ACH-000986,-0.2159547207884505
ACH-000988,-0.15889338800715533
ACH-000993,-0.3693020826765345
ACH-000994,-0.2295700833367979
ACH-000996,-0.3419587280929636
ACH-001001,-0.2399913563519489
ACH-001020,-0.12747097071505606
ACH-001028,-0.24380550424581776
ACH-001031,-0.16184164141879484
ACH-001038,-0.23604004340665105
ACH-001048,-0.2670807006774216
ACH-001050,-0.09177751474459317
ACH-001053,-0.3153016435328975
ACH-001054,-0.2327734012947261
ACH-001061,-0.2201093845368701
ACH-001067,-0.3234035280115
ACH-001075,-0.2447270452165893
ACH-001096,-0.17679398604825092
ACH-001111,-0.5656539642667886
ACH-001119,-0.24504613713208034
ACH-001128,-0.37968442309344014
ACH-001134,-0.2593057708361742
ACH-001151,-0.2481243641786165
ACH-001163,-0.3219718874946517
ACH-001164,-0.3696357362396681
ACH-001183,-0.34093191837489256
ACH-001192,-0.30324161788640164
ACH-001193,-0.18791666636221285
ACH-001196,-0.19763162382893146
ACH-001197,-0.3515265954206637
ACH-001205,-0.1921953684359917
ACH-001211,-0.15655584241891113
ACH-001212,-0.1784070952592085
ACH-001228,-0.22188149840540056
ACH-001232,-0.1364389422370755
ACH-001239,-0.11895921760037435
ACH-001270,-0.2624656809004845
ACH-001274,-0.15849505791622612
ACH-001275,-0.10156034273317832
ACH-001277,-0.10914006327130127
ACH-001278,-0.26806147175967393
ACH-001280,-0.2527784633816645
ACH-001283,-0.1951245587664299
ACH-001289,-0.2269445781917929
ACH-001300,-0.12794052795313587
ACH-001301,-0.2153321549962406
ACH-001302,-0.2366369749276045
ACH-001306,-0.09201509767892488
ACH-001318,-0.24151260926134716
ACH-001322,0.06093951424345126
ACH-001328,-0.3119287221063518
ACH-001332,-0.5056586213067915
ACH-001336,-0.2208666186260518
ACH-001346,-0.13439265867223793
ACH-001353,-0.2339755559576767
ACH-001354,-0.08089674984857202
ACH-001367,-0.17241682371236464
ACH-001368,-0.2745695883219534
ACH-001374,-0.2894502281045742
ACH-001377,-0.09250517905505168
ACH-001380,-0.16162839138590054
ACH-001391,-0.13199758460551056
ACH-001408,-0.2570868001544556
ACH-001430,-0.17023931901828232
ACH-001431,-0.30354414517056794
ACH-001450,-0.04915185335871677
ACH-001496,-0.20911186241114768
ACH-001500,-0.386245734410878
ACH-001523,-0.129143607504672
ACH-001532,-0.13390462222452645
ACH-001550,-0.3317409475946853
ACH-001552,-0.3874087995273236
ACH-001554,-0.2938703536051202
ACH-001654,-0.31381912309120835
ACH-001735,-0.359324635788955
ACH-001736,-0.2887302826016095
ACH-001737,0.11599079726300872
ACH-001740,-0.2245494136478473
ACH-001745,-0.3390845230404048
ACH-001765,-0.19996173315907934
