,BCAS2 (10286)
ACH-000004,-0.19647913905040534
ACH-000005,-0.34461848842696424
ACH-000007,-0.5935897854572533
ACH-000009,-0.9713226066428736
ACH-000011,-0.6789095971780091
ACH-000012,-0.688017803048764
ACH-000013,-0.5264197721980916
ACH-000014,-0.2685591086351196
ACH-000015,-0.4559218952698855
ACH-000017,-0.4626694530678344
ACH-000018,-0.2421713068776178
ACH-000019,-0.5931798250950886
ACH-000021,-0.8961471921495646
ACH-000022,-0.4563872132506972
ACH-000025,-0.4090699112816564
ACH-000028,-0.4605241014509646
ACH-000030,-0.4960330149090743
ACH-000035,-0.5989339355660235
ACH-000036,-0.3253860523705984
ACH-000037,-0.5950370611281705
ACH-000039,-0.2575344823744164
ACH-000040,-0.4008332766963437
ACH-000041,-0.5284792507922915
ACH-000042,-0.5423979457358026
ACH-000045,-0.4889970102620138
ACH-000047,-0.6479470279001058
ACH-000052,-0.4647656583536781
ACH-000053,-0.406490680428376
ACH-000054,-0.3618377036815383
ACH-000055,-0.31041581573857097
ACH-000060,-0.6008951087440663
ACH-000067,-0.5113944872734927
ACH-000070,-0.6924202091443219
ACH-000075,-0.3896908065895013
ACH-000078,-0.2475389214613951
ACH-000082,-0.2613235074961704
ACH-000085,-0.6916443890730999
ACH-000086,-0.3946384550157204
ACH-000087,-0.20870536889538285
ACH-000092,-0.4844017225010675
ACH-000095,-0.3188244748669919
ACH-000097,-0.6241784691325939
ACH-000098,-0.44684077081265294
ACH-000099,-0.16485426691144206
ACH-000108,-0.4899196289366423
ACH-000113,-0.3911665981399524
ACH-000116,-0.4856436676671858
ACH-000118,-0.6395976120050629
ACH-000120,-0.4441738562147147
ACH-000123,-0.47112596988857397
ACH-000127,-0.4202883903427744
ACH-000128,-0.3048041745080098
ACH-000132,-0.3334388704867419
ACH-000133,-0.3805050892867161
ACH-000137,-0.506741871394944
ACH-000138,-0.5309790934400245
ACH-000142,-0.5641285206582869
ACH-000143,-0.6360264274742878
ACH-000146,-0.15564647533479978
ACH-000148,-0.4499024491535486
ACH-000150,-0.5638291065348859
ACH-000152,-0.3888195433907866
ACH-000153,-0.2906911981850157
ACH-000159,-0.21264859869941186
ACH-000160,-0.5463796050156798
ACH-000163,-0.5338252882841482
ACH-000167,1.538664894133119
ACH-000168,-0.4274360868576905
ACH-000169,-0.6139309786274486
ACH-000178,-0.23971410655785344
