,SLIRP (81892)
ACH-000150,-0.2188498011481556
ACH-000152,-0.3187970908959703
ACH-000153,-0.41370516969316745
ACH-000159,-0.1833349971710478
ACH-000160,-0.2735232053148092
ACH-000163,-0.2287652875449773
ACH-000167,-0.16419843910672788
ACH-000168,-0.2791748156539388
ACH-000169,-0.4785557877638968
ACH-000178,-0.19077606997606344
ACH-000183,-0.25906273760486165
ACH-000188,-0.15632288149153958
ACH-000189,-0.21133181556052533
ACH-000190,-0.3451722436331749
ACH-000198,-0.19696961063296045
ACH-000203,0.1151139122627023
ACH-000204,-0.43085253813313773
ACH-000206,0.08770837698064654
ACH-000207,-0.049623304652772635
ACH-000208,-0.21377332290751555
ACH-000210,0.08386605202219136
ACH-000211,-0.0789177432161876
ACH-000215,-0.2744913284006432
ACH-000221,-0.1765141820650637
ACH-000222,-0.11984869381258295
ACH-000223,-0.2882001723096203
ACH-000226,-0.097434412124925
ACH-000227,-0.1600246940574578
ACH-000228,-0.2646070642648081
ACH-000231,-0.04425252270447143
ACH-000232,-0.39001484830229055
ACH-000233,-0.23297688347227796
ACH-000234,-0.16614829554876873
ACH-000235,-0.11626415439064365
ACH-000237,-0.08103038560130066
ACH-000238,-0.3492763511477417
ACH-000242,-0.10919384353725248
ACH-000243,-0.2858013384561278
ACH-000244,-0.3768278792013295
ACH-000246,-0.4237921376552106
ACH-000248,-0.1584059364798746
ACH-000250,-0.15729107391364416
ACH-000251,-0.2761234649337206
ACH-000252,-0.3354465242339161
ACH-000253,-0.15747204733778206
ACH-000255,-0.1674407954819419
ACH-000256,-0.40109978592916384
ACH-000257,-0.2926612332310717
ACH-000258,-0.1987314636714452
ACH-000259,-0.4867103224777887
ACH-000260,-0.20384843518932305
ACH-000261,-0.1454069854379069
ACH-000262,-0.14476489894589462
ACH-000263,-0.21593557590166645
ACH-000264,-0.2479439010110392
ACH-000265,-0.3669585349421179
ACH-000266,-0.17320046135632045
ACH-000272,-0.2345935007146774
ACH-000274,-0.290142030645065
ACH-000277,-0.3409309153231809
ACH-000278,-0.14159437204049102
ACH-000279,-0.19309450764244146
ACH-000280,-0.20105308131558405
ACH-000281,-0.18029859000676665
ACH-000288,-0.16076160361962888
ACH-000291,-0.20791974736986168
ACH-000293,-0.1816636464156246
ACH-000294,-0.03976389527301325
ACH-000295,-0.3528421370830486
ACH-000296,-0.04701745476568599
ACH-000302,-0.09467106379733156
ACH-000304,-0.08218340013313337
ACH-000307,-0.11771307815764448
ACH-000308,-0.1674126635957792
ACH-000310,-0.1744078643298208
ACH-000311,-0.1753884259792558
ACH-000312,-0.27514314642663273
ACH-000315,-0.2646956081207092
ACH-000316,-0.12138058263390668
ACH-000317,-0.33134169332136376
ACH-000318,-0.2494785199635617
ACH-000319,-0.19880819767495653
ACH-000320,-0.3910797290197802
ACH-000322,-0.23435047999977496
ACH-000323,-0.2537207443137917
ACH-000324,-0.16499747500195175
ACH-000329,-0.2518376466307581
ACH-000330,-0.4139176100421958
ACH-000331,-0.22922751440114675
ACH-000332,-0.15386494205893994
ACH-000334,-0.4349574446028574
ACH-000335,-0.006829672695795939
ACH-000336,-0.31934031338417634
ACH-000337,-0.424225089103017
ACH-000338,-0.37463687726951744
ACH-000339,-0.06499482227306858
ACH-000341,-0.4127703362113684
ACH-000348,-0.22711167795972376
ACH-000350,-0.3229713949941541
ACH-000352,-0.3607095068976065
ACH-000356,-0.2671767267818742
ACH-000361,-0.08280196033595426
ACH-000362,-0.1310902698991286
ACH-000363,-0.1908299506396633
ACH-000364,-0.116764200071395
ACH-000365,-0.1253590740744156
ACH-000366,-0.2470480119184896
ACH-000368,-0.2545949282513081
ACH-000374,-0.2645784585147305
ACH-000375,-0.18564320351450336
ACH-000376,-0.35185065902141005
ACH-000381,-0.10316541312345462
ACH-000383,-0.17103880844581618
ACH-000387,-0.040531263789132035
ACH-000389,-0.5067903569140173
ACH-000390,-0.3785037385452559
ACH-000393,-0.2304864920855643
ACH-000395,-0.12531313052111645
ACH-000396,0.04233532654755938
ACH-000397,-0.06150229967169307
ACH-000401,-0.31323230628610577
ACH-000402,0.09258103530768312
ACH-000403,-0.22506617613969465
ACH-000404,-0.3830454947326061
ACH-000406,-0.12957160327052444
ACH-000407,-0.262735044715785
ACH-000408,-0.1274849225862922
ACH-000410,-0.2980261431847816
ACH-000411,-0.17569046255212767
ACH-000414,-0.2261556685220744
ACH-000415,-0.19866096723198648
ACH-000416,-0.1834880803030064
ACH-000420,-0.2769564504343056
ACH-000421,-0.19016700120975835
ACH-000424,-0.11857988236779593
ACH-000425,-0.21006079547638
ACH-000426,-0.20418749398772834
ACH-000427,-0.4183016258615056
ACH-000433,-0.22341922838590186
ACH-000435,-0.1388363205795759
ACH-000436,-0.19767490439802535
ACH-000444,-0.1814482913016294
ACH-000445,-0.22426608243165175
ACH-000448,-0.2135454005668556
ACH-000450,-0.4999688431629843
ACH-000452,-0.17368722876727669
ACH-000454,-0.21076383435312632
ACH-000458,-0.2620650671949415
ACH-000459,-0.4573222309107826
ACH-000460,-0.1493403391305234
ACH-000461,-0.1594520679401094
ACH-000463,-0.08238793975898903
ACH-000464,-0.2063542237696141
ACH-000466,-0.12686116244617562
ACH-000467,-0.389098651298659
ACH-000468,-0.01003961910140931
ACH-000469,-0.15950928374953427
ACH-000470,-0.0835169631309824
ACH-000471,-0.2124397088703242
ACH-000472,-0.2458681165406957
ACH-000473,-0.16335328606302615
ACH-000475,-0.21791504983889734
ACH-000476,-0.2983887692992527
ACH-000477,0.02075748402228917
ACH-000479,0.03179388013582846
ACH-000480,-0.26582270421080145
ACH-000481,-0.2114709804439256
ACH-000483,-0.40678814333395374
ACH-000484,-0.26362030670009223
ACH-000485,-0.20472244678809304
ACH-000486,-0.2259743008254284
ACH-000487,-0.3807940304850133
ACH-000488,-0.2996454293362553
ACH-000490,-0.2843667321575146
ACH-000491,-0.3008546074895012
ACH-000495,-0.37744393516229
ACH-000496,-0.20746604405594996
ACH-000499,-0.3437813287675099
ACH-000500,-0.2697256511692288
ACH-000502,-0.20740568659634526
ACH-000503,-0.17970372242390295
ACH-000505,-0.12440349940242645
ACH-000507,-0.3127146974504869
ACH-000510,-0.23947486721684424
ACH-000511,-0.30602756844910706
ACH-000512,-0.4794747207752546
ACH-000516,-0.29829399637112664
ACH-000517,-0.17226759750923054
ACH-000518,-0.3166494471538019
ACH-000520,-0.2079264974427278
ACH-000521,-0.09150593573420532
ACH-000522,-0.23172303879522674
ACH-000524,-0.14763592032111222
ACH-000527,-0.2627164556568595
ACH-000528,-0.25332872596379863
ACH-000537,-0.2746739460076367
ACH-000541,-0.5420807898013286
ACH-000542,-0.032327014971655826
ACH-000544,-0.28101144068675904
ACH-000545,-0.36004400248116986
ACH-000547,-0.3159155398174321
ACH-000548,-0.09706468438369133
ACH-000549,-0.2691213625278139
ACH-000550,-0.3004783363259339
ACH-000552,-0.16274422325897464
ACH-000556,-0.3262809274822955
ACH-000557,-0.13472272526679924
ACH-000569,-0.2831982401761442
ACH-000570,-0.24389472174720064
ACH-000571,-0.1422508793669734
ACH-000573,-0.3397867029199261
ACH-000576,-0.13323290467346552
ACH-000579,-0.4042208331207232
ACH-000580,-0.04044559466090375
ACH-000584,-0.2354192631973793
ACH-000585,-0.2440917383389559
ACH-000588,-0.2579816441746448
ACH-000589,-0.27019928755389744
ACH-000591,-0.17686351015617255
ACH-000593,-0.21865242759111853
ACH-000600,-0.24144639081145725
ACH-000601,-0.2047573653226324
ACH-000605,-0.1707640743210504
ACH-000606,-0.204829594748082
ACH-000608,-0.1860910140886421
ACH-000614,-0.213807337782368
ACH-000616,-0.0959370136032004
ACH-000618,-0.2839041933079445
ACH-000619,-0.3480608136358678
ACH-000620,-0.21143815942168992
ACH-000621,-0.24379181582508844
ACH-000622,-0.2210412899026913
ACH-000623,-0.2763144071325682
ACH-000624,-0.07199012043454171
ACH-000627,-0.134375957581929
ACH-000630,-0.4254790235931529
ACH-000631,-0.1904491611069847
ACH-000632,-0.06937521088626744
ACH-000633,-0.35552243180771115
ACH-000637,-0.13432132750417133
ACH-000638,-0.15764472452619802
ACH-000646,-0.2189483966437804
ACH-000647,-0.3303708230945895
ACH-000648,-0.2428305533967293
ACH-000649,-0.17447503655652047
ACH-000651,-0.3457337158349333
ACH-000652,-0.00809425043392001
ACH-000653,-0.15571033336628634
ACH-000657,-0.274629522703455
ACH-000658,-0.336225782749008
ACH-000661,-0.07699886885416747
ACH-000662,-0.20495623772749624
ACH-000663,-0.2504115940783644
ACH-000665,-0.14911258152518714
ACH-000671,-0.24171462699071986
ACH-000672,-0.34232024461149474
ACH-000673,-0.2217550448465573
ACH-000676,-0.19463720776599536
ACH-000677,-0.3816196409947657
ACH-000681,-0.20659267398910935
ACH-000683,-0.2117333683873881
ACH-000684,-0.1591374432495252
ACH-000688,-0.1149704322102068
ACH-000693,-0.3599784361920565
ACH-000694,-0.2472593620862003
ACH-000695,-0.04553059069209325
ACH-000696,-0.3141984885043936
ACH-000697,-0.32455418519994506
ACH-000699,-0.23316023504372144
ACH-000701,-0.20883053144861694
ACH-000706,-0.2959432025728564
ACH-000711,-0.19731097714715354
ACH-000713,0.0021222743562362848
ACH-000714,-0.3636098134344479
ACH-000718,-0.32042443076282445
ACH-000720,-0.19166725148545666
ACH-000721,-0.2089130339701035
ACH-000724,-0.18289995129190487
ACH-000725,-0.3835190803909837
ACH-000732,-0.3558943529426453
ACH-000734,-0.11415134397778567
ACH-000735,-0.3144045143462161
ACH-000736,-0.20304473514081128
ACH-000738,-0.3838368150314498
ACH-000746,-0.13997739649673085
ACH-000747,-0.17616627280941888
ACH-000748,-0.1618350106556369
ACH-000753,-0.33327857742585554
ACH-000756,-0.20365409813857333
ACH-000757,-0.14762201742647926
ACH-000758,-0.2449956509278086
ACH-000760,-0.2563737312232876
ACH-000762,-0.2147223313381509
ACH-000763,-0.4738040975015665
ACH-000764,-0.23706312988626124
ACH-000765,-0.23593242443732898
ACH-000766,-0.068664213923518
ACH-000767,-0.2584560028650787
ACH-000768,-0.22064853680119906
ACH-000769,-0.10038350437702047
ACH-000770,-0.2103091061518928
ACH-000771,-0.147724977814414
ACH-000773,-0.3501216369309645
ACH-000776,-0.12740436917377068
ACH-000777,-0.3025524089688165
ACH-000778,-0.08218078927218585
ACH-000781,-0.14195683129143505
ACH-000782,-0.2907489366048992
ACH-000783,-0.22950824090515345
ACH-000784,-0.3316046338525941
ACH-000785,-0.2912708487331869
ACH-000787,-0.2905265886634125
ACH-000788,-0.21434224917505498
ACH-000791,-0.18786552327406428
ACH-000792,-0.2652527059918169
ACH-000794,-0.08993670668006155
ACH-000796,-0.18520202943449876
ACH-000798,-0.3281049972990473
ACH-000799,-0.3598527433343497
ACH-000800,-0.3679756040058736
ACH-000802,-0.07508421439087509
ACH-000804,-0.19825091129934344
ACH-000805,-0.5090719066571047
ACH-000809,-0.039393573445531946
ACH-000810,-0.1731281416704582
ACH-000811,-0.17649603273035525
ACH-000817,-0.3580224338392743
ACH-000819,-0.14792916591850286
ACH-000820,-0.32898558095512964
ACH-000821,-0.23945329384311675
ACH-000822,-0.2461639930244486
ACH-000823,-0.3420773565026131
ACH-000824,-0.15754807327695985
ACH-000827,-0.2026152408090528
ACH-000829,0.05806539267203328
ACH-000831,-0.3993276938542231
ACH-000832,-0.0575423359544175
ACH-000833,-0.22513675739679725
ACH-000834,-0.19039397744083847
ACH-000835,-0.2767926701973027
ACH-000836,-0.11257891421786258
ACH-000837,-0.30629680092689704
ACH-000838,-0.3119868166539328
ACH-000839,-0.1328856886869597
ACH-000840,-0.2093463590092648
ACH-000841,-0.2465599693036476
ACH-000843,-0.26822361138053885
ACH-000846,-0.2548916843841881
ACH-000847,-0.09715727555147798
ACH-000848,-0.4354244687920783
ACH-000849,-0.2034361698367538
ACH-000851,-0.23010125492249595
ACH-000855,-0.4460441065045999
ACH-000856,-0.1233614653761006
ACH-000858,-0.4430863256496677
ACH-000859,-0.2098453783086741
ACH-000861,-0.12054760856396865
ACH-000862,-0.3031628168240271
ACH-000865,-0.2321234910667689
ACH-000866,-0.18919304672443116
ACH-000867,-0.245682134402684
ACH-000869,-0.30733024213855875
ACH-000872,-0.25967224035669073
ACH-000873,-0.21212384578046692
ACH-000876,-0.35708344562045485
ACH-000878,-0.12895387769776825
ACH-000880,-0.013049815403683423
ACH-000881,-0.14824662537221375
ACH-000882,-0.13005928170312836
ACH-000884,-0.39347647488046705
ACH-000885,-0.3024568866197652
ACH-000887,-0.2347830620019579
ACH-000889,-0.3344717715207393
ACH-000896,-0.2283964307993619
ACH-000898,-0.1940147460524096
ACH-000900,-0.39720342656173774
ACH-000901,-0.2456916497091233
ACH-000905,0.012347675366162145
ACH-000906,-0.10947725721520242
ACH-000907,-0.232773595173596
ACH-000910,-0.2683602718205167
ACH-000911,-0.2786440612609649
ACH-000912,-0.2176302942565981
ACH-000913,-0.12671861965521722
ACH-000915,-0.1046675427215974
ACH-000916,-0.22607742897164426
ACH-000917,-0.3840132067596198
ACH-000920,-0.11942481283707143
ACH-000921,-0.2740990793754376
ACH-000924,-0.28458091896297266
ACH-000926,-0.13472130706916755
ACH-000928,-0.20616053290687475
ACH-000929,-0.2671326948031246
ACH-000932,-0.34844055444399663
ACH-000935,-0.21377923860908826
ACH-000936,-0.06083361214784585
ACH-000937,-0.1432721414823004
ACH-000938,-0.37624714002436177
ACH-000939,-0.4137938514610782
ACH-000941,-0.16138796665660235
ACH-000943,-0.2894265834168471
ACH-000946,-0.2419362263524188
ACH-000947,-0.2866885019546663
ACH-000948,-0.22186204340039528
ACH-000950,0.13755571084989074
ACH-000953,-0.1807357094758532
ACH-000954,-0.06639391606583069
ACH-000957,-0.3206111694839364
ACH-000958,0.0024615889108334558
ACH-000960,-0.07098536811624953
ACH-000963,-0.15219895915092707
ACH-000968,-0.33040177060174
ACH-000969,-0.15799306602727625
ACH-000972,-0.4484046884028308
ACH-000973,-0.028138212274065103
ACH-000974,-0.2717656356013171
ACH-000978,-0.252654190284007
ACH-000984,-0.3690832749832549
ACH-000986,-0.2691069423285057
ACH-000988,-0.3393269430983461
ACH-000993,-0.16971977950344236
ACH-000994,-0.15388851637855228
ACH-000996,-0.24995290605264064
ACH-001001,-0.2509173065054316
ACH-001020,0.04199397669602823
ACH-001028,-0.19715366619283176
ACH-001031,-0.15954563633838534
ACH-001038,-0.30179017945171355
ACH-001048,-0.17676402003193714
ACH-001050,-0.17083174147152153
ACH-001053,-0.15049245966201075
ACH-001054,-0.10396488957418366
ACH-001061,-0.18409560245772236
ACH-001067,-0.14581738842117667
ACH-001075,-0.2183796717747051
ACH-001096,-0.4047049804424713
ACH-001111,-0.5185400473876838
ACH-001119,-0.0987514685332142
ACH-001128,-0.2354156564512357
ACH-001134,-0.02643117393833717
ACH-001151,-0.17069042479010446
ACH-001163,-0.19158620771046506
ACH-001164,-0.5496379218640194
ACH-001183,-0.29160938157621474
ACH-001192,-0.16047313871953384
ACH-001193,-0.24290269696020186
ACH-001196,-0.20683525176283085
ACH-001197,0.2545597131257573
ACH-001205,-0.05607417226284153
ACH-001211,-0.036715621026005486
ACH-001212,-0.06185799684428335
ACH-001228,-0.24629899874440545
ACH-001232,-0.03038831807156948
ACH-001239,-0.3523707537293538
ACH-001270,-0.43308091399371584
ACH-001274,-0.09348367541145336
ACH-001275,-0.18450429038971974
ACH-001277,-0.28921940457725903
ACH-001278,-0.2851752327339848
ACH-001280,-0.3497673954180692
ACH-001283,-0.2548804207747701
ACH-001289,-0.2306972920541831
ACH-001300,-0.3158846610478712
ACH-001301,-0.29013951151354955
ACH-001302,-0.1957343135069367
ACH-001306,-0.07919407114984117
ACH-001318,-0.1719861440102117
ACH-001322,-0.5400017438631536
ACH-001328,-0.2432852297878894
ACH-001332,-0.20001112942448754
ACH-001336,-0.17933299390176144
ACH-001346,-0.0479826840149452
ACH-001353,-0.14406508030414414
ACH-001354,-0.28170722234453993
ACH-001367,-0.27131194827564165
ACH-001368,-0.3488155791231505
ACH-001374,0.1131789162110211
ACH-001377,-0.18010821179338396
ACH-001380,-0.3209447229824433
ACH-001391,-0.15121582503074926
ACH-001408,-0.27758741538885673
ACH-001430,0.08394309865574917
ACH-001431,-0.3105685027175757
ACH-001450,-0.24313366842044865
ACH-001496,-0.025782864076667567
ACH-001500,-0.3192970280283584
ACH-001523,-0.3799353962232008
ACH-001532,-0.2790442865523549
ACH-001550,-0.24937668082532
ACH-001552,-0.20078430278152165
ACH-001554,-0.2974484360171211
ACH-001654,-0.194379458555439
ACH-001735,0.016998039940233987
ACH-001736,-0.1667362897252365
ACH-001737,-0.5045754778185355
ACH-001740,-0.3085110759720124
ACH-001745,-0.2533270048449885
ACH-001765,-0.27099880474527605
