,STK17A (9263)
ACH-000004,-0.007880651058603885
ACH-000005,-0.2859615954883106
ACH-000007,-0.09114293805768864
ACH-000009,-0.03971798663763202
ACH-000011,0.19554288205567213
ACH-000012,-0.04048737893904919
ACH-000013,-0.037756664647876484
ACH-000014,0.10928963558370276
ACH-000015,-0.08617109558012588
ACH-000017,-0.0678508484148762
ACH-000018,-0.0857171947680693
ACH-000019,0.06691226877292134
ACH-000021,0.05061513133267752
ACH-000022,-0.01658580315578142
ACH-000025,-0.046272833616346834
ACH-000028,-0.0017594839153208847
ACH-000030,-0.023823902064404285
ACH-000035,-0.061822933161134325
ACH-000036,-0.009958593071213056
ACH-000037,-0.20687882863410792
ACH-000039,-0.08030340376703025
ACH-000040,-0.0772662271668868
ACH-000041,-0.08560906085943623
ACH-000042,-0.002707726985761068
ACH-000045,0.00868601294354805
ACH-000047,0.05905356783300535
ACH-000052,-0.05399568618763122
ACH-000053,-0.1908991377316096
ACH-000054,-0.04408825457942325
ACH-000055,-0.08215987322141298
ACH-000060,-0.017770488721181997
ACH-000067,-0.12243726683572193
ACH-000070,0.05240540161650937
ACH-000075,0.1454916753835866
ACH-000078,0.005131609368266834
ACH-000082,-0.16018185499325968
ACH-000085,-0.06638922258112287
ACH-000086,-0.026737446466568338
ACH-000087,-0.001352404608377999
ACH-000092,-0.035736536187682834
ACH-000095,-0.11996843414119528
ACH-000097,-0.06461388713564513
ACH-000098,-0.021964401560128702
ACH-000099,-0.05833332948919024
ACH-000108,0.0004977518358009209
ACH-000113,-0.03040974258040077
ACH-000116,-0.03989402483722796
ACH-000118,0.01752158478059371
ACH-000120,0.007901295214821715
ACH-000123,-0.008108523424308635
ACH-000127,-0.004962292589622722
ACH-000128,-0.1067420154173731
ACH-000132,0.19373122002495474
ACH-000133,-0.03702697836866905
ACH-000137,-0.1982284899999937
ACH-000138,0.2058481086212877
ACH-000142,0.16565087362496786
ACH-000143,-0.16672372110088782
ACH-000146,-0.1732990349657214
ACH-000148,0.07612197582618213
ACH-000150,0.2006237487314172
ACH-000152,-0.030409651398537237
ACH-000153,-0.08151031762399594
ACH-000159,-0.08201057996699672
ACH-000160,-0.08083582412706579
ACH-000163,-0.02590797664232269
ACH-000167,-0.2013958498274004
ACH-000168,-0.12821490156614385
ACH-000169,0.14323681983137915
ACH-000178,0.09462519062788093
