,CASC3 (22794)
ACH-000004,-0.4362931151289823
ACH-000005,-0.3490964344609826
ACH-000007,-0.3878500042762715
ACH-000009,-0.3723113069958274
ACH-000011,-0.5050479454237833
ACH-000012,-0.3622684788758992
ACH-000013,-0.4620433331644834
ACH-000014,-0.2964094092858203
ACH-000015,-0.2359503626291126
ACH-000017,-0.5651880900985452
ACH-000018,-0.3355197427354003
ACH-000019,-0.6337209543859055
ACH-000021,0.012582508824528726
ACH-000022,-0.4495090759255846
ACH-000025,-0.3683257912778592
ACH-000028,-0.6211481321844521
ACH-000030,-0.5066623627803186
ACH-000035,-0.4629077107888664
ACH-000036,-0.2863260115232161
ACH-000037,-0.32723266555951075
ACH-000039,-0.4774895753576817
ACH-000040,-0.4935336216490604
ACH-000041,-0.3582981153550477
ACH-000042,-0.18113561667012
ACH-000045,-0.6192612270455793
ACH-000047,-0.1255590998673448
ACH-000052,-0.2905819983076183
ACH-000053,-0.2372501752951489
ACH-000054,-0.10864145483844474
ACH-000055,-0.19233369045638665
ACH-000060,-0.13942073263418073
ACH-000067,-0.4287979150884043
ACH-000070,-0.31106966387718443
ACH-000075,-0.27088087988521137
ACH-000078,-0.1923468558958125
ACH-000082,-0.07069234758441283
ACH-000085,-0.3166523327073625
ACH-000086,-0.18238432205561428
ACH-000087,-0.35537806422052953
ACH-000092,-0.3128631534582939
ACH-000095,-0.3281045860480969
ACH-000097,-0.4879851447709344
ACH-000098,-0.2928197047322473
ACH-000099,-0.32167448899274603
ACH-000108,-0.33435920235882194
ACH-000113,-0.3545820145415783
ACH-000116,-0.6040430165941724
ACH-000118,-0.1400101714783651
ACH-000120,-0.3676033067650577
ACH-000123,-0.2977023302466812
ACH-000127,-0.2360855445162408
ACH-000128,-0.46558523766478205
ACH-000132,-0.2048579347356028
ACH-000133,-0.24831338819664345
ACH-000137,-0.3172944580177457
ACH-000138,-0.3535971478851477
ACH-000142,-0.49313148599842205
ACH-000143,-0.35946997920247364
ACH-000146,-0.1138968640195878
ACH-000148,-0.3488784120014889
ACH-000150,-0.08459282575317613
ACH-000152,-0.3517534417129465
ACH-000153,-0.3851506835912891
ACH-000159,-0.2629689719500152
ACH-000160,-0.34087112113231033
ACH-000163,-0.27987253731987155
ACH-000167,-0.14432788303630384
ACH-000168,-0.4033566502052997
ACH-000169,-0.5079274399406459
ACH-000178,-0.2471077165680521
ACH-000183,-0.5557098700291835
ACH-000188,-0.3744163540036355
ACH-000189,-0.14977359886987768
ACH-000190,-0.2277189330078615
ACH-000198,-0.1089810157945132
ACH-000203,-0.7558703460999121
ACH-000204,-0.7844119903259208
ACH-000206,-0.6167966037106489
ACH-000207,-0.6386940573153405
ACH-000208,-0.16736065723159016
ACH-000210,-0.12146850792816866
ACH-000211,-0.3760419661962508
ACH-000215,-0.39557574796198397
ACH-000221,-0.27587446564719875
ACH-000222,-0.270729427354578
ACH-000223,-0.3749710365282606
ACH-000226,-0.3930672011955524
ACH-000227,-0.1114419311327944
ACH-000228,-0.26600349905853377
ACH-000231,-0.4496054955759528
ACH-000232,-0.08669124480793347
ACH-000233,-0.13446716838935052
ACH-000234,-0.13834107537491253
ACH-000235,-0.27684545189752313
ACH-000237,-0.16050551790570602
ACH-000238,-0.33007193197904633
ACH-000242,-0.20491679093978926
ACH-000243,-0.3456573941282739
ACH-000244,-0.4437217169948429
ACH-000246,-0.3619726387916017
ACH-000248,-0.3355153325489947
ACH-000250,-0.3476448590210207
ACH-000251,-0.834726618704146
ACH-000252,-0.3080740207950715
ACH-000253,-0.2259378215458219
ACH-000255,-0.3011935183370655
ACH-000256,-0.45845908728539897
ACH-000257,-0.29794637248877265
ACH-000258,-0.20118519382253086
ACH-000259,-0.3319909835069905
ACH-000260,-0.4193102051767292
ACH-000261,-0.2594618814165205
ACH-000262,0.010480172494602459
ACH-000263,0.0070487741912981985
ACH-000264,-0.5480389759222399
ACH-000265,-0.31905730780424835
ACH-000266,-0.3227663307425259
ACH-000272,-0.37162739465755135
ACH-000274,-0.5230232596179248
ACH-000277,-0.9954994362041059
ACH-000278,-0.4849905966516099
ACH-000279,-0.21876891792264386
ACH-000280,-0.3584507022303217
ACH-000281,-0.0296782765102818
ACH-000288,-0.3663151469718526
ACH-000291,-0.1895015248716496
ACH-000293,-0.3735304806515965
ACH-000294,-0.3606634967236118
ACH-000295,-0.2432708531288001
ACH-000296,-0.4859034828492393
ACH-000302,-0.296364114192407
ACH-000304,-0.517439609597937
ACH-000307,-0.30753282389321906
ACH-000308,-0.35518139638626417
ACH-000310,-0.2602768248400335
ACH-000311,-0.519868685753
ACH-000312,-0.4079857601503696
ACH-000315,-0.7708305684570401
ACH-000316,-0.3865763938449128
ACH-000317,-0.31057877544786416
ACH-000318,-0.1881099066575745
ACH-000319,-0.3747155756452472
ACH-000320,-0.10516466371159204
ACH-000322,-0.2572924864166685
ACH-000323,-0.4214592894471445
ACH-000324,-0.1126459692084356
ACH-000329,-0.1796140632360054
ACH-000330,-0.5758024776387917
ACH-000331,-0.6295762305954462
ACH-000332,-0.3953987384758318
ACH-000334,-0.3878112965098113
ACH-000335,-0.2683435478421238
ACH-000336,-0.3058118678700124
ACH-000337,-0.5736288927065543
ACH-000338,-0.4283555212827546
ACH-000339,-0.3181915911813809
ACH-000341,-0.054358948054506126
ACH-000348,-0.35803783405002165
ACH-000350,-0.1804129817516636
ACH-000352,-0.2761462998397752
ACH-000356,-0.5633378867672291
ACH-000361,0.2416017974383249
ACH-000362,-0.19061215455616584
ACH-000363,-0.33986013083220856
ACH-000364,-0.4839700989440734
ACH-000365,-0.47680669414830396
ACH-000366,-0.2627348767442221
ACH-000368,-0.3569020441779358
ACH-000374,-0.3304248166722293
ACH-000375,0.0377668434159501
ACH-000376,-0.3164940982073923
ACH-000381,-0.20784904631028744
ACH-000383,-0.21138904173957765
ACH-000387,-0.1851224853126673
ACH-000389,-0.2447279018305627
ACH-000390,-0.22834222745585886
ACH-000393,-0.0441425414668746
ACH-000395,-0.2933858689336171
ACH-000396,-0.07985283267374492
ACH-000397,-0.6405901733424502
ACH-000401,-0.5810438359812391
ACH-000402,-0.4045061985451748
ACH-000403,-0.20515491224663368
ACH-000404,-0.454722320417263
ACH-000406,-0.2701118266954298
ACH-000407,-0.37699885841786696
ACH-000408,-0.20748052972113187
ACH-000410,-0.3123988124647114
ACH-000411,-0.25522744851655743
ACH-000414,-0.3627681109920218
ACH-000415,-0.5175288095338375
ACH-000416,-0.17347132759339684
ACH-000420,-0.3475712788222056
ACH-000421,-0.3065428284614169
ACH-000424,-0.3999788589038812
ACH-000425,-0.2313383305717922
ACH-000426,-0.7677914440127661
ACH-000427,-0.6191007843131274
ACH-000433,-0.16252312382492812
ACH-000435,-0.307134385168067
ACH-000436,-0.5977001386234101
ACH-000444,-0.5801849530886324
ACH-000445,-0.3088434901198097
ACH-000448,-0.3624381529106793
ACH-000450,-0.0469147205548222
ACH-000452,-0.13040242236910307
ACH-000454,-0.33489640120296577
ACH-000458,-0.5068066816848021
ACH-000459,-0.2586025650213762
ACH-000460,-0.4695731062246733
ACH-000461,-0.1583029009973799
ACH-000463,-0.0400069925737992
ACH-000464,-0.022564371120231786
ACH-000466,-0.17284307460857795
ACH-000467,-0.4111595472880773
ACH-000468,-0.2594702972810277
ACH-000469,-0.26165022360667234
ACH-000470,-0.3761906213020336
ACH-000471,-0.25634134015511834
ACH-000472,-0.4865732611706118
ACH-000473,-0.40214210689517604
ACH-000475,-0.4297535358706724
ACH-000476,-0.2763074456506998
ACH-000477,-0.3829281225313439
ACH-000479,-0.2247160951160493
ACH-000480,-0.3604837000273025
ACH-000481,-0.039048645617905366
ACH-000483,-0.3375635390010757
ACH-000484,-0.4754537541678572
ACH-000485,-0.21470210912233906
ACH-000486,-0.41239832027227336
ACH-000487,-0.5218089497862864
ACH-000488,-0.4160732967832444
ACH-000490,-0.3709472666166754
ACH-000491,-0.2619465276441848
ACH-000495,-0.4339749571689821
ACH-000496,-0.38912578669747705
ACH-000499,-0.19359014262214816
ACH-000500,-0.5013456238939544
ACH-000502,-0.3119137622916094
ACH-000503,-0.5115385668390023
ACH-000505,-0.2428318294294768
ACH-000507,-0.4769605487029226
ACH-000510,-0.18329770498867867
ACH-000511,-0.3691271486767152
ACH-000512,-0.5803811252686983
ACH-000516,-0.5524719824750569
ACH-000517,-0.20682984581280156
ACH-000518,-0.60376476471762
ACH-000520,-0.33562525990167724
ACH-000521,-0.42703689028374536
ACH-000522,-0.1876985513868432
ACH-000524,-0.3350316209392778
ACH-000527,-0.345950088524805
ACH-000528,-0.2952832492774108
ACH-000537,-0.4260367701085728
ACH-000541,-0.16040806754516734
ACH-000542,-0.05415151043333224
ACH-000544,-0.5305229521105099
ACH-000545,-0.5196212810040449
ACH-000547,-0.7862781631588943
ACH-000548,-0.3335932992442757
ACH-000549,-0.5562583693535674
ACH-000550,-0.1411496285610686
ACH-000552,-0.29556915536216466
ACH-000556,-0.22259487878012044
ACH-000557,-0.3108343976514944
ACH-000569,-0.13945077538092931
ACH-000570,-0.08270686234973962
ACH-000571,-0.1163175818941128
ACH-000573,-0.38876479424165694
ACH-000576,-0.5704612865645409
ACH-000579,-0.3021068428429826
ACH-000580,-0.2823727867272358
ACH-000584,-0.4715819020153546
ACH-000585,-0.5097581907312083
ACH-000588,-0.2752689405230317
ACH-000589,-0.4439233819866823
ACH-000591,-0.3504272021138017
ACH-000593,-0.1775867246675379
ACH-000600,-0.29799737855886377
ACH-000601,-0.08261121253524703
ACH-000605,-0.34586671435133914
ACH-000606,-0.5138521147655157
ACH-000608,-0.38628534182619534
ACH-000614,-0.0963849922292967
ACH-000616,-0.3841090948876113
ACH-000618,-0.21438929235889284
ACH-000619,-0.5742812650671324
ACH-000620,-0.4391843484304632
ACH-000621,-0.4571464647028261
ACH-000622,-0.36430614614672585
ACH-000623,-0.2667773016612567
ACH-000624,-0.22852478417184466
ACH-000627,-0.12289976282796428
ACH-000630,-0.2315135084552269
ACH-000631,-0.18918284627931087
ACH-000632,-0.2281062432785465
ACH-000633,-0.256436138252057
ACH-000637,-0.36495517151391066
ACH-000638,-0.31621931200650577
ACH-000646,-0.5108668134142236
ACH-000647,-0.4470905086470203
ACH-000648,-0.3199450854421216
ACH-000649,-0.3171136590762709
ACH-000651,-0.3685992650265577
ACH-000652,0.0288391376490576
ACH-000653,-0.3221141713915467
ACH-000657,-0.22243864249940648
ACH-000658,-0.09966175550974588
ACH-000661,-0.4218013417312726
ACH-000662,-0.6701808682905809
ACH-000663,-0.3907032086673994
ACH-000665,-0.4420793214162262
ACH-000671,-0.4805437995037281
ACH-000672,-0.1840784882671417
ACH-000673,-0.4509541306673139
ACH-000676,-0.2794121296130297
ACH-000677,-0.18474282481403068
ACH-000681,-0.21618252519944745
ACH-000683,-0.35757236579652346
ACH-000684,-0.2747157731547822
ACH-000688,-0.2444788334076473
ACH-000693,-0.2398406224471805
ACH-000694,-0.3020737946820715
ACH-000695,-0.4719141618747326
ACH-000696,-0.2667425026397592
ACH-000697,-0.3973155188584217
ACH-000699,-0.19152401924996895
ACH-000701,0.04109973477188278
ACH-000706,-0.3629201105669328
ACH-000711,-0.450734897629605
ACH-000713,-0.2953949952928165
ACH-000714,-0.4743977762592722
ACH-000718,-0.1988923679470352
ACH-000720,-0.4253084004932701
ACH-000721,-0.15928036232689516
ACH-000724,-0.3472468458228657
ACH-000725,-0.90161235080758
ACH-000732,-0.3951808572164582
ACH-000734,-0.23073704894968686
ACH-000735,-0.1919005915014727
ACH-000736,-0.2190583565343072
ACH-000738,-0.17853903839180574
ACH-000746,-0.11644860210935948
ACH-000747,-0.34807035650723395
ACH-000748,-0.4759448732434749
ACH-000753,-0.27026732511011103
ACH-000756,-0.2836310989951867
ACH-000757,-0.15927694941635895
ACH-000758,-0.30528037291076865
ACH-000760,-0.4377764551677239
ACH-000762,-0.7090770164767065
ACH-000763,-0.4774698009516724
ACH-000764,-0.0841582193073927
ACH-000765,-0.310611533317705
ACH-000766,-0.30330151487253626
ACH-000767,-0.3308265605529898
ACH-000768,-0.2563079271795311
ACH-000769,-0.4715179708980611
ACH-000770,-0.28275826097784884
ACH-000771,-0.7202489287110119
ACH-000773,-0.3975331729089084
ACH-000776,-0.02023013078318561
ACH-000777,-0.09808357034347884
ACH-000778,-0.29325548057642803
ACH-000781,-0.161540915266227
ACH-000782,-0.3789861883242456
ACH-000783,-0.23358251009151865
ACH-000784,-0.4274034153606058
ACH-000785,-0.2781528294331491
ACH-000787,-0.34082063114065925
ACH-000788,-0.31629632454502105
ACH-000791,-0.4030876683151229
ACH-000792,-0.4152805644186097
ACH-000794,-0.44271015462734703
ACH-000796,-0.20593366008021974
ACH-000798,-0.2361904933178719
ACH-000799,-0.4669973837960632
ACH-000800,-0.13102103386783878
ACH-000802,-0.3189433642737212
ACH-000804,-0.579452456778223
ACH-000805,-0.4748905153865008
ACH-000809,-0.3491358873443217
ACH-000810,-0.16339046971829488
ACH-000811,-0.22973023616781135
ACH-000817,-0.6297980341195983
ACH-000819,-0.13284402171965706
ACH-000820,-0.40123571851415823
ACH-000821,-0.3796117482041229
ACH-000822,-0.4305577104468341
ACH-000823,-0.40730016057610735
ACH-000824,-0.18072854653651205
ACH-000827,-0.5829401653218635
ACH-000829,-0.4583740073120604
ACH-000831,-0.3857711757192117
