,TDRD9 (122402)
ACH-000004,0.3295334940064457
ACH-000005,0.2158765767192579
ACH-000007,0.23677316210855726
ACH-000009,0.23644887239307494
ACH-000011,0.0929883964711528
ACH-000012,0.2702741164679134
ACH-000013,0.13873275218880513
ACH-000014,0.2496151483902592
ACH-000015,0.3191389134194049
ACH-000017,0.18160981522666925
ACH-000018,0.15342392525629514
ACH-000019,0.09552767019990632
ACH-000021,0.27949602218196645
ACH-000022,0.004463382601797356
ACH-000025,0.26339709915813336
ACH-000028,0.15349622107420838
ACH-000030,0.22014647682338187
ACH-000035,0.3328091433935145
ACH-000036,0.1404048040587
ACH-000037,0.15563749191179524
ACH-000039,0.2483813235269561
ACH-000040,0.3049319090468545
ACH-000041,0.05964450761135893
ACH-000042,0.053380887943965456
ACH-000045,0.1384052833714383
ACH-000047,0.16476750563925174
ACH-000052,0.1634849304981563
ACH-000053,0.255632286009813
ACH-000054,0.1933396481349313
ACH-000055,-0.009135514898350176
ACH-000060,0.11669728166150473
ACH-000067,0.2434407778938225
ACH-000070,0.2233826476666158
ACH-000075,0.2541409632527209
ACH-000078,0.12406853271066424
ACH-000082,0.16846074677669362
ACH-000085,0.18731030154208145
ACH-000086,0.2582600745720681
ACH-000087,0.17165127060495305
ACH-000092,0.16535380998330376
ACH-000095,0.1758231915837733
ACH-000097,0.10398451017212536
ACH-000098,0.29730965987864083
ACH-000099,0.25979547267978964
ACH-000108,0.009174222345130887
ACH-000113,0.2470145523803457
ACH-000116,0.2569562206372769
ACH-000118,0.1820480249172608
ACH-000120,0.2010015519842945
ACH-000123,0.14740475510897902
ACH-000127,0.18498989256115328
ACH-000128,0.28220079255604863
ACH-000132,0.12138802433272496
ACH-000133,0.09048114781827096
ACH-000137,0.3157118205903858
ACH-000138,0.03969702517841277
ACH-000142,0.06708114752971697
ACH-000143,0.028044538164328062
ACH-000146,0.2499621904580969
ACH-000148,0.13351569259752447
ACH-000150,0.08427144863672749
ACH-000152,0.1302087715612356
ACH-000153,0.16196990344018974
ACH-000159,0.2437606703183233
ACH-000160,0.4840923765685717
ACH-000163,0.0700789708152315
ACH-000167,0.7667117998861163
ACH-000168,0.2556950334892938
ACH-000169,0.18864524692305396
ACH-000178,0.19722211694557112
ACH-000183,0.2124840160480604
ACH-000188,0.1963498750817908
ACH-000189,0.25253648608919754
ACH-000190,0.498569526621851
ACH-000198,0.21219252070686298
ACH-000203,0.21401874692048026
ACH-000204,0.033450494856298287
ACH-000206,0.1360013411469144
ACH-000207,0.08280711364899097
ACH-000208,0.32725430208983736
ACH-000210,0.027813510257518825
ACH-000211,0.1506305359938234
ACH-000215,0.18358563512662385
ACH-000221,0.11287775542880266
ACH-000222,0.1944226422119192
ACH-000223,0.19992666272911225
ACH-000226,0.26983203170432485
ACH-000227,0.16120057607384233
ACH-000228,0.2301773815045458
ACH-000231,0.18579795100475785
ACH-000232,0.15905305241612544
ACH-000233,0.2566714829926891
ACH-000234,0.2317960224330295
ACH-000235,0.14331167907512568
ACH-000237,0.27429636562422777
ACH-000238,0.07127860851268172
ACH-000242,0.14836722634081184
ACH-000243,0.2302491439752462
ACH-000244,0.05320166750521395
ACH-000246,0.07880511560412502
ACH-000248,0.200087075447864
ACH-000250,0.16613339559139031
ACH-000251,0.18905770161195792
ACH-000252,0.2891198577108627
ACH-000253,0.16720914489751482
ACH-000255,0.26467087038022324
ACH-000256,0.095056212712698
ACH-000257,-0.19229442907649927
ACH-000258,0.1484278762602783
ACH-000259,0.19776785843553668
ACH-000260,0.22172759687113716
ACH-000261,0.20693125887310265
ACH-000262,-0.13311249345476608
ACH-000263,0.3773947521192137
ACH-000264,0.2447730626265481
ACH-000265,0.24093415900308196
ACH-000266,0.14728624939960844
ACH-000272,0.2005425302898
ACH-000274,0.15215436809615698
ACH-000277,0.2239816613565486
ACH-000278,0.14419571409693924
ACH-000279,0.12983447213855046
ACH-000280,0.10293966454217686
ACH-000281,0.14287703968727133
ACH-000288,0.2799956078624292
ACH-000291,0.07833789189459102
ACH-000293,0.17085929862400395
ACH-000294,0.13173358718711262
ACH-000295,0.4520987562129026
ACH-000296,0.21144931118944602
ACH-000302,0.21635051708918834
ACH-000304,0.158930853156733
ACH-000307,0.126770574111681
ACH-000308,0.238398258284851
ACH-000310,0.2427782846396151
ACH-000311,-0.026187189553628608
ACH-000312,0.18590293999603025
ACH-000315,0.13688965875041045
ACH-000316,0.259557966833574
ACH-000317,0.21958937835702208
ACH-000318,0.2377164080152387
ACH-000319,0.2149599494668082
ACH-000320,0.18307601514484104
ACH-000322,0.2116406851693471
ACH-000323,0.3747410923699889
ACH-000324,0.11511285068170385
ACH-000329,0.21914441882244085
ACH-000330,0.056929244867887085
ACH-000331,0.2267611679965341
ACH-000332,0.10094479576832917
ACH-000334,0.15438719627233374
ACH-000335,0.2699988539469048
ACH-000336,0.11491591507944394
ACH-000337,0.19255540870409432
ACH-000338,-0.049617281037988695
ACH-000339,0.2245375803687716
ACH-000341,0.19898991765943494
ACH-000348,0.1900808295364728
ACH-000350,0.17620830719676953
ACH-000352,0.02224992260889177
ACH-000356,0.07051193299753472
ACH-000361,0.3351294822360183
ACH-000362,0.09749810071397076
ACH-000363,0.13042400794613113
ACH-000364,0.3384185314324093
ACH-000365,0.07567866576495755
ACH-000366,0.20805114178097897
ACH-000368,0.05795512099030028
ACH-000374,0.2476185563298725
ACH-000375,0.18356738731468514
ACH-000376,0.030364813363497518
ACH-000381,0.4138228431095412
ACH-000383,0.17426644966632968
ACH-000387,0.22066387120850028
ACH-000389,0.1857757401514916
ACH-000390,0.17130455317031734
ACH-000393,0.17656520931069256
ACH-000395,0.00040308651010792436
ACH-000396,0.6050563450702333
ACH-000397,0.22318302629524586
ACH-000401,0.2136159080633566
ACH-000402,0.10173974030961228
ACH-000403,0.19060001375409366
ACH-000404,-0.0958211527376218
ACH-000406,0.17491998937991382
ACH-000407,0.2141926593195527
ACH-000408,0.361957706692602
ACH-000410,0.1791722367036905
ACH-000411,0.1841370421957952
ACH-000414,0.099212819886413
ACH-000415,0.2455900692438264
ACH-000416,0.2730924817951841
ACH-000420,0.0707494682127675
ACH-000421,0.12467041821998867
ACH-000424,0.3279475722747067
ACH-000425,0.2686256486286441
ACH-000426,0.05104525460535439
ACH-000427,0.2285044042944114
ACH-000433,0.2230821090893474
ACH-000435,0.1363886947945759
ACH-000436,0.20335368890578956
ACH-000444,0.15263144919404073
ACH-000445,0.07673625315737798
ACH-000448,0.08478414844595697
ACH-000450,0.1119974294629918
ACH-000452,0.2461053017441584
ACH-000454,0.1542101340223733
ACH-000458,0.2243381919328185
ACH-000459,0.2272747708909753
ACH-000460,0.1370710232386908
ACH-000461,0.19858350892265944
ACH-000463,0.101649229022681
ACH-000464,0.15935890229553035
ACH-000466,0.04642179984378463
ACH-000467,0.14512548429009775
ACH-000468,0.21457330011425613
ACH-000469,0.19009994472541256
ACH-000470,0.17226418372449007
ACH-000471,0.14600425406094866
ACH-000472,0.2207351173613729
ACH-000473,0.30717648685706306
ACH-000475,0.1330213092532739
ACH-000476,0.1276300821888034
ACH-000477,0.20086768212723133
ACH-000479,0.34207047017383685
ACH-000480,0.18417565156577914
ACH-000481,0.22915842035868456
ACH-000483,0.2266469303198768
ACH-000484,0.23936147019200024
ACH-000485,0.023840504994541524
ACH-000486,0.09296171312922316
ACH-000487,0.2026444461094893
ACH-000488,0.1354509889627736
ACH-000490,0.1711497514532089
ACH-000491,0.14344928218223096
ACH-000495,0.12690568955226786
ACH-000496,0.21541702021354187
ACH-000499,0.23921757269489866
ACH-000500,-0.06715613096380399
ACH-000502,0.09014958693434716
ACH-000503,0.15179854646212074
ACH-000505,0.1888660906804432
ACH-000507,0.11733177530783945
ACH-000510,0.22072111227639002
ACH-000511,0.23255113791833584
ACH-000512,0.23375307968616515
ACH-000516,0.2709741939681181
ACH-000517,0.13003976576454215
ACH-000518,0.21245512009787013
ACH-000520,0.18298524180828954
ACH-000521,0.11367430475481904
ACH-000522,0.2666546610533808
ACH-000524,0.2394093099002231
ACH-000527,0.1731063731968413
ACH-000528,0.2442787449844163
ACH-000537,0.17959163355561708
ACH-000541,0.2920825476440861
ACH-000542,0.1349731588324939
ACH-000544,0.11587378768407808
ACH-000545,0.2999645372960619
ACH-000547,-0.05944092270215887
ACH-000548,0.1617995733253628
ACH-000549,0.06978385968210983
ACH-000550,0.11659486024310645
ACH-000552,0.17395684294815664
ACH-000556,0.1972523069323146
ACH-000557,0.1694395190807434
ACH-000569,0.14631850118947154
ACH-000570,0.20554783714286848
ACH-000571,0.1498756623772128
ACH-000573,0.18653101658150475
ACH-000576,0.0230903249039766
ACH-000579,0.1915105965652098
ACH-000580,0.024956133836520945
ACH-000584,0.2404515720851804
ACH-000585,0.1565362454733705
ACH-000588,0.2703302398646696
ACH-000589,0.07542410641286587
ACH-000591,0.23748452862747335
ACH-000593,0.1881351312469772
ACH-000600,0.1579535469867432
ACH-000601,0.20899846426181712
ACH-000605,0.16688665688653878
ACH-000606,0.3479632362463075
ACH-000608,0.1165504053590286
ACH-000614,0.18883410347832447
ACH-000616,0.27168887719689866
ACH-000618,0.2703173703374523
ACH-000619,0.26417634467540874
ACH-000620,0.133745832073482
ACH-000621,0.20981094662599367
ACH-000622,0.3300650513170876
ACH-000623,0.09749605903062944
ACH-000624,0.2208893762009176
ACH-000627,0.15466941546982896
ACH-000630,0.26995258991901555
ACH-000631,-0.11851681155046105
ACH-000632,0.13507140658603692
ACH-000633,0.15159174830120445
ACH-000637,0.2755951501659373
ACH-000638,0.2336723332412909
ACH-000646,0.11415823407017953
ACH-000647,0.17638073484028596
ACH-000648,0.17591065173817286
ACH-000649,0.1863848078891402
ACH-000651,0.19785955818109108
ACH-000652,0.218220643371632
ACH-000653,0.18342923721930865
ACH-000657,0.09155635360552562
ACH-000658,0.11022994977367873
ACH-000661,0.17775452279682974
ACH-000662,-0.1270213092928286
ACH-000663,0.17798965184791726
ACH-000665,0.2028563553553736
ACH-000671,0.19714772116953416
ACH-000672,0.18265982019906604
ACH-000673,0.13145874250783196
ACH-000676,0.14151279643776835
ACH-000677,0.2198092077478796
ACH-000681,0.15414549062432034
ACH-000683,0.1785065870955507
ACH-000684,0.27372850014065275
ACH-000688,0.1489681298669833
ACH-000693,0.10323470865417728
ACH-000694,0.3296697915288258
ACH-000695,0.2028019579216049
ACH-000696,0.16972245661399069
ACH-000697,-0.06551952597682931
ACH-000699,0.1809491923942677
ACH-000701,0.16422225709269614
ACH-000706,0.19518777342550006
ACH-000711,0.1270633628421871
ACH-000713,0.17782289918592856
ACH-000714,0.07523931176981376
ACH-000718,0.3197422446972879
ACH-000720,0.26544334000113873
ACH-000721,0.18908456284576214
ACH-000724,0.2948005604511655
ACH-000725,0.2688484128794723
ACH-000732,0.1410227363507383
ACH-000734,0.16078759541146542
ACH-000735,0.2632197387308464
ACH-000736,0.182909160964912
ACH-000738,0.10457044272112448
ACH-000746,0.3513572804744373
ACH-000747,0.1718282181530159
ACH-000748,0.2568473399287752
ACH-000753,0.2124049908839716
ACH-000756,0.15139881544635247
ACH-000757,0.1954299823859177
ACH-000758,0.19557764328156288
ACH-000760,0.1804700562952614
ACH-000762,0.16800330285433415
ACH-000763,0.06598315989868622
ACH-000764,-0.027731572237069724
ACH-000765,0.1151338498946518
ACH-000766,0.2336989515127225
ACH-000767,0.1889483103712936
ACH-000768,0.23852430257017496
ACH-000769,0.18562175041348689
ACH-000770,0.19871871807583072
ACH-000771,0.1923152314030724
ACH-000773,0.1868714045133052
ACH-000776,0.18845267147287026
ACH-000777,0.058116237005111135
ACH-000778,0.2355518115969235
ACH-000781,0.2103426858686473
ACH-000782,0.20798776020814014
ACH-000783,0.20107696116466706
ACH-000784,0.1360644477750759
ACH-000785,0.11783059302347434
ACH-000787,0.22436711067132212
ACH-000788,0.13532768621422794
ACH-000791,0.15239228424563075
ACH-000792,0.052400507503177735
ACH-000794,0.13890529808061106
ACH-000796,0.09246756665282506
ACH-000798,0.1371989048063063
ACH-000799,0.20072491722916724
ACH-000800,0.10886007773161804
ACH-000802,0.11534653341889628
ACH-000804,0.19619267946408955
ACH-000805,0.10058806079036972
ACH-000809,0.2803835329881536
ACH-000810,0.3231966339082569
ACH-000811,0.13505624457396506
ACH-000817,0.17241649370601916
ACH-000819,0.19582838452594567
ACH-000820,0.4726852152004111
ACH-000821,0.30769474966101684
ACH-000822,0.19989835058503092
ACH-000823,0.2985071815369624
ACH-000824,0.2279168079460398
ACH-000827,0.19611361784610967
ACH-000829,0.2184714731997625
ACH-000831,0.1961263483300673
ACH-000832,0.3748318816637766
ACH-000833,-0.057710834092296236
ACH-000834,0.269427156245656
ACH-000835,0.16712627535532704
ACH-000836,0.3992592654672817
ACH-000837,0.17394837606913932
ACH-000838,0.28268432695675083
ACH-000839,0.09635645656595253
ACH-000840,0.14175843714291547
ACH-000841,0.1841638168497768
ACH-000843,0.23474204405823906
ACH-000846,0.185621006640843
ACH-000847,0.07907868053721236
ACH-000848,0.0063011523896119356
ACH-000849,0.07091565827931423
ACH-000851,0.2493353575830869
ACH-000855,0.28752642060671285
ACH-000856,0.13122527528983294
ACH-000858,0.05996348005979385
ACH-000859,0.19725901154910366
ACH-000861,0.2318967005162561
ACH-000862,0.1159890736431124
ACH-000865,0.1863128107342993
ACH-000866,0.24506166434576065
ACH-000867,0.1796979289238117
ACH-000869,0.257970574874877
ACH-000872,0.000756598254927789
ACH-000873,0.2276735120850832
ACH-000876,0.2977083877863713
ACH-000878,-0.18398923260197886
ACH-000880,0.1471115438802713
ACH-000881,0.1828834760419402
ACH-000882,0.17196784437557472
ACH-000884,0.14243816725345051
ACH-000885,0.059210789838300935
ACH-000887,0.2275330273019246
ACH-000889,-0.0069273157620314075
ACH-000896,0.13521666674954366
ACH-000898,0.08535457932372761
ACH-000900,0.2189504326797005
ACH-000901,0.1775638631392642
ACH-000905,0.1629531486200685
ACH-000906,0.2143769772892404
ACH-000907,0.05302966712747862
ACH-000910,0.16200856877299413
ACH-000911,0.17320138664692045
ACH-000912,0.1977134277366865
ACH-000913,0.1501966744320313
ACH-000915,0.14754941508496458
ACH-000916,-0.07114157921435332
ACH-000917,0.24180691036655236
ACH-000920,0.12361473455094515
ACH-000921,0.11806774593602615
ACH-000924,0.18366137462262
ACH-000926,0.2398870113593385
ACH-000928,0.11158659025383456
ACH-000929,0.1852106858174113
ACH-000932,0.08772996182144342
ACH-000935,0.19170837804700044
ACH-000936,0.1951646287209327
ACH-000937,0.22284986469311005
ACH-000938,0.12050342152946025
ACH-000939,0.4754020054226658
ACH-000941,0.1782149298259687
ACH-000943,0.1581776601159595
ACH-000946,-0.08099066603369584
ACH-000947,0.1211663441176018
ACH-000948,0.25123288506566194
ACH-000950,0.2784086090014832
ACH-000953,0.1747356364406126
ACH-000954,0.06035513177643052
ACH-000957,0.1962902537128184
ACH-000958,0.03519601855742662
ACH-000960,0.20041444802158295
ACH-000963,0.13638632824056535
ACH-000968,0.18257503031709693
ACH-000969,0.2324283341818235
ACH-000972,0.016578670857173922
ACH-000973,0.13923347304382488
ACH-000974,0.16599013208971752
ACH-000978,0.001477713218555229
ACH-000984,0.14799992833720038
ACH-000986,0.2174080154772843
ACH-000988,0.2506722033054878
ACH-000993,0.0656661471860162
ACH-000994,0.1798737743428573
ACH-000996,0.046761154901948106
ACH-001001,0.07024457588510183
ACH-001020,0.43576328878514464
ACH-001028,0.1522704329865183
ACH-001031,0.09257059562018828
ACH-001038,0.1827987322845182
ACH-001048,0.22465829760945405
ACH-001050,0.20307265942638314
ACH-001053,0.06340272260532374
ACH-001054,0.3256012085955633
ACH-001061,0.20634293134957726
ACH-001067,0.14703810382055926
ACH-001075,0.11359695667791685
ACH-001096,0.1428085782256713
ACH-001111,0.0713937297524315
ACH-001119,0.17505249595309288
ACH-001128,1.0754567016922776
ACH-001134,0.25816077938416165
ACH-001151,0.12166049756858728
ACH-001163,0.13271665697079188
ACH-001164,0.1915837308499194
ACH-001183,0.05670338664734685
ACH-001192,0.18981779358290854
ACH-001193,0.2101734743340784
ACH-001196,0.26573613597069745
ACH-001197,0.2338311892687185
ACH-001205,0.11831409582049945
ACH-001211,0.3170309177320409
ACH-001212,0.22205288715957736
ACH-001228,0.13269182093268642
ACH-001232,0.2331523678067641
ACH-001239,0.17233116867452505
ACH-001270,0.24243127378414275
ACH-001274,0.07276738101498653
ACH-001275,0.1365680403632013
ACH-001277,0.2632501903665433
ACH-001278,0.3506204671733825
ACH-001280,0.18385428775293008
ACH-001283,0.20727366123587312
ACH-001289,0.15687725135964045
ACH-001300,0.123077976018196
ACH-001301,0.1928938002280483
ACH-001302,0.19336279961275216
ACH-001306,0.17155163686720076
ACH-001318,0.2382508204275686
ACH-001322,0.12916010975855802
ACH-001328,0.12104046867864356
ACH-001332,0.2885341065435611
ACH-001336,0.2138539465446497
ACH-001346,0.2355291273319076
ACH-001353,0.05430545985725213
ACH-001354,0.054240910925314335
ACH-001367,0.1104955126959046
ACH-001368,0.11292831486500644
ACH-001374,0.06220647731457909
ACH-001377,0.23049066101157836
ACH-001380,0.16668082889460675
ACH-001391,0.08025777930274973
ACH-001408,0.2464309163144726
ACH-001430,0.21476222354903365
ACH-001431,0.12645967853826126
ACH-001450,0.12561998621772186
ACH-001496,0.2599941445805675
ACH-001500,0.3041864922055745
ACH-001523,0.27553695503143943
ACH-001532,0.07715251262846144
ACH-001550,0.4273182429186497
ACH-001552,0.011303923220664213
ACH-001554,0.15102769099018926
ACH-001654,0.09568766869691443
ACH-001735,0.10620871562877343
ACH-001736,0.12802774520544075
ACH-001737,0.1610237013170055
ACH-001740,0.17915963520776398
ACH-001745,0.1972671327213001
ACH-001765,0.1681434283922669
