,NFKBIB (4793)
ACH-000293,-0.20182353453272653
ACH-000294,-0.3253019032166078
ACH-000295,-0.20132144006921152
ACH-000296,-0.4760110442732397
ACH-000302,-0.3636021200255819
ACH-000304,-0.2339278056879107
ACH-000307,-0.07951262426248433
ACH-000308,-0.31746525427780664
ACH-000310,-0.37280322188621146
ACH-000311,-0.2392126206537809
ACH-000312,-0.3286205271491877
ACH-000315,-0.14882068185240765
ACH-000316,-0.15923496347576008
ACH-000317,-0.053895607813817914
ACH-000318,-0.2309599110587448
ACH-000319,0.0008271571045659247
ACH-000320,0.012073454489432587
ACH-000322,0.01614427414580331
ACH-000323,-0.2225345848151949
ACH-000324,-0.2959314994125635
ACH-000329,-0.25396199759948146
ACH-000330,-0.27791560462979403
ACH-000331,-0.13656754993847214
ACH-000332,-0.16559596187328884
ACH-000334,-0.20345188611013784
ACH-000335,-0.0433394678776381
ACH-000336,-0.09031841867020464
ACH-000337,-0.19218096672389254
ACH-000338,-0.7316674279099367
ACH-000339,-0.2499638835049719
ACH-000341,-0.21172823171956245
ACH-000348,-0.11579377169647463
ACH-000350,-0.186952030596179
ACH-000352,-0.1221458473699832
ACH-000356,-0.2148743115946844
ACH-000361,-0.5079383781943254
ACH-000362,-0.25634751742657513
ACH-000363,-0.002414991542089632
ACH-000364,-0.06042066430598494
ACH-000365,-0.1711145310144144
ACH-000366,-0.3558551004527296
ACH-000368,-0.1436962390709075
ACH-000374,-0.21603660081247014
ACH-000375,0.007605577261876758
ACH-000376,-0.12412635584671147
ACH-000381,-0.2630124118634666
ACH-000383,-0.2410068156907304
ACH-000387,-0.3117305834408148
ACH-000389,-0.36705937369620256
ACH-000390,-0.22496898617266908
ACH-000393,-0.34200815074732416
ACH-000395,-0.16340263397218674
ACH-000396,-0.2835099882424054
ACH-000397,-0.4690312799714939
ACH-000401,-0.09067578551344158
ACH-000402,-0.044475732683870985
ACH-000403,-0.26279752325168343
ACH-000404,-0.13321773063550746
ACH-000406,-0.17023508958001773
ACH-000407,-0.18912844627855024
ACH-000408,-0.2699413364591792
ACH-000410,-0.3027528151920925
ACH-000411,-0.1383643495823477
ACH-000414,-0.2925471095132966
ACH-000415,-0.1490597342255552
ACH-000416,-0.19306061013432085
ACH-000420,-0.4142994358164366
ACH-000421,-0.1350374028376638
ACH-000424,-0.206129158279104
ACH-000425,-0.15839794287360873
ACH-000426,0.10578901298570824
ACH-000427,-0.3202709200734287
ACH-000433,-0.19750408145902446
ACH-000435,-0.15990545004654996
ACH-000436,-0.10904758505367358
ACH-000444,-0.1868831743893272
ACH-000445,-0.12487187354615267
ACH-000448,-0.30429003743218946
ACH-000450,-0.2355308914389114
ACH-000452,-0.19795172861507354
ACH-000454,-0.38952911285436803
ACH-000458,-0.31303761753523257
ACH-000459,-0.1096398673352974
ACH-000460,-0.5321186550248375
ACH-000461,-0.15963067837421946
ACH-000463,-0.20051594821341032
ACH-000464,-0.13722866732841432
ACH-000466,-0.31832675743068073
ACH-000467,-0.010950894752735215
ACH-000468,-0.314538788874808
ACH-000469,-0.31294566295735804
ACH-000470,-0.21032470793485347
ACH-000471,-0.5328686516354452
ACH-000472,-0.29669703058375835
ACH-000473,-0.2050195043943313
ACH-000475,-0.28024025816042497
ACH-000476,-0.16989431609451414
ACH-000477,-0.3867565275114992
ACH-000479,-0.3590294276056299
ACH-000480,-0.0658640700984756
ACH-000481,-0.22174567874825427
ACH-000483,-0.24537109716681005
ACH-000484,-0.23719933332810705
ACH-000485,-0.1939581300061131
ACH-000486,-0.3395917109146867
ACH-000487,-0.2268570255409985
ACH-000488,-0.19871063178292528
ACH-000490,-0.25838918641659864
ACH-000491,-0.16627735909627872
ACH-000495,-0.17263634239804934
ACH-000496,-0.30311550534519105
ACH-000499,-0.35885965407327064
ACH-000500,-0.1894687700964344
ACH-000502,-0.17637825784264108
ACH-000503,-0.2828993069747255
ACH-000505,-0.28942597425391925
ACH-000507,-0.1750421990426703
ACH-000510,-0.3276793643066118
ACH-000511,-0.11807439218123085
ACH-000512,-0.0903461009824773
ACH-000516,-0.22316285651878376
ACH-000517,-0.421504266945602
ACH-000518,-0.3472593501447682
ACH-000520,-0.27858934980748484
ACH-000521,-0.21497535538978785
ACH-000522,-0.21236983141566773
ACH-000524,-0.2609602517489784
ACH-000527,-0.28411271512136754
ACH-000528,-0.2731174421558116
ACH-000537,-0.3883089912653432
ACH-000541,-0.2667514378057566
ACH-000542,-0.18531255111477
ACH-000544,-0.2895896560886415
ACH-000545,-0.1728590851722398
ACH-000547,-0.1984012258407562
ACH-000548,-0.44958719646342205
ACH-000549,-0.12869810511717938
ACH-000550,-0.16555180879368564
ACH-000552,-0.12961924494419802
ACH-000556,-0.208960712798138
ACH-000557,-0.2140532701923203
ACH-000569,-0.2232839004475747
ACH-000570,-0.13466937289256933
ACH-000571,-0.2655502198721241
ACH-000573,-0.10531095473787276
ACH-000576,-0.5421120885264682
ACH-000579,-0.16229828557304288
ACH-000580,-0.13324078450677532
ACH-000584,-0.3068489210916073
ACH-000585,-0.4871411520741249
ACH-000588,-0.19602360410975808
ACH-000589,-0.2611806442750973
ACH-000591,-0.15166684370347736
ACH-000593,-0.2289467341567201
ACH-000600,-0.3530505682739561
ACH-000601,-0.16214825677323227
ACH-000605,-0.2415942931745947
ACH-000606,-0.3828147482690821
ACH-000608,-0.2886670324737562
ACH-000614,-0.2596632449442458
ACH-000616,-0.2950492569691702
ACH-000618,-0.24645486003105976
ACH-000619,-0.0357450853213982
ACH-000620,-0.26240121910140823
ACH-000621,-0.27140279706997905
ACH-000622,-0.2045525497208347
ACH-000623,-0.1785833866414157
ACH-000624,-0.2315724157081269
ACH-000627,-0.2711162601966873
ACH-000630,-0.17335870060861558
ACH-000631,-0.2534034375343493
ACH-000632,-0.25082304446235804
ACH-000633,-0.2986351616348699
ACH-000637,-0.1326166202561035
ACH-000638,-0.10787568086539014
ACH-000646,-0.2046768405549935
ACH-000647,-0.1725048589271765
ACH-000648,-0.22271013747100316
ACH-000649,-0.3072736991707407
ACH-000651,-0.3233502440833346
ACH-000652,-0.200575759949515
ACH-000653,-0.4034122826686395
ACH-000657,-0.19624930421378706
ACH-000658,-1.1104361967653973
ACH-000661,-0.2852321602283503
ACH-000662,0.06891448706074113
ACH-000663,-0.21628487317970013
ACH-000665,-0.2465901741278901
ACH-000671,-0.2716614087287621
ACH-000672,-0.5222180561320032
ACH-000673,-0.25245603854860243
ACH-000676,-0.25798117315287833
ACH-000677,-0.1888594235607547
ACH-000681,-0.15154004180253194
ACH-000683,-0.18310879542879685
ACH-000684,0.06424781298496549
ACH-000688,-0.3299545811107391
ACH-000693,-0.21585004604840816
ACH-000694,-0.28068676032876944
ACH-000695,-0.13017436740924346
ACH-000696,-0.19460835489129324
ACH-000697,-0.27230354302592796
ACH-000699,-0.11123096638722654
ACH-000701,-0.2941381845006399
ACH-000706,-0.20963592638087286
ACH-000711,-0.33661459468930194
ACH-000713,-0.22924454590973126
ACH-000714,-0.9030729973176784
ACH-000718,-0.16661500817289998
ACH-000720,-0.2287790905101655
ACH-000721,-0.1425726173416548
ACH-000724,-0.4270008648364808
ACH-000725,-0.3033878953636729
ACH-000732,-0.3127550999757709
ACH-000734,-0.30141558399036394
ACH-000735,-0.2471311560271021
ACH-000736,-0.31038500658300056
ACH-000738,-0.2255430518084832
ACH-000746,-0.3414711451870155
ACH-000747,-0.30461954300932576
ACH-000748,-0.29376694254888397
ACH-000753,-0.007355079909139353
ACH-000756,-0.34791878418711
ACH-000757,-0.1229423309386861
ACH-000758,-0.36097710247299947
ACH-000760,-0.2687743988618118
ACH-000762,-0.3323698843607949
ACH-000763,0.15651141561300758
ACH-000764,-0.5563661056541228
ACH-000765,-0.22676584509563225
ACH-000766,-0.12959299346509232
ACH-000767,-0.028335037093080467
ACH-000768,-0.22005989048915675
ACH-000769,-0.04867797280312255
ACH-000770,-0.31657491414410205
ACH-000771,-0.19880052859357447
ACH-000773,-0.2282219020839063
ACH-000776,-0.1202912957459998
ACH-000777,-0.2897275625000756
ACH-000778,-0.3299671252632551
ACH-000781,-0.3405286183932046
ACH-000782,-0.08250593785471733
ACH-000783,-0.16524452644168447
ACH-000784,-0.16763195714981716
ACH-000785,-0.2743257788006645
ACH-000787,-0.2823889980385535
ACH-000788,-0.17229453537465436
ACH-000791,-0.26370590980551656
ACH-000792,-0.19302640566536172
ACH-000794,-0.1989566193685708
ACH-000796,-0.158477999583422
ACH-000798,-0.1530529730948083
ACH-000799,-0.11853474250937705
ACH-000800,-0.09728680786114306
ACH-000802,-0.28674050134424844
ACH-000804,-0.3929066504528516
ACH-000805,0.010026478489589269
ACH-000809,-0.17548772376798227
ACH-000810,0.06291115541144647
ACH-000811,-0.14752010638690222
ACH-000817,-0.03616862459028308
ACH-000819,-0.4785860659612747
ACH-000820,-0.19676490116073836
ACH-000821,-1.0589139024956882
ACH-000822,-0.291818911482497
ACH-000823,-0.2900554345846285
ACH-000824,-0.3586512430638568
ACH-000827,-0.254677186604862
ACH-000829,-0.2341030682972251
ACH-000831,-0.13419808109651885
ACH-000832,-0.2969686199310588
ACH-000833,-0.27236134110555044
ACH-000834,-0.3037169261493659
ACH-000835,-0.2826040202513066
ACH-000836,-0.22869377483742426
ACH-000837,-0.2714925831385366
ACH-000838,0.12040564864360702
ACH-000839,-0.1540064949929076
ACH-000840,-0.1838897750877219
ACH-000841,-0.330751233120828
ACH-000843,2.316703849197369e-05
ACH-000846,-0.20389461176143936
ACH-000847,-0.14606299873858225
ACH-000848,-0.19167616853734545
ACH-000849,-0.30058276047268284
ACH-000851,-0.08973752164956285
ACH-000855,-0.4150352671276527
ACH-000856,-0.08226580742849081
ACH-000858,-0.3232287274533085
ACH-000859,-0.11491781265947518
ACH-000861,-0.33064669260652
ACH-000862,-0.10346972238768794
ACH-000865,-0.21467447790719046
ACH-000866,-0.1195117750854621
ACH-000867,-0.2576492397691905
ACH-000869,-0.21557665591063896
ACH-000872,-0.2748224360501413
ACH-000873,-0.2744167067042351
ACH-000876,-0.3191963975333502
ACH-000878,-0.2697515177264581
ACH-000880,-0.2814932071068884
ACH-000881,-0.26141622207854875
ACH-000882,-0.2720423350996657
ACH-000884,-0.23394209769321744
ACH-000885,-0.1922226448590838
ACH-000887,-0.24712655204144024
ACH-000889,-0.05647131216341183
ACH-000896,-0.1599532287277427
ACH-000898,-0.3130391411370549
ACH-000900,-0.3062205436379902
ACH-000901,-0.3748656614245092
ACH-000905,-0.1839196975819029
ACH-000906,-0.3001847518149956
ACH-000907,-0.016100045566238234
ACH-000910,-0.15685034145128007
ACH-000911,-0.31745695864446466
ACH-000912,-0.097620845375601
ACH-000913,-0.16724038739403782
ACH-000915,-0.2490726749465237
ACH-000916,0.028464409387792506
ACH-000917,-0.27846677338002895
ACH-000920,0.15063735279536036
ACH-000921,-0.3057746700479158
ACH-000924,-0.1978690109761402
ACH-000926,-0.09538180342531896
ACH-000928,-0.1865828629877392
ACH-000929,-0.05311976949311293
ACH-000932,-0.2735362314320752
ACH-000935,-0.2877901490839459
ACH-000936,-0.07446051553062455
ACH-000937,-0.15621782880524507
ACH-000938,-0.16018978456350064
ACH-000939,-0.29137987277720695
ACH-000941,-0.4197677623313519
ACH-000943,-0.2731093506953707
ACH-000946,-0.3297158581986845
ACH-000947,-0.20027665598601466
ACH-000948,-0.3464326563320177
ACH-000950,-0.3764323356173612
ACH-000953,-0.2180177205450963
ACH-000954,0.16522853692201614
ACH-000957,-0.21858543036161826
ACH-000958,-0.04361258340722948
ACH-000960,-0.11779853732476883
ACH-000963,-0.21962608193326247
ACH-000968,-0.21695892858351126
ACH-000969,-0.38635821411923343
ACH-000972,-0.5139694385622299
ACH-000973,-0.22001238365778095
ACH-000974,-0.2918960880483134
ACH-000978,-0.34916771450319745
ACH-000984,-0.29494197596097804
ACH-000986,-0.15189842128389974
ACH-000988,-0.1900137182469288
ACH-000993,-0.20923154113049972
ACH-000994,-0.22467779193431545
ACH-000996,-0.21148611003699655
ACH-001001,-0.13848284805056799
ACH-001020,-0.31749525698606784
ACH-001028,-0.24601518907392264
ACH-001031,-0.2312021061965277
ACH-001038,-0.19583237610989346
ACH-001048,-0.3700975922206477
ACH-001050,-0.3406784786122584
ACH-001053,-0.15166470455899325
ACH-001054,-0.15134325588129469
ACH-001061,-0.13104768452933924
ACH-001067,-0.09575939676883777
ACH-001075,-0.2993641539803976
ACH-001096,-0.15039804393837788
ACH-001111,-0.2654510720539673
ACH-001119,-0.3661558192816525
ACH-001128,-0.032317449676878225
ACH-001134,-0.10893760628463688
ACH-001151,-0.1881168392924548
ACH-001163,-0.21153405133188585
ACH-001164,0.06810885645545932
ACH-001183,-0.2573871356145689
ACH-001192,-0.11777374732570058
ACH-001193,-0.17820562155800512
ACH-001196,-0.048521163620010084
ACH-001197,-0.11475311762178525
ACH-001205,-0.22546890240375875
ACH-001211,-0.15689326214050964
ACH-001212,-0.5137093293583583
ACH-001228,-0.08042671684384077
ACH-001232,-0.024398605181056927
ACH-001239,-0.1564960767774725
ACH-001270,-0.05062195063487114
ACH-001274,-0.2292125146823512
ACH-001275,-0.2305917763008936
ACH-001277,-0.3313513636933146
ACH-001278,-0.15273977361273003
ACH-001280,-0.2292123333193137
ACH-001283,-0.13353725192711485
ACH-001289,-0.08887790896141755
ACH-001300,-0.3102391953464983
ACH-001301,-0.07250793119410906
ACH-001302,-0.5396245968778064
ACH-001306,-0.10040117166438464
ACH-001318,-0.1991255169905264
ACH-001322,-0.2705504778633522
ACH-001328,-0.26082599879012275
ACH-001332,-0.2781398491908295
ACH-001336,-0.2358374034343787
ACH-001346,-0.2772201511912749
ACH-001353,-0.21555853978868164
ACH-001354,-0.05890180397956495
ACH-001367,-0.10577615230621368
ACH-001368,-0.17183333278830745
ACH-001374,-0.16089143758167276
ACH-001377,-0.2398793584223228
ACH-001380,-0.2369261832509231
ACH-001391,-0.35481447865848403
ACH-001408,-0.15196903342095258
ACH-001430,-0.3672605010931675
ACH-001431,-0.3012659493573691
ACH-001450,0.3660375690225994
ACH-001496,-0.24752931665895955
ACH-001500,-0.27880176205567875
ACH-001523,-0.09678372319082744
ACH-001532,-0.20951224249341086
ACH-001550,-0.2939637465255981
ACH-001552,-0.4174274667174339
ACH-001554,-0.23303080793400285
ACH-001654,-0.29188731642825433
ACH-001735,-0.188273127191928
ACH-001736,-0.11982627608703902
ACH-001737,-0.14302412512404264
ACH-001740,-0.23135706263595096
ACH-001745,-0.15497757254809713
ACH-001765,-0.15423159000292094
