,TAGAP (117289)
ACH-000004,0.3059325775147405
ACH-000005,0.3566663240731229
ACH-000007,0.14281120036003753
ACH-000009,0.2352211632147363
ACH-000011,0.176131724752896
ACH-000012,0.13775913103219398
ACH-000013,0.08424174722921858
ACH-000014,0.16208011554205956
ACH-000015,0.16778156342615805
ACH-000017,0.11770689762274153
ACH-000018,0.07451661653168767
ACH-000019,0.10468093759923723
ACH-000021,-0.09140170084155774
ACH-000022,0.07493870763919525
ACH-000025,0.23897393685834464
ACH-000028,0.10883065058744099
ACH-000030,0.09584121619123136
ACH-000035,0.11618953678025493
ACH-000036,0.051419551210306835
ACH-000037,0.2469426645585665
ACH-000039,0.03751766092585871
ACH-000040,0.22402050340294186
ACH-000041,0.1564122171370928
ACH-000042,0.1053636818184254
ACH-000045,0.1901172797838079
ACH-000047,0.12771009065287767
ACH-000052,0.11064045858610903
ACH-000053,0.1476529546850572
ACH-000054,0.10161873104204264
ACH-000055,-0.030496842822679136
ACH-000060,0.11325088216693527
ACH-000067,0.2563683684388214
ACH-000070,0.1277488785742672
ACH-000075,0.23642821561308375
ACH-000078,0.07290638973007127
ACH-000082,0.10873068693303944
ACH-000085,0.18549450742570026
ACH-000086,0.16576956721625247
ACH-000087,0.09678848055190896
ACH-000092,0.12481154939664894
ACH-000095,0.15100630159054385
ACH-000097,0.17477445035963085
ACH-000098,0.11780943185537568
ACH-000099,0.16451198253011462
ACH-000108,0.0666472610730705
ACH-000113,0.04912827079058999
ACH-000116,0.21859501341046408
ACH-000118,0.0001047391028949264
ACH-000120,-0.009003886765923041
ACH-000123,0.1804072840149888
ACH-000127,0.05803937750248954
ACH-000128,0.007208024386714241
ACH-000132,0.2017857358090734
ACH-000133,0.19371110492791613
ACH-000137,0.07967893663952477
ACH-000138,0.08131210176314739
ACH-000142,0.3267879065891349
ACH-000143,0.2470564784141344
ACH-000146,0.16732604675081736
ACH-000148,0.2669791855963056
ACH-000150,-0.01092322017392458
ACH-000152,0.1269238824067019
ACH-000153,0.24281829140636105
ACH-000159,0.10867813626491804
ACH-000160,0.1607571544291856
ACH-000163,0.03219920289492381
ACH-000167,0.1717779391133057
ACH-000168,0.05657580672007841
ACH-000169,0.08708239868006222
ACH-000178,0.2140935048247492
ACH-000183,0.20179712100807887
ACH-000188,0.05565374980731142
ACH-000189,0.1940110863173064
ACH-000190,0.05354993639986319
ACH-000198,0.12156546741447
ACH-000203,0.20997016925992387
ACH-000204,0.0862482002072563
ACH-000206,0.003482472765168409
ACH-000207,0.3979336938999879
ACH-000208,0.4577840115611625
ACH-000210,0.02916409375576076
ACH-000211,0.06939199007723958
ACH-000215,0.13649287750042316
ACH-000221,0.2645680504678005
ACH-000222,0.1354719303450139
ACH-000223,0.21551483991247192
ACH-000226,0.15072734448333214
ACH-000227,0.2432399889590366
ACH-000228,0.11420337485634477
ACH-000231,0.14088150341007846
ACH-000232,0.0907911989608467
ACH-000233,0.1640506344612246
ACH-000234,0.1780525999860605
ACH-000235,0.1316332315128496
ACH-000237,0.10475166014863188
ACH-000238,0.16586264570810738
ACH-000242,-0.0048368472394784215
ACH-000243,0.1705483588450971
ACH-000244,-0.04988523621935364
ACH-000246,0.1424586241838613
ACH-000248,0.05719637408487254
ACH-000250,0.10672294237538152
ACH-000251,0.17367274583048772
ACH-000252,-0.02116028842820629
ACH-000253,0.15804937605149166
ACH-000255,0.1300150189883576
ACH-000256,0.11245976740081357
ACH-000257,0.19953121986860367
ACH-000258,0.15015822411243546
ACH-000259,0.10040724506477897
ACH-000260,0.11304357854141048
ACH-000261,0.3346486680282815
ACH-000262,0.10934647498064776
ACH-000263,0.243189420417812
ACH-000264,0.09152211834544197
ACH-000265,0.1530900133800552
ACH-000266,0.10499301065918884
ACH-000272,0.1928630693367219
ACH-000274,0.059400202574317135
ACH-000277,0.12978601002700094
ACH-000278,0.2068259462724068
ACH-000279,0.1542302757628361
ACH-000280,0.05656122046902739
ACH-000281,0.11579411670982714
ACH-000288,0.14260518725349486
ACH-000291,0.1418945589030143
ACH-000293,0.1947880836953188
ACH-000294,0.08684251130315149
ACH-000295,-0.04125498099147136
ACH-000296,0.027531052556028852
ACH-000302,0.1252534709194727
ACH-000304,0.02931676391448306
ACH-000307,0.10327832927740356
ACH-000308,0.13314138809101006
ACH-000310,0.15259227789991212
ACH-000311,0.12575499204043994
ACH-000312,0.13461819630720878
ACH-000315,0.16899425387228434
ACH-000316,0.13111663174368407
ACH-000317,0.2016453987895622
ACH-000318,0.1202933126385711
ACH-000319,0.0720257937822112
ACH-000320,0.2310765597961029
ACH-000322,0.034188641916363165
