,TRAM2 (9697)
ACH-000004,-0.08039932758850601
ACH-000005,-0.20876408987904266
ACH-000007,0.036311376314162425
ACH-000009,-0.15588557991395605
ACH-000011,0.04217497082626792
ACH-000012,0.13349522562635774
ACH-000013,0.053677510857115036
ACH-000014,0.07595260052363867
ACH-000015,0.08294194240325868
ACH-000017,0.06824848091582593
ACH-000018,0.12117816221127065
ACH-000019,0.0735109386760772
ACH-000021,-0.0925774191762255
ACH-000022,0.12857729627355755
ACH-000025,-0.03296116967974789
ACH-000028,0.09152753969198556
ACH-000030,-0.01091182320904698
ACH-000035,-0.14699980023127898
ACH-000036,-0.30671507590120184
ACH-000037,-0.013467956499338045
ACH-000039,0.0044456560720517934
ACH-000040,-0.013750062939965729
ACH-000041,0.0018295098928837801
ACH-000042,0.05993511635281142
ACH-000045,0.030453145647863132
ACH-000047,-0.04143503769415407
ACH-000052,0.05403539502592178
ACH-000053,0.13398020919442605
ACH-000054,0.050822265619775035
ACH-000055,0.14365409616941474
ACH-000060,-0.2872900133387913
ACH-000067,-0.1924375763026768
ACH-000070,0.09712026541175263
ACH-000075,0.19252516440703749
ACH-000078,0.04527916606012269
ACH-000082,0.0008193757633434197
ACH-000085,0.05091558148198149
ACH-000086,-0.006540222903854618
ACH-000087,-0.17704512145550938
ACH-000092,-0.08795237373901388
ACH-000095,0.049425810847495234
ACH-000097,-0.08474263673457938
ACH-000098,0.008662814722107667
ACH-000099,-0.009741959539363005
ACH-000108,-0.03665793619353491
ACH-000113,0.05626171673221799
ACH-000116,0.08736474643292816
ACH-000118,0.0031518834445154265
ACH-000120,0.0654265142109648
ACH-000123,-0.07057375023344943
ACH-000127,-0.06242243456570784
ACH-000128,-0.17734133472284885
ACH-000132,0.007664442438915156
ACH-000133,-0.0652354688401991
ACH-000137,0.07010757767894589
ACH-000138,0.14741937230600732
ACH-000142,-0.04119127450035246
ACH-000143,-0.06818279074604022
ACH-000146,0.06502524556977163
ACH-000148,0.1528225539966767
ACH-000150,-0.1067720041366818
ACH-000152,0.16514896352478994
ACH-000153,0.17593513042709208
ACH-000159,0.07154800574992191
ACH-000160,-0.07939841744880771
ACH-000163,0.28903669673180393
ACH-000167,-0.15711152157338298
ACH-000168,0.028992149551162118
ACH-000169,0.014268059265647426
ACH-000178,-0.005387192431312626
ACH-000183,0.08000885185386003
ACH-000188,-0.09040758710669522
ACH-000189,0.19684815690963145
ACH-000190,-0.033241038610992674
ACH-000198,0.06089918191996248
ACH-000203,-0.07310291668777838
ACH-000204,0.03684071897963121
ACH-000206,0.11957681083940352
ACH-000207,-0.11609551999997568
ACH-000208,-0.12512319833553262
ACH-000210,0.17628405345397652
ACH-000211,0.04713807025164174
ACH-000215,0.07951439814696358
ACH-000221,0.17192048107845648
ACH-000222,-0.18256327226256527
ACH-000223,-0.09386141227527746
ACH-000226,0.0832992749928273
ACH-000227,-0.04364023118277758
ACH-000228,-0.18551115115106773
ACH-000231,0.0016896337948479332
ACH-000232,-0.13379231264840424
ACH-000233,0.0833478720059694
ACH-000234,-0.02122948792252469
ACH-000235,-0.046004052172609666
ACH-000237,-0.1550389648755389
ACH-000238,-0.05693233804639593
ACH-000242,-0.1151784378633863
ACH-000243,-0.12554396585282188
ACH-000244,0.025813173227509305
ACH-000246,-0.013527039224749769
ACH-000248,0.023569597268182575
ACH-000250,0.026277488789057696
ACH-000251,-0.0034354896070005908
ACH-000252,-0.03744204583843688
ACH-000253,0.04967647529753822
ACH-000255,0.018044921039651482
ACH-000256,-0.09672338345435096
ACH-000257,0.025437688324599663
ACH-000258,0.2539073335331861
ACH-000259,0.032730247379320065
ACH-000260,0.07708156272964073
ACH-000261,-0.01718382696426644
ACH-000262,0.07275839749416034
ACH-000263,0.023294952209966732
ACH-000264,0.021572731971749373
ACH-000265,-0.021468500797185704
ACH-000266,0.10030606699021637
ACH-000272,-0.021316355775511928
ACH-000274,-0.1224282367635936
ACH-000277,0.07738361753579759
ACH-000278,0.11426883407617015
ACH-000279,-0.10253739727437863
ACH-000280,-0.051702724423800764
ACH-000281,-0.1360603418965584
ACH-000288,0.021886715497103408
ACH-000291,-0.058378903394675274
ACH-000293,0.05521365504827505
ACH-000294,0.0730008713868789
ACH-000295,0.1393078991303678
ACH-000296,-0.11687544016006185
ACH-000302,-0.0809157833165678
ACH-000304,0.20591716491710832
ACH-000307,-0.1125354597826997
ACH-000308,0.041115836482374206
ACH-000310,-0.03734076948795397
ACH-000311,-0.07918639162547647
ACH-000312,-0.010175959528673102
ACH-000315,0.0683226580350613
ACH-000316,-0.06953593928693512
ACH-000317,-0.06313884295168558
ACH-000318,-0.054246965663639006
ACH-000319,0.07886359500500148
ACH-000320,0.06427415801943256
ACH-000322,0.16949425280778113
ACH-000323,-0.05875086862940791
ACH-000324,-0.024455823203032512
