,RHOF (54509)
ACH-000336,-0.24803963900087406
ACH-000337,-0.573747679438271
ACH-000338,0.13312053557674153
ACH-000339,-0.2694688012345681
ACH-000341,-0.3462062269306258
ACH-000348,-0.22442523239715664
ACH-000350,-0.2818218113505338
ACH-000352,-0.29014041386214723
ACH-000356,-0.195812698923719
ACH-000361,-0.3757786532254336
ACH-000362,-0.5269643141679713
ACH-000363,-0.2363091975818006
ACH-000364,-0.3120916462781124
ACH-000365,-0.23549723685794444
ACH-000366,-0.1854136480875116
ACH-000368,-0.2292987901315893
ACH-000374,-0.30747785417485496
ACH-000375,-0.20176799255123895
ACH-000376,-0.14694119487051555
ACH-000381,-0.5395933568042804
ACH-000383,-0.2286993281471529
ACH-000387,-0.0873099683965424
ACH-000389,-0.15514561400707255
ACH-000390,-0.15605157012751245
ACH-000393,-0.211588108747058
ACH-000395,-0.2348365392844992
ACH-000396,-0.29240457599237313
ACH-000397,-0.23793205647492816
ACH-000401,-0.16348225462465096
ACH-000402,-0.39270867951080063
ACH-000403,-0.3119237491441209
ACH-000404,-0.08428861246204702
ACH-000406,-0.1823275695873024
ACH-000407,-0.3210958832664274
ACH-000408,-0.5113257480851495
ACH-000410,-0.2743514457099355
ACH-000411,-0.19467641900301125
ACH-000414,-0.30382235164885163
ACH-000415,-0.26727118949140993
ACH-000416,-0.37208883297773976
ACH-000420,-0.31197092720101793
ACH-000421,-0.24373515993784256
ACH-000424,-0.14180953191518245
ACH-000425,-0.2848461329985094
ACH-000426,0.016761313221838273
ACH-000427,-0.4519115331659154
ACH-000433,0.012305804739143179
ACH-000435,-0.2645552629991164
ACH-000436,-0.2625173851164137
ACH-000444,-0.28379082332431643
ACH-000445,-0.2979593794026459
ACH-000448,-0.2786465586902019
ACH-000450,-0.2596242208652709
ACH-000452,-0.24675679829348324
ACH-000454,-0.3758432912436299
ACH-000458,-0.22417964087419764
ACH-000459,-0.11874726513956235
ACH-000460,-0.11170383045487058
ACH-000461,-0.2549371156110652
ACH-000463,-0.1375402931393303
ACH-000464,-0.2488619803903617
ACH-000466,-0.17307830538657795
ACH-000467,-0.2364533768767983
ACH-000468,-0.3647969880964055
ACH-000469,-0.2587709932138956
ACH-000470,-0.18704614462881247
ACH-000471,-0.22650560673219786
ACH-000472,-0.2092910057756732
ACH-000473,-0.2165689064710695
ACH-000475,-0.3043134542933944
ACH-000476,-0.2837561541685817
ACH-000477,-0.2733885122679512
ACH-000479,-0.43191655888080055
ACH-000480,-0.023587407755631902
ACH-000481,-0.2472799692695596
ACH-000483,-0.19416540201212865
ACH-000484,-0.2812388801607743
ACH-000485,-0.4803370740910294
ACH-000486,-0.2897727648520909
ACH-000487,-0.2166563626327596
ACH-000488,-0.23470472635155315
ACH-000490,-0.2040406221257268
ACH-000491,-0.2058675867147413
ACH-000495,-0.24950173726798924
ACH-000496,-0.3123162252689363
ACH-000499,-0.32513868989156164
ACH-000500,-0.16266888588072845
ACH-000502,-0.3065604224138979
ACH-000503,-0.2093988437645036
ACH-000505,-0.2655152918804173
ACH-000507,-0.2399282196917198
ACH-000510,-0.3685314098477001
ACH-000511,-0.2092698850352273
ACH-000512,-0.0966876510479336
ACH-000516,-0.2721871825774199
ACH-000517,-0.3533177585218313
ACH-000518,-0.1257671268335243
ACH-000520,-0.17623314350595054
ACH-000521,-0.1473456111239253
ACH-000522,-0.4227725907165798
ACH-000524,-0.26431099446806816
ACH-000527,-0.3222309540782269
ACH-000528,-0.2015277494014165
ACH-000537,-0.393239458007856
ACH-000541,-0.3241162108197932
ACH-000542,-0.469114737593781
ACH-000544,-0.3449965575169359
ACH-000545,-0.2989149315489097
ACH-000547,-0.24340160140109804
ACH-000548,-0.26576743049763235
ACH-000549,-0.1949734571625709
ACH-000550,-0.5244680093851783
ACH-000552,-0.27459703270340363
ACH-000556,-0.269774679057522
ACH-000557,-0.1854914382540476
ACH-000569,-0.09479131362890536
ACH-000570,-0.20223699844073734
ACH-000571,-0.2600089369743418
ACH-000573,-0.22264223486883505
ACH-000576,-0.1319888296567157
ACH-000579,-0.2723205086945831
ACH-000580,-0.1955391462997424
ACH-000584,-0.2085179555955268
ACH-000585,-0.27482718679864354
ACH-000588,-0.09373620444745663
ACH-000589,-0.3471908961979067
ACH-000591,-0.32251638042179936
ACH-000593,-0.2271811354495884
ACH-000600,-0.19422783189900028
ACH-000601,-0.15746353588298753
ACH-000605,-0.044720474415947946
ACH-000606,-0.2567535451559594
ACH-000608,-0.294577920867486
ACH-000614,-0.058196962280609124
ACH-000616,-0.13945923514888042
ACH-000618,-0.2906217433567909
ACH-000619,-0.2841400325403062
ACH-000620,-0.1665997065991707
ACH-000621,-0.26430281772012165
ACH-000622,-0.3234722850290946
ACH-000623,-0.295567153241638
ACH-000624,-0.2576839451418008
ACH-000627,-0.20345452206199366
ACH-000630,-0.3502163689912097
ACH-000631,-0.268822602527964
ACH-000632,-0.224696179873345
ACH-000633,-0.384255603472132
ACH-000637,-0.163419312639414
ACH-000638,-0.2537316362285227
ACH-000646,-0.34203920423168904
ACH-000647,-0.22152066910157772
ACH-000648,-0.11539843989232634
ACH-000649,-0.3157761623847888
ACH-000651,-0.2499346032518333
ACH-000652,-0.30497461495109635
ACH-000653,-0.2434479345604141
ACH-000657,-0.34967442025288425
ACH-000658,-0.0362515535117868
ACH-000661,-0.21669022923314185
ACH-000662,-0.6301123500967983
ACH-000663,-0.13622436155452314
ACH-000665,-0.2994042849841332
ACH-000671,-0.17147616320293466
ACH-000672,-0.5054397002030728
ACH-000673,-0.15484187256418014
ACH-000676,-0.2808831318216613
ACH-000677,-0.2660474838949877
ACH-000681,-0.40811930656117795
ACH-000683,-0.2458869113804828
ACH-000684,-0.08296072760078306
ACH-000688,-0.2707595987106855
ACH-000693,-0.28874156640378873
ACH-000694,-0.3087148421851356
ACH-000695,-0.1864174612363099
ACH-000696,-0.3053662808067137
ACH-000697,-0.28994824731070057
ACH-000699,-0.22038409852948826
ACH-000701,-0.4688902539035813
ACH-000706,-0.24041092182022356
ACH-000711,-0.1994552820654768
ACH-000713,-0.23298270824753814
ACH-000714,-0.21711982772837732
ACH-000718,-0.2628956356938249
ACH-000720,-0.29151499794257113
ACH-000721,-0.408663275992831
ACH-000724,-0.054852229262691315
ACH-000725,-0.3093491127740545
ACH-000732,-0.23062588057219205
ACH-000734,-0.3572408718315652
ACH-000735,-0.286783120358948
ACH-000736,-0.3644324280991219
ACH-000738,-0.2965432721705868
ACH-000746,-0.3645275999781752
ACH-000747,-0.2467701102561803
ACH-000748,-0.4295770652769965
ACH-000753,-0.30622525103615866
ACH-000756,-0.2715985152272742
ACH-000757,-0.16601643043670625
ACH-000758,-0.27549274840269394
ACH-000760,-0.3391662942581575
ACH-000762,-0.3239275766273529
ACH-000763,-0.17031234059878808
ACH-000764,-0.43125840869610027
ACH-000765,-0.23492318960464065
ACH-000766,-0.2424035306132788
ACH-000767,-0.42180476678281503
ACH-000768,-0.2927067885204783
ACH-000769,-0.04622954496890652
ACH-000770,-0.4692885429905833
ACH-000771,-0.13647183948652694
ACH-000773,-0.2909020841540659
ACH-000776,-0.328884750098056
ACH-000777,-0.3928829639920767
ACH-000778,-0.2263031237279289
ACH-000781,-0.15084744033777245
ACH-000782,0.0810741561239079
ACH-000783,-0.1792857948789835
ACH-000784,-0.2990148067592651
ACH-000785,-0.25770100020025066
ACH-000787,-0.24181898229803706
ACH-000788,-0.2044251044127537
ACH-000791,-0.23376226934020694
ACH-000792,-0.3278341944870813
ACH-000794,-0.23177464370946946
ACH-000796,-0.11415966472019265
ACH-000798,-0.1449591305403735
ACH-000799,-0.2593794390716925
ACH-000800,-0.3030263541641431
ACH-000802,-0.318606990290507
ACH-000804,-0.3902039640077508
ACH-000805,-0.25727255394411336
ACH-000809,-0.28223962443489026
ACH-000810,-0.2944442865772846
ACH-000811,-0.24462549171587405
ACH-000817,-0.12939820730177234
ACH-000819,-0.31716998490543713
ACH-000820,-0.5147714680897157
ACH-000821,-0.22279845415141014
ACH-000822,-0.20471381295327226
ACH-000823,-0.10331531991234763
ACH-000824,-0.3140223707144421
ACH-000827,-0.15208735804248774
ACH-000829,-0.2665760888358381
ACH-000831,-0.3946759613044225
ACH-000832,-0.09670365769684394
ACH-000833,-0.08516138930561415
ACH-000834,-0.31431095601629594
ACH-000835,-0.2557056429193469
ACH-000836,-0.23372393364824065
ACH-000837,-0.25979087841013565
ACH-000838,-0.16618720555820984
ACH-000839,-0.2845015069975855
ACH-000840,-0.2429426077267709
ACH-000841,-0.3310811598243655
ACH-000843,-0.14081775977571273
ACH-000846,-0.2172428211661966
ACH-000847,-0.4145833434366965
ACH-000848,-0.2616422937013996
ACH-000849,-0.3242745493016545
ACH-000851,-0.14001593883958124
ACH-000855,-0.2304203290355689
ACH-000856,-0.3899825511945608
ACH-000858,-0.27309591117283105
ACH-000859,-0.3028252524799619
ACH-000861,-0.29298371077567914
ACH-000862,-0.3362572307173803
ACH-000865,-0.3429810228469917
ACH-000866,-0.2173943742124616
ACH-000867,-0.22142319433572946
ACH-000869,-0.11610914009535375
ACH-000872,-0.1794614420680663
ACH-000873,-0.2633645904904112
ACH-000876,-0.14568056375631036
ACH-000878,-0.3486793636719632
ACH-000880,-0.2945808969097007
ACH-000881,-0.13298442340717612
ACH-000882,0.015139635774722776
ACH-000884,-0.2787542008756413
ACH-000885,-0.16828303255643728
ACH-000887,-0.2341364501364847
ACH-000889,-0.2958976855031137
ACH-000896,-0.3975077994487841
ACH-000898,-0.36988964883290415
ACH-000900,-0.3991544128959169
ACH-000901,-0.3196668706778809
ACH-000905,-0.4458117495506086
ACH-000906,-0.3822048499860046
ACH-000907,-0.27083128163463943
ACH-000910,-0.16598883331238226
ACH-000911,-0.3654658739603638
ACH-000912,-0.5311081175412031
ACH-000913,-0.17237836526993244
ACH-000915,-0.2663363901228703
ACH-000916,-0.7105101248340061
ACH-000917,-0.3254286141972317
ACH-000920,-0.17340559015072013
ACH-000921,-0.38676151688313937
ACH-000924,-0.24119890069490524
ACH-000926,-0.3627093585980435
ACH-000928,-0.267087754201826
ACH-000929,-0.023740584989220808
ACH-000932,-0.330874236539165
ACH-000935,-0.02354617411332179
ACH-000936,-0.1582431792513488
ACH-000937,-0.207107965588547
ACH-000938,-0.1017738067387796
ACH-000939,-0.32795876383338257
ACH-000941,-0.0444844172787808
ACH-000943,-0.1936883452164368
ACH-000946,-0.014095588507239716
ACH-000947,-0.17460373414191513
ACH-000948,-0.2235680926898996
ACH-000950,-0.1478206834583775
ACH-000953,-0.22544115052083266
ACH-000954,-0.6178190092322278
ACH-000957,-0.2644659079796182
ACH-000958,-0.09408189619511206
ACH-000960,-0.3301269905601881
ACH-000963,-0.3466810195674204
ACH-000968,-0.21978234141581296
ACH-000969,-0.2620554325409115
ACH-000972,-0.1980894122253896
ACH-000973,-0.30331741744290097
ACH-000974,-0.2601557492640407
ACH-000978,-0.2638921519252581
ACH-000984,-0.17143865315498324
ACH-000986,-0.2570356390879464
ACH-000988,-0.2786803383326158
ACH-000993,-0.2604097488885205
ACH-000994,-0.21548568534681506
ACH-000996,-0.2417390173271103
ACH-001001,-0.2794631351344746
ACH-001020,-0.725984453758122
ACH-001028,-0.3349164504777594
ACH-001031,-0.20859939138894848
ACH-001038,-0.30468102565343763
ACH-001048,-0.3688863965793709
ACH-001050,-0.2021482002174504
ACH-001053,-0.455143854514027
ACH-001054,-0.16499523425583934
ACH-001061,-0.32706076280812385
ACH-001067,-0.3757036130438053
ACH-001075,-0.05819464442659208
ACH-001096,-0.3177881736338893
ACH-001111,-0.2545475260552766
ACH-001119,-0.085516165360179
ACH-001128,-0.2523756752509379
ACH-001134,-0.4162022145037727
ACH-001151,-0.2681409752309702
ACH-001163,-0.2790256822701183
ACH-001164,-0.2835741895175865
ACH-001183,0.012844412182913822
ACH-001192,-0.2452046355411117
ACH-001193,-0.1371768551653673
ACH-001196,-0.4132852014554087
ACH-001197,-0.5771788518319414
ACH-001205,-0.17420566707663332
ACH-001211,-0.3234950590848922
ACH-001212,-0.2872736883777729
ACH-001228,-0.2635229990774135
ACH-001232,-0.3691978235552437
ACH-001239,-0.2572283560763767
ACH-001270,-0.3814805104298089
ACH-001274,0.02285878147978467
ACH-001275,-0.3642115516525243
ACH-001277,-0.5169143352568011
ACH-001278,-0.2761230753651594
ACH-001280,-0.14699356717262
ACH-001283,-0.3480757183406994
ACH-001289,-0.11568141931521073
ACH-001300,-0.42711027581032107
ACH-001301,-0.4399327571706271
ACH-001302,-0.3478584683094719
ACH-001306,-0.282193560837926
ACH-001318,-0.24335953689280998
ACH-001322,-0.4244055889092373
ACH-001328,-0.2715457703860226
ACH-001332,-0.4522075796777218
ACH-001336,-0.2425577091031674
ACH-001346,-0.2768868476931057
ACH-001353,-0.2669715796311429
ACH-001354,-0.18306662179755515
ACH-001367,-0.4062672311499901
ACH-001368,-0.3210941619681982
ACH-001374,-0.22283392631971274
ACH-001377,-0.18431279047226176
ACH-001380,-0.316460915988655
ACH-001391,-0.21063540405503606
ACH-001408,-0.25363801553926096
ACH-001430,-0.0288901970760613
ACH-001431,-0.1688745391582892
ACH-001450,-0.266950772896756
ACH-001496,-0.25959822461085724
ACH-001500,-0.2974455782605443
ACH-001523,-0.3114516810347525
ACH-001532,-0.2036817064411053
ACH-001550,-0.2909183369281256
ACH-001552,-0.291566063680229
ACH-001554,-0.13154243701245513
ACH-001654,-0.2973960854677029
ACH-001735,-0.2467652890755316
ACH-001736,-0.07276360371048357
ACH-001737,-0.19502280887595871
ACH-001740,-0.3409288311749557
ACH-001745,-0.3356965857790584
ACH-001765,-0.39979370439697387
