,CTCFL (140690)
ACH-000004,0.06797726578062631
ACH-000005,-0.031556583071736886
ACH-000007,0.2296246034092737
ACH-000009,0.10582161880926323
ACH-000011,0.14719120876297362
ACH-000012,0.18233370466306392
ACH-000013,0.26995193002989704
ACH-000014,0.1888665964722681
ACH-000015,0.1266438652265217
ACH-000017,0.03828510329388684
ACH-000018,0.19382714969025108
ACH-000019,-0.10975242872026106
ACH-000021,0.12003748775104844
ACH-000022,0.2028611518488712
ACH-000025,0.17753762285939054
ACH-000028,-0.060968898725919415
ACH-000030,0.10421529581164972
ACH-000035,0.1570721333685123
ACH-000036,0.03938452796497007
ACH-000037,0.105179653409077
ACH-000039,0.2636616982097049
ACH-000040,0.21756939079271576
ACH-000041,0.31391107803039137
ACH-000042,0.04984109857044388
ACH-000045,0.04024526879538369
ACH-000047,0.20171518224164373
ACH-000052,0.2087154525573164
ACH-000053,0.14166325750644085
ACH-000054,0.11921121871983055
ACH-000055,0.10438651354653583
ACH-000060,0.13742347683318895
ACH-000067,0.22243897947846591
ACH-000070,0.005892001802202865
ACH-000075,0.15071156753250406
ACH-000078,0.2823748087395665
ACH-000082,0.22035870989689715
ACH-000085,0.17185492196465005
ACH-000086,0.06912523096889125
ACH-000087,0.13069140938445678
ACH-000092,0.2385337116131711
ACH-000095,0.07466951179057131
ACH-000097,0.1420010639952359
ACH-000098,0.2841226448003101
ACH-000099,0.06405924778285169
ACH-000108,0.12368161992989808
ACH-000113,0.059342725242198364
ACH-000116,0.1657219946026858
ACH-000118,0.19131140826444384
ACH-000120,0.05413546724216775
ACH-000123,0.08869947823190946
ACH-000127,0.2317472058685978
ACH-000128,0.15747754507461462
ACH-000132,0.2950988210039297
ACH-000133,0.10269880340112184
ACH-000137,0.1436097422411761
ACH-000138,0.13664645461782182
ACH-000142,0.2546931584881833
ACH-000143,0.11180809204371474
ACH-000146,0.11553596066188365
ACH-000148,0.11831800709189536
ACH-000150,0.08399876793030484
ACH-000152,0.27854982352039465
ACH-000153,0.16465958201043618
ACH-000159,0.12735147290977158
ACH-000160,0.3441757786945589
ACH-000163,0.24692855934375296
ACH-000167,0.6912463830265805
ACH-000168,0.08288753531446101
ACH-000169,0.1651395195306685
ACH-000178,0.0570872031607676
ACH-000183,0.07153345083873076
ACH-000188,0.1975496756559922
ACH-000189,0.017743195388326256
ACH-000190,0.3444681458124536
ACH-000198,0.1309659676606962
ACH-000203,-0.3974598268291196
ACH-000204,0.3638328259001499
ACH-000206,0.06900690477828639
ACH-000207,0.18038529303326814
ACH-000208,-0.02212490127936536
ACH-000210,-0.17203783634950792
ACH-000211,0.16279687632088613
ACH-000215,0.19164944093174704
ACH-000221,0.16781538528779258
ACH-000222,0.08604717433016174
ACH-000223,0.2141178015614494
ACH-000226,0.14798701081485344
ACH-000227,0.15401986945730556
ACH-000228,0.3287496557020023
ACH-000231,0.09365628573542467
ACH-000232,0.17734782918630818
ACH-000233,0.10851466866271728
ACH-000234,0.3178065232726725
ACH-000235,0.19495038014307006
ACH-000237,0.16070168131115345
ACH-000238,0.13993991209400228
ACH-000242,-0.14539677259647366
ACH-000243,0.13415145020255334
ACH-000244,0.09411451429308176
ACH-000246,0.13757929290366736
ACH-000248,0.2742396820626183
ACH-000250,0.1975871707555476
ACH-000251,0.03551400369326282
ACH-000252,0.1835354630595145
ACH-000253,0.09022079344076377
ACH-000255,0.05963480655957432
ACH-000256,-0.005320111153898618
ACH-000257,0.0333069858956216
ACH-000258,-0.10844278498640353
ACH-000259,0.09639357281016203
ACH-000260,0.13965102314813888
ACH-000261,0.22909456502889225
ACH-000262,0.15618354319253575
ACH-000263,0.1345195521498042
ACH-000264,0.1571141729003029
ACH-000265,0.07262605009136835
ACH-000266,0.15234931325110604
ACH-000272,0.1094374647639294
ACH-000274,0.0853150452265618
ACH-000277,0.05654165899764808
ACH-000278,0.16183584979363336
ACH-000279,0.13746957108805266
ACH-000280,0.1835605776221359
ACH-000281,0.02666700867330369
ACH-000288,0.22720985148646314
ACH-000291,0.0976464578013456
ACH-000293,0.08266111642991979
ACH-000294,0.16216074475675452
ACH-000295,0.2224645399239592
ACH-000296,0.010101195896188731
ACH-000302,0.2062222053197608
ACH-000304,0.23953390270789746
ACH-000307,0.14988384625035234
ACH-000308,0.11165029768104473
ACH-000310,0.14719048503998286
ACH-000311,0.15990200689635692
ACH-000312,0.054928665358371376
ACH-000315,0.1260424197826158
ACH-000316,0.22035624964253955
ACH-000317,0.14083288997295473
ACH-000318,0.1502589571875791
ACH-000319,0.1351483721055696
ACH-000320,0.10102217108629223
ACH-000322,0.08994008523339211
ACH-000323,0.3302713126790127
ACH-000324,0.08262871382533335
ACH-000329,0.09691482627807688
ACH-000330,0.03647601531392696
ACH-000331,0.17226454031396812
ACH-000332,0.10426353256056364
ACH-000334,0.2458996733951849
ACH-000335,0.16316689835888007
ACH-000336,0.2834719400786673
ACH-000337,0.13744582693057508
ACH-000338,0.4035862898878178
ACH-000339,0.17736104907975886
ACH-000341,0.2017446459453568
ACH-000348,0.21191234117172092
ACH-000350,0.30887314122810466
ACH-000352,0.09440803803895656
ACH-000356,0.0957680193768519
ACH-000361,0.06964743302927164
ACH-000362,0.06402882442896711
ACH-000363,0.11333263356790972
ACH-000364,0.1990566662120172
ACH-000365,0.0193297980647004
ACH-000366,0.11933475155419478
ACH-000368,0.13857937955572228
ACH-000374,0.0962997833018597
ACH-000375,0.11845734592785814
ACH-000376,0.17166599211495415
ACH-000381,0.11556003014489287
ACH-000383,0.1591777366374085
ACH-000387,0.2520314959700194
ACH-000389,-0.04502243473109381
ACH-000390,0.1820185338372334
ACH-000393,0.09587785081738323
ACH-000395,-0.0028078555577308976
ACH-000396,0.12890527415395808
ACH-000397,0.1304733042430294
ACH-000401,0.005865476904942104
ACH-000402,-0.09835671391425747
ACH-000403,0.0025737205565339078
ACH-000404,0.3111610328983343
ACH-000406,0.16354173310607065
ACH-000407,0.06952655760642608
ACH-000408,0.26536921582436523
ACH-000410,0.12554443036595428
ACH-000411,0.2394289613600032
ACH-000414,0.17834542656107194
ACH-000415,0.2037169864315442
ACH-000416,0.2342403931818935
ACH-000420,0.07769931141013797
ACH-000421,0.16795223986353425
ACH-000424,0.09286465967197599
ACH-000425,0.1499796263306438
ACH-000426,0.07853190741628839
ACH-000427,0.1347640409429445
ACH-000433,0.09000576476275722
ACH-000435,0.15600924100849173
ACH-000436,0.22383898500841215
ACH-000444,0.0926089052576483
ACH-000445,0.11835919568746026
ACH-000448,0.13797915802439362
ACH-000450,0.013662017094448262
ACH-000452,0.1163037246979171
ACH-000454,0.11040374124109023
ACH-000458,0.18947200082593169
ACH-000459,0.2629033158413469
ACH-000460,0.18164108254473266
ACH-000461,0.08579373557970564
ACH-000463,0.2110415123179278
ACH-000464,0.1859769258006543
ACH-000466,0.0485051120543417
ACH-000467,0.14809445387250314
ACH-000468,0.2098760998247948
ACH-000469,0.0774892054838885
ACH-000470,0.1668885948980887
ACH-000471,0.2339620329232875
