,LSM1 (27257)
ACH-000004,-0.2656167372709909
ACH-000005,0.08030948999114877
ACH-000007,-0.2893045078312553
ACH-000009,-0.22896262876992085
ACH-000011,-0.013065555758574649
ACH-000012,-0.28561652455420344
ACH-000013,-0.07465460620093681
ACH-000014,-0.06324187774747864
ACH-000015,-0.0079692196566149
ACH-000017,-0.17501205303016204
ACH-000018,0.28872699196104423
ACH-000019,-0.16069984770004891
ACH-000021,-0.03989495683290757
ACH-000022,-0.3573504901173428
ACH-000025,-0.14832237989888622
ACH-000028,-0.15151667688781895
ACH-000030,-0.028826430565171687
ACH-000035,-0.035015615258797615
ACH-000036,0.038218653945624584
ACH-000037,-0.3316719664855087
ACH-000039,-0.060350423996259075
ACH-000040,-0.10762162058727852
ACH-000041,-0.015541963893779669
ACH-000042,-0.19395285360218348
ACH-000045,-0.06207251540057875
ACH-000047,-0.2366269371255076
ACH-000052,-0.2875674543650184
ACH-000053,-0.18549737424565926
ACH-000054,-0.07231827685119163
ACH-000055,-0.2977559452331517
ACH-000060,-0.08964181956916548
ACH-000067,-0.14764003623676272
ACH-000070,0.07510391057107836
ACH-000075,-0.3721787254865376
ACH-000078,-0.1307033811912534
ACH-000082,-0.08575093820137307
ACH-000085,-0.15643709596017827
ACH-000086,-0.0194227781928448
ACH-000087,0.08362640361436043
ACH-000092,-0.0789969715441368
ACH-000095,-0.0485505721745995
ACH-000097,-0.1814628430873464
ACH-000098,0.07849601438315948
ACH-000099,-0.19573576234040466
ACH-000108,-0.05361682755142279
ACH-000113,-0.17666055911246833
ACH-000116,-0.2783322332978873
ACH-000118,-0.19497706100079296
ACH-000120,-0.2598642614202988
ACH-000123,-0.1015960508514661
ACH-000127,-0.07412206829440927
ACH-000128,-0.1092991213571296
ACH-000132,-0.1962284537650748
ACH-000133,-0.024838638125309998
ACH-000137,-0.20457693744616867
ACH-000138,-0.136533768312671
ACH-000142,0.013792188967068795
ACH-000143,-0.0909937332697251
ACH-000146,-0.14702019330340454
ACH-000148,-0.03561692953731527
ACH-000150,-0.3022323274551804
ACH-000152,-0.2599174260011589
