,MCM7 (4176)
ACH-000004,-1.2583049757669025
ACH-000005,-1.367558302998764
ACH-000007,-1.2248320945184128
ACH-000009,-1.0645167512656415
ACH-000011,-0.9734094898634532
ACH-000012,-1.1072684942446973
ACH-000013,-1.2250951288942895
ACH-000014,-1.0948981497908703
ACH-000015,-1.1062474232638084
ACH-000017,-0.8252963958379194
ACH-000018,-1.1538831539931842
ACH-000019,-1.3218963806357318
ACH-000021,-1.1806260141041671
ACH-000022,-1.1213140589625925
ACH-000025,-1.3362418849798765
ACH-000028,-0.9578241826644236
ACH-000030,-0.9537734404782149
ACH-000035,-1.181455552755265
ACH-000036,-0.7402557786385847
ACH-000037,-1.4062192325297893
ACH-000039,-1.0710599577382205
ACH-000040,-1.2582840109922515
ACH-000041,-1.196962585151212
ACH-000042,-1.084056999109671
ACH-000045,-1.2054000811607157
ACH-000047,-1.2266154445568398
ACH-000052,-1.233409636256259
ACH-000053,-1.0461120756442708
ACH-000054,-1.1560675114793757
ACH-000055,-1.2176063004238136
ACH-000060,-0.9798971704979166
ACH-000067,-1.2820141953222537
ACH-000070,-1.0875597635764267
ACH-000075,-0.7898372749865851
ACH-000078,-1.1731290020830514
ACH-000082,-1.061599469600561
ACH-000085,-1.1495441916837743
ACH-000086,-1.2534493076234663
ACH-000087,-1.0301168358250332
ACH-000092,-1.1566589431766665
ACH-000095,-1.2649085576663583
ACH-000097,-1.2242053986935233
ACH-000098,-1.2039515131764973
ACH-000099,-1.1156043700642475
ACH-000108,-1.1375293983464465
ACH-000113,-1.173672171261516
ACH-000116,-1.312120734051618
ACH-000118,-0.977000962005346
ACH-000120,-1.1565766578602872
ACH-000123,-1.0840288966508482
ACH-000127,-1.3308360091642364
ACH-000128,-1.2554112361953742
ACH-000132,-1.2160122502349495
ACH-000133,-1.1866534951394363
ACH-000137,-1.2731619854419955
ACH-000138,-1.1035455845991349
ACH-000142,-1.0862258411496133
ACH-000143,-1.2425589022295322
ACH-000146,-1.2064627870589697
ACH-000148,-1.193737941010088
ACH-000150,-1.0621341898111571
ACH-000152,-1.197682729767413
ACH-000153,-1.560664076954401
ACH-000159,-1.0555065051825054
ACH-000160,-1.2223854311705318
ACH-000163,-1.2192155768131092
ACH-000167,-1.8652051601425312
ACH-000168,-0.9478482841622244
ACH-000169,-1.2801156588370437
ACH-000178,-1.0957981025173171
ACH-000183,-1.1298881151875004
ACH-000188,-1.060239030408001
ACH-000189,-0.9498395320922006
ACH-000190,-1.1207394019439552
ACH-000198,-1.1594446591550989
ACH-000203,-1.392233292669599
ACH-000204,-1.1691960292446988
ACH-000206,-1.2401391444147067
ACH-000207,-1.0236391156963969
ACH-000208,-0.9795686125138532
ACH-000210,-0.9563627515978286
ACH-000211,-1.0522242101242
ACH-000215,-0.9575115588124832
ACH-000221,-1.33134178864945
ACH-000222,-1.0739244525243354
ACH-000223,-1.024460427232019
ACH-000226,-1.0974343119030938
ACH-000227,-1.121146520777249
ACH-000228,-1.3224752721060544
ACH-000231,-1.1775690967667016
ACH-000232,-1.0710900275250057
ACH-000233,-1.038782896074406
ACH-000234,-1.1304391751777962
ACH-000235,-1.0538165557193586
ACH-000237,-1.2726187916393703
ACH-000238,-0.940107861447826
ACH-000242,-0.927689684818122
ACH-000243,-1.122525080545878
ACH-000244,-0.9091687017243064
ACH-000246,-1.1249520672442013
ACH-000248,-1.0834575027195414
ACH-000250,-1.0038853917554258
ACH-000251,-0.9964578517097764
ACH-000252,-1.4526837301890785
ACH-000253,-1.092202673606063
ACH-000255,-1.1738108477564355
ACH-000256,-1.1007080392133761
ACH-000257,-0.9980022490344336
ACH-000258,-0.9272977219020728
ACH-000259,-1.1494233943021648
ACH-000260,-1.1018046274619884
ACH-000261,-1.2708177659670516
ACH-000262,-1.2072708557362917
ACH-000263,-1.2185090173272897
ACH-000264,-1.097087652890115
ACH-000265,-1.0650275626906252
ACH-000266,-0.8949829534022539
ACH-000272,-1.180712382584017
ACH-000274,-1.0696619816711603
ACH-000277,-1.1489114409728367
ACH-000278,-1.0184112656844584
ACH-000279,-1.0622246508192652
ACH-000280,-1.1294813734247284
ACH-000281,-1.1374236132578266
ACH-000288,-1.2195849798663765
ACH-000291,-0.9244704133682948
ACH-000293,-1.1146115641977938
ACH-000294,-0.9854895891899236
ACH-000295,-1.4984319593152766
ACH-000296,-1.2622968432444321
ACH-000302,-1.4663348535462308
ACH-000304,-1.0897316723956556
ACH-000307,-1.1476509796277272
ACH-000308,-1.2353920047670317
ACH-000310,-1.1545373513784931
ACH-000311,-0.8104966042260958
ACH-000312,-1.1724648207508863
ACH-000315,-1.3781794159641616
ACH-000316,-1.2465067931397735
ACH-000317,-1.193254563771342
ACH-000318,-1.2266196916976464
ACH-000319,-1.2557540057504404
ACH-000320,-1.21703046326136
ACH-000322,-1.299715173083321
ACH-000323,-1.2254201012596702
ACH-000324,-1.1863380892305933
ACH-000329,-0.9832652683506808
ACH-000330,-1.3626027034599242
ACH-000331,-1.1474065978949783
ACH-000332,-1.0841505058068783
ACH-000334,-1.023889657329116
ACH-000335,-1.120309940813723
ACH-000336,-0.8595182058057494
ACH-000337,-1.2390369910605223
ACH-000338,-1.4210866791309942
ACH-000339,-1.0529545562485505
ACH-000341,-1.2613988459886232
ACH-000348,-1.1109249720529342
ACH-000350,-1.0753944559041333
ACH-000352,-1.0044884261726483
ACH-000356,-1.148810914099205
ACH-000361,-1.0265091022845492
ACH-000362,-1.3295552145359628
ACH-000363,-1.0906084231797153
ACH-000364,-1.0461810669492817
ACH-000365,-0.971969778810142
ACH-000366,-1.0924362514329031
ACH-000368,-0.8555221017027542
ACH-000374,-1.2862508115406208
ACH-000375,-1.3594265520320716
ACH-000376,-1.036595938882415
ACH-000381,-1.230468932144765
ACH-000383,-0.9290670311358228
ACH-000387,-1.1725290543108993
ACH-000389,-0.9542115553477852
ACH-000390,-1.0759048972827192
ACH-000393,-1.3687535491057543
ACH-000395,-1.1972969827945212
ACH-000396,-1.1808725108056857
ACH-000397,-1.2333969286238646
