,BDNF (627)
ACH-000004,0.06645537163478503
ACH-000005,-0.04564445587310683
ACH-000007,-0.1761436862325336
ACH-000009,-0.10182177531538933
ACH-000011,0.038430172414087714
ACH-000012,-0.01652006843567896
ACH-000013,-0.02110320002644084
ACH-000014,0.050500010465307284
ACH-000015,0.04123190357971713
ACH-000017,0.02255017369950772
ACH-000018,0.13826327263675944
ACH-000019,-0.1421230863107079
ACH-000021,-0.03307842257585635
ACH-000022,-0.11396944259128045
ACH-000025,-0.17827480207383214
ACH-000028,-0.08366922103690243
ACH-000030,-0.0568193047898114
ACH-000035,-0.02475611595326628
ACH-000036,-0.06140545666300042
ACH-000037,0.04175477728158631
ACH-000039,-0.03438635827326947
ACH-000040,0.016570634386939728
ACH-000041,-0.003851634387623833
ACH-000042,-0.07079736418695498
ACH-000045,-0.07407836509003926
ACH-000047,0.0650101082877601
ACH-000052,-0.20340732799685385
ACH-000053,-0.011692773890919494
ACH-000054,0.0786828724501233
ACH-000055,-0.0968560723036083
ACH-000060,0.03921578180754762
ACH-000067,-0.027267288527356312
ACH-000070,0.014700647357422587
ACH-000075,0.04125697112799731
ACH-000078,0.07743638866551593
ACH-000082,0.005261871697541978
ACH-000085,0.08141067633236086
ACH-000086,-0.05913899976456969
ACH-000087,0.04917472701125978
ACH-000092,0.08238565885858985
ACH-000095,0.02264957500492213
ACH-000097,0.046196539813006386
ACH-000098,-0.08293626878296396
ACH-000099,0.005609927726009724
ACH-000108,0.0396565962097427
ACH-000113,-0.06318048037752817
ACH-000116,-0.031992195619114365
ACH-000118,0.025003108843632903
ACH-000120,-0.042043533381364115
ACH-000123,-0.0429747966323892
ACH-000127,-0.012719124810447641
ACH-000128,0.012994747032422605
ACH-000132,-0.05999524893109934
ACH-000133,-0.13054649308397814
ACH-000137,-0.01920788586276467
ACH-000138,-0.028446472571910082
ACH-000142,-0.16949915339778712
ACH-000143,-0.2307099978312153
ACH-000146,0.03254211555670484
ACH-000148,-0.044005219379156295
ACH-000150,0.16439853058340895
ACH-000152,0.008968606474753522
ACH-000153,-0.0567909509399578
ACH-000159,0.037999686960296965
ACH-000160,0.0563570942666666
ACH-000163,0.07632449070008633
ACH-000167,-0.06830731942056519
ACH-000168,0.06595377326215172
ACH-000169,-0.008830118803779546
ACH-000178,0.001994523703754635
ACH-000183,-0.09653334464386748
ACH-000188,-0.058469475410264475
ACH-000189,-0.007761797135303109
ACH-000190,0.10621967636848437
ACH-000198,-0.00018081690636624642
ACH-000203,-0.07939111047241337
ACH-000204,0.07104407214383449
ACH-000206,0.028882565589524806
ACH-000207,-0.09163690652634318
ACH-000208,-0.13198579982252853
ACH-000210,0.04886733221995413
ACH-000211,-0.029857237578440755
ACH-000215,-0.008157216174784258
ACH-000221,-0.14298929093016474
ACH-000222,0.061884011657945034
ACH-000223,-0.010083621542144858
ACH-000226,-0.08443488640977635
ACH-000227,0.051606561004703115
ACH-000228,0.2145077519996842
ACH-000231,-0.058988291007901976
ACH-000232,-0.22028401647732945
ACH-000233,-0.0582577346906752
ACH-000234,0.0483029002685126
ACH-000235,-0.03865129275109352
ACH-000237,0.011348946785186028
ACH-000238,0.012165862996834365
ACH-000242,-0.03419428094545912
ACH-000243,-0.0756410541254438
ACH-000244,-0.10017765828990198
ACH-000246,-0.07482533483324882
ACH-000248,0.030965813367735438
ACH-000250,-0.10572280779849487
ACH-000251,0.07801515207593827
ACH-000252,0.17609487774667001
ACH-000253,-0.025298272510754505
ACH-000255,-0.004425139659892193
ACH-000256,-0.187751383079106
ACH-000257,-0.16752256793879602
ACH-000258,-0.012472974141038064
ACH-000259,0.04616834187198346
ACH-000260,0.021202694419146392
ACH-000261,-0.019649331218594388
ACH-000262,0.08230370984478674
ACH-000263,0.14454195617130544
ACH-000264,0.08404304263921487
ACH-000265,-0.12147635904713022
ACH-000266,0.035498029329975464
ACH-000272,0.029492723954043207
ACH-000274,-0.0250996810552552
ACH-000277,-0.08156987309420959
ACH-000278,-0.06395556865736833
ACH-000279,-0.027066449995881304
ACH-000280,0.004615974621028523
ACH-000281,-0.040704044317868976
ACH-000288,-0.003898268540566173
ACH-000291,0.17171368275301313
ACH-000293,0.03499472453798135
ACH-000294,-0.07522741874329643
ACH-000295,0.11529072839115816
ACH-000296,0.06485568891171886
ACH-000302,-0.014452753110547481
ACH-000304,-0.05969384625344092
ACH-000307,0.007179791170071256
ACH-000308,-0.04768750189002807
ACH-000310,-0.07163568683722413
ACH-000311,-0.038537364887313096
ACH-000312,0.10547068781789083
ACH-000315,0.003382192676636851
ACH-000316,-0.024970223833434568
ACH-000317,-0.06785573947474861
ACH-000318,0.03499227826560395
ACH-000319,-0.10470482596351303
ACH-000320,0.05298735050415393
ACH-000322,-0.017461685111907526
ACH-000323,-0.07016528185739533
ACH-000324,0.04200678850312713
ACH-000329,-0.03151777266877633
ACH-000330,-0.0881729000138058
ACH-000331,0.10076358722863332
ACH-000332,0.022251989215285
ACH-000334,0.04220037475650633
ACH-000335,-0.03717517286418002
ACH-000336,0.04604071351822292
ACH-000337,0.12098597730530015
ACH-000338,0.013950874234199068
ACH-000339,-0.048952345057316465
ACH-000341,-0.07338620767735034
ACH-000348,-0.06631894164916384
ACH-000350,-0.04102102099638519
ACH-000352,0.016696423857240853
ACH-000356,-0.29809701329046323
ACH-000361,-0.027012645998175246
ACH-000362,-0.03422530539054867
ACH-000363,0.052821126717153215
ACH-000364,-0.07680629368600464
ACH-000365,0.01505319126649332
ACH-000366,-0.02032303567524009
ACH-000368,-0.04691790643694083
ACH-000374,0.053182701397591785
ACH-000375,-0.08910730410051683
ACH-000376,-0.09404295662297787
ACH-000381,0.033532556329720985
ACH-000383,-0.007222508591630905
ACH-000387,-0.0286210539614292
ACH-000389,-0.0040026177030172295
ACH-000390,-0.03270123244518648
ACH-000393,-0.15032456476002806
ACH-000395,0.0721463398123382
ACH-000396,-0.1656892731307015
ACH-000397,-0.08062074609566093
ACH-000401,-0.1192596003979354
ACH-000402,-0.017127990108591628
ACH-000403,-0.0675122385591632
ACH-000404,-0.0948578534996207
ACH-000406,-0.08055231492920023
ACH-000407,0.055502835734870117
ACH-000408,-0.2557948230926829
ACH-000410,-0.15187498580592687
ACH-000411,-0.013110472428923627
ACH-000414,0.030581484626770874
ACH-000415,-0.1977389054137721
ACH-000416,0.050557875519906766
ACH-000420,-0.14119824647806614
ACH-000421,-0.09793446943792454
ACH-000424,0.2391767373258689
ACH-000425,-0.04569876793445543
ACH-000426,-0.06467998140715513
ACH-000427,0.04291105367228252
ACH-000433,0.038509349068878165
ACH-000435,0.09563162335063888
ACH-000436,-0.01530906169771806
ACH-000444,0.02103847802170016
ACH-000445,-0.051007544144904784
ACH-000448,-0.019771569331942258
ACH-000450,-0.09998622717046804
ACH-000452,-0.032648958298124635
ACH-000454,-0.17205991976941945
ACH-000458,-0.023935323278547558
ACH-000459,-0.026637542894464253
ACH-000460,0.026802338978990908
ACH-000461,0.014622136124229503
ACH-000463,-0.0452577579741428
ACH-000464,0.05129000300239132
ACH-000466,0.0065219329010099475
ACH-000467,-0.02751497162256162
ACH-000468,0.010267132484951213
ACH-000469,-0.09059532814362116
