,ERN1 (2081)
ACH-000004,-0.023574164737695424
ACH-000005,0.4949487847912102
ACH-000007,0.2776851313674629
ACH-000009,-0.04955012289860351
ACH-000011,-0.052800047889763176
ACH-000012,0.0006473863485704383
ACH-000013,0.10635318897292943
ACH-000014,0.01650048681459327
ACH-000015,0.04218937178626488
ACH-000017,0.00916434294923763
ACH-000018,0.061200500457478685
ACH-000019,0.08627960548501695
ACH-000021,0.14246531812734706
ACH-000022,0.032374516392303015
ACH-000025,0.0482765401972353
ACH-000028,0.07439027818160357
ACH-000030,0.08155345531466071
ACH-000035,-0.016844804707306774
ACH-000036,0.15508935577944474
ACH-000037,0.13321397828418433
ACH-000039,0.04133319430019165
ACH-000040,0.05692224977452924
ACH-000041,0.014855199548586953
ACH-000042,-0.051239216098735996
ACH-000045,-0.02266929520734396
ACH-000047,0.1633635967645169
ACH-000052,0.1819151200181517
ACH-000053,0.08916670053797164
ACH-000054,-0.034191600626096635
ACH-000055,0.10453267676597837
ACH-000060,0.08464247050967827
ACH-000067,0.002399118132429731
ACH-000070,0.15158688144921742
ACH-000075,0.11529854980569698
ACH-000078,0.08207004495997941
ACH-000082,-0.03138189593083433
ACH-000085,-0.01011357820383596
ACH-000086,0.10340636480194644
ACH-000087,0.1884624495929596
ACH-000092,-0.03443115264983917
ACH-000095,-0.0007064353358184829
ACH-000097,0.08165071752373228
ACH-000098,0.08627136147392547
ACH-000099,0.1008370111823893
ACH-000108,-0.034326056863314774
ACH-000113,0.216657023521242
ACH-000116,-0.00742559087228908
ACH-000118,-0.1431985520318304
ACH-000120,-0.019365807096093902
ACH-000123,0.13716199179583524
ACH-000127,0.018299129893070774
ACH-000128,0.015986369882939278
ACH-000132,-0.02822865408713768
ACH-000133,0.06139204534149857
ACH-000137,0.20122697258943786
ACH-000138,0.009209519886659941
ACH-000142,0.07335476381891945
ACH-000143,0.07640052580611725
ACH-000146,0.04007337328663277
ACH-000148,0.07434077077006439
ACH-000150,-0.0644121571596724
ACH-000152,0.04705175377715272
ACH-000153,0.054203473405899434
ACH-000159,0.058882539052406875
ACH-000160,0.12241442009430865
ACH-000163,-0.08454694608260897
ACH-000167,0.061941556130616575
ACH-000168,0.11321369972229385
ACH-000169,0.084820284122189
ACH-000178,0.2277424324752943
ACH-000183,0.015156826068333075
ACH-000188,-0.0382629679725172
ACH-000189,-0.06313947804391641
ACH-000190,-0.32801417179206954
ACH-000198,0.06412913644361852
ACH-000203,0.04250107085075156
ACH-000204,0.08634661179647439
ACH-000206,0.15637873797665594
ACH-000207,0.060703910894452436
ACH-000208,0.07062694023193998
ACH-000210,-0.263759228425862
ACH-000211,0.0986897779870992
ACH-000215,0.04633328780917595
ACH-000221,0.09619773641931673
