,EIF4EBP1 (1978)
ACH-000004,-0.6678281678901817
ACH-000005,-0.2981766350684267
ACH-000007,-0.23945845753849754
ACH-000009,-0.14288681239450085
ACH-000011,-0.31763071296868706
ACH-000012,-0.20537564886453635
ACH-000013,-0.2711279224388217
ACH-000014,-0.19338198436935056
ACH-000015,-0.2788872710626289
ACH-000017,-0.2599014220914168
ACH-000018,-0.2622271878962972
ACH-000019,-0.3607658907391037
ACH-000021,-0.24322320405519285
ACH-000022,-0.3001809352161836
ACH-000025,-0.4610398295581965
ACH-000028,-0.3551174871791776
ACH-000030,-0.2435484139977561
ACH-000035,-0.1482160411304956
ACH-000036,-0.4587761217933671
ACH-000037,-0.40854759583799066
ACH-000039,-0.2233142880710763
ACH-000040,-0.1989458771147396
ACH-000041,-0.5319832930944195
ACH-000042,-0.20113846572955316
ACH-000045,-0.2886178683069252
ACH-000047,-0.34429478905637634
ACH-000052,-0.2025314171982272
ACH-000053,-0.23686554809788826
ACH-000054,-0.3462496384620703
ACH-000055,-0.2588133512119456
ACH-000060,-0.4252018875449588
ACH-000067,-0.39142965272316826
ACH-000070,-0.16838634196801552
ACH-000075,-0.1090263510492636
ACH-000078,-0.4106979473019673
ACH-000082,-0.4286531312686628
ACH-000085,-0.28307297156007905
ACH-000086,-0.3431648125233024
ACH-000087,-0.17260088700400847
ACH-000092,-0.31240222177875204
ACH-000095,-0.02208452249770058
ACH-000097,-0.5068469482709397
ACH-000098,-0.2556362002734407
ACH-000099,-0.20134041682562295
ACH-000108,-0.2342006097231049
ACH-000113,-0.38668846399815854
ACH-000116,-0.27658050399896983
ACH-000118,-0.35172403281271025
ACH-000120,-0.4658599007873702
ACH-000123,-0.35806833674198224
ACH-000127,-0.3285116138873235
ACH-000128,-0.18237979197843726
ACH-000132,-0.32957519580477385
ACH-000133,-0.3434953443412637
ACH-000137,-0.4271085664165227
ACH-000138,-0.2673915463118697
ACH-000142,-0.2565253245237487
ACH-000143,-0.338397080709922
ACH-000146,-0.2956752452769171
ACH-000148,-0.3733207423269605
ACH-000150,-0.33793946184070395
ACH-000152,-0.3007295847422009
ACH-000153,-0.46540947277716205
ACH-000159,-0.19572130378114874
ACH-000160,-0.3390195458359863
ACH-000163,-0.2698906713631065
ACH-000167,-0.6035989433014228
ACH-000168,-0.3709828037196554
ACH-000169,-0.0891728801967286
ACH-000178,-0.20746997926055474
ACH-000183,-0.3058019528390878
ACH-000188,-0.4482208319136359
ACH-000189,-0.447379519299243
ACH-000190,-0.4732021176698286
ACH-000198,-0.025230748828451825
ACH-000203,-0.15513958117665144
ACH-000204,-0.3772268444304208
ACH-000206,-0.5251248326219902
ACH-000207,-0.16296519574140922
ACH-000208,-0.8826495639505271
ACH-000210,-0.4424592152523001
ACH-000211,-0.4565495312700022
ACH-000215,-0.3670858724875136
ACH-000221,-0.2700845143104943
ACH-000222,-0.3034811941288649
ACH-000223,-0.4033444311309989
ACH-000226,-0.2628855716860505
ACH-000227,-0.4562797965384641
ACH-000228,-0.20907693071636144
ACH-000231,-0.2358014914339652
