,TRAF2 (7186)
ACH-000004,-0.4533174393420757
ACH-000005,0.04302386768946253
ACH-000007,-0.29876939360818744
ACH-000009,-0.26197141613023744
ACH-000011,0.09852199145926392
ACH-000012,-0.22177052192559366
ACH-000013,-0.35201112915924826
ACH-000014,-0.12940088051049226
ACH-000015,-0.557143333641307
ACH-000017,-0.25632168862651683
ACH-000018,-0.3575893169371222
ACH-000019,-0.3639805116282775
ACH-000021,-0.07295349594912627
ACH-000022,-0.5021178872533303
ACH-000025,0.0485794375919708
ACH-000028,-0.14685678318415965
ACH-000030,-0.5582159020475561
ACH-000035,-0.13401509096827455
ACH-000036,0.10287972970981063
ACH-000037,-0.2211959840598116
ACH-000039,-0.3123994504899581
ACH-000040,-0.15566196969836485
ACH-000041,-0.20386841663184127
ACH-000042,0.1484280512859879
ACH-000045,-0.375034382429849
ACH-000047,-0.6372826517658824
ACH-000052,-0.23125154783463125
ACH-000053,-0.6414578663129077
ACH-000054,-0.15132177851362696
ACH-000055,-0.17695987126838894
ACH-000060,-0.2749289413556709
ACH-000067,-0.17978789519153635
ACH-000070,-0.5294850770027567
ACH-000075,0.009145410062326402
ACH-000078,-0.23732333031176386
ACH-000082,-0.0647091838819966
ACH-000085,-0.4744710787032563
ACH-000086,-0.14834084034471512
ACH-000087,-0.3568868004214153
ACH-000092,-0.036460558892359225
ACH-000095,-0.27203795794906993
ACH-000097,-0.5687853412977616
ACH-000098,0.1269641156504254
ACH-000099,-0.1776383681687379
ACH-000108,-0.4673671417119002
ACH-000113,-0.2694026416406527
ACH-000116,-0.4043134973092937
ACH-000118,-0.5380402684101987
ACH-000120,-0.47129541884627096
ACH-000123,-0.1779970944306655
ACH-000127,-0.4140701285226464
ACH-000128,-0.8750560957954889
ACH-000132,-0.3555613037460389
ACH-000133,-0.472116925374122
ACH-000137,-0.901663168077109
ACH-000138,-0.7543555012329595
ACH-000142,-0.5522343461678103
ACH-000143,-0.17876596806079995
ACH-000146,-0.2501515778579437
ACH-000148,-0.1654831380872276
ACH-000150,0.19483622641933268
ACH-000152,-0.27121561198740085
ACH-000153,0.0388743147245292
ACH-000159,-0.08403454104152752
ACH-000160,-0.617184720540481
ACH-000163,-0.20774990311630606
ACH-000167,-0.4724427813981064
ACH-000168,-0.4366763718832354
ACH-000169,-0.17514472976577158
ACH-000178,-0.3435026993943553
ACH-000183,-1.0825435227406792
ACH-000188,-0.4583456399799507
ACH-000189,-0.063842182618683
