,ANTXRL (195977)
ACH-000318,-0.3129377953079993
ACH-000319,-0.14334338525473514
ACH-000320,-0.20563184265419512
ACH-000322,-0.21508282276565527
ACH-000323,-0.3000150760555696
ACH-000324,-0.21404153368988127
ACH-000329,-0.30339617434667104
ACH-000330,-0.2260705773103769
ACH-000331,-0.3854739243482408
ACH-000332,-0.27041588722112553
ACH-000334,-0.5837581710311893
ACH-000335,-0.1931881604816668
ACH-000336,-0.4268543401184596
ACH-000337,-0.31496904200334835
ACH-000338,-0.058025388701231626
ACH-000339,-0.2324909279312877
ACH-000341,-0.2451625956190781
ACH-000348,-0.2787264213726617
ACH-000350,-0.2033170359545354
ACH-000352,0.08730141289206035
ACH-000356,-0.12544131813477127
ACH-000361,-0.36337260537429206
ACH-000362,-0.24190367667906795
ACH-000363,-0.2921779347059931
ACH-000364,-0.06389338861761237
ACH-000365,-0.22740665830881426
ACH-000366,-0.23528969914438316
ACH-000368,-0.2895082027439006
ACH-000374,-0.4251158275952256
ACH-000375,-0.18515993915632425
ACH-000376,-0.2864428087559794
ACH-000381,-0.10262357987083637
ACH-000383,-0.24026106980820214
ACH-000387,-0.04540990389513246
ACH-000389,-0.07264554624282278
ACH-000390,-0.2894409895378757
ACH-000393,-0.3375360696121213
ACH-000395,-0.23735461694952045
ACH-000396,-0.3697538924142138
ACH-000397,-0.15669685549072432
ACH-000401,-0.453648779925917
ACH-000402,-0.2805592871141791
ACH-000403,-0.3518128825914777
ACH-000404,-0.5702774422240369
ACH-000406,-0.1929421860536136
ACH-000407,-0.2044460993746904
ACH-000408,-0.2497387842832533
ACH-000410,-0.28090493568187885
ACH-000411,-0.1921308747091804
ACH-000414,-0.25624280185611586
ACH-000415,-0.2647127978750221
ACH-000416,-0.2592681912260211
ACH-000420,-0.3143556710432308
ACH-000421,-0.2341131230729658
ACH-000424,-0.2972489457065935
ACH-000425,-0.2759691128119345
ACH-000426,-0.2588133518660142
ACH-000427,-0.33285744066566264
ACH-000433,-0.12296014532973305
ACH-000435,-0.4420527962393653
ACH-000436,-0.20222727554734546
ACH-000444,-0.056148837178060775
ACH-000445,-0.14134854096896535
ACH-000448,-0.2803791979281245
ACH-000450,-0.10253092041245164
ACH-000452,-0.2354749232237092
ACH-000454,-0.3843114458293617
ACH-000458,-0.1942545554561143
ACH-000459,-0.04470669684760839
ACH-000460,-0.2602684137886466
ACH-000461,-0.19080829932529766
ACH-000463,-0.2655393821702455
ACH-000464,-0.25456607808010984
ACH-000466,-0.29467821926511034
ACH-000467,-0.2052921069190432
ACH-000468,-0.1947711372762761
ACH-000469,-0.2317437995061616
ACH-000470,-0.0917476901592187
ACH-000471,-0.09811015033883286
ACH-000472,-0.2509609762826239
ACH-000473,-0.30683227003514196
ACH-000475,-0.1609132651573693
ACH-000476,-0.2311102506524023
ACH-000477,-0.1095991811137826
ACH-000479,-0.27689625533829265
ACH-000480,-0.2401755474976902
ACH-000481,-0.4658407067260346
ACH-000483,-0.09415187235908172
ACH-000484,-0.1695393317763093
ACH-000485,-0.22458924691844326
ACH-000486,-0.20451118584990552
ACH-000487,-0.5035572127307516
ACH-000488,-0.1497356802091008
ACH-000490,-0.16967189010311426
ACH-000491,-0.29692606126601984
ACH-000495,-0.16280931269507246
ACH-000496,-0.3169153125452511
ACH-000499,-0.17013223670596644
ACH-000500,0.08846163377837724
ACH-000502,-0.1756696251130002
ACH-000503,-0.2623443655561932
ACH-000505,-0.22235785867836289
ACH-000507,-0.06713583003739855
ACH-000510,-0.2298458006119786
ACH-000511,-0.2560961250794774
ACH-000512,-0.1892278677911178
ACH-000516,-0.2059532038602392
ACH-000517,-0.2732452528069703
ACH-000518,-0.335431117732697
ACH-000520,-0.04916409944190432
ACH-000521,-0.28561359064678754
ACH-000522,-0.20104932320916397
ACH-000524,-0.2290418136209178
ACH-000527,-0.22225692639189665
ACH-000528,-0.126429884935871
ACH-000537,-0.1978563336751228
ACH-000541,-0.2776809465891942
ACH-000542,-0.20427385544947568
ACH-000544,-0.2177616425889194
ACH-000545,-0.13670166197078668
ACH-000547,-0.2641733432207481
ACH-000548,-0.04766440970716429
ACH-000549,-0.1361362924707547
ACH-000550,-0.2874006992896647
ACH-000552,-0.2421257228750672
ACH-000556,-0.2044766892622192
ACH-000557,-0.34236815024767725
ACH-000569,0.006528228035943414
ACH-000570,-0.1595187653328678
ACH-000571,-0.19059981996216047
ACH-000573,-0.17636464936005264
ACH-000576,-0.19252577509517288
ACH-000579,-0.3946171093716318
ACH-000580,-0.1510753863408455
ACH-000584,-0.1326897746000673
ACH-000585,-0.1044553600976323
ACH-000588,-0.1193737033862744
ACH-000589,-0.03619821715471271
ACH-000591,-0.2728686734424557
ACH-000593,-0.14494346988667628
ACH-000600,-0.25648631757030305
ACH-000601,-0.101882750762979
ACH-000605,-0.2717301161235064
ACH-000606,-0.15975751875283728
ACH-000608,-0.1749620616306073
ACH-000614,-0.2309810755702311
ACH-000616,-0.167061934785795
ACH-000618,-0.19205624233847512
ACH-000619,-0.2316224756595747
ACH-000620,-0.1260424368663151
ACH-000621,-0.2253526006899913
ACH-000622,-0.2289691185204324
ACH-000623,-0.29252645838290825
ACH-000624,-0.172905625518875
ACH-000627,-0.32576913839991445
ACH-000630,-0.2057858690573388
ACH-000631,0.011951847704761423
ACH-000632,-0.21002058592323225
ACH-000633,-0.23610507561522856
ACH-000637,-0.19392860497406306
ACH-000638,-0.2648194047015205
ACH-000646,-0.240426834615362
ACH-000647,-0.20744962730931185
ACH-000648,-0.1775839834522154
ACH-000649,-0.24928642467068535
ACH-000651,-0.3630936167618098
ACH-000652,-0.06962166577781166
ACH-000653,-0.2164310823919326
ACH-000657,-0.3432735490684001
ACH-000658,-0.3858922063176268
ACH-000661,-0.1985290644056264
ACH-000662,-0.0038729776646421977
ACH-000663,-0.2251271645003556
ACH-000665,-0.2909668845794917
ACH-000671,-0.2823295363986267
ACH-000672,-0.11474222604581905
ACH-000673,-0.2329584635151859
ACH-000676,-0.20073781391783305
ACH-000677,-0.3383718502877913
ACH-000681,-0.18104844434353906
ACH-000683,-0.2345156737653546
ACH-000684,-0.41412972561139977
ACH-000688,-0.3373402804925651
ACH-000693,-0.1377479904980996
ACH-000694,-0.2439000326019116
ACH-000695,-0.31419271201904503
ACH-000696,-0.2791756606906928
ACH-000697,-0.4036370013029536
ACH-000699,-0.2487665129390033
ACH-000701,-0.1564604404528379
ACH-000706,-0.2238447824511512
ACH-000711,-0.31288894745333296
ACH-000713,-0.0848947124355224
ACH-000714,-0.3804606637623644
ACH-000718,-0.2356099121298358
ACH-000720,-0.2591054640882444
ACH-000721,-0.2468393663905483
ACH-000724,-0.19062106260921413
ACH-000725,-0.16617348347677746
ACH-000732,-0.2174371244868782
ACH-000734,-0.16282999738115653
ACH-000735,-0.2264859491893725
ACH-000736,-0.22126481087703875
ACH-000738,-0.33386880160463456
ACH-000746,-0.040180572656358736
ACH-000747,-0.29583188003895144
ACH-000748,-0.21019721828542384
ACH-000753,-0.19240335692058014
ACH-000756,-0.2103987034052638
ACH-000757,-0.06544013531780614
ACH-000758,-0.06979549695147785
ACH-000760,-0.2903199488526407
ACH-000762,-0.1780334574400861
ACH-000763,-0.3097416564800179
ACH-000764,-0.3008269756494031
ACH-000765,-0.08473187059372587
ACH-000766,-0.2931627401444281
ACH-000767,-0.3513401022488879
ACH-000768,-0.22053191723870394
ACH-000769,-0.2828264077405085
ACH-000770,-0.3792467828719007
ACH-000771,-0.2420411611285636
ACH-000773,-0.30734075428813656
ACH-000776,-0.2528481828146097
ACH-000777,-0.2682337508255101
ACH-000778,-0.28753096759903224
ACH-000781,-0.1895902429067167
ACH-000782,-0.02773990141664696
ACH-000783,-0.18726882614742815
ACH-000784,-0.17124304866089513
ACH-000785,-0.1386923157088394
ACH-000787,-0.08233408174167646
ACH-000788,-0.27888961202637025
ACH-000791,-0.2584557524395546
ACH-000792,-0.1886865050988445
ACH-000794,-0.15789779579289406
ACH-000796,-0.3696601519017519
ACH-000798,-0.3042748669510125
ACH-000799,-0.20740387674247773
ACH-000800,-0.09277825776600586
ACH-000802,-0.16464494114681968
ACH-000804,-0.2378420217160436
ACH-000805,-0.2036997025661533
ACH-000809,-0.2850096148233616
ACH-000810,-0.29137811632091626
ACH-000811,-0.25071466759632943
ACH-000817,-0.3238537893511649
ACH-000819,-0.3224330369710885
ACH-000820,-0.16885079092537694
ACH-000821,-0.10019136865063064
ACH-000822,-0.2776925925142402
ACH-000823,-0.15547568135497064
ACH-000824,-0.2402211029715327
ACH-000827,-0.2355947655559084
ACH-000829,-0.19923005714459802
ACH-000831,-0.3754178394182041
ACH-000832,-0.14497153895460033
ACH-000833,-0.19118560940270046
ACH-000834,-0.2849379576947664
ACH-000835,-0.0689437507419661
ACH-000836,-0.29873388916049193
ACH-000837,-0.26059687145156896
ACH-000838,-0.2690960773534554
ACH-000839,-0.18639515378081012
ACH-000840,-0.03464298292893397
ACH-000841,-0.2571990402137445
ACH-000843,-0.23285940196065186
ACH-000846,-0.21126883329103244
ACH-000847,-0.3985996386228376
ACH-000848,-0.06414729546438541
ACH-000849,-0.13213893976309538
ACH-000851,-0.26922345028379746
ACH-000855,-0.4108532162136811
ACH-000856,-0.21435542913421046
ACH-000858,-0.20788403132662814
ACH-000859,-0.22672063339015056
ACH-000861,-0.22298985922951955
ACH-000862,-0.31336597985819553
ACH-000865,-0.21438636644564096
ACH-000866,-0.2312752847002071
ACH-000867,-0.2963380975353061
ACH-000869,-0.2284577538234228
ACH-000872,-0.12760072311926146
ACH-000873,-0.366837762189948
ACH-000876,-0.4207376860653325
ACH-000878,-0.2042350435383248
ACH-000880,-0.2363909123658043
ACH-000881,-0.10569757832839734
ACH-000882,-0.20441108351591175
ACH-000884,-0.2711043718968117
ACH-000885,-0.3602832714443028
ACH-000887,-0.18318540714947845
ACH-000889,-0.4452969318186379
ACH-000896,-0.2825960037282677
ACH-000898,-0.2668464856765241
ACH-000900,-0.19493647696703253
ACH-000901,-0.20894684917405512
ACH-000905,-0.20532708238019534
ACH-000906,-0.16776064443111485
ACH-000907,-0.2211107141066175
ACH-000910,-0.2110869289580224
ACH-000911,-0.20345462630635813
ACH-000912,-0.1420959252546085
ACH-000913,-0.3368752782649725
ACH-000915,-0.15019331023255236
ACH-000916,-0.4062381983924552
ACH-000917,-0.11650839307137956
ACH-000920,-0.3755320625584908
ACH-000921,-0.1760665648998362
ACH-000924,-0.4634888198156004
ACH-000926,-0.3474614085915708
ACH-000928,-0.054579346644493563
ACH-000929,-0.3577595488337415
ACH-000932,-0.19632645202897986
ACH-000935,-0.12413105655844113
ACH-000936,-0.4461800853158153
ACH-000937,-0.2934063459600358
ACH-000938,-0.3911817570602581
ACH-000939,0.0028810796734215736
ACH-000941,-0.1334929485103699
ACH-000943,-0.2907888198533862
ACH-000946,-0.4168025745414887
ACH-000947,-0.3260847681092888
ACH-000948,-0.3260641716955985
ACH-000950,-0.2157331087628244
ACH-000953,-0.3646480603943717
ACH-000954,-0.5378288271194097
ACH-000957,-0.17493153035557585
ACH-000958,-0.33791003804322395
ACH-000960,-0.4290045953105446
ACH-000963,-0.25450363803235115
ACH-000968,-0.19742288742080755
ACH-000969,-0.28771770506645195
ACH-000972,-0.2979173223743081
ACH-000973,-0.31266863018804725
ACH-000974,-0.30091372803746325
ACH-000978,-0.35449148830215993
ACH-000984,-0.3195861046799128
ACH-000986,-0.15085018249805335
ACH-000988,-0.3830546269105526
ACH-000993,-0.34668111777348304
ACH-000994,-0.25799019973287834
ACH-000996,0.003861050355701468
ACH-001001,-0.3202579824311849
ACH-001020,0.06259518544316986
ACH-001028,-0.26768300766579106
ACH-001031,-0.09888544086458853
ACH-001038,-0.27726747293107
ACH-001048,-0.260781112163174
ACH-001050,-0.17561879889898385
ACH-001053,-0.08441787745750247
ACH-001054,-0.0731344163785332
ACH-001061,-0.3689698406142717
ACH-001067,-0.16668835651190558
ACH-001075,-0.24847601585074616
ACH-001096,-0.16011616954441038
ACH-001111,-0.2699881421676069
ACH-001119,-0.03992536108860685
ACH-001128,-0.2033444048674148
ACH-001134,-0.21582399572726785
ACH-001151,-0.23169003646188224
ACH-001163,-0.21943605402274385
ACH-001164,-0.20100459544718152
ACH-001183,-0.2283549419588242
ACH-001192,-0.1890568177651488
ACH-001193,-0.07122773495507717
ACH-001196,-0.14512963968644066
ACH-001197,-0.04186769585888207
ACH-001205,-0.18988792441990596
ACH-001211,-0.25061199980116466
ACH-001212,0.028984654186965775
ACH-001228,-0.327289727369171
ACH-001232,-0.2040746643285537
ACH-001239,-0.2715846460481425
ACH-001270,-0.16502987274453845
ACH-001274,-0.2295553022145576
ACH-001275,-0.14817347338499354
ACH-001277,-0.13883783120452345
ACH-001278,-0.058531010964650736
ACH-001280,-0.19683937667854645
ACH-001283,-0.19203549512671592
ACH-001289,-0.16814840407716936
ACH-001300,-0.3671902218786757
ACH-001301,-0.1627546357406893
ACH-001302,-0.2967022130668397
ACH-001306,-0.25658808455071913
ACH-001318,-0.30196904457221
ACH-001322,-0.12732050062494502
ACH-001328,-0.06762985515931272
ACH-001332,-0.14400367631749633
ACH-001336,-0.2525600633562519
ACH-001346,-0.260146348915813
ACH-001353,-0.2338764109654097
ACH-001354,0.04287013558191971
ACH-001367,-0.015135711545950194
ACH-001368,-0.20894981981064
ACH-001374,-0.3279048064466847
ACH-001377,-0.2689811054207066
ACH-001380,-0.1492073231772838
ACH-001391,-0.21109551255354134
ACH-001408,-0.08679419223145655
ACH-001430,-0.1245799172841184
ACH-001431,-0.16598449283059485
ACH-001450,-0.14677294416996164
ACH-001496,-0.2505100051791665
ACH-001500,-0.12261631349353593
ACH-001523,-0.247693316733165
ACH-001532,-0.2783657819311591
ACH-001550,-0.23729206368342395
ACH-001552,-0.1746850725313529
ACH-001554,-0.25764639476820034
ACH-001654,-0.27176112252967183
ACH-001735,-0.3144847133173641
ACH-001736,-0.2590635167865757
ACH-001737,-0.3839915583106611
ACH-001740,-0.2855062159520048
ACH-001745,-0.11685185660720986
ACH-001765,-0.31274712589978804
