,SPAG8 (26206)
ACH-000004,-0.1590718409438395
ACH-000005,-0.4332140090992441
ACH-000007,0.018272078890334185
ACH-000009,-0.3191212971953392
ACH-000011,-0.12576927047106293
ACH-000012,0.010213332919815427
ACH-000013,-0.11151736696816912
ACH-000014,-0.251166215236732
ACH-000015,-0.2841468245856578
ACH-000017,-0.1376186473939766
ACH-000018,-0.1161967730430863
ACH-000019,0.045416676059244834
ACH-000021,-0.21148238509753056
ACH-000022,-0.16824918282618626
ACH-000025,-0.034143053464596736
ACH-000028,-0.1361888917268495
ACH-000030,-0.2149963971547358
ACH-000035,-0.17665084988099458
ACH-000036,-0.14315709443372115
ACH-000037,-0.2663914418048353
ACH-000039,-0.10746598240973697
ACH-000040,-0.13482125542145615
ACH-000041,-0.12353150577374368
ACH-000042,-0.11462010389533997
ACH-000045,-0.017288862221802516
ACH-000047,-0.13011062075579838
ACH-000052,-0.12227089242313614
ACH-000053,-0.04502520458151151
ACH-000054,-0.08784989069559462
ACH-000055,-0.0605810951104712
ACH-000060,0.012636614900478587
ACH-000067,-0.14158612287405428
ACH-000070,0.050286560055957184
ACH-000075,-0.07297320511547263
ACH-000078,-0.14178989577350726
ACH-000082,-0.16066448535619532
ACH-000085,-0.11153113938878688
ACH-000086,-0.057011491466283135
ACH-000087,-0.10602067045154506
ACH-000092,-0.18098071940091667
ACH-000095,-0.040670386630772735
ACH-000097,-0.11133138774466536
ACH-000098,-0.3476621807330956
ACH-000099,-0.034548015194690584
ACH-000108,-0.12262005269336558
ACH-000113,-0.13540894632330305
ACH-000116,0.04170374123252131
ACH-000118,-0.19469224964779644
ACH-000120,-0.055527572968511324
ACH-000123,-0.12354449196014465
ACH-000127,-0.20262924267344987
ACH-000128,-0.05319963413530186
ACH-000132,-0.25782296250826914
ACH-000133,-0.09699279572758872
ACH-000137,-0.0004027547272722125
ACH-000138,-0.20211566571444
ACH-000142,-0.0004516491748357703
ACH-000143,-0.16681283993288196
ACH-000146,-0.10336073756225612
ACH-000148,-0.17798798039035393
ACH-000150,-0.3120061741975924
ACH-000152,-0.04489042760056135
ACH-000153,0.06983478702056675
ACH-000159,-0.22110407002492
ACH-000160,-0.18841300839078146
ACH-000163,-0.11738275250805068
ACH-000167,-0.3846364690196448
ACH-000168,-0.2084838612009685
ACH-000169,-0.14332374521394695
ACH-000178,0.020246237051468143
ACH-000183,-0.2366708674588806
ACH-000188,-0.16578012975473266
ACH-000189,-0.1187720579852218
ACH-000190,-0.26611931293083024
ACH-000198,-0.12257074225633033
ACH-000203,-0.6492233300808392
ACH-000204,-0.16490226057768614
ACH-000206,-0.04824838901530404
ACH-000207,-0.13844842319994605
ACH-000208,0.009216707326617151
ACH-000210,-0.07146761959559284
ACH-000211,-0.14562368017528102
ACH-000215,-0.31104616663088064
ACH-000221,-0.18986220361972644
ACH-000222,-0.29048342857399995
ACH-000223,-0.05552903812240996
ACH-000226,-0.1425074420862707
ACH-000227,-0.06534870491262915
ACH-000228,-0.1018591557766602
ACH-000231,-0.06115343132221536
ACH-000232,-0.11220536572219857
