,SPZ1 (84654)
ACH-000004,0.046877097319353904
ACH-000005,-0.29349749147102416
ACH-000007,-0.16151703131954726
ACH-000009,0.1133662593209227
ACH-000011,-0.06407694518983532
ACH-000012,-0.0544314995223067
ACH-000013,-0.06854265123099669
ACH-000014,-0.060970725464797364
ACH-000015,-0.2162446615460961
ACH-000017,0.08682171421105325
ACH-000018,0.11049863079269706
ACH-000019,-0.07607966193669863
ACH-000021,-0.05771548420401735
ACH-000022,-0.102353969379102
ACH-000025,0.0125764836952152
ACH-000028,-0.08412909220920246
ACH-000030,-0.04490338365808098
ACH-000035,0.1182513274181925
ACH-000036,0.07378604502264445
ACH-000037,-0.050141309502768766
ACH-000039,-0.06490468405903597
ACH-000040,0.0082902827920364
ACH-000041,0.0022117299897353795
ACH-000042,0.036479354272873486
ACH-000045,0.03605191997221969
ACH-000047,-0.0036505425734596093
ACH-000052,-0.04388660071740632
ACH-000053,0.0289990475552611
ACH-000054,-0.030130680171040987
ACH-000055,0.09099292329967323
ACH-000060,-0.09490211482283398
ACH-000067,-0.03546786333635358
ACH-000070,-0.033438661212794436
ACH-000075,-0.09843264931414086
ACH-000078,0.058507620602464526
ACH-000082,0.07178707689441756
ACH-000085,0.056930227946352975
ACH-000086,-0.06511369627324577
ACH-000087,0.006797362912561281
ACH-000092,-0.05636548818249165
ACH-000095,0.026918048040499
ACH-000097,-0.1412031621860884
ACH-000098,-0.02574899394860462
ACH-000099,0.06095953131427025
ACH-000108,0.022210831706053424
ACH-000113,-0.017195023167003408
ACH-000116,-0.10349103125271154
ACH-000118,-0.010155440121633505
ACH-000120,0.03398043910617632
ACH-000123,-0.09459486321390054
ACH-000127,-0.026415646126183343
ACH-000128,0.003126417727056507
ACH-000132,-0.16263757066103265
ACH-000133,-0.04943594748730295
ACH-000137,-0.11104819184731836
ACH-000138,0.062093010783827986
ACH-000142,0.0662672196781233
ACH-000143,-0.03868097205950678
ACH-000146,0.06102371373099924
ACH-000148,-0.13301061548355414
ACH-000150,-0.06959306349331683
ACH-000152,0.13386799806406838
ACH-000153,-0.1370287093116543
ACH-000159,-0.0028385700075835843
ACH-000160,-0.051448411900005285
ACH-000163,0.017650778529830484
ACH-000167,0.14298430224908687
ACH-000168,0.20747784026726013
ACH-000169,-0.029022354784207127
ACH-000178,0.06549127212352555
ACH-000183,-0.02548099506114695
ACH-000188,-0.1070544618776242
ACH-000189,0.061876128896871635
ACH-000190,-0.2923581536417021
ACH-000198,0.02707682998982941
ACH-000203,0.04727474434406642
ACH-000204,-0.14165913952700332
ACH-000206,0.08644020991416156
ACH-000207,0.0014970044599818106
ACH-000208,-0.17024302081412185
ACH-000210,-0.028205956996300262
ACH-000211,-0.10477890483696284
ACH-000215,0.006997538917565585
ACH-000221,-0.09934488981024893
ACH-000222,-0.03303232666854148
ACH-000223,0.04499683621290185
ACH-000226,-0.0063228156263268895
ACH-000227,0.0014530668965683758
ACH-000228,-0.10454585555260436
ACH-000231,-0.02323280535837318
